Ball,Runs,Commentary
19.6,1,"J Root to J Neesham, one run, 90.3 km/h full length on off stump."
19.5,•,"J Root to J Neesham, no run, 88.9 km/h good length just outside off stump."
19.4,1,"J Root to T Latham, one run, 94.4 km/h good length going down leg."
19.3,•,"J Root to T Latham, no run, 82.5 km/h good length going down leg."
19.2,1,"J Root to J Neesham, one run, 82.8 km/h good length going down leg."
19.1,•,"J Root to J Neesham, no run, 90.0 km/h good length going down leg."
18.6,4,"A Rashid to T Latham, FOUR, 78.0 km/h good length outside off stump."
18.5,1,"A Rashid to J Neesham, one run, 85.0 km/h good length outside off stump."
18.4,1,"A Rashid to T Latham, one run, 82.4 km/h good length on leg stump."
18.3,1,"A Rashid to J Neesham, one run, 75.9 km/h good length going down leg."
18.2,2,"A Rashid to J Neesham, two runs, 76.0 km/h good length going down leg."
18.1,•,"A Rashid to J Neesham, no run, 83.7 km/h short length outside off stump."
17.6,1,"J Root to J Neesham, one run."
17.5,1,"J Root to T Latham, one run, 87.4 km/h full length just outside off stump."
17.4,2,"J Root to T Latham, two runs, 92.1 km/h good length going down leg."
17.3,1,"J Root to J Neesham, one run, 90.9 km/h good length on leg stump."
17.2,•,"J Root to J Neesham, no run, 88.1 km/h good length just outside off stump."
17.1,•,"J Root to J Neesham, no run, 91.5 km/h short length just outside off stump."
16.6,1,"L Plunkett to J Neesham, one run, 130.7 km/h good length on leg stump."
16.5,•,"L Plunkett to J Neesham, no run, 132.3 km/h full toss outside off stump."
16.4,1W,"L Plunkett to R Taylor, WICKET!!! R Taylor is out run out (Adil Rashid/Jos Buttler), 128.7 km/h short length on middle stump."
16.3,•,"L Plunkett to R Taylor, no run."
16.2,•,"L Plunkett to R Taylor, no run, 132.4 km/h short length just outside off stump."
16.1,•,"L Plunkett to R Taylor, no run, 131.2 km/h good length outside off stump."
15.6,2,"M Wood to T Latham, two runs, 150.1 km/h good length on off stump."
15.5,1,"M Wood to R Taylor, one run, 149.6 km/h short length on middle stump."
15.4,•,"M Wood to R Taylor, no run, 142.9 km/h good length just outside off stump."
15.3,4,"M Wood to R Taylor, FOUR, 143.4 km/h short length just outside off stump."
15.2,•,"M Wood to R Taylor, no run."
15.1,W,"M Wood to R Taylor, WICKET!!! K Williamson is out run out (Mark Wood)."
14.6,1Lb,"L Plunkett to R Taylor, 1 leg bye."
14.5,2,"L Plunkett to R Taylor, two runs."
14.4,1,"L Plunkett to K Williamson, one run."
14.3,•,"L Plunkett to K Williamson, no run."
14.2,1,"L Plunkett to R Taylor, one run."
14.1,•,"L Plunkett to R Taylor, no run, 133.2 km/h good length outside off stump."
13.6,•,"M Wood to K Williamson, no run, 144.6 km/h good length on middle stump."
13.5,1,"M Wood to R Taylor, one run, 148.4 km/h short length outside off stump."
13.4,2,"M Wood to R Taylor, two runs, 147.9 km/h good length just outside off stump."
13.3,1,"M Wood to K Williamson, one run, 141.8 km/h short length on middle stump."
13.2,1,"M Wood to R Taylor, one run, 146.6 km/h good length on middle stump."
13.1,•,"M Wood to R Taylor, no run, 145.9 km/h good length on off stump."
12.6,•,"L Plunkett to K Williamson, no run, 129.4 km/h short length outside off stump."
12.5,1,"L Plunkett to R Taylor, one run, 129.9 km/h short length outside off stump."
12.4,1,"L Plunkett to K Williamson, one run, 129.5 km/h full length outside off stump."
12.3,1,"L Plunkett to R Taylor, one run, 130.5 km/h good length outside off stump."
12.2,•,"L Plunkett to R Taylor, no run, 135.0 km/h short length just outside off stump."
12.1,1,"L Plunkett to K Williamson, one run, 129.8 km/h good length outside off stump."
11.6,•,"M Wood to R Taylor, no run, 146.8 km/h good length on middle stump."
11.5,•,"M Wood to R Taylor, no run, 148.3 km/h good length just outside off stump."
11.4,•,"M Wood to R Taylor, no run, 148.2 km/h short length just outside off stump."
11.3,1,"M Wood to K Williamson, one run, 147.9 km/h good length on off stump."
11.2,4,"M Wood to K Williamson, FOUR, 143.8 km/h short length outside off stump."
11.1,1Lb,"M Wood to R Taylor, 1 leg bye."
11.1,1Wd,"M Wood to R Taylor, wide delivery."
10.6,1,"L Plunkett to R Taylor, one run, 132.6 km/h short length just outside off stump."
10.5,•,"L Plunkett to R Taylor, no run, 131.3 km/h good length just outside off stump."
10.4,1,"L Plunkett to K Williamson, one run, 130.9 km/h good length just outside off stump."
10.3,•,"L Plunkett to K Williamson, no run, 131.8 km/h short length outside off stump."
10.2,1,"L Plunkett to R Taylor, one run, 129.6 km/h short length outside off stump."
10.1,•,"L Plunkett to R Taylor, no run, 132.0 km/h short length just outside off stump."
9.6,•,"J Archer to K Williamson, no run, 142.7 km/h short length just outside off stump."
9.5,1,"J Archer to R Taylor, one run, 148.5 km/h short length on middle stump."
9.4,1,"J Archer to K Williamson, one run, 148.2 km/h short length on off stump."
9.3,1,"J Archer to R Taylor, one run, 145.9 km/h short length just outside off stump."
9.2,4,"J Archer to R Taylor, FOUR, 145.6 km/h full length outside off stump."
9.1,2,"J Archer to R Taylor, two runs, 143.7 km/h good length going down leg."
8.6,•,"C Woakes to K Williamson, no run, 136.9 km/h good length just outside off stump."
8.5,2,"C Woakes to K Williamson, two runs, 136.5 km/h good length on leg stump."
8.4,4,"C Woakes to K Williamson, FOUR, 135.8 km/h full length just outside off stump."
8.3,1,"C Woakes to R Taylor, one run, 130.3 km/h short length just outside off stump."
8.2,•,"C Woakes to R Taylor, no run, 133.1 km/h short length on middle stump."
8.1,•,"C Woakes to R Taylor, no run, 136.5 km/h good length on off stump."
7.6,1,"J Archer to R Taylor, one run, 143.7 km/h short length outside off stump."
7.5,•,"J Archer to R Taylor, no run, 144.1 km/h short length just outside off stump."
7.4,•,"J Archer to R Taylor, no run, 146.8 km/h short length outside off stump."
7.3,•,"J Archer to R Taylor, no run, 146.4 km/h good length on off stump."
7.2,•,"J Archer to R Taylor, no run, 143.5 km/h full length just outside off stump."
7.1,•,"J Archer to R Taylor, no run, 141.8 km/h short length just outside off stump."
6.6,•,"C Woakes to K Williamson, no run, 136.5 km/h full length on off stump."
6.5,4,"C Woakes to K Williamson, FOUR, 133.9 km/h good length just outside off stump."
6.4,•,"C Woakes to K Williamson, no run, 136.3 km/h short length just outside off stump."
6.3,•,"C Woakes to K Williamson, no run, 132.0 km/h short length outside off stump."
6.2,•,"C Woakes to K Williamson, no run, 132.2 km/h short length just outside off stump."
6.1,•,"C Woakes to K Williamson, no run, 133.5 km/h short length just outside off stump."
5.6,1,"J Archer to K Williamson, one run, 140.7 km/h short length outside off stump."
5.5,•,"J Archer to K Williamson, no run, 143.5 km/h short length just outside off stump."
5.4,•,"J Archer to K Williamson, no run, 145.2 km/h good length on middle stump."
5.3,1,"J Archer to R Taylor, one run, 148.5 km/h full length outside off stump."
5.2,W,"J Archer to M Guptill, WICKET!!! M Guptill is out c Jos Buttler b Jofra Archer, 146.1 km/h short length going down leg."
5.1,1,"J Archer to K Williamson, one run, 147.9 km/h short length just outside off stump."
4.6,•,"C Woakes to M Guptill, no run, 131.5 km/h good length going down leg."
4.5,•,"C Woakes to M Guptill, no run, 130.7 km/h good length just outside off stump."
4.4,4,"C Woakes to M Guptill, FOUR, 137.9 km/h full length on off stump."
4.3,1,"C Woakes to K Williamson, one run, 134.2 km/h good length just outside off stump."
4.2,•,"C Woakes to K Williamson, no run, 130.0 km/h short length just outside off stump."
4.1,1,"C Woakes to M Guptill, one run, 131.7 km/h short length going down leg."
3.6,•,"J Archer to K Williamson, no run, 142.8 km/h short length just outside off stump."
3.5,•,"J Archer to K Williamson, no run, 150.9 km/h good length outside off stump."
3.4,•,"J Archer to K Williamson, no run, 150.3 km/h short length on off stump."
3.3,•,"J Archer to K Williamson, no run, 144.9 km/h good length just outside off stump."
3.2,•,"J Archer to K Williamson, no run, 145.7 km/h good length on middle stump."
3.1,•,"J Archer to K Williamson, no run, 145.0 km/h good length on middle stump."
2.6,•,"C Woakes to M Guptill, no run, 129.7 km/h short length on middle stump."
2.5,3,"C Woakes to K Williamson, three runs, 129.4 km/h short length outside off stump."
2.4,•,"C Woakes to K Williamson, no run, 133.6 km/h good length just outside off stump."
2.3,•,"C Woakes to K Williamson, no run, 131.5 km/h short length on leg stump."
2.2,•,"C Woakes to K Williamson, no run, 135.0 km/h short length just outside off stump."
2.1,•,"C Woakes to K Williamson, no run, 135.4 km/h good length just outside off stump."
1.6,2,"J Archer to M Guptill, two runs, 144.9 km/h short length on leg stump."
1.5,•,"J Archer to M Guptill, no run, 144.0 km/h short length just outside off stump."
1.4,•,"J Archer to M Guptill, no run, 139.5 km/h short length on leg stump."
1.3,•,"J Archer to M Guptill, no run, 141.6 km/h good length just outside off stump."
1.2,•,"J Archer to M Guptill, no run, 141.6 km/h short length on off stump."
1.1,•,"J Archer to M Guptill, no run, 132.7 km/h good length going down leg."
0.6,•,"C Woakes to K Williamson, no run, 134.8 km/h good length on off stump."
0.5,W,"C Woakes to H Nicholls, WICKET!!! H Nicholls is out lbw Chris Woakes, 131.9 km/h short length on off stump."
0.4,1,"C Woakes to M Guptill, one run, 133.5 km/h good length just outside off stump."
0.3,•,"C Woakes to M Guptill, no run, 137.1 km/h full length on off stump."
0.3,1Wd,"C Woakes to M Guptill, wide delivery."
0.2,•,"C Woakes to M Guptill, no run, 131.3 km/h short length on off stump."
0.1,•,"C Woakes to M Guptill, no run, 132.2 km/h good length outside off stump."
49.6,1,"T Southee to L Plunkett, one run, 129.2 km/h full toss on leg stump."
49.5,2,"T Southee to L Plunkett, two runs, 129.8 km/h full length on leg stump."
49.4,1,"T Southee to J Archer, one run, 131.8 km/h full length on leg stump."
49.3,W,"T Southee to A Rashid, WICKET!!! A Rashid is out b Tim Southee, 129.7 km/h full toss on middle stump."
49.2,1,"T Southee to L Plunkett, one run, 130.8 km/h full length just outside off stump."
49.1,1,"T Southee to A Rashid, one run, 130.1 km/h full length just outside off stump."
48.6,1,"M Henry to A Rashid, one run, 116.7 km/h short length going down leg."
48.5,1,"M Henry to L Plunkett, one run, 118.5 km/h short length on middle stump."
48.4,2,"M Henry to L Plunkett, two runs, 136.1 km/h short length on middle stump."
48.3,4,"M Henry to L Plunkett, FOUR, 132.0 km/h short length on middle stump."
48.2,1,"M Henry to A Rashid, one run, 132.6 km/h short length going down leg."
48.1,4,"M Henry to A Rashid, FOUR, 128.6 km/h good length just outside off stump."
47.6,1,"T Boult to A Rashid, one run, 127.8 km/h short length going down leg."
47.5,2,"T Boult to A Rashid, two runs, 124.7 km/h full length just outside off stump."
47.4,1,"T Boult to L Plunkett, one run, 125.6 km/h short length outside off stump."
47.3,1,"T Boult to A Rashid, one run, 122.2 km/h full length on middle stump."
47.2,2,"T Boult to A Rashid, two runs, 118.9 km/h full length outside off stump."
47.2,1Wd,"T Boult to A Rashid, wide delivery."
47.1,1,"T Boult to L Plunkett, one run, 132.8 km/h full length on middle stump."
46.6,•,"M Henry to A Rashid, no run, 124.9 km/h short length just outside off stump."
46.5,1,"M Henry to L Plunkett, one run, 115.6 km/h short length just outside off stump."
46.4,•,"M Henry to L Plunkett, no run, 118.0 km/h short length just outside off stump."
46.3,1,"M Henry to A Rashid, one run, 135.9 km/h short length on leg stump."
46.3,1Wd,"M Henry to A Rashid, wide delivery."
46.2,2,"M Henry to A Rashid, two runs, 114.8 km/h short length just outside off stump."
46.1,W,"M Henry to E Morgan, WICKET!!! E Morgan is out c Mitchell Santner b Matt Henry, 122.5 km/h full length just outside off stump."
45.6,1,"T Boult to E Morgan, one run, 131.5 km/h full length on middle stump."
45.5,4,"T Boult to E Morgan, FOUR, 138.9 km/h short length on middle stump."
45.4,2,"T Boult to E Morgan, two runs, 133.2 km/h full length on off stump."
45.3,1,"T Boult to L Plunkett, one run, 132.6 km/h short length on off stump."
45.2,1,"T Boult to E Morgan, one run, 130.0 km/h good length on middle stump."
45.1,4,"T Boult to E Morgan, FOUR, 134.3 km/h full length just outside off stump."
44.6,•,"J Neesham to L Plunkett, no run, 134.7 km/h short length on middle stump."
44.5,W,"J Neesham to C Woakes, WICKET!!! C Woakes is out c Kane Williamson b Jimmy Neesham, 137.4 km/h full length on middle stump."
44.4,1,"J Neesham to E Morgan, one run, 113.6 km/h short length outside off stump."
44.3,1,"J Neesham to C Woakes, one run, 138.2 km/h good length just outside off stump."
44.2,1,"J Neesham to E Morgan, one run, 135.1 km/h good length just outside off stump."
44.1,1,"J Neesham to C Woakes, one run, 134.5 km/h good length outside off stump."
44.1,1Wd,"J Neesham to C Woakes, wide delivery."
43.6,1,"M Santner to C Woakes, one run, 90.1 km/h good length on middle stump."
43.5,•,"M Santner to C Woakes, no run, 77.6 km/h good length on off stump."
43.4,1,"M Santner to E Morgan, one run, 90.1 km/h good length outside off stump."
43.4,1Wd,"M Santner to E Morgan, wide delivery."
43.3,1,"M Santner to C Woakes, one run, 89.4 km/h good length going down leg."
43.2,1,"M Santner to E Morgan, one run, 79.0 km/h good length just outside off stump."
43.1,•,"M Santner to E Morgan, no run, 92.7 km/h good length on off stump."
42.6,•,"J Neesham to C Woakes, no run, 132.8 km/h short length just outside off stump."
42.5,•,"J Neesham to C Woakes, no run, 131.1 km/h good length outside off stump."
42.4,•,"J Neesham to C Woakes, no run, 133.9 km/h short length on off stump."
42.3,•,"J Neesham to C Woakes, no run, 135.2 km/h full length just outside off stump."
42.2,•,"J Neesham to C Woakes, no run, 127.5 km/h short length on middle stump."
42.1,1,"J Neesham to E Morgan, one run, 138.2 km/h full length outside off stump."
41.6,W,"M Santner to B Stokes, WICKET!!! B Stokes is out c Matt Henry b Mitchell Santner, 97.2 km/h good length on middle stump."
41.5,1,"M Santner to E Morgan, one run, 88.6 km/h good length on off stump."
41.4,•,"M Santner to E Morgan, no run, 95.2 km/h good length on leg stump."
41.3,1,"M Santner to B Stokes, one run, 91.1 km/h good length on off stump."
41.2,•,"M Santner to B Stokes, no run, 96.5 km/h good length just outside off stump."
41.1,•,"M Santner to B Stokes, no run, 96.1 km/h good length on middle stump."
40.6,1,"J Neesham to B Stokes, one run, 129.7 km/h good length going down leg."
40.5,2,"J Neesham to B Stokes, two runs, 116.2 km/h short length outside off stump."
40.4,•,"J Neesham to B Stokes, no run, 124.2 km/h good length outside off stump."
40.3,1,"J Neesham to E Morgan, one run, 129.9 km/h short length on middle stump."
40.2,1,"J Neesham to B Stokes, one run, 130.3 km/h good length outside off stump."
40.1,•,"J Neesham to B Stokes, no run, 142.7 km/h full toss just outside off stump."
39.6,4,"M Santner to E Morgan, FOUR, 88.9 km/h full length on leg stump."
39.5,•,"M Santner to E Morgan, no run, 90.2 km/h short length on middle stump."
39.4,2,"M Santner to E Morgan, two runs, 94.9 km/h short length just outside off stump."
39.3,1,"M Santner to B Stokes, one run, 89.9 km/h good length just outside off stump."
39.2,1,"M Santner to E Morgan, one run."
39.2,1Wd,"M Santner to E Morgan, wide delivery."
39.1,•,"M Santner to E Morgan, no run, 93.4 km/h full length going down leg."
38.6,•,"J Neesham to B Stokes, no run."
38.5,•,"J Neesham to B Stokes, no run, 125.9 km/h short length outside off stump."
38.4,1,"J Neesham to E Morgan, one run, 127.2 km/h short length just outside off stump."
38.3,1,"J Neesham to B Stokes, one run, 109.5 km/h short length outside off stump."
38.2,•,"J Neesham to B Stokes, no run, 141.5 km/h good length just outside off stump."
38.1,1,"J Neesham to E Morgan, one run, 130.3 km/h short length outside off stump."
37.6,•,"T Southee to B Stokes, no run, 132.9 km/h good length just outside off stump."
37.5,•,"T Southee to B Stokes, no run, 128.5 km/h good length just outside off stump."
37.4,1,"T Southee to E Morgan, one run, 136.2 km/h short length just outside off stump."
37.3,1,"T Southee to B Stokes, one run, 122.7 km/h short length just outside off stump."
37.2,•,"T Southee to B Stokes, no run, 130.0 km/h good length on off stump."
37.1,1,"T Southee to E Morgan, one run."
36.6,•,"J Neesham to B Stokes, no run, 139.9 km/h good length outside off stump."
36.5,•,"J Neesham to B Stokes, no run, 130.4 km/h good length just outside off stump."
36.4,•,"J Neesham to B Stokes, no run, 133.7 km/h good length on off stump."
36.3,•,"J Neesham to B Stokes, no run, 129.9 km/h full length just outside off stump."
36.2,•,"J Neesham to B Stokes, no run, 138.0 km/h good length just outside off stump."
36.1,•,"J Neesham to B Stokes, no run, 127.4 km/h good length just outside off stump."
35.6,•,"T Southee to E Morgan, no run, 136.1 km/h short length just outside off stump."
