Ball,Runs,Commentary
45.4,1,"L Malinga to N Pooran, one run, 131.5 km/h full toss outside off stump."
45.3,•,"L Malinga to N Pooran, no run, 133.5 km/h full length on middle stump."
45.2,•,"L Malinga to N Pooran, no run, 129.3 km/h full toss outside off stump."
45.1,4,"L Malinga to N Pooran, FOUR, 129.7 km/h full length just outside off stump."
44.6,•,"I Udana to S Cottrell, no run, 129.4 km/h good length on middle stump."
44.5,1,"I Udana to N Pooran, one run, 135.5 km/h full toss on middle stump."
44.4,6,"I Udana to N Pooran, SIX, 103.0 km/h short length going down leg."
44.4,1Wd,"I Udana to N Pooran, wide delivery."
44.3,•,"I Udana to N Pooran, no run, 134.4 km/h full length on middle stump."
44.2,2,"I Udana to N Pooran, two runs, 98.0 km/h short length just outside off stump."
44.1,W,"I Udana to F Allen, WICKET!!! F Allen is out run out (Kasun Rajitha/Isuru Udana), 135.6 km/h full length going down leg."
43.6,1,"K Rajitha to F Allen, one run, 131.3 km/h full toss on leg stump."
43.5,1,"K Rajitha to N Pooran, one run, 132.2 km/h full length just outside off stump."
43.4,1,"K Rajitha to F Allen, one run, 132.4 km/h full toss outside off stump."
43.3,6,"K Rajitha to F Allen, SIX, 105.5 km/h good length just outside off stump."
43.2,1,"K Rajitha to N Pooran, one run, 129.5 km/h full length outside off stump."
43.2,1Wd,"K Rajitha to N Pooran, wide delivery."
43.1,•,"K Rajitha to N Pooran, no run, 114.2 km/h full length outside off stump."
42.5,•,"I Udana to F Allen, no run, 133.6 km/h good length outside off stump."
42.4,4,"I Udana to F Allen, FOUR, 106.1 km/h good length going down leg."
42.3,•,"I Udana to F Allen, no run, 134.3 km/h short length on off stump."
42.2,4,"I Udana to F Allen, FOUR, 134.0 km/h full length just outside off stump."
42.1,1,"I Udana to N Pooran, one run, 130.8 km/h full toss on middle stump."
41.6,•,"K Rajitha to F Allen, no run, 134.6 km/h full toss on middle stump."
41.5,4,"K Rajitha to F Allen, FOUR, 115.1 km/h short length on off stump."
41.4,1,"K Rajitha to N Pooran, one run, 109.2 km/h short length just outside off stump."
41.3,•,"K Rajitha to N Pooran, no run, 106.3 km/h full length outside off stump."
41.2,1,"K Rajitha to F Allen, one run, 111.9 km/h short length just outside off stump."
41.1,1,"K Rajitha to N Pooran, one run, 100.4 km/h full toss outside off stump."
40.6,1,"D de Silva to N Pooran, one run, 95.6 km/h good length just outside off stump."
40.5,4,"D de Silva to N Pooran, FOUR, 98.7 km/h good length outside off stump."
40.4,•,"D de Silva to N Pooran, no run, 86.7 km/h good length on middle stump."
40.3,•,"D de Silva to N Pooran, no run."
40.2,•,"D de Silva to N Pooran, no run."
40.1,6,"D de Silva to N Pooran, SIX, 84.6 km/h short length going down leg."
39.6,1,"L Malinga to N Pooran, one run, 114.3 km/h full length on middle stump."
39.5,1,"L Malinga to F Allen, one run, 115.7 km/h good length just outside off stump."
39.4,1,"L Malinga to N Pooran, one run, 115.8 km/h short length on middle stump."
39.3,1,"L Malinga to F Allen, one run, 111.6 km/h good length on off stump."
39.2,2,"L Malinga to F Allen, two runs, 117.0 km/h full length outside off stump."
39.1,4,"L Malinga to F Allen, FOUR, 131.2 km/h full length just outside off stump."
38.6,3,"I Udana to F Allen, three runs, 131.7 km/h full toss on leg stump."
38.5,•,"I Udana to F Allen, no run, 131.9 km/h good length just outside off stump."
38.4,4,"I Udana to F Allen, FOUR, 104.2 km/h short length outside off stump."
38.3,1,"I Udana to N Pooran, one run, 131.6 km/h good length outside off stump."
38.2,•,"I Udana to N Pooran, no run, 132.2 km/h full length on off stump."
38.1,1,"I Udana to F Allen, one run, 130.0 km/h good length just outside off stump."
37.6,1,"L Malinga to F Allen, one run, 129.0 km/h full toss on middle stump."
37.5,4,"L Malinga to F Allen, FOUR, 131.3 km/h full length going down leg."
37.4,1Lb,"L Malinga to N Pooran, 1 leg bye."
37.3,•,"L Malinga to N Pooran, no run, 110.6 km/h full toss outside off stump."
37.2,1,"L Malinga to F Allen, one run, 130.9 km/h full length on middle stump."
37.1,4,"L Malinga to F Allen, FOUR, 130.9 km/h full length going down leg."
37.1,1Wd,"L Malinga to F Allen, wide delivery."
36.6,4,"I Udana to N Pooran, FOUR, 129.7 km/h full length outside off stump."
36.5,1,"I Udana to F Allen, one run, 128.0 km/h short length just outside off stump."
36.4,•,"I Udana to F Allen, no run, 131.4 km/h good length outside off stump."
36.3,•,"I Udana to F Allen, no run, 129.1 km/h short length just outside off stump."
36.2,1,"I Udana to N Pooran, one run, 131.8 km/h good length on middle stump."
36.1,•,"I Udana to N Pooran, no run, 99.1 km/h good length outside off stump."
35.6,•,"L Malinga to F Allen, no run, 113.2 km/h full length on middle stump."
35.5,•,"L Malinga to F Allen, no run, 130.2 km/h full toss just outside off stump."
35.4,1,"L Malinga to N Pooran, one run, 128.8 km/h full toss just outside off stump."
35.3,1,"L Malinga to F Allen, one run, 129.1 km/h full toss going down leg."
35.2,2,"L Malinga to F Allen, two runs, 128.9 km/h full length on leg stump."
35.1,3,"L Malinga to N Pooran, three runs, 107.2 km/h good length just outside off stump."
34.6,•,"I Udana to F Allen, no run, 131.2 km/h good length just outside off stump."
34.5,1,"I Udana to N Pooran, one run, 103.5 km/h short length on middle stump."
34.4,•,"I Udana to N Pooran, no run, 135.8 km/h full length going down leg."
34.3,W,"I Udana to N Pooran, WICKET!!! C Brathwaite is out run out (Isuru Udana), 132.3 km/h full length on off stump."
34.2,4,"I Udana to N Pooran, FOUR, 101.5 km/h short length going down leg."
34.1,1,"I Udana to C Brathwaite, one run, 101.2 km/h short length just outside off stump."
33.6,2,"K Rajitha to N Pooran, two runs, 111.4 km/h good length outside off stump."
33.5,•,"K Rajitha to N Pooran, no run, 111.7 km/h full length outside off stump."
33.4,6,"K Rajitha to N Pooran, SIX, 126.6 km/h short length on middle stump."
33.3,1,"K Rajitha to C Brathwaite, one run, 123.7 km/h short length outside off stump."
33.2,1,"K Rajitha to N Pooran, one run, 133.6 km/h short length going down leg."
33.1,4,"K Rajitha to N Pooran, FOUR, 132.0 km/h short length on leg stump."
33.1,1Wd,"K Rajitha to N Pooran, wide delivery."
32.6,•,"D Karunaratne to C Brathwaite, no run, 110.8 km/h good length outside off stump."
32.5,•,"D Karunaratne to C Brathwaite, no run, 110.4 km/h good length on middle stump."
32.4,•,"D Karunaratne to C Brathwaite, no run, 108.6 km/h good length going down leg."
32.3,•,"D Karunaratne to C Brathwaite, no run, 113.1 km/h good length outside off stump."
32.2,1,"D Karunaratne to N Pooran, one run, 108.8 km/h good length just outside off stump."
32.1,6,"D Karunaratne to N Pooran, SIX, 107.1 km/h short length outside off stump."
31.6,•,"K Rajitha to C Brathwaite, no run, 129.1 km/h short length on middle stump."
31.5,1,"K Rajitha to N Pooran, one run, 129.8 km/h short length on off stump."
31.4,2B,"K Rajitha to N Pooran, 2 byes."
31.3,•,"K Rajitha to N Pooran, no run, 132.3 km/h good length on middle stump."
31.2,1,"K Rajitha to C Brathwaite, one run, 132.1 km/h short length going down leg."
31.1,•,"K Rajitha to C Brathwaite, no run, 130.1 km/h short length outside off stump."
30.6,•,"J Vandersay to N Pooran, no run, 82.4 km/h good length on off stump."
30.6,2Wd,"J Vandersay to C Brathwaite, wide delivery."
30.5,1,"J Vandersay to N Pooran, one run, 80.2 km/h short length outside off stump."
30.4,4,"J Vandersay to N Pooran, FOUR, 76.5 km/h good length going down leg."
30.3,•,"J Vandersay to N Pooran, no run, 78.7 km/h good length on off stump."
30.2,2,"J Vandersay to N Pooran, two runs, 82.7 km/h short length outside off stump."
30.1,•,"J Vandersay to N Pooran, no run, 83.4 km/h short length just outside off stump."
29.6,4,"K Rajitha to C Brathwaite, FOUR, 130.0 km/h full length on middle stump."
29.5,•,"K Rajitha to C Brathwaite, no run, 115.5 km/h short length just outside off stump."
29.5,1Nb,"K Rajitha to C Brathwaite, 1 run, no-ball."
29.4,•,"K Rajitha to C Brathwaite, no run."
29.3,1,"K Rajitha to N Pooran, one run, 132.6 km/h short length going down leg."
29.2,•,"K Rajitha to N Pooran, no run, 134.7 km/h short length just outside off stump."
29.1,1B,"K Rajitha to C Brathwaite, 1 bye."
28.6,2,"J Vandersay to N Pooran, two runs, 85.0 km/h short length just outside off stump."
28.5,4,"J Vandersay to N Pooran, FOUR, 78.8 km/h full length on middle stump."
28.4,•,"J Vandersay to N Pooran, no run, 78.0 km/h full toss going down leg."
28.3,1,"J Vandersay to C Brathwaite, one run, 78.7 km/h full length outside off stump."
28.2,W,"J Vandersay to J Holder, WICKET!!! J Holder is out c (Sub), b Jeffrey Vandersay, 78.4 km/h good length on off stump."
28.1,1,"J Vandersay to N Pooran, one run, 77.7 km/h full toss on middle stump."
28.1,1Wd,"J Vandersay to N Pooran, wide delivery."
27.6,1,"D de Silva to N Pooran, one run, 82.6 km/h good length going down leg."
27.5,•,"D de Silva to N Pooran, no run, 80.0 km/h good length going down leg."
27.4,•,"D de Silva to N Pooran, no run, 89.3 km/h good length on middle stump."
27.3,4,"D de Silva to N Pooran, FOUR, 86.7 km/h good length just outside off stump."
27.2,•,"D de Silva to N Pooran, no run, 85.1 km/h good length on middle stump."
27.1,1,"D de Silva to J Holder, one run, 83.2 km/h short length on off stump."
26.6,•,"J Vandersay to N Pooran, no run, 79.2 km/h good length just outside off stump."
26.5,•,"J Vandersay to N Pooran, no run, 78.0 km/h full length on middle stump."
26.4,4,"J Vandersay to N Pooran, FOUR, 78.0 km/h good length just outside off stump."
26.3,•,"J Vandersay to N Pooran, no run, 77.6 km/h good length on leg stump."
26.2,1,"J Vandersay to J Holder, one run, 85.1 km/h good length outside off stump."
26.1,•,"J Vandersay to J Holder, no run, 79.9 km/h good length on middle stump."
25.6,•,"D de Silva to N Pooran, no run, 84.8 km/h good length on leg stump."
25.5,1,"D de Silva to J Holder, one run, 87.7 km/h short length just outside off stump."
25.4,1,"D de Silva to N Pooran, one run, 85.7 km/h good length just outside off stump."
25.3,•,"D de Silva to N Pooran, no run, 86.2 km/h good length going down leg."
25.2,•,"D de Silva to N Pooran, no run, 88.2 km/h good length outside off stump."
25.1,4,"D de Silva to N Pooran, FOUR, 84.0 km/h good length going down leg."
24.6,2,"J Vandersay to J Holder, two runs, 81.9 km/h full length just outside off stump."
24.5,1,"J Vandersay to N Pooran, one run, 84.3 km/h short length outside off stump."
24.4,1,"J Vandersay to J Holder, one run, 81.3 km/h full length just outside off stump."
24.3,1,"J Vandersay to N Pooran, one run, 78.4 km/h good length on leg stump."
24.2,1,"J Vandersay to J Holder, one run, 78.5 km/h full length outside off stump."
24.1,1,"J Vandersay to N Pooran, one run, 80.2 km/h full length going down leg."
23.6,1,"D de Silva to N Pooran, one run."
23.5,•,"D de Silva to N Pooran, no run, 92.7 km/h good length on off stump."
23.4,•,"D de Silva to N Pooran, no run, 88.5 km/h good length on off stump."
23.3,2,"D de Silva to N Pooran, two runs, 90.2 km/h short length on off stump."
23.2,•,"D de Silva to N Pooran, no run, 90.7 km/h good length just outside off stump."
23.1,•,"D de Silva to N Pooran, no run."
22.6,•,"J Vandersay to J Holder, no run, 83.6 km/h full length on middle stump."
22.5,•,"J Vandersay to J Holder, no run, 87.1 km/h good length on middle stump."
22.4,4,"J Vandersay to J Holder, FOUR, 80.2 km/h full toss outside off stump."
22.3,•,"J Vandersay to J Holder, no run, 79.7 km/h full toss outside off stump."
22.2,•,"J Vandersay to J Holder, no run, 81.6 km/h good length outside off stump."
22.1,1,"J Vandersay to N Pooran, one run, 78.7 km/h full length going down leg."
21.6,•,"D de Silva to J Holder, no run, 88.2 km/h short length on leg stump."
21.5,1,"D de Silva to N Pooran, one run."
21.4,•,"D de Silva to N Pooran, no run."
21.3,1,"D de Silva to J Holder, one run."
21.2,•,"D de Silva to J Holder, no run, 91.4 km/h good length on middle stump."
21.1,4,"D de Silva to J Holder, FOUR, 83.4 km/h good length going down leg."
20.6,•,"J Vandersay to N Pooran, no run, 82.8 km/h good length on leg stump."
20.5,•,"J Vandersay to N Pooran, no run, 75.8 km/h good length going down leg."
20.4,1,"J Vandersay to J Holder, one run, 79.4 km/h full length just outside off stump."
20.3,4,"J Vandersay to J Holder, FOUR, 76.5 km/h full length outside off stump."
20.2,•,"J Vandersay to J Holder, no run, 76.4 km/h good length outside off stump."
20.2,5Wd,"J Vandersay to J Holder, wide delivery."
20.1,1,"J Vandersay to N Pooran, one run, 76.2 km/h good length outside off stump."
19.6,•,"K Rajitha to J Holder, no run, 132.7 km/h good length on middle stump."
19.5,4,"K Rajitha to J Holder, FOUR, 129.1 km/h good length outside off stump."
19.4,•,"K Rajitha to J Holder, no run, 134.5 km/h short length outside off stump."
19.4,1Wd,"K Rajitha to J Holder, wide delivery."
19.3,1,"K Rajitha to N Pooran, one run, 131.6 km/h short length on off stump."
19.2,•,"K Rajitha to N Pooran, no run, 130.9 km/h full length outside off stump."
19.1,•,"K Rajitha to N Pooran, no run, 132.5 km/h short length on middle stump."
18.6,•,"J Vandersay to J Holder, no run, 78.6 km/h good length outside off stump."
18.5,1,"J Vandersay to N Pooran, one run, 84.9 km/h short length outside off stump."
18.4,1,"J Vandersay to J Holder, one run, 82.0 km/h short length on middle stump."
18.3,1,"J Vandersay to N Pooran, one run."
18.2,•,"J Vandersay to N Pooran, no run."
18.2,1Wd,"J Vandersay to N Pooran, wide delivery."
18.1,•,"J Vandersay to N Pooran, no run, 83.5 km/h short length outside off stump."
17.6,•,"K Rajitha to J Holder, no run, 137.2 km/h full length going down leg."
17.5,W,"K Rajitha to S Hetmyer, WICKET!!! S Hetmyer is out run out (Dhananjaya de Silva), 121.1 km/h short length just outside off stump."
17.4,•,"K Rajitha to S Hetmyer, no run, 132.8 km/h short length outside off stump."
17.3,•,"K Rajitha to S Hetmyer, no run, 129.9 km/h good length just outside off stump."
17.2,1,"K Rajitha to N Pooran, one run, 132.8 km/h full length outside off stump."
17.1,1,"K Rajitha to S Hetmyer, one run, 131.3 km/h good length just outside off stump."
16.6,1,"I Udana to S Hetmyer, one run, 127.9 km/h short length just outside off stump."
16.5,•,"I Udana to S Hetmyer, no run, 133.4 km/h short length just outside off stump."
16.4,1,"I Udana to N Pooran, one run, 130.7 km/h short length just outside off stump."
16.3,1,"I Udana to S Hetmyer, one run, 127.7 km/h short length outside off stump."
16.2,•,"I Udana to S Hetmyer, no run, 133.0 km/h good length on off stump."
16.1,1,"I Udana to N Pooran, one run, 129.2 km/h short length on leg stump."
15.6,1,"K Rajitha to N Pooran, one run, 133.8 km/h short length on middle stump."
15.5,•,"K Rajitha to N Pooran, no run, 138.6 km/h good length on middle stump."
15.4,1,"K Rajitha to S Hetmyer, one run, 133.6 km/h short length on leg stump."
15.3,4,"K Rajitha to S Hetmyer, FOUR, 129.6 km/h good length just outside off stump."
15.3,1Wd,"K Rajitha to S Hetmyer, wide delivery."
15.2,W,"K Rajitha to C Gayle, WICKET!!! C Gayle is out c Jeffrey Vandersay b Kasun Rajitha, 130.9 km/h short length on off stump."
15.1,6,"K Rajitha to C Gayle, SIX."
14.6,1,"I Udana to C Gayle, one run, 134.4 km/h good length going down leg."
14.5,•,"I Udana to C Gayle, no run, 133.9 km/h good length on off stump."
14.4,1,"I Udana to S Hetmyer, one run, 126.7 km/h short length on middle stump."
14.3,•,"I Udana to S Hetmyer, no run, 130.3 km/h short length on leg stump."
14.2,1,"I Udana to C Gayle, one run, 137.5 km/h full length on middle stump."
14.1,•,"I Udana to C Gayle, no run, 132.8 km/h good length on leg stump."
13.6,•,"K Rajitha to S Hetmyer, no run, 135.1 km/h full length just outside off stump."
13.5,1,"K Rajitha to C Gayle, one run, 108.8 km/h full length outside off stump."
13.4,•,"K Rajitha to C Gayle, no run, 113.9 km/h full length outside off stump."
13.3,•,"K Rajitha to C Gayle, no run, 133.1 km/h good length just outside off stump."
13.2,6,"K Rajitha to C Gayle, SIX, 113.9 km/h short length on leg stump."
13.1,1,"K Rajitha to S Hetmyer, one run, 134.5 km/h good length outside off stump."
12.6,•,"I Udana to C Gayle, no run, 122.4 km/h short length on off stump."
12.5,1,"I Udana to S Hetmyer, one run, 112.8 km/h short length on middle stump."
12.4,1,"I Udana to C Gayle, one run, 129.1 km/h short length just outside off stump."
12.3,•,"I Udana to C Gayle, no run, 125.8 km/h short length on middle stump."
12.2,1,"I Udana to S Hetmyer, one run, 112.7 km/h short length going down leg."
12.1,•,"I Udana to S Hetmyer, no run, 130.3 km/h short length on middle stump."
12.1,1Wd,"I Udana to S Hetmyer, wide delivery."
11.6,•,"K Rajitha to C Gayle, no run, 117.4 km/h good length just outside off stump."
11.5,•,"K Rajitha to C Gayle, no run, 111.9 km/h short length just outside off stump."
11.4,1,"K Rajitha to S Hetmyer, one run."
11.3,1,"K Rajitha to C Gayle, one run, 134.0 km/h short length just outside off stump."
11.2,4,"K Rajitha to C Gayle, FOUR, 136.4 km/h good length outside off stump."
11.1,•,"K Rajitha to C Gayle, no run, 136.4 km/h short length outside off stump."
10.6,4,"I Udana to S Hetmyer, FOUR, 129.9 km/h short length outside off stump."
10.5,2,"I Udana to S Hetmyer, two runs, 100.0 km/h short length on leg stump."
10.4,•,"I Udana to S Hetmyer, no run, 130.1 km/h good length just outside off stump."
10.3,1,"I Udana to C Gayle, one run, 131.8 km/h full length on leg stump."
10.2,•,"I Udana to C Gayle, no run, 99.0 km/h short length outside off stump."
10.1,•,"I Udana to C Gayle, no run, 134.0 km/h short length on middle stump."
9.6,1,"D de Silva to C Gayle, one run, 90.0 km/h good length on middle stump."
9.5,1,"D de Silva to S Hetmyer, one run, 96.1 km/h good length on leg stump."
9.4,•,"D de Silva to S Hetmyer, no run, 96.1 km/h short length just outside off stump."
9.3,2,"D de Silva to S Hetmyer, two runs, 81.0 km/h good length on off stump."
9.2,•,"D de Silva to S Hetmyer, no run, 94.4 km/h good length outside off stump."
9.1,•,"D de Silva to S Hetmyer, no run, 88.8 km/h full length on middle stump."
8.6,•,"L Malinga to C Gayle, no run, 130.9 km/h short length on leg stump."
8.5,•,"L Malinga to C Gayle, no run, 132.1 km/h short length just outside off stump."
8.4,1,"L Malinga to S Hetmyer, one run, 114.1 km/h full length outside off stump."
8.3,•,"L Malinga to S Hetmyer, no run, 136.3 km/h full length just outside off stump."
8.2,•,"L Malinga to S Hetmyer, no run, 112.9 km/h short length on leg stump."
8.1,•,"L Malinga to S Hetmyer, no run, 136.7 km/h good length on middle stump."
7.6,1,"D de Silva to S Hetmyer, one run, 86.2 km/h good length on middle stump."
7.5,1,"D de Silva to C Gayle, one run, 86.0 km/h good length on middle stump."
7.4,•,"D de Silva to C Gayle, no run, 83.3 km/h good length on leg stump."
7.3,•,"D de Silva to C Gayle, no run, 102.7 km/h short length on off stump."
7.2,•,"D de Silva to C Gayle, no run, 88.1 km/h good length just outside off stump."
7.1,•,"D de Silva to C Gayle, no run, 87.2 km/h good length on middle stump."
6.6,2,"L Malinga to S Hetmyer, two runs, 130.7 km/h short length just outside off stump."
6.5,•,"L Malinga to S Hetmyer, no run, 133.4 km/h short length on middle stump."
6.4,•,"L Malinga to S Hetmyer, no run, 110.1 km/h full length outside off stump."
6.3,•,"L Malinga to S Hetmyer, no run, 133.9 km/h short length outside off stump."
6.2,2,"L Malinga to S Hetmyer, two runs, 135.6 km/h full length outside off stump."
6.1,1,"L Malinga to C Gayle, one run, 135.0 km/h full length going down leg."
5.6,•,"D de Silva to S Hetmyer, no run, 98.1 km/h good length just outside off stump."
5.5,1,"D de Silva to C Gayle, one run, 83.6 km/h good length going down leg."
5.4,1,"D de Silva to S Hetmyer, one run, 80.5 km/h good length on middle stump."
5.3,1,"D de Silva to C Gayle, one run, 88.8 km/h good length on off stump."
5.2,•,"D de Silva to C Gayle, no run, 90.0 km/h good length going down leg."
5.1,•,"D de Silva to C Gayle, no run, 85.7 km/h good length on middle stump."
4.6,W,"L Malinga to S Hope, WICKET!!! S Hope is out b Lasith Malinga, 132.6 km/h short length outside off stump."
4.6,1Wd,"L Malinga to S Hope, wide delivery."
4.5,•,"L Malinga to S Hope, no run, 113.6 km/h short length outside off stump."
4.4,•,"L Malinga to S Hope, no run, 131.3 km/h short length just outside off stump."
4.3,•,"L Malinga to S Hope, no run, 130.5 km/h good length on middle stump."
4.2,•,"L Malinga to S Hope, no run, 131.8 km/h short length on middle stump."
4.1,1,"L Malinga to C Gayle, one run, 130.4 km/h full length on middle stump."
3.6,1,"D de Silva to C Gayle, one run, 83.2 km/h full toss just outside off stump."
3.5,•,"D de Silva to C Gayle, no run, 84.0 km/h full length outside off stump."
3.4,1,"D de Silva to S Hope, one run, 81.1 km/h full length just outside off stump."
3.3,1,"D de Silva to C Gayle, one run, 85.1 km/h good length going down leg."
3.2,•,"D de Silva to C Gayle, no run, 100.1 km/h short length on leg stump."
3.1,•,"D de Silva to C Gayle, no run, 85.0 km/h good length on middle stump."
2.6,•,"L Malinga to S Hope, no run, 131.3 km/h short length just outside off stump."
2.5,•,"L Malinga to S Hope, no run, 130.2 km/h short length outside off stump."
2.4,4,"L Malinga to S Hope, FOUR."
2.4,1Nb,"L Malinga to S Hope, 1 run, no-ball."
2.3,•,"L Malinga to S Hope, no run, 138.8 km/h good length on off stump."
2.2,W,"L Malinga to S Ambris, WICKET!!! S Ambris is out c Kusal Perera b Lasith Malinga, 134.9 km/h short length just outside off stump."
2.1,1Lb,"L Malinga to C Gayle, 1 leg bye."
1.6,1,"D de Silva to C Gayle, one run, 87.9 km/h short length on middle stump."
1.5,1,"D de Silva to S Ambris, one run, 84.3 km/h full length on middle stump."
1.4,•,"D de Silva to S Ambris, no run, 86.2 km/h full length on off stump."
1.3,1,"D de Silva to C Gayle, one run."
1.2,•,"D de Silva to C Gayle, no run, 93.7 km/h good length just outside off stump."
1.1,2,"D de Silva to C Gayle, two runs, 81.3 km/h good length going down leg."
0.6,4,"L Malinga to S Ambris, FOUR, 132.3 km/h full length just outside off stump."
0.5,•,"L Malinga to S Ambris, no run, 116.8 km/h full length outside off stump."
0.4,•,"L Malinga to S Ambris, no run, 136.5 km/h full length just outside off stump."
0.4,1Wd,"L Malinga to S Ambris, wide delivery."
0.3,1,"L Malinga to C Gayle, one run, 136.4 km/h full length on middle stump."
0.2,•,"L Malinga to C Gayle, no run, 135.6 km/h full length on middle stump."
0.1,•,"L Malinga to C Gayle, no run, 136.3 km/h full length outside off stump."
49.6,2,"S Cottrell to L Thirimanne, two runs, 107.1 km/h short length just outside off stump."
49.5,2,"S Cottrell to L Thirimanne, two runs, 102.4 km/h short length outside off stump."
49.4,1,"S Cottrell to D de Silva, one run, 111.7 km/h short length on middle stump."
49.3,1Lb,"S Cottrell to L Thirimanne, 1 leg bye."
49.2,1,"S Cottrell to D de Silva, one run, 137.1 km/h good length outside off stump."
49.1,4,"S Cottrell to D de Silva, FOUR, 105.9 km/h good length outside off stump."
48.6,W,"O Thomas to I Udana, WICKET!!! I Udana is out c Jason Holder b Oshane Thomas, 130.4 km/h full length just outside off stump."
48.5,•,"O Thomas to I Udana, no run, 137.6 km/h full toss going down leg."
48.4,1,"O Thomas to L Thirimanne, one run, 140.5 km/h full length going down leg."
48.3,1,"O Thomas to I Udana, one run, 106.9 km/h full toss outside off stump."
48.3,3Nb,"O Thomas to I Udana, 3 runs, no-ball."
48.2,•,"O Thomas to I Udana, no run, 140.5 km/h full length on leg stump."
48.1,1,"O Thomas to L Thirimanne, one run, 139.9 km/h full toss outside off stump."
47.6,•,"S Cottrell to I Udana, no run, 111.3 km/h short length just outside off stump."
47.5,1,"S Cottrell to L Thirimanne, one run, 109.0 km/h short length outside off stump."
47.4,4,"S Cottrell to L Thirimanne, FOUR."
47.3,2,"S Cottrell to L Thirimanne, two runs."
47.2,W,"S Cottrell to WIA Fernando, WICKET!!! WIA Fernando is out c Fabian Allen b Sheldon Cottrell, 130.0 km/h short length just outside off stump."
47.1,1,"S Cottrell to L Thirimanne, one run, 130.0 km/h full length just outside off stump."
46.6,•,"C Brathwaite to WIA Fernando, no run, 130.4 km/h full toss outside off stump."
46.5,4,"C Brathwaite to WIA Fernando, FOUR, 128.2 km/h full length going down leg."
46.4,2,"C Brathwaite to WIA Fernando, two runs, 125.0 km/h full toss on middle stump."
46.3,1Lb,"C Brathwaite to L Thirimanne, 1 leg bye."
46.2,1,"C Brathwaite to WIA Fernando, one run, 96.6 km/h short length outside off stump."
46.1,1,"C Brathwaite to L Thirimanne, one run, 117.6 km/h full toss on middle stump."
45.6,1,"O Thomas to L Thirimanne, one run, 146.0 km/h full length just outside off stump."
45.5,2,"O Thomas to L Thirimanne, two runs, 138.3 km/h full toss on middle stump."
45.4,1,"O Thomas to WIA Fernando, one run, 140.6 km/h good length outside off stump."
45.3,4,"O Thomas to WIA Fernando, FOUR, 145.6 km/h full toss on leg stump."
45.2,1,"O Thomas to L Thirimanne, one run, 144.7 km/h full length on leg stump."
45.1,1,"O Thomas to WIA Fernando, one run, 111.7 km/h full toss on middle stump."
44.6,2,"C Brathwaite to L Thirimanne, two runs, 101.0 km/h good length just outside off stump."
44.5,1,"C Brathwaite to WIA Fernando, one run, 105.6 km/h short length outside off stump."
44.4,1,"C Brathwaite to L Thirimanne, one run, 124.8 km/h full length just outside off stump."
44.3,4,"C Brathwaite to L Thirimanne, FOUR, 103.9 km/h good length just outside off stump."
44.2,4,"C Brathwaite to L Thirimanne, FOUR, 125.4 km/h short length outside off stump."
44.1,1Lb,"C Brathwaite to WIA Fernando, 1 leg bye."
