Ball,Runs,Commentary
28.1,W,"T Boult to S Lakmal, WICKET!!! S Lakmal is out c Mitchell Santner b Trent Boult, 135.1 km/h short length going down leg."
27.6,•,"L Ferguson to D Karunaratne, no run, 145.7 km/h full toss just outside off stump."
27.5,•,"L Ferguson to D Karunaratne, no run, 147.0 km/h full toss just outside off stump."
27.4,•,"L Ferguson to D Karunaratne, no run."
27.4,2Nb,"L Ferguson to S Lakmal, 2 runs, no-ball."
27.3,1,"L Ferguson to D Karunaratne, one run, 123.8 km/h full length going down leg."
27.2,4,"L Ferguson to D Karunaratne, FOUR, 143.7 km/h full toss just outside off stump."
27.1,1,"L Ferguson to S Lakmal, one run, 140.5 km/h full length outside off stump."
26.6,1,"T Boult to S Lakmal, one run, 139.7 km/h full toss just outside off stump."
26.5,4,"T Boult to S Lakmal, FOUR, 130.2 km/h short length outside off stump."
26.4,•,"T Boult to S Lakmal, no run, 138.8 km/h full length outside off stump."
26.3,•,"T Boult to S Lakmal, no run, 138.0 km/h good length just outside off stump."
26.2,•,"T Boult to S Lakmal, no run, 139.3 km/h good length outside off stump."
26.1,•,"T Boult to S Lakmal, no run, 140.4 km/h short length just outside off stump."
25.6,•,"L Ferguson to D Karunaratne, no run, 140.1 km/h short length going down leg."
25.5,1B,"L Ferguson to S Lakmal, 1 bye."
25.4,•,"L Ferguson to S Lakmal, no run, 145.9 km/h full length just outside off stump."
25.3,1,"L Ferguson to D Karunaratne, one run, 139.7 km/h short length just outside off stump."
25.2,•,"L Ferguson to D Karunaratne, no run, 139.2 km/h good length going down leg."
25.1,•,"L Ferguson to D Karunaratne, no run, 138.4 km/h short length just outside off stump."
24.6,•,"J Neesham to S Lakmal, no run, 135.0 km/h full length on middle stump."
24.6,1Wd,"J Neesham to S Lakmal, wide delivery."
24.5,•,"J Neesham to S Lakmal, no run, 135.7 km/h full toss just outside off stump."
24.4,W,"J Neesham to I Udana, WICKET!!! I Udana is out c Matt Henry b Jimmy Neesham, 138.1 km/h full length going down leg."
24.3,•,"J Neesham to I Udana, no run, 138.2 km/h full length on middle stump."
24.2,•,"J Neesham to I Udana, no run, 131.2 km/h short length on off stump."
24.1,1,"J Neesham to D Karunaratne, one run, 141.6 km/h good length on off stump."
23.6,1,"M Santner to D Karunaratne, one run, 85.8 km/h good length just outside off stump."
23.5,•,"M Santner to D Karunaratne, no run, 88.5 km/h good length outside off stump."
23.4,W,"M Santner to NTLC Perera, WICKET!!! NTLC Perera is out c Trent Boult b Mitchell Santner, 92.4 km/h good length outside off stump."
23.4,1Wd,"M Santner to NTLC Perera, wide delivery."
23.3,•,"M Santner to NTLC Perera, no run, 97.3 km/h good length outside off stump."
23.2,•,"M Santner to NTLC Perera, no run, 92.5 km/h good length outside off stump."
23.1,•,"M Santner to NTLC Perera, no run, 93.1 km/h good length just outside off stump."
22.6,1,"J Neesham to NTLC Perera, one run, 133.6 km/h short length going down leg."
22.5,6,"J Neesham to NTLC Perera, SIX, 141.3 km/h full length going down leg."
22.5,1Nb,"J Neesham to NTLC Perera, 1 run, no-ball."
22.4,1,"J Neesham to D Karunaratne, one run, 126.6 km/h short length on middle stump."
22.3,•,"J Neesham to D Karunaratne, no run, 139.8 km/h full length outside off stump."
22.2,1,"J Neesham to NTLC Perera, one run, 130.2 km/h short length going down leg."
22.1,1,"J Neesham to D Karunaratne, one run, 135.2 km/h full length outside off stump."
21.6,1,"M Santner to D Karunaratne, one run, 90.9 km/h good length just outside off stump."
21.5,•,"M Santner to D Karunaratne, no run, 80.8 km/h good length outside off stump."
21.4,1,"M Santner to NTLC Perera, one run, 93.0 km/h good length on off stump."
21.3,•,"M Santner to NTLC Perera, no run, 92.4 km/h good length outside off stump."
21.2,•,"M Santner to NTLC Perera, no run, 92.9 km/h full length just outside off stump."
21.1,1,"M Santner to D Karunaratne, one run, 88.9 km/h good length outside off stump."
20.6,•,"T Boult to NTLC Perera, no run, 142.1 km/h full length going down leg."
20.5,•,"T Boult to NTLC Perera, no run, 131.9 km/h short length just outside off stump."
20.4,1,"T Boult to D Karunaratne, one run, 139.1 km/h full length on middle stump."
20.3,•,"T Boult to D Karunaratne, no run, 138.0 km/h good length outside off stump."
20.2,4,"T Boult to D Karunaratne, FOUR, 135.2 km/h full length on off stump."
20.1,•,"T Boult to D Karunaratne, no run, 135.7 km/h short length on off stump."
19.6,2,"J Neesham to NTLC Perera, two runs, 137.8 km/h good length just outside off stump."
19.5,1,"J Neesham to D Karunaratne, one run, 136.4 km/h good length outside off stump."
19.4,2,"J Neesham to D Karunaratne, two runs, 137.2 km/h good length just outside off stump."
19.3,•,"J Neesham to D Karunaratne, no run, 134.8 km/h short length outside off stump."
19.2,2,"J Neesham to D Karunaratne, two runs, 131.9 km/h short length on leg stump."
19.1,1,"J Neesham to NTLC Perera, one run, 134.4 km/h good length going down leg."
18.6,•,"T Boult to D Karunaratne, no run, 132.7 km/h good length outside off stump."
18.5,•,"T Boult to D Karunaratne, no run, 131.7 km/h short length outside off stump."
18.5,1Wd,"T Boult to D Karunaratne, wide delivery."
18.4,•,"T Boult to D Karunaratne, no run, 135.8 km/h good length outside off stump."
18.3,•,"T Boult to D Karunaratne, no run, 137.4 km/h short length just outside off stump."
18.2,•,"T Boult to D Karunaratne, no run, 136.3 km/h good length just outside off stump."
18.1,1,"T Boult to NTLC Perera, one run, 131.7 km/h short length going down leg."
17.6,1,"L Ferguson to NTLC Perera, one run, 137.6 km/h short length going down leg."
17.5,1,"L Ferguson to D Karunaratne, one run, 138.2 km/h short length outside off stump."
17.4,•,"L Ferguson to D Karunaratne, no run, 145.7 km/h short length on middle stump."
17.3,•,"L Ferguson to D Karunaratne, no run, 146.6 km/h full length just outside off stump."
17.2,•,"L Ferguson to D Karunaratne, no run, 140.4 km/h short length just outside off stump."
17.1,•,"L Ferguson to D Karunaratne, no run, 139.6 km/h good length just outside off stump."
16.6,•,"C de Grandhomme to NTLC Perera, no run, 126.3 km/h good length just outside off stump."
16.5,6,"C de Grandhomme to NTLC Perera, SIX."
16.4,1,"C de Grandhomme to D Karunaratne, one run, 126.5 km/h full length outside off stump."
16.3,3,"C de Grandhomme to NTLC Perera, three runs, 126.3 km/h good length just outside off stump."
16.2,1,"C de Grandhomme to D Karunaratne, one run, 124.6 km/h good length on off stump."
16.1,1,"C de Grandhomme to NTLC Perera, one run, 124.2 km/h short length just outside off stump."
15.6,4,"L Ferguson to D Karunaratne, FOUR, 146.6 km/h good length just outside off stump."
15.5,•,"L Ferguson to D Karunaratne, no run, 138.1 km/h short length on off stump."
15.5,1Wd,"L Ferguson to D Karunaratne, wide delivery."
15.4,3,"L Ferguson to NTLC Perera, three runs, 138.8 km/h full length on leg stump."
15.3,•,"L Ferguson to NTLC Perera, no run, 141.2 km/h short length on middle stump."
15.2,W,"L Ferguson to J Mendis, WICKET!!! J Mendis is out c Jimmy Neesham b Lockie Ferguson, 139.3 km/h good length on off stump."
15.1,•,"L Ferguson to J Mendis, no run, 145.1 km/h good length just outside off stump."
14.6,1,"C de Grandhomme to J Mendis, one run, 125.6 km/h full length outside off stump."
14.5,•,"C de Grandhomme to J Mendis, no run, 122.3 km/h good length just outside off stump."
14.4,W,"C de Grandhomme to A Mathews, WICKET!!! A Mathews is out c Tom Latham b Colin de Grandhomme, 124.5 km/h good length just outside off stump."
14.3,•,"C de Grandhomme to A Mathews, no run, 124.2 km/h good length just outside off stump."
14.2,1,"C de Grandhomme to D Karunaratne, one run, 121.2 km/h good length on middle stump."
14.1,•,"C de Grandhomme to D Karunaratne, no run, 122.3 km/h good length just outside off stump."
13.6,•,"L Ferguson to A Mathews, no run, 138.4 km/h short length just outside off stump."
13.5,•,"L Ferguson to A Mathews, no run, 147.1 km/h full length on off stump."
13.4,•,"L Ferguson to A Mathews, no run, 145.1 km/h short length just outside off stump."
13.3,•,"L Ferguson to A Mathews, no run, 140.9 km/h good length just outside off stump."
13.2,•,"L Ferguson to A Mathews, no run, 139.9 km/h short length outside off stump."
13.1,1,"L Ferguson to D Karunaratne, one run, 144.6 km/h short length on leg stump."
12.6,•,"M Henry to A Mathews, no run, 136.1 km/h short length just outside off stump."
12.5,1,"M Henry to D Karunaratne, one run, 130.6 km/h good length just outside off stump."
12.4,•,"M Henry to D Karunaratne, no run, 136.6 km/h good length outside off stump."
12.3,•,"M Henry to D Karunaratne, no run, 130.1 km/h good length going down leg."
12.2,2,"M Henry to D Karunaratne, two runs, 135.6 km/h short length on off stump."
12.1,•,"M Henry to D Karunaratne, no run, 139.5 km/h short length outside off stump."
12.1,1Wd,"M Henry to D Karunaratne, wide delivery."
11.6,•,"L Ferguson to A Mathews, no run, 141.7 km/h good length on middle stump."
11.5,W,"L Ferguson to D de Silva, WICKET!!! D de Silva is out lbw Lockie Ferguson, 147.4 km/h good length on middle stump."
11.4,•,"L Ferguson to D de Silva, no run, 143.7 km/h short length just outside off stump."
11.3,•,"L Ferguson to D de Silva, no run, 137.9 km/h short length on middle stump."
11.2,•,"L Ferguson to D de Silva, no run, 143.1 km/h good length just outside off stump."
11.1,1,"L Ferguson to D Karunaratne, one run, 138.6 km/h good length on off stump."
10.6,•,"M Henry to D de Silva, no run, 139.1 km/h full length just outside off stump."
10.5,•,"M Henry to D de Silva, no run, 135.5 km/h good length on middle stump."
10.4,•,"M Henry to D de Silva, no run, 134.6 km/h good length outside off stump."
10.3,1,"M Henry to D Karunaratne, one run, 139.0 km/h short length on middle stump."
10.2,•,"M Henry to D Karunaratne, no run, 139.2 km/h good length just outside off stump."
10.1,•,"M Henry to D Karunaratne, no run, 132.7 km/h short length just outside off stump."
9.6,•,"T Boult to D de Silva, no run, 141.3 km/h good length on off stump."
9.5,•,"T Boult to D de Silva, no run, 141.4 km/h short length outside off stump."
9.4,1,"T Boult to D Karunaratne, one run, 132.2 km/h good length outside off stump."
9.3,•,"T Boult to D Karunaratne, no run, 130.5 km/h good length just outside off stump."
9.2,•,"T Boult to D Karunaratne, no run, 134.0 km/h good length just outside off stump."
9.1,•,"T Boult to D Karunaratne, no run, 134.9 km/h good length going down leg."
8.6,•,"M Henry to D de Silva, no run, 137.6 km/h good length outside off stump."
8.5,•,"M Henry to D de Silva, no run, 137.3 km/h good length on leg stump."
8.4,•,"M Henry to D de Silva, no run, 135.8 km/h good length outside off stump."
8.3,4,"M Henry to D de Silva, FOUR, 132.8 km/h full length just outside off stump."
8.2,W,"M Henry to BKG Mendis, WICKET!!! BKG Mendis is out c Martin Guptill b Matt Henry, 136.1 km/h good length just outside off stump."
8.1,W,"M Henry to MDKJ Perera, WICKET!!! MDKJ Perera is out c Colin de Grandhomme b Matt Henry, 137.0 km/h good length just outside off stump."
7.6,•,"T Boult to D Karunaratne, no run, 140.2 km/h good length just outside off stump."
7.5,•,"T Boult to D Karunaratne, no run, 136.9 km/h short length just outside off stump."
7.4,1,"T Boult to MDKJ Perera, one run, 134.5 km/h short length going down leg."
7.3,2,"T Boult to MDKJ Perera, two runs, 135.9 km/h short length just outside off stump."
7.2,1,"T Boult to D Karunaratne, one run, 131.3 km/h short length just outside off stump."
7.2,1Wd,"T Boult to D Karunaratne, wide delivery."
7.1,•,"T Boult to D Karunaratne, no run, 136.5 km/h good length just outside off stump."
6.6,2,"M Henry to MDKJ Perera, two runs, 138.4 km/h good length on leg stump."
6.5,•,"M Henry to MDKJ Perera, no run, 124.0 km/h short length just outside off stump."
6.4,2,"M Henry to MDKJ Perera, two runs, 136.5 km/h short length going down leg."
6.3,•,"M Henry to MDKJ Perera, no run, 123.8 km/h good length just outside off stump."
6.2,1,"M Henry to D Karunaratne, one run, 135.4 km/h short length on off stump."
6.1,1,"M Henry to MDKJ Perera, one run, 132.4 km/h short length on leg stump."
5.6,•,"T Boult to D Karunaratne, no run, 137.4 km/h good length just outside off stump."
5.5,•,"T Boult to D Karunaratne, no run, 132.2 km/h good length just outside off stump."
5.4,•,"T Boult to D Karunaratne, no run, 139.6 km/h short length just outside off stump."
5.4,1Wd,"T Boult to D Karunaratne, wide delivery."
5.3,1,"T Boult to MDKJ Perera, one run, 140.7 km/h good length on middle stump."
5.2,4,"T Boult to MDKJ Perera, FOUR, 135.1 km/h full length outside off stump."
5.1,4,"T Boult to MDKJ Perera, FOUR, 131.5 km/h short length outside off stump."
4.6,•,"M Henry to D Karunaratne, no run, 139.5 km/h good length just outside off stump."
4.5,•,"M Henry to D Karunaratne, no run, 141.1 km/h good length just outside off stump."
4.4,•,"M Henry to D Karunaratne, no run, 137.6 km/h good length just outside off stump."
4.3,•,"M Henry to D Karunaratne, no run, 139.7 km/h good length just outside off stump."
4.2,1,"M Henry to MDKJ Perera, one run, 136.7 km/h good length on leg stump."
4.1,4,"M Henry to MDKJ Perera, FOUR, 139.2 km/h full length outside off stump."
3.6,1,"T Boult to MDKJ Perera, one run, 139.4 km/h good length on leg stump."
3.5,•,"T Boult to MDKJ Perera, no run, 138.5 km/h good length outside off stump."
3.4,3,"T Boult to D Karunaratne, three runs, 132.9 km/h full length on off stump."
3.3,4,"T Boult to D Karunaratne, FOUR, 132.6 km/h full length outside off stump."
3.2,•,"T Boult to D Karunaratne, no run, 138.3 km/h good length just outside off stump."
3.1,•,"T Boult to D Karunaratne, no run, 139.8 km/h good length going down leg."
2.6,•,"M Henry to MDKJ Perera, no run, 138.3 km/h full length on leg stump."
2.5,4,"M Henry to MDKJ Perera, FOUR, 139.9 km/h full length outside off stump."
2.4,•,"M Henry to MDKJ Perera, no run, 138.6 km/h good length on middle stump."
2.3,•,"M Henry to MDKJ Perera, no run, 135.7 km/h full length outside off stump."
2.2,1,"M Henry to D Karunaratne, one run, 134.5 km/h good length going down leg."
2.1,•,"M Henry to D Karunaratne, no run, 133.7 km/h good length on middle stump."
1.6,2,"T Boult to MDKJ Perera, two runs, 133.5 km/h short length just outside off stump."
1.5,1,"T Boult to D Karunaratne, one run, 136.4 km/h full length on middle stump."
1.4,•,"T Boult to D Karunaratne, no run, 136.6 km/h short length on off stump."
1.3,•,"T Boult to D Karunaratne, no run, 138.8 km/h good length on middle stump."
1.2,•,"T Boult to D Karunaratne, no run, 132.7 km/h good length outside off stump."
1.1,•,"T Boult to D Karunaratne, no run, 133.9 km/h good length just outside off stump."
0.6,•,"M Henry to MDKJ Perera, no run, 134.8 km/h short length on middle stump."
0.5,•,"M Henry to MDKJ Perera, no run, 135.6 km/h full length on off stump."
0.4,•,"M Henry to MDKJ Perera, no run, 137.1 km/h good length on off stump."
0.3,•,"M Henry to MDKJ Perera, no run, 136.0 km/h good length just outside off stump."
0.2,W,"M Henry to L Thirimanne, WICKET!!! L Thirimanne is out lbw Matt Henry, 136.3 km/h full length on middle stump."
0.1,4,"M Henry to L Thirimanne, FOUR, 133.6 km/h short length going down leg."
