Ball,Runs,Commentary
40.1,1,"T Boult to H Shahidi, one run."
39.6,1,"L Ferguson to H Shahidi, one run."
39.5,1,"L Ferguson to H Hassan, one run."
39.4,•,"L Ferguson to H Hassan, no run."
39.3,1,"L Ferguson to H Shahidi, one run."
39.2,•,"L Ferguson to H Shahidi, no run."
39.1,•,"L Ferguson to H Shahidi, no run."
38.6,1,"T Boult to H Shahidi, one run."
38.5,•,"T Boult to H Shahidi, no run."
38.4,4,"T Boult to H Shahidi, FOUR."
38.3,•,"T Boult to H Shahidi, no run."
38.2,•,"T Boult to H Shahidi, no run."
38.1,•,"T Boult to H Shahidi, no run."
37.6,•,"L Ferguson to H Hassan, no run."
37.5,•,"L Ferguson to H Hassan, no run."
37.4,1,"L Ferguson to H Shahidi, one run."
37.3,•,"L Ferguson to H Shahidi, no run."
37.2,•,"L Ferguson to H Shahidi, no run."
37.1,4,"L Ferguson to H Shahidi, FOUR."
36.6,1,"T Boult to H Shahidi, one run."
36.5,•,"T Boult to H Shahidi, no run."
36.4,•,"T Boult to H Shahidi, no run."
36.3,•,"T Boult to H Shahidi, no run."
36.2,4,"T Boult to H Shahidi, FOUR."
36.1,•,"T Boult to H Shahidi, no run."
35.6,2,"L Ferguson to H Hassan, two runs."
35.5,4,"L Ferguson to H Hassan, FOUR."
35.4,W,"L Ferguson to A Alam, WICKET!!! A Alam is out c Tom Latham b Lockie Ferguson."
35.3,•,"L Ferguson to A Alam, no run."
35.2,4,"L Ferguson to A Alam, FOUR."
35.1,4,"L Ferguson to A Alam, FOUR."
34.6,1,"T Boult to A Alam, one run."
34.5,•,"T Boult to A Alam, no run."
34.4,1,"T Boult to H Shahidi, one run."
34.3,1,"T Boult to A Alam, one run."
34.2,•,"T Boult to A Alam, no run."
34.1,1,"T Boult to H Shahidi, one run."
33.6,•,"L Ferguson to A Alam, no run."
33.5,4,"L Ferguson to A Alam, FOUR."
33.4,W,"L Ferguson to R Khan, WICKET!!! R Khan is out b Lockie Ferguson."
33.3,•,"L Ferguson to R Khan, no run."
33.2,1,"L Ferguson to H Shahidi, one run."
33.1,•,"L Ferguson to H Shahidi, no run."
32.6,•,"C de Grandhomme to R Khan, no run."
32.5,•,"C de Grandhomme to R Khan, no run."
32.4,W,"C de Grandhomme to I Ali Khil, WICKET!!! I Ali Khil is out c Martin Guptill b Colin de Grandhomme."
32.3,•,"C de Grandhomme to I Ali Khil, no run."
32.2,•,"C de Grandhomme to I Ali Khil, no run."
32.1,•,"C de Grandhomme to I Ali Khil, no run."
31.6,•,"L Ferguson to H Shahidi, no run."
31.5,•,"L Ferguson to H Shahidi, no run."
31.4,1,"L Ferguson to I Ali Khil, one run."
31.3,•,"L Ferguson to I Ali Khil, no run."
31.2,•,"L Ferguson to I Ali Khil, no run."
31.1,•,"L Ferguson to I Ali Khil, no run."
30.6,1,"M Henry to I Ali Khil, one run."
30.5,•,"M Henry to I Ali Khil, no run."
30.4,•,"M Henry to I Ali Khil, no run."
30.3,1,"M Henry to H Shahidi, one run."
30.2,•,"M Henry to H Shahidi, no run."
29.6,1,"J Neesham to H Shahidi, one run."
29.5,•,"J Neesham to H Shahidi, no run."
29.4,•,"J Neesham to H Shahidi, no run."
29.3,•,"J Neesham to H Shahidi, no run."
29.2,•,"J Neesham to H Shahidi, no run."
29.1,•,"J Neesham to H Shahidi, no run."
28.6,•,"M Henry to I Ali Khil, no run."
28.5,•,"M Henry to I Ali Khil, no run."
28.4,1,"M Henry to H Shahidi, one run."
28.3,•,"M Henry to H Shahidi, no run."
28.2,•,"M Henry to H Shahidi, no run."
28.1,4,"M Henry to H Shahidi, FOUR."
27.6,•,"J Neesham to I Ali Khil, no run."
27.5,•,"J Neesham to I Ali Khil, no run."
27.4,•,"J Neesham to I Ali Khil, no run."
27.3,•,"J Neesham to I Ali Khil, no run."
27.2,•,"J Neesham to I Ali Khil, no run."
27.1,1,"J Neesham to H Shahidi, one run."
26.6,•,"M Henry to I Ali Khil, no run."
26.5,1,"M Henry to H Shahidi, one run."
26.4,•,"M Henry to H Shahidi, no run."
26.3,•,"M Henry to H Shahidi, no run."
26.2,•,"M Henry to H Shahidi, no run."
26.1,4,"M Henry to H Shahidi, FOUR."
25.6,1,"J Neesham to H Shahidi, one run."
25.5,•,"J Neesham to H Shahidi, no run."
25.4,•,"J Neesham to H Shahidi, no run."
25.3,•,"J Neesham to H Shahidi, no run."
25.2,•,"J Neesham to H Shahidi, no run."
25.1,•,"J Neesham to H Shahidi, no run."
24.6,•,"T Boult to I Ali Khil, no run."
24.5,•,"T Boult to I Ali Khil, no run."
24.4,•,"T Boult to I Ali Khil, no run."
24.3,1,"T Boult to H Shahidi, one run."
24.2,•,"T Boult to H Shahidi, no run."
24.1,4,"T Boult to H Shahidi, FOUR."
23.6,W,"J Neesham to N Zadran, WICKET!!! N Zadran is out c Tom Latham b Jimmy Neesham."
23.5,4,"J Neesham to N Zadran, FOUR."
23.4,•,"J Neesham to N Zadran, no run."
23.3,W,"J Neesham to M Nabi, WICKET!!! M Nabi is out c Tom Latham b Jimmy Neesham."
23.2,1,"J Neesham to H Shahidi, one run."
23.1,4,"J Neesham to H Shahidi, FOUR."
22.6,•,"T Boult to M Nabi, no run."
22.5,•,"T Boult to M Nabi, no run."
22.4,1,"T Boult to H Shahidi, one run."
22.3,•,"T Boult to H Shahidi, no run."
22.2,•,"T Boult to H Shahidi, no run."
22.1,•,"T Boult to H Shahidi, no run."
21.6,1,"J Neesham to H Shahidi, one run."
21.5,4Lb,"J Neesham to H Shahidi, 4 leg byes."
21.4,•,"J Neesham to H Shahidi, no run."
21.3,1Lb,"J Neesham to M Nabi, 1 leg bye."
21.2,2,"J Neesham to M Nabi, two runs."
21.2,1Wd,"J Neesham to M Nabi, wide delivery."
21.1,•,"J Neesham to M Nabi, no run."
20.6,1,"C de Grandhomme to M Nabi, one run."
20.5,•,"C de Grandhomme to M Nabi, no run."
20.4,•,"C de Grandhomme to M Nabi, no run."
20.3,•,"C de Grandhomme to M Nabi, no run."
20.2,1,"C de Grandhomme to H Shahidi, one run."
20.1,4,"C de Grandhomme to H Shahidi, FOUR."
19.6,2,"J Neesham to M Nabi, two runs."
19.6,1Wd,"J Neesham to M Nabi, wide delivery."
19.5,•,"J Neesham to M Nabi, no run."
19.4,1,"J Neesham to H Shahidi, one run."
19.3,•,"J Neesham to H Shahidi, no run."
19.2,•,"J Neesham to H Shahidi, no run."
19.1,1,"J Neesham to M Nabi, one run."
18.6,1,"C de Grandhomme to M Nabi, one run."
18.5,1,"C de Grandhomme to H Shahidi, one run."
18.4,4,"C de Grandhomme to H Shahidi, FOUR."
18.3,•,"C de Grandhomme to H Shahidi, no run."
18.2,1,"C de Grandhomme to M Nabi, one run."
18.1,•,"C de Grandhomme to M Nabi, no run."
17.6,•,"J Neesham to H Shahidi, no run."
17.5,•,"J Neesham to H Shahidi, no run."
17.4,•,"J Neesham to H Shahidi, no run."
17.3,•,"J Neesham to H Shahidi, no run."
17.2,•,"J Neesham to H Shahidi, no run."
17.1,•,"J Neesham to H Shahidi, no run."
16.6,1,"C de Grandhomme to H Shahidi, one run."
16.5,•,"C de Grandhomme to H Shahidi, no run."
16.4,•,"C de Grandhomme to H Shahidi, no run."
16.3,•,"C de Grandhomme to H Shahidi, no run."
16.2,•,"C de Grandhomme to H Shahidi, no run."
16.1,•,"C de Grandhomme to H Shahidi, no run."
15.6,•,"L Ferguson to M Nabi, no run."
15.5,•,"L Ferguson to M Nabi, no run."
15.4,•,"L Ferguson to M Nabi, no run."
15.3,•,"L Ferguson to M Nabi, no run."
15.2,•,"L Ferguson to M Nabi, no run."
15.1,•,"L Ferguson to M Nabi, no run."
14.6,•,"J Neesham to H Shahidi, no run."
14.5,•,"J Neesham to H Shahidi, no run."
14.4,•,"J Neesham to H Shahidi, no run."
14.3,1,"J Neesham to M Nabi, one run."
14.2,•,"J Neesham to M Nabi, no run."
14.1,W,"J Neesham to G Naib, WICKET!!! G Naib is out c Tom Latham b Jimmy Neesham."
13.6,•,"L Ferguson to H Shahidi, no run."
13.5,•,"L Ferguson to H Shahidi, no run."
13.4,•,"L Ferguson to H Shahidi, no run."
13.3,•,"L Ferguson to H Shahidi, no run."
13.2,•,"L Ferguson to H Shahidi, no run."
13.1,•,"L Ferguson to H Shahidi, no run."
12.6,4,"J Neesham to G Naib, FOUR."
12.5,•,"J Neesham to G Naib, no run."
12.4,•,"J Neesham to G Naib, no run."
12.3,W,"J Neesham to R Shah, WICKET!!! R Shah is out c Martin Guptill b Jimmy Neesham."
12.2,•,"J Neesham to R Shah, no run."
12.1,•,"J Neesham to R Shah, no run."
11.6,•,"L Ferguson to H Shahidi, no run."
11.5,•,"L Ferguson to H Shahidi, no run."
11.4,•,"L Ferguson to H Shahidi, no run."
11.3,•,"L Ferguson to H Shahidi, no run."
11.2,•,"L Ferguson to H Shahidi, no run."
11.1,W,"L Ferguson to N Zadran, WICKET!!! N Zadran is out c Tom Latham b Lockie Ferguson."
10.6,•,"J Neesham to R Shah, no run."
10.5,W,"J Neesham to H Zazai, WICKET!!! H Zazai is out c Colin Munro b Jimmy Neesham."
10.4,1,"J Neesham to N Zadran, one run."
10.3,•,"J Neesham to N Zadran, no run."
10.2,4,"J Neesham to N Zadran, FOUR."
10.1,•,"J Neesham to N Zadran, no run."
9.6,1,"L Ferguson to N Zadran, one run."
9.5,4,"L Ferguson to N Zadran, FOUR."
9.4,•,"L Ferguson to N Zadran, no run."
9.3,•,"L Ferguson to N Zadran, no run."
9.2,1Lb,"L Ferguson to H Zazai, 1 leg bye."
9.1,4,"L Ferguson to H Zazai, FOUR."
8.6,1,"M Henry to H Zazai, one run."
8.5,•,"M Henry to H Zazai, no run."
8.4,4,"M Henry to H Zazai, FOUR."
8.3,•,"M Henry to H Zazai, no run."
8.2,6,"M Henry to H Zazai, SIX."
8.1,1,"M Henry to N Zadran, one run."
7.6,1,"T Boult to N Zadran, one run."
7.5,•,"T Boult to N Zadran, no run."
7.4,•,"T Boult to N Zadran, no run."
7.3,•,"T Boult to N Zadran, no run."
7.2,1,"T Boult to H Zazai, one run."
7.1,•,"T Boult to H Zazai, no run."
6.6,•,"M Henry to N Zadran, no run."
6.5,•,"M Henry to N Zadran, no run."
6.4,•,"M Henry to N Zadran, no run."
6.3,•,"M Henry to N Zadran, no run."
6.2,4,"M Henry to N Zadran, FOUR."
6.1,•,"M Henry to N Zadran, no run."
5.6,•,"T Boult to H Zazai, no run."
5.5,1,"T Boult to N Zadran, one run."
5.4,•,"T Boult to N Zadran, no run."
5.3,4,"T Boult to N Zadran, FOUR."
5.2,•,"T Boult to N Zadran, no run."
5.1,1,"T Boult to H Zazai, one run."
4.6,•,"M Henry to N Zadran, no run."
4.5,1,"M Henry to H Zazai, one run."
4.4,•,"M Henry to H Zazai, no run."
4.3,2,"M Henry to H Zazai, two runs."
4.2,1,"M Henry to N Zadran, one run."
4.1,4,"M Henry to N Zadran, FOUR."
3.6,•,"T Boult to H Zazai, no run."
3.5,•,"T Boult to H Zazai, no run."
3.4,•,"T Boult to H Zazai, no run."
3.3,1,"T Boult to N Zadran, one run."
3.2,•,"T Boult to N Zadran, no run."
3.1,•,"T Boult to N Zadran, no run."
2.6,•,"M Henry to H Zazai, no run."
2.5,1,"M Henry to N Zadran, one run."
2.4,•,"M Henry to N Zadran, no run."
2.3,•,"M Henry to N Zadran, no run."
2.2,1,"M Henry to H Zazai, one run."
2.1,•,"M Henry to H Zazai, no run."
1.6,•,"T Boult to N Zadran, no run."
1.5,•,"T Boult to N Zadran, no run."
1.4,2,"T Boult to N Zadran, two runs."
1.3,1,"T Boult to H Zazai, one run."
1.2,1,"T Boult to N Zadran, one run."
1.1,•,"T Boult to N Zadran, no run."
0.6,•,"M Henry to H Zazai, no run."
0.5,4,"M Henry to H Zazai, FOUR."
0.4,4,"M Henry to H Zazai, FOUR."
0.3,4,"M Henry to H Zazai, FOUR."
0.2,•,"M Henry to H Zazai, no run."
0.1,•,"M Henry to H Zazai, no run."
