Ball,Runs,Commentary
30.1,•,"M Santner to H Pandya, no run, 93.3 km/h short length on off stump."
29.6,1,"J Neesham to H Pandya, one run."
29.5,3,"J Neesham to MS Dhoni, three runs, 131.3 km/h good length outside off stump."
29.4,2,"J Neesham to MS Dhoni, two runs, 125.8 km/h good length outside off stump."
29.3,•,"J Neesham to MS Dhoni, no run, 130.0 km/h full length on middle stump."
29.2,1,"J Neesham to H Pandya, one run, 127.3 km/h short length outside off stump."
29.1,•,"J Neesham to H Pandya, no run, 129.0 km/h full length outside off stump."
28.6,•,"M Santner to MS Dhoni, no run, 91.0 km/h good length on middle stump."
28.5,•,"M Santner to MS Dhoni, no run, 92.7 km/h good length just outside off stump."
28.4,•,"M Santner to MS Dhoni, no run, 87.9 km/h good length on middle stump."
28.3,2,"M Santner to MS Dhoni, two runs, 93.7 km/h good length outside off stump."
28.2,•,"M Santner to MS Dhoni, no run, 91.3 km/h good length on off stump."
28.1,•,"M Santner to MS Dhoni, no run, 92.7 km/h good length just outside off stump."
27.6,•,"L Ferguson to H Pandya, no run, 139.0 km/h short length just outside off stump."
27.5,•,"L Ferguson to H Pandya, no run, 143.4 km/h short length on middle stump."
27.4,1,"L Ferguson to MS Dhoni, one run, 139.0 km/h short length on middle stump."
27.3,•,"L Ferguson to MS Dhoni, no run, 146.4 km/h good length outside off stump."
27.2,•,"L Ferguson to MS Dhoni, no run, 141.5 km/h good length on off stump."
27.1,•,"L Ferguson to MS Dhoni, no run, 141.1 km/h good length on middle stump."
26.6,1,"M Santner to MS Dhoni, one run, 87.4 km/h good length on middle stump."
26.5,•,"M Santner to MS Dhoni, no run, 93.1 km/h full length on off stump."
26.4,•,"M Santner to MS Dhoni, no run, 92.6 km/h good length just outside off stump."
26.3,•,"M Santner to MS Dhoni, no run, 91.9 km/h good length on middle stump."
26.2,1,"M Santner to H Pandya, one run, 91.9 km/h good length going down leg."
26.1,•,"M Santner to H Pandya, no run, 93.8 km/h good length on middle stump."
25.6,•,"L Ferguson to MS Dhoni, no run, 142.5 km/h full length just outside off stump."
25.5,1,"L Ferguson to H Pandya, one run, 143.2 km/h short length going down leg."
25.4,•,"L Ferguson to H Pandya, no run, 147.0 km/h full length just outside off stump."
25.3,•,"L Ferguson to H Pandya, no run, 138.4 km/h good length just outside off stump."
25.2,•,"L Ferguson to H Pandya, no run, 143.8 km/h short length outside off stump."
25.1,2,"L Ferguson to H Pandya, two runs."
24.6,1,"M Santner to H Pandya, one run, 93.0 km/h good length on leg stump."
24.5,•,"M Santner to H Pandya, no run, 90.6 km/h good length on middle stump."
24.4,•,"M Santner to H Pandya, no run, 94.0 km/h good length just outside off stump."
24.3,•,"M Santner to H Pandya, no run, 93.0 km/h good length just outside off stump."
24.2,1Lb,"M Santner to MS Dhoni, 1 leg bye."
24.1,•,"M Santner to MS Dhoni, no run, 91.2 km/h good length just outside off stump."
23.6,2,"J Neesham to H Pandya, two runs, 130.9 km/h short length outside off stump."
23.5,1,"J Neesham to MS Dhoni, one run, 137.0 km/h full length outside off stump."
23.4,•,"J Neesham to MS Dhoni, no run, 133.2 km/h short length outside off stump."
23.3,1,"J Neesham to H Pandya, one run, 129.6 km/h short length on middle stump."
23.2,•,"J Neesham to H Pandya, no run, 132.8 km/h short length outside off stump."
23.1,•,"J Neesham to H Pandya, no run, 132.4 km/h full length outside off stump."
22.6,•,"M Santner to MS Dhoni, no run, 90.8 km/h full toss just outside off stump."
22.5,W,"M Santner to R Pant, WICKET!!! R Pant is out c Colin de Grandhomme b Mitchell Santner, 91.9 km/h good length outside off stump."
22.4,•,"M Santner to R Pant, no run, 94.0 km/h good length just outside off stump."
22.3,•,"M Santner to R Pant, no run, 91.0 km/h good length on middle stump."
22.2,•,"M Santner to R Pant, no run, 92.5 km/h good length on off stump."
22.1,•,"M Santner to R Pant, no run, 91.5 km/h good length just outside off stump."
21.6,•,"J Neesham to H Pandya, no run, 130.9 km/h good length on middle stump."
21.5,•,"J Neesham to H Pandya, no run, 128.9 km/h short length just outside off stump."
21.4,•,"J Neesham to H Pandya, no run, 128.8 km/h short length outside off stump."
21.3,1,"J Neesham to R Pant, one run, 131.7 km/h short length on off stump."
21.2,•,"J Neesham to R Pant, no run."
21.1,•,"J Neesham to R Pant, no run, 131.4 km/h good length outside off stump."
20.6,•,"M Santner to H Pandya, no run, 89.3 km/h good length just outside off stump."
20.5,•,"M Santner to H Pandya, no run, 88.6 km/h good length on off stump."
20.4,•,"M Santner to H Pandya, no run, 87.8 km/h good length just outside off stump."
20.3,•,"M Santner to H Pandya, no run, 92.6 km/h good length on off stump."
20.2,•,"M Santner to H Pandya, no run, 89.4 km/h full length on middle stump."
20.1,•,"M Santner to H Pandya, no run, 87.8 km/h full length outside off stump."
19.6,4,"J Neesham to R Pant, FOUR, 126.4 km/h short length outside off stump."
19.6,1Wd,"J Neesham to R Pant, wide delivery."
19.5,•,"J Neesham to R Pant, no run, 132.6 km/h good length outside off stump."
19.4,1,"J Neesham to H Pandya, one run."
19.3,2,"J Neesham to H Pandya, two runs, 129.0 km/h short length on middle stump."
19.2,•,"J Neesham to H Pandya, no run, 130.8 km/h good length outside off stump."
19.1,•,"J Neesham to H Pandya, no run, 130.6 km/h short length just outside off stump."
18.6,•,"L Ferguson to R Pant, no run, 139.3 km/h short length outside off stump."
18.5,•,"L Ferguson to R Pant, no run, 142.1 km/h short length just outside off stump."
18.4,•,"L Ferguson to R Pant, no run, 146.1 km/h full toss just outside off stump."
18.3,•,"L Ferguson to R Pant, no run, 142.9 km/h short length just outside off stump."
18.2,2,"L Ferguson to R Pant, two runs, 143.2 km/h short length on middle stump."
18.1,•,"L Ferguson to R Pant, no run, 141.0 km/h good length outside off stump."
17.6,1,"C de Grandhomme to R Pant, one run, 126.2 km/h good length just outside off stump."
17.5,1,"C de Grandhomme to H Pandya, one run, 124.4 km/h short length on middle stump."
17.4,2,"C de Grandhomme to H Pandya, two runs, 124.8 km/h good length going down leg."
17.3,2,"C de Grandhomme to H Pandya, two runs, 125.2 km/h good length on middle stump."
17.2,2,"C de Grandhomme to H Pandya, two runs, 121.7 km/h short length going down leg."
17.2,1Wd,"C de Grandhomme to H Pandya, wide delivery."
17.1,•,"C de Grandhomme to H Pandya, no run, 119.9 km/h good length outside off stump."
16.6,1,"L Ferguson to H Pandya, one run, 142.1 km/h good length just outside off stump."
16.5,1,"L Ferguson to R Pant, one run, 145.8 km/h short length going down leg."
16.4,•,"L Ferguson to R Pant, no run, 144.8 km/h good length on middle stump."
16.4,1Wd,"L Ferguson to R Pant, wide delivery."
16.3,•,"L Ferguson to R Pant, no run, 147.6 km/h full length just outside off stump."
16.2,•,"L Ferguson to R Pant, no run, 141.1 km/h short length just outside off stump."
16.1,1,"L Ferguson to H Pandya, one run, 146.4 km/h short length outside off stump."
15.6,1,"C de Grandhomme to H Pandya, one run, 123.3 km/h good length just outside off stump."
15.5,•,"C de Grandhomme to H Pandya, no run."
15.4,•,"C de Grandhomme to H Pandya, no run, 120.1 km/h good length outside off stump."
15.3,1,"C de Grandhomme to R Pant, one run, 118.7 km/h good length outside off stump."
15.2,•,"C de Grandhomme to R Pant, no run, 120.5 km/h good length just outside off stump."
15.1,2,"C de Grandhomme to R Pant, two runs, 118.5 km/h short length on middle stump."
14.6,•,"L Ferguson to H Pandya, no run, 144.7 km/h short length just outside off stump."
14.5,•,"L Ferguson to H Pandya, no run, 145.6 km/h good length outside off stump."
14.4,•,"L Ferguson to H Pandya, no run, 146.8 km/h short length just outside off stump."
14.3,•,"L Ferguson to H Pandya, no run, 149.6 km/h full toss on middle stump."
14.2,1,"L Ferguson to R Pant, one run, 145.0 km/h full length outside off stump."
14.1,•,"L Ferguson to R Pant, no run, 138.0 km/h short length just outside off stump."
13.6,•,"M Henry to H Pandya, no run, 131.4 km/h full length just outside off stump."
13.5,•,"M Henry to H Pandya, no run, 136.9 km/h good length outside off stump."
13.4,•,"M Henry to H Pandya, no run, 132.0 km/h good length outside off stump."
13.3,4,"M Henry to H Pandya, FOUR, 132.6 km/h short length outside off stump."
13.2,•,"M Henry to H Pandya, no run, 136.1 km/h short length just outside off stump."
13.1,•,"M Henry to H Pandya, no run, 134.6 km/h good length outside off stump."
13.1,1Wd,"M Henry to H Pandya, wide delivery."
12.6,•,"L Ferguson to R Pant, no run, 139.8 km/h short length just outside off stump."
12.5,•,"L Ferguson to R Pant, no run, 142.8 km/h short length on off stump."
12.4,•,"L Ferguson to R Pant, no run, 143.0 km/h good length just outside off stump."
12.3,•,"L Ferguson to R Pant, no run, 142.2 km/h short length going down leg."
12.2,1,"L Ferguson to H Pandya, one run, 139.9 km/h short length just outside off stump."
12.1,1,"L Ferguson to R Pant, one run, 141.5 km/h full length on leg stump."
11.6,•,"M Henry to H Pandya, no run, 135.5 km/h good length on off stump."
11.5,•,"M Henry to H Pandya, no run, 133.8 km/h good length outside off stump."
11.4,1,"M Henry to R Pant, one run, 134.3 km/h good length going down leg."
11.3,•,"M Henry to R Pant, no run, 132.6 km/h short length going down leg."
11.2,4,"M Henry to R Pant, FOUR, 131.0 km/h short length just outside off stump."
11.1,•,"M Henry to R Pant, no run, 131.2 km/h good length going down leg."
10.6,4,"T Boult to H Pandya, FOUR, 138.3 km/h good length going down leg."
10.6,1Wd,"T Boult to H Pandya, wide delivery."
10.5,•,"T Boult to H Pandya, no run, 139.5 km/h full length outside off stump."
10.4,•,"T Boult to H Pandya, no run, 139.1 km/h full length outside off stump."
10.3,1,"T Boult to R Pant, one run, 137.4 km/h full length going down leg."
10.2,•,"T Boult to R Pant, no run, 138.0 km/h full length outside off stump."
10.1,•,"T Boult to R Pant, no run, 136.4 km/h good length outside off stump."
9.6,W,"M Henry to D Karthik, WICKET!!! D Karthik is out c Jimmy Neesham b Matt Henry, 133.6 km/h good length outside off stump."
9.5,•,"M Henry to D Karthik, no run, 133.0 km/h short length just outside off stump."
9.4,•,"M Henry to D Karthik, no run, 136.0 km/h good length on off stump."
9.3,1,"M Henry to R Pant, one run, 136.4 km/h short length outside off stump."
9.2,4,"M Henry to R Pant, FOUR, 133.4 km/h full length outside off stump."
9.1,•,"M Henry to R Pant, no run, 130.9 km/h short length on off stump."
8.6,2,"T Boult to D Karthik, two runs, 138.8 km/h full length on off stump."
8.5,4,"T Boult to D Karthik, FOUR, 137.0 km/h good length outside off stump."
8.4,•,"T Boult to D Karthik, no run, 135.3 km/h good length just outside off stump."
8.3,•,"T Boult to D Karthik, no run, 135.4 km/h good length outside off stump."
8.2,•,"T Boult to D Karthik, no run, 134.9 km/h short length on leg stump."
8.1,•,"T Boult to D Karthik, no run, 137.0 km/h short length just outside off stump."
7.6,•,"M Henry to R Pant, no run, 137.2 km/h good length just outside off stump."
7.5,•,"M Henry to R Pant, no run, 137.6 km/h good length outside off stump."
7.4,•,"M Henry to R Pant, no run, 138.9 km/h good length on off stump."
7.3,2,"M Henry to R Pant, two runs, 134.6 km/h full length outside off stump."
7.3,1Wd,"M Henry to R Pant, wide delivery."
7.2,•,"M Henry to R Pant, no run, 133.4 km/h good length on off stump."
7.1,•,"M Henry to R Pant, no run, 138.6 km/h good length just outside off stump."
6.6,•,"T Boult to D Karthik, no run, 136.5 km/h full toss just outside off stump."
6.5,•,"T Boult to D Karthik, no run, 138.9 km/h short length on middle stump."
6.4,•,"T Boult to D Karthik, no run, 140.5 km/h full length on off stump."
6.3,•,"T Boult to D Karthik, no run, 133.7 km/h good length outside off stump."
6.2,•,"T Boult to D Karthik, no run, 138.0 km/h good length on middle stump."
6.1,•,"T Boult to D Karthik, no run, 134.0 km/h good length just outside off stump."
5.6,•,"M Henry to R Pant, no run, 131.1 km/h good length outside off stump."
5.5,4,"M Henry to R Pant, FOUR, 138.4 km/h full toss just outside off stump."
5.4,•,"M Henry to R Pant, no run, 135.7 km/h good length outside off stump."
5.3,•,"M Henry to R Pant, no run, 135.5 km/h short length on off stump."
5.2,•,"M Henry to R Pant, no run, 131.2 km/h good length outside off stump."
5.1,•,"M Henry to R Pant, no run, 134.0 km/h good length just outside off stump."
4.6,•,"T Boult to D Karthik, no run, 134.4 km/h short length on middle stump."
4.5,•,"T Boult to D Karthik, no run, 139.1 km/h full length outside off stump."
4.4,•,"T Boult to D Karthik, no run, 139.1 km/h full length on off stump."
4.3,•,"T Boult to D Karthik, no run, 136.0 km/h good length just outside off stump."
4.2,•,"T Boult to D Karthik, no run, 138.2 km/h good length outside off stump."
4.1,1,"T Boult to R Pant, one run, 136.9 km/h full length on leg stump."
3.6,•,"M Henry to D Karthik, no run, 134.7 km/h good length on off stump."
3.5,•,"M Henry to D Karthik, no run, 135.7 km/h good length on middle stump."
3.4,•,"M Henry to D Karthik, no run, 132.0 km/h short length on middle stump."
3.3,•,"M Henry to D Karthik, no run, 133.1 km/h good length on leg stump."
3.2,•,"M Henry to D Karthik, no run, 133.7 km/h good length on off stump."
3.1,W,"M Henry to KL Rahul, WICKET!!! KL Rahul is out c Tom Latham b Matt Henry, 133.9 km/h good length outside off stump."
2.6,•,"T Boult to R Pant, no run, 138.4 km/h good length on middle stump."
2.5,•,"T Boult to R Pant, no run, 139.6 km/h full length on middle stump."
2.4,W,"T Boult to V Kohli, WICKET!!! V Kohli is out lbw Trent Boult, 135.1 km/h good length on middle stump."
2.3,•,"T Boult to V Kohli, no run, 135.3 km/h good length on middle stump."
2.2,•,"T Boult to V Kohli, no run, 137.3 km/h good length outside off stump."
2.1,•,"T Boult to V Kohli, no run, 137.5 km/h good length outside off stump."
1.6,•,"M Henry to KL Rahul, no run, 133.8 km/h good length just outside off stump."
1.5,1,"M Henry to V Kohli, one run, 136.1 km/h short length just outside off stump."
1.4,•,"M Henry to V Kohli, no run, 132.9 km/h good length just outside off stump."
1.3,W,"M Henry to R Sharma, WICKET!!! R Sharma is out c Tom Latham b Matt Henry, 133.3 km/h good length just outside off stump."
1.2,2Lb,"M Henry to R Sharma, 2 leg byes."
1.1,•,"M Henry to R Sharma, no run, 132.6 km/h good length just outside off stump."
0.6,•,"T Boult to KL Rahul, no run, 138.9 km/h good length on middle stump."
0.5,•,"T Boult to KL Rahul, no run, 139.1 km/h good length outside off stump."
0.4,•,"T Boult to KL Rahul, no run, 136.6 km/h short length on leg stump."
0.3,•,"T Boult to KL Rahul, no run, 134.8 km/h short length just outside off stump."
0.2,1,"T Boult to R Sharma, one run, 136.0 km/h short length on middle stump."
0.1,1,"T Boult to KL Rahul, one run, 137.1 km/h good length on off stump."
49.6,1Lb,"J Bumrah to M Santner, 1 leg bye."
49.5,2,"J Bumrah to M Santner, two runs, 145.8 km/h full length going down leg."
49.4,1,"J Bumrah to T Boult, one run, 142.9 km/h full length on off stump."
49.3,2,"J Bumrah to T Boult, two runs, 136.2 km/h short length going down leg."
49.2,•,"J Bumrah to T Boult, no run, 133.9 km/h short length on leg stump."
49.1,1,"J Bumrah to M Santner, one run, 99.7 km/h full toss outside off stump."
48.6,W,"B Kumar to M Henry, WICKET!!! M Henry is out c Virat Kohli b Bhuvneshwar Kumar, 121.4 km/h good length outside off stump."
48.5,1,"B Kumar to M Santner, one run, 127.4 km/h short length just outside off stump."
48.4,4,"B Kumar to M Santner, FOUR, 121.3 km/h short length outside off stump."
48.3,1,"B Kumar to M Henry, one run, 117.3 km/h short length outside off stump."
48.2,1,"B Kumar to M Santner, one run, 129.4 km/h short length just outside off stump."
48.1,W,"B Kumar to T Latham, WICKET!!! T Latham is out c Ravindra Jadeja b Bhuvneshwar Kumar, 122.1 km/h good length outside off stump."
47.6,1W,"J Bumrah to R Taylor, WICKET!!! R Taylor is out run out (Ravindra Jadeja), 120.0 km/h good length on leg stump."
47.5,1,"J Bumrah to T Latham, one run, 118.3 km/h full length on off stump."
47.4,2,"J Bumrah to T Latham, two runs, 113.5 km/h full length outside off stump."
47.3,1,"J Bumrah to R Taylor, one run, 118.1 km/h short length just outside off stump."
47.2,2,"J Bumrah to R Taylor, two runs, 139.9 km/h full toss on middle stump."
47.1,1,"J Bumrah to T Latham, one run, 135.9 km/h full toss just outside off stump."
46.6,2,"B Kumar to R Taylor, two runs, 136.8 km/h full toss on middle stump."
46.5,1,"B Kumar to T Latham, one run, 135.5 km/h full toss just outside off stump."
46.4,2,"B Kumar to T Latham, two runs, 137.1 km/h full length on middle stump."
46.3,•,"B Kumar to T Latham, no run, 136.8 km/h full toss just outside off stump."
46.2,1,"B Kumar to R Taylor, one run, 122.4 km/h full length outside off stump."
46.1,2,"B Kumar to R Taylor, two runs, 134.6 km/h full length just outside off stump."
45.6,1,"J Bumrah to R Taylor, one run, 135.0 km/h short length on leg stump."
45.5,1,"J Bumrah to T Latham, one run, 141.4 km/h good length on middle stump."
45.4,3,"J Bumrah to R Taylor, three runs, 140.4 km/h good length on middle stump."
45.3,1,"J Bumrah to T Latham, one run, 140.0 km/h short length just outside off stump."
45.2,•,"J Bumrah to T Latham, no run, 141.1 km/h full length on off stump."
45.1,1,"J Bumrah to R Taylor, one run, 127.7 km/h short length outside off stump."
44.6,1,"B Kumar to R Taylor, one run, 123.5 km/h short length just outside off stump."
44.5,1,"B Kumar to T Latham, one run, 121.7 km/h good length just outside off stump."
44.4,W,"B Kumar to C de Grandhomme, WICKET!!! C de Grandhomme is out c MS Dhoni b Bhuvneshwar Kumar, 124.0 km/h short length on off stump."
44.3,1,"B Kumar to R Taylor, one run, 136.1 km/h full length on off stump."
44.2,2,"B Kumar to R Taylor, two runs, 124.4 km/h good length outside off stump."
44.1,•,"B Kumar to R Taylor, no run, 135.8 km/h full length on off stump."
43.6,4,"Y Chahal to C de Grandhomme, FOUR, 89.6 km/h short length outside off stump."
43.5,1Lb,"Y Chahal to R Taylor, 1 leg bye."
