Ball,Runs,Commentary
45.1,1,"Y Chahal to M Nabi, one run, 91.5 km/h good length on middle stump."
44.6,2,"M Shami to R Khan, two runs, 133.1 km/h short length on middle stump."
44.5,1Lb,"M Shami to M Nabi, 1 leg bye."
44.4,•,"M Shami to M Nabi, no run, 138.7 km/h short length just outside off stump."
44.3,1,"M Shami to R Khan, one run, 135.9 km/h short length outside off stump."
44.2,1,"M Shami to M Nabi, one run, 138.9 km/h good length just outside off stump."
44.1,4,"M Shami to M Nabi, FOUR, 134.4 km/h full length on middle stump."
43.6,•,"J Bumrah to R Khan, no run, 138.7 km/h short length going down leg."
43.5,2,"J Bumrah to R Khan, two runs, 142.9 km/h short length on off stump."
43.4,1,"J Bumrah to M Nabi, one run, 140.2 km/h good length just outside off stump."
43.3,1,"J Bumrah to R Khan, one run."
43.2,•,"J Bumrah to R Khan, no run, 139.3 km/h short length on middle stump."
43.1,•,"J Bumrah to R Khan, no run, 138.5 km/h good length on off stump."
42.6,•,"Y Chahal to M Nabi, no run, 88.6 km/h short length just outside off stump."
42.5,•,"Y Chahal to M Nabi, no run, 91.9 km/h good length on off stump."
42.4,1,"Y Chahal to R Khan, one run, 85.1 km/h good length going down leg."
42.3,2,"Y Chahal to R Khan, two runs."
42.2,•,"Y Chahal to R Khan, no run."
42.1,•,"Y Chahal to R Khan, no run, 86.4 km/h short length just outside off stump."
41.6,2,"H Pandya to M Nabi, two runs, 137.4 km/h short length just outside off stump."
41.5,1,"H Pandya to R Khan, one run, 122.9 km/h full length on leg stump."
41.4,•,"H Pandya to R Khan, no run, 134.2 km/h short length on off stump."
41.3,W,"H Pandya to N Zadran, WICKET!!! N Zadran is out c Yuzvendra Chahal b Hardik Pandya, 125.6 km/h good length on middle stump."
41.2,1,"H Pandya to M Nabi, one run, 128.1 km/h good length on off stump."
41.1,•,"H Pandya to M Nabi, no run, 121.3 km/h full length outside off stump."
40.6,•,"M Shami to N Zadran, no run, 135.6 km/h short length just outside off stump."
40.5,•,"M Shami to N Zadran, no run, 119.3 km/h short length on off stump."
40.4,1,"M Shami to M Nabi, one run, 136.0 km/h short length outside off stump."
40.3,1,"M Shami to N Zadran, one run, 136.7 km/h short length on off stump."
40.2,•,"M Shami to N Zadran, no run, 137.9 km/h short length just outside off stump."
40.2,1Wd,"M Shami to N Zadran, wide delivery."
40.2,1Wd,"M Shami to N Zadran, wide delivery."
40.1,4,"M Shami to N Zadran, FOUR, 137.3 km/h good length on middle stump."
39.6,1,"H Pandya to N Zadran, one run, 135.7 km/h short length outside off stump."
39.5,2,"H Pandya to N Zadran, two runs, 134.6 km/h short length outside off stump."
39.4,2,"H Pandya to N Zadran, two runs, 139.7 km/h good length just outside off stump."
39.3,•,"H Pandya to N Zadran, no run, 134.4 km/h short length on middle stump."
39.2,1,"H Pandya to M Nabi, one run, 136.5 km/h full length just outside off stump."
39.1,•,"H Pandya to M Nabi, no run, 136.1 km/h good length on off stump."
38.6,1,"M Shami to M Nabi, one run, 136.0 km/h full length just outside off stump."
38.5,1,"M Shami to N Zadran, one run, 135.4 km/h short length going down leg."
38.5,1Wd,"M Shami to N Zadran, wide delivery."
38.4,4,"M Shami to N Zadran, FOUR, 120.4 km/h full length just outside off stump."
38.3,•,"M Shami to N Zadran, no run, 135.9 km/h short length just outside off stump."
38.2,1,"M Shami to M Nabi, one run, 139.4 km/h short length on off stump."
38.1,•,"M Shami to M Nabi, no run, 139.8 km/h short length just outside off stump."
37.6,1,"K Yadav to M Nabi, one run, 78.0 km/h good length on leg stump."
37.5,1,"K Yadav to N Zadran, one run, 84.0 km/h full length just outside off stump."
37.4,•,"K Yadav to N Zadran, no run, 81.9 km/h full length outside off stump."
37.3,•,"K Yadav to N Zadran, no run, 76.2 km/h good length just outside off stump."
37.2,1,"K Yadav to M Nabi, one run, 81.2 km/h full length just outside off stump."
37.1,•,"K Yadav to M Nabi, no run, 76.7 km/h good length just outside off stump."
36.6,•,"M Shami to N Zadran, no run, 142.2 km/h good length just outside off stump."
36.5,2,"M Shami to N Zadran, two runs, 139.9 km/h short length on off stump."
36.4,•,"M Shami to N Zadran, no run, 136.8 km/h short length on middle stump."
36.3,•,"M Shami to N Zadran, no run, 135.8 km/h short length on leg stump."
36.2,1,"M Shami to M Nabi, one run, 138.8 km/h full length just outside off stump."
36.1,•,"M Shami to M Nabi, no run, 135.9 km/h good length just outside off stump."
35.6,1,"K Yadav to M Nabi, one run, 74.8 km/h good length just outside off stump."
35.5,1,"K Yadav to N Zadran, one run, 75.1 km/h good length just outside off stump."
35.4,•,"K Yadav to N Zadran, no run, 74.8 km/h good length just outside off stump."
35.3,2,"K Yadav to N Zadran, two runs, 76.4 km/h full length on off stump."
35.2,1,"K Yadav to M Nabi, one run, 78.9 km/h good length going down leg."
35.1,2,"K Yadav to M Nabi, two runs, 77.6 km/h good length just outside off stump."
34.6,W,"Y Chahal to A Afghan, WICKET!!! A Afghan is out b Yuzvendra Chahal, 90.1 km/h full length on off stump."
34.5,•,"Y Chahal to A Afghan, no run, 88.5 km/h good length outside off stump."
34.4,1,"Y Chahal to M Nabi, one run, 92.1 km/h short length just outside off stump."
34.3,•,"Y Chahal to M Nabi, no run, 83.2 km/h good length just outside off stump."
34.2,•,"Y Chahal to M Nabi, no run."
34.1,4,"Y Chahal to M Nabi, FOUR, 89.8 km/h good length just outside off stump."
33.6,1,"H Pandya to M Nabi, one run, 136.3 km/h good length on off stump."
33.5,1,"H Pandya to A Afghan, one run, 117.2 km/h short length on middle stump."
33.4,•,"H Pandya to A Afghan, no run, 123.8 km/h good length on middle stump."
33.3,•,"H Pandya to A Afghan, no run, 122.2 km/h good length outside off stump."
33.2,1,"H Pandya to M Nabi, one run, 135.1 km/h short length outside off stump."
33.1,1,"H Pandya to A Afghan, one run, 117.8 km/h good length on leg stump."
32.6,4,"Y Chahal to M Nabi, FOUR, 80.9 km/h good length outside off stump."
32.5,•,"Y Chahal to M Nabi, no run, 84.7 km/h good length just outside off stump."
32.4,•,"Y Chahal to M Nabi, no run, 88.2 km/h good length going down leg."
32.3,1,"Y Chahal to A Afghan, one run, 86.5 km/h good length on off stump."
32.2,•,"Y Chahal to A Afghan, no run, 83.2 km/h good length on middle stump."
32.1,•,"Y Chahal to A Afghan, no run, 85.7 km/h good length on middle stump."
31.6,•,"H Pandya to M Nabi, no run, 137.0 km/h good length on off stump."
31.5,2,"H Pandya to M Nabi, two runs, 140.5 km/h good length outside off stump."
31.4,2,"H Pandya to M Nabi, two runs, 126.0 km/h short length on off stump."
31.3,1,"H Pandya to A Afghan, one run, 127.7 km/h short length outside off stump."
31.2,•,"H Pandya to A Afghan, no run, 134.5 km/h good length just outside off stump."
31.1,•,"H Pandya to A Afghan, no run, 123.4 km/h full length just outside off stump."
31.1,1Wd,"H Pandya to A Afghan, wide delivery."
30.6,1,"J Bumrah to A Afghan, one run, 138.4 km/h short length on middle stump."
30.5,•,"J Bumrah to A Afghan, no run, 145.3 km/h full length on off stump."
30.4,•,"J Bumrah to A Afghan, no run, 141.0 km/h short length just outside off stump."
30.3,•,"J Bumrah to A Afghan, no run, 140.6 km/h short length outside off stump."
30.2,•,"J Bumrah to A Afghan, no run, 146.7 km/h good length on middle stump."
30.1,2,"J Bumrah to A Afghan, two runs, 141.7 km/h good length going down leg."
29.6,•,"H Pandya to M Nabi, no run, 138.6 km/h short length on off stump."
29.5,•,"H Pandya to M Nabi, no run, 139.8 km/h good length outside off stump."
29.4,•,"H Pandya to M Nabi, no run, 138.9 km/h full length just outside off stump."
29.3,•,"H Pandya to M Nabi, no run, 142.4 km/h full length on off stump."
29.2,•,"H Pandya to M Nabi, no run, 138.4 km/h full length outside off stump."
29.1,1,"H Pandya to A Afghan, one run, 140.5 km/h short length outside off stump."
28.6,W,"J Bumrah to H Shahidi, WICKET!!! H Shahidi is out c & b Jasprit Bumrah, 142.5 km/h short length on middle stump."
28.5,•,"J Bumrah to H Shahidi, no run, 144.3 km/h good length on middle stump."
28.4,W,"J Bumrah to R Shah, WICKET!!! R Shah is out c Yuzvendra Chahal b Jasprit Bumrah, 140.3 km/h short length just outside off stump."
28.3,•,"J Bumrah to R Shah, no run, 142.6 km/h good length just outside off stump."
28.2,•,"J Bumrah to R Shah, no run, 142.4 km/h short length on off stump."
28.1,•,"J Bumrah to R Shah, no run, 142.2 km/h good length on leg stump."
27.6,•,"K Yadav to H Shahidi, no run, 73.2 km/h good length outside off stump."
27.5,•,"K Yadav to H Shahidi, no run, 75.4 km/h good length outside off stump."
27.4,•,"K Yadav to H Shahidi, no run, 75.9 km/h good length on middle stump."
27.3,•,"K Yadav to H Shahidi, no run, 73.9 km/h good length outside off stump."
27.2,2,"K Yadav to H Shahidi, two runs."
27.1,•,"K Yadav to H Shahidi, no run, 80.8 km/h good length outside off stump."
26.6,2,"J Bumrah to R Shah, two runs, 141.6 km/h short length going down leg."
26.5,2,"J Bumrah to R Shah, two runs."
26.4,•,"J Bumrah to R Shah, no run."
26.3,1,"J Bumrah to H Shahidi, one run, 141.1 km/h good length outside off stump."
26.2,1,"J Bumrah to R Shah, one run, 141.0 km/h short length just outside off stump."
26.1,•,"J Bumrah to R Shah, no run, 139.0 km/h full length just outside off stump."
25.6,1,"K Yadav to R Shah, one run, 73.0 km/h full length outside off stump."
25.5,•,"K Yadav to R Shah, no run, 77.9 km/h full length just outside off stump."
25.4,4,"K Yadav to R Shah, FOUR, 75.1 km/h good length just outside off stump."
25.3,•,"K Yadav to R Shah, no run, 73.6 km/h good length on middle stump."
25.2,1,"K Yadav to H Shahidi, one run, 74.8 km/h good length just outside off stump."
25.1,1,"K Yadav to R Shah, one run, 77.1 km/h good length on leg stump."
24.6,•,"Y Chahal to H Shahidi, no run, 76.1 km/h good length going down leg."
24.5,•,"Y Chahal to H Shahidi, no run, 86.3 km/h good length on middle stump."
24.4,•,"Y Chahal to H Shahidi, no run, 75.0 km/h good length on leg stump."
24.3,•,"Y Chahal to H Shahidi, no run."
24.2,4,"Y Chahal to H Shahidi, FOUR, 78.9 km/h good length outside off stump."
24.1,•,"Y Chahal to H Shahidi, no run, 85.2 km/h good length outside off stump."
23.6,1,"K Yadav to H Shahidi, one run, 73.9 km/h good length just outside off stump."
23.5,•,"K Yadav to H Shahidi, no run, 75.6 km/h good length just outside off stump."
23.4,1,"K Yadav to R Shah, one run, 73.3 km/h good length going down leg."
23.3,•,"K Yadav to R Shah, no run, 79.8 km/h good length just outside off stump."
23.2,•,"K Yadav to R Shah, no run, 74.9 km/h good length on off stump."
23.1,1,"K Yadav to H Shahidi, one run, 78.6 km/h full length on leg stump."
22.6,•,"Y Chahal to R Shah, no run, 79.6 km/h good length outside off stump."
22.5,•,"Y Chahal to R Shah, no run, 84.5 km/h good length on off stump."
22.4,1,"Y Chahal to H Shahidi, one run, 73.7 km/h full length outside off stump."
22.3,•,"Y Chahal to H Shahidi, no run, 84.0 km/h good length on middle stump."
22.2,•,"Y Chahal to H Shahidi, no run, 76.4 km/h good length on off stump."
22.1,•,"Y Chahal to H Shahidi, no run."
21.6,•,"K Yadav to R Shah, no run, 79.0 km/h short length on leg stump."
21.5,1,"K Yadav to H Shahidi, one run, 76.7 km/h full length outside off stump."
21.4,1,"K Yadav to R Shah, one run, 73.1 km/h good length on middle stump."
21.3,1,"K Yadav to H Shahidi, one run, 75.5 km/h full length just outside off stump."
21.2,4,"K Yadav to H Shahidi, FOUR, 78.5 km/h good length just outside off stump."
21.1,•,"K Yadav to H Shahidi, no run, 78.1 km/h good length going down leg."
20.6,4,"H Pandya to R Shah, FOUR, 139.4 km/h full length on middle stump."
20.5,•,"H Pandya to R Shah, no run, 135.2 km/h short length on middle stump."
20.4,•,"H Pandya to R Shah, no run, 137.5 km/h short length on off stump."
20.3,1,"H Pandya to H Shahidi, one run, 141.7 km/h short length just outside off stump."
20.2,•,"H Pandya to H Shahidi, no run, 142.2 km/h good length outside off stump."
20.1,•,"H Pandya to H Shahidi, no run, 137.0 km/h short length just outside off stump."
19.6,1,"K Yadav to H Shahidi, one run, 76.9 km/h full length just outside off stump."
19.5,•,"K Yadav to H Shahidi, no run, 80.9 km/h good length on leg stump."
19.4,1,"K Yadav to R Shah, one run, 74.0 km/h full length on off stump."
19.3,•,"K Yadav to R Shah, no run, 78.5 km/h good length outside off stump."
19.2,1,"K Yadav to H Shahidi, one run, 84.3 km/h full toss going down leg."
19.1,1,"K Yadav to R Shah, one run, 79.0 km/h good length on middle stump."
18.6,•,"H Pandya to H Shahidi, no run, 134.7 km/h short length on middle stump."
18.5,•,"H Pandya to H Shahidi, no run, 142.3 km/h short length outside off stump."
18.4,•,"H Pandya to H Shahidi, no run, 139.6 km/h short length just outside off stump."
18.3,•,"H Pandya to H Shahidi, no run, 132.7 km/h good length outside off stump."
18.2,•,"H Pandya to H Shahidi, no run, 140.3 km/h good length outside off stump."
18.1,•,"H Pandya to H Shahidi, no run, 142.3 km/h full length just outside off stump."
17.6,1,"K Yadav to H Shahidi, one run, 78.5 km/h short length on middle stump."
17.5,•,"K Yadav to H Shahidi, no run, 74.3 km/h full length just outside off stump."
17.4,•,"K Yadav to H Shahidi, no run, 79.2 km/h full length just outside off stump."
17.3,•,"K Yadav to H Shahidi, no run, 82.4 km/h good length just outside off stump."
17.2,•,"K Yadav to H Shahidi, no run, 77.8 km/h good length on middle stump."
17.1,•,"K Yadav to H Shahidi, no run, 75.1 km/h good length just outside off stump."
16.6,2,"H Pandya to R Shah, two runs, 142.4 km/h short length outside off stump."
16.5,W,"H Pandya to G Naib, WICKET!!! G Naib is out c Vijay Shankar b Hardik Pandya, 136.4 km/h short length just outside off stump."
16.4,1,"H Pandya to R Shah, one run, 129.2 km/h short length outside off stump."
16.3,1,"H Pandya to G Naib, one run, 130.5 km/h good length just outside off stump."
16.2,1,"H Pandya to R Shah, one run, 134.2 km/h good length just outside off stump."
16.1,•,"H Pandya to R Shah, no run, 137.2 km/h good length just outside off stump."
15.6,•,"K Yadav to G Naib, no run, 76.0 km/h good length just outside off stump."
15.5,1,"K Yadav to R Shah, one run, 72.5 km/h good length on middle stump."
15.4,1,"K Yadav to G Naib, one run, 74.4 km/h good length outside off stump."
15.3,1,"K Yadav to R Shah, one run, 78.0 km/h full length outside off stump."
15.2,•,"K Yadav to R Shah, no run, 76.4 km/h good length outside off stump."
15.1,1,"K Yadav to G Naib, one run, 77.0 km/h full toss outside off stump."
14.6,•,"Y Chahal to R Shah, no run, 87.9 km/h full toss outside off stump."
14.5,•,"Y Chahal to R Shah, no run, 80.4 km/h good length outside off stump."
14.4,•,"Y Chahal to R Shah, no run, 85.6 km/h good length on off stump."
14.3,1,"Y Chahal to G Naib, one run, 79.2 km/h good length outside off stump."
14.2,•,"Y Chahal to G Naib, no run."
14.1,•,"Y Chahal to G Naib, no run."
13.6,•,"K Yadav to R Shah, no run, 80.3 km/h good length just outside off stump."
13.5,•,"K Yadav to R Shah, no run, 78.3 km/h good length outside off stump."
13.4,•,"K Yadav to R Shah, no run, 74.4 km/h full length just outside off stump."
13.3,•,"K Yadav to R Shah, no run, 80.2 km/h good length outside off stump."
13.2,1,"K Yadav to G Naib, one run, 78.3 km/h short length just outside off stump."
13.1,•,"K Yadav to G Naib, no run, 74.1 km/h good length just outside off stump."
12.6,•,"Y Chahal to R Shah, no run."
12.5,•,"Y Chahal to R Shah, no run, 83.7 km/h good length outside off stump."
12.4,•,"Y Chahal to R Shah, no run, 89.8 km/h good length on middle stump."
12.3,•,"Y Chahal to R Shah, no run, 61.7 km/h good length outside off stump."
12.2,•,"Y Chahal to R Shah, no run, 82.6 km/h good length just outside off stump."
12.1,1,"Y Chahal to G Naib, one run, 88.1 km/h full toss on middle stump."
11.6,1,"H Pandya to G Naib, one run, 123.1 km/h good length on leg stump."
11.5,•,"H Pandya to G Naib, no run, 118.9 km/h short length on off stump."
11.4,4,"H Pandya to G Naib, FOUR, 139.5 km/h short length just outside off stump."
11.3,4,"H Pandya to G Naib, FOUR, 140.0 km/h good length on off stump."
11.2,2,"H Pandya to G Naib, two runs."
11.1,1,"H Pandya to R Shah, one run, 133.3 km/h short length just outside off stump."
10.6,•,"Y Chahal to G Naib, no run, 84.6 km/h good length on middle stump."
10.5,•,"Y Chahal to G Naib, no run, 88.2 km/h good length just outside off stump."
10.4,1,"Y Chahal to R Shah, one run, 89.6 km/h good length on off stump."
10.3,4,"Y Chahal to R Shah, FOUR, 87.9 km/h good length on off stump."
10.2,•,"Y Chahal to R Shah, no run, 81.9 km/h good length just outside off stump."
10.1,•,"Y Chahal to R Shah, no run, 83.7 km/h good length on off stump."
9.6,2,"H Pandya to G Naib, two runs, 118.2 km/h good length going down leg."
9.5,•,"H Pandya to G Naib, no run, 140.9 km/h good length on middle stump."
9.5,5Wd,"H Pandya to G Naib, wide delivery."
9.4,•,"H Pandya to G Naib, no run, 126.8 km/h full length just outside off stump."
9.3,•,"H Pandya to G Naib, no run, 128.4 km/h short length going down leg."
9.2,1,"H Pandya to R Shah, one run, 134.2 km/h short length just outside off stump."
9.1,•,"H Pandya to R Shah, no run, 135.4 km/h short length on off stump."
8.6,•,"Y Chahal to G Naib, no run, 82.6 km/h good length on off stump."
8.5,•,"Y Chahal to G Naib, no run."
8.4,•,"Y Chahal to G Naib, no run, 87.3 km/h good length on middle stump."
8.3,1,"Y Chahal to R Shah, one run, 78.2 km/h short length just outside off stump."
8.2,1,"Y Chahal to G Naib, one run, 88.4 km/h good length on middle stump."
8.1,1,"Y Chahal to R Shah, one run, 87.0 km/h good length going down leg."
7.6,1Lb,"J Bumrah to R Shah, 1 leg bye."
7.5,3,"J Bumrah to G Naib, three runs, 143.5 km/h good length on leg stump."
7.4,1,"J Bumrah to R Shah, one run, 141.2 km/h short length just outside off stump."
7.3,•,"J Bumrah to R Shah, no run, 137.6 km/h short length on off stump."
7.2,•,"J Bumrah to R Shah, no run, 140.9 km/h full length on off stump."
7.1,•,"J Bumrah to R Shah, no run, 140.6 km/h short length just outside off stump."
6.6,1,"M Shami to R Shah, one run, 140.5 km/h short length on middle stump."
6.5,•,"M Shami to R Shah, no run, 139.8 km/h short length just outside off stump."
6.4,•,"M Shami to R Shah, no run, 144.4 km/h short length just outside off stump."
6.3,W,"M Shami to H Zazai, WICKET!!! H Zazai is out b Mohammed Shami, 141.5 km/h short length on middle stump."
6.2,2,"M Shami to H Zazai, two runs, 145.6 km/h good length on middle stump."
6.1,•,"M Shami to H Zazai, no run, 144.7 km/h short length on leg stump."
5.6,•,"J Bumrah to G Naib, no run, 147.3 km/h full length just outside off stump."
5.5,•,"J Bumrah to G Naib, no run, 140.7 km/h short length just outside off stump."
5.4,•,"J Bumrah to G Naib, no run, 145.5 km/h good length on off stump."
5.3,2,"J Bumrah to G Naib, two runs, 142.7 km/h short length on middle stump."
5.2,•,"J Bumrah to G Naib, no run, 145.6 km/h full toss on middle stump."
5.1,•,"J Bumrah to G Naib, no run, 142.0 km/h short length just outside off stump."
4.6,1,"M Shami to G Naib, one run, 142.2 km/h full length just outside off stump."
4.5,2Lb,"M Shami to G Naib, 2 leg byes."
4.4,•,"M Shami to G Naib, no run, 142.0 km/h good length just outside off stump."
4.3,•,"M Shami to G Naib, no run, 135.4 km/h short length just outside off stump."
4.2,•,"M Shami to G Naib, no run, 145.8 km/h full length just outside off stump."
4.1,1,"M Shami to H Zazai, one run, 144.6 km/h good length on leg stump."
3.6,•,"J Bumrah to G Naib, no run, 140.6 km/h short length just outside off stump."
3.5,1,"J Bumrah to H Zazai, one run, 143.7 km/h full length just outside off stump."
3.4,•,"J Bumrah to H Zazai, no run, 143.9 km/h short length outside off stump."
3.3,4,"J Bumrah to H Zazai, FOUR, 142.6 km/h full length just outside off stump."
3.2,•,"J Bumrah to H Zazai, no run, 140.5 km/h good length outside off stump."
3.1,1,"J Bumrah to G Naib, one run, 142.8 km/h good length just outside off stump."
2.6,•,"M Shami to H Zazai, no run, 140.6 km/h good length on middle stump."
2.5,•,"M Shami to H Zazai, no run, 140.5 km/h good length on off stump."
2.4,•,"M Shami to H Zazai, no run, 139.1 km/h good length on middle stump."
2.3,•,"M Shami to H Zazai, no run."
2.2,•,"M Shami to H Zazai, no run, 143.2 km/h short length just outside off stump."
2.1,•,"M Shami to H Zazai, no run, 140.2 km/h good length outside off stump."
1.6,•,"J Bumrah to G Naib, no run, 139.6 km/h good length on off stump."
1.5,•,"J Bumrah to G Naib, no run, 140.2 km/h short length on middle stump."
1.4,1,"J Bumrah to H Zazai, one run, 140.0 km/h full toss on middle stump."
1.3,•,"J Bumrah to H Zazai, no run, 137.6 km/h good length outside off stump."
1.2,4B,"J Bumrah to H Zazai, 4 byes."
1.1,•,"J Bumrah to H Zazai, no run, 139.6 km/h short length outside off stump."
0.6,1,"M Shami to H Zazai, one run, 141.1 km/h short length outside off stump."
0.5,•,"M Shami to H Zazai, no run, 138.2 km/h short length on off stump."
0.4,•,"M Shami to H Zazai, no run."
0.3,•,"M Shami to H Zazai, no run."
0.2,•,"M Shami to H Zazai, no run, 138.8 km/h short length on off stump."
0.1,•,"M Shami to H Zazai, no run, 138.7 km/h short length outside off stump."
49.6,1,"G Naib to J Bumrah, one run."
49.5,W,"G Naib to K Jadhav, WICKET!!! K Jadhav is out c sub (Noor Ali Zadran) b Gulbadin Naib, 95.4 km/h short length just outside off stump."
49.4,1,"G Naib to K Yadav, one run, 99.7 km/h full toss just outside off stump."
49.3,W,"G Naib to M Shami, WICKET!!! M Shami is out b Gulbadin Naib, 97.0 km/h short length on leg stump."
49.2,1,"G Naib to K Jadhav, one run, 99.9 km/h good length outside off stump."
49.1,2,"G Naib to K Jadhav, two runs, 126.1 km/h full toss on middle stump."
48.6,1,"A Alam to K Jadhav, one run, 133.2 km/h full length on off stump."
48.5,1,"A Alam to M Shami, one run, 128.8 km/h short length on off stump."
48.4,W,"A Alam to H Pandya, WICKET!!! H Pandya is out c Ikram Ali Khil b Aftab Alam, 130.9 km/h short length on middle stump."
48.3,2,"A Alam to H Pandya, two runs, 131.1 km/h full toss going down leg."
48.2,1,"A Alam to K Jadhav, one run, 132.3 km/h full toss on middle stump."
48.1,1,"A Alam to H Pandya, one run, 117.0 km/h short length outside off stump."
47.6,2,"G Naib to K Jadhav, two runs, 98.2 km/h good length just outside off stump."
47.5,2,"G Naib to K Jadhav, two runs, 99.7 km/h short length just outside off stump."
47.4,1,"G Naib to H Pandya, one run, 99.4 km/h short length going down leg."
47.3,2,"G Naib to H Pandya, two runs, 123.8 km/h good length just outside off stump."
47.2,•,"G Naib to H Pandya, no run, 96.8 km/h short length outside off stump."
47.1,•,"G Naib to H Pandya, no run, 103.2 km/h good length just outside off stump."
46.6,•,"R Khan to K Jadhav, no run, 93.8 km/h good length on off stump."
46.5,•,"R Khan to K Jadhav, no run, 91.3 km/h short length going down leg."
46.4,•,"R Khan to K Jadhav, no run, 89.3 km/h good length just outside off stump."
46.3,•,"R Khan to K Jadhav, no run, 91.1 km/h good length just outside off stump."
46.3,1Wd,"R Khan to K Jadhav, wide delivery."
46.2,•,"R Khan to K Jadhav, no run, 92.2 km/h good length just outside off stump."
46.1,•,"R Khan to K Jadhav, no run, 93.1 km/h good length on off stump."
45.6,1,"A Alam to K Jadhav, one run, 135.5 km/h full toss on middle stump."
45.5,6,"A Alam to K Jadhav, SIX, 130.8 km/h good length just outside off stump."
45.4,•,"A Alam to K Jadhav, no run, 130.6 km/h full toss on leg stump."
45.3,•,"A Alam to K Jadhav, no run, 136.8 km/h full toss outside off stump."
45.2,4,"A Alam to K Jadhav, FOUR, 105.4 km/h short length going down leg."
45.1,•,"A Alam to K Jadhav, no run, 133.1 km/h full toss outside off stump."
44.6,1,"R Khan to K Jadhav, one run, 94.8 km/h short length outside off stump."
44.5,1,"R Khan to H Pandya, one run, 90.1 km/h short length on middle stump."
44.4,•,"R Khan to H Pandya, no run, 91.1 km/h good length on middle stump."
44.3,W,"R Khan to MS Dhoni, WICKET!!! MS Dhoni is out st Ikram Ali Khil b Rashid Khan, 130.0 km/h full length outside off stump."
44.2,•,"R Khan to MS Dhoni, no run, 91.8 km/h good length on off stump."
44.1,•,"R Khan to MS Dhoni, no run, 85.5 km/h good length on leg stump."
43.6,1,"M Ur Rahman to MS Dhoni, one run, 93.6 km/h good length going down leg."
43.5,•,"M Ur Rahman to MS Dhoni, no run, 95.6 km/h good length on middle stump."
43.4,•,"M Ur Rahman to MS Dhoni, no run, 98.1 km/h full length on middle stump."
43.3,•,"M Ur Rahman to MS Dhoni, no run, 97.7 km/h good length going down leg."
43.2,•,"M Ur Rahman to MS Dhoni, no run, 97.4 km/h good length on middle stump."
43.1,1,"M Ur Rahman to K Jadhav, one run, 94.9 km/h good length on leg stump."
42.6,•,"A Alam to MS Dhoni, no run, 130.2 km/h full length on middle stump."
42.5,4,"A Alam to MS Dhoni, FOUR, 129.3 km/h full length outside off stump."
42.4,1,"A Alam to K Jadhav, one run, 131.2 km/h full length on leg stump."
42.3,•,"A Alam to K Jadhav, no run, 129.5 km/h good length on leg stump."
42.2,4,"A Alam to K Jadhav, FOUR, 131.6 km/h short length on leg stump."
42.1,2,"A Alam to K Jadhav, two runs, 129.4 km/h short length on middle stump."
41.6,•,"M Ur Rahman to MS Dhoni, no run, 95.9 km/h good length on off stump."
41.5,•,"M Ur Rahman to MS Dhoni, no run, 92.2 km/h good length going down leg."
