Ball,Runs,Commentary
36.6,W,"M Starc to B Stokes, WICKET!!! B Stokes is out b Mitchell Starc, 145.1 km/h full toss on off stump."
36.5,1,"M Starc to C Woakes, one run, 143.1 km/h short length outside off stump."
36.4,•,"M Starc to C Woakes, no run, 149.8 km/h good length on middle stump."
36.3,2,"M Starc to C Woakes, two runs, 148.4 km/h full length outside off stump."
36.2,1,"M Starc to B Stokes, one run, 145.9 km/h full length on middle stump."
36.1,•,"M Starc to B Stokes, no run, 142.6 km/h full length just outside off stump."
35.6,4,"P Cummins to C Woakes, FOUR, 139.4 km/h short length just outside off stump."
35.5,1,"P Cummins to B Stokes, one run, 138.1 km/h short length on off stump."
35.4,•,"P Cummins to B Stokes, no run, 139.0 km/h good length just outside off stump."
35.3,4,"P Cummins to B Stokes, FOUR, 135.5 km/h good length on off stump."
35.2,•,"P Cummins to B Stokes, no run, 139.4 km/h short length just outside off stump."
35.1,4,"P Cummins to B Stokes, FOUR, 139.5 km/h short length just outside off stump."
34.6,•,"N Lyon to C Woakes, no run, 87.8 km/h good length just outside off stump."
34.5,•,"N Lyon to C Woakes, no run, 92.4 km/h good length just outside off stump."
34.4,1,"N Lyon to B Stokes, one run, 90.4 km/h good length just outside off stump."
34.3,1,"N Lyon to C Woakes, one run, 90.6 km/h good length going down leg."
34.2,1,"N Lyon to B Stokes, one run, 92.9 km/h good length on off stump."
34.1,1,"N Lyon to C Woakes, one run, 86.7 km/h good length on leg stump."
33.6,4,"P Cummins to B Stokes, FOUR, 136.9 km/h short length just outside off stump."
33.5,•,"P Cummins to B Stokes, no run, 138.0 km/h good length on off stump."
33.4,•,"P Cummins to B Stokes, no run, 137.3 km/h short length on middle stump."
33.3,1,"P Cummins to C Woakes, one run, 139.4 km/h good length just outside off stump."
33.2,4,"P Cummins to C Woakes, FOUR, 138.4 km/h full length on leg stump."
33.1,•,"P Cummins to C Woakes, no run, 138.0 km/h good length on off stump."
32.6,•,"N Lyon to B Stokes, no run, 88.3 km/h good length outside off stump."
32.5,1,"N Lyon to C Woakes, one run, 93.8 km/h short length outside off stump."
32.4,1,"N Lyon to B Stokes, one run, 96.4 km/h short length just outside off stump."
32.3,•,"N Lyon to B Stokes, no run, 88.6 km/h short length outside off stump."
32.2,•,"N Lyon to B Stokes, no run, 88.6 km/h good length just outside off stump."
32.1,•,"N Lyon to B Stokes, no run, 91.9 km/h short length just outside off stump."
31.6,•,"M Stoinis to C Woakes, no run, 111.7 km/h good length just outside off stump."
31.5,1,"M Stoinis to B Stokes, one run, 124.5 km/h good length going down leg."
31.4,1,"M Stoinis to C Woakes, one run, 126.6 km/h full length on off stump."
31.3,1,"M Stoinis to B Stokes, one run, 117.8 km/h short length going down leg."
31.2,1,"M Stoinis to C Woakes, one run, 113.5 km/h short length on off stump."
31.1,•,"M Stoinis to C Woakes, no run, 119.3 km/h good length going down leg."
30.6,•,"G Maxwell to B Stokes, no run, 95.9 km/h good length just outside off stump."
30.5,•,"G Maxwell to B Stokes, no run, 93.2 km/h good length on middle stump."
30.4,•,"G Maxwell to B Stokes, no run, 93.4 km/h good length on leg stump."
30.3,6,"G Maxwell to B Stokes, SIX, 90.8 km/h good length on leg stump."
30.2,•,"G Maxwell to B Stokes, no run, 92.0 km/h good length just outside off stump."
30.1,6,"G Maxwell to B Stokes, SIX, 91.6 km/h short length going down leg."
29.6,•,"M Stoinis to C Woakes, no run, 116.0 km/h good length on leg stump."
29.5,•,"M Stoinis to C Woakes, no run, 128.4 km/h full length just outside off stump."
29.4,1,"M Stoinis to B Stokes, one run, 125.5 km/h full length going down leg."
29.3,•,"M Stoinis to B Stokes, no run, 114.6 km/h short length just outside off stump."
29.2,•,"M Stoinis to B Stokes, no run, 109.3 km/h good length just outside off stump."
29.1,•,"M Stoinis to B Stokes, no run, 113.8 km/h short length just outside off stump."
28.6,1,"G Maxwell to B Stokes, one run, 93.0 km/h good length going down leg."
28.5,1,"G Maxwell to C Woakes, one run, 87.1 km/h good length outside off stump."
28.4,•,"G Maxwell to C Woakes, no run, 90.9 km/h good length on off stump."
28.3,•,"G Maxwell to C Woakes, no run, 90.1 km/h good length outside off stump."
28.2,•,"G Maxwell to C Woakes, no run, 85.6 km/h short length on off stump."
28.1,1,"G Maxwell to B Stokes, one run, 88.4 km/h good length on middle stump."
27.6,•,"M Stoinis to C Woakes, no run, 126.7 km/h good length just outside off stump."
27.5,1,"M Stoinis to B Stokes, one run, 126.2 km/h short length on middle stump."
27.4,•,"M Stoinis to B Stokes, no run, 111.0 km/h good length on off stump."
27.3,•,"M Stoinis to B Stokes, no run, 129.7 km/h full length on middle stump."
27.2,W,"M Stoinis to J Buttler, WICKET!!! J Buttler is out c Usman Khawaja b Marcus Stoinis, 126.6 km/h short length on middle stump."
27.1,1,"M Stoinis to B Stokes, one run, 129.7 km/h short length going down leg."
27.1,1Wd,"M Stoinis to B Stokes, wide delivery."
26.6,1,"N Lyon to B Stokes, one run, 93.2 km/h good length on middle stump."
26.5,1,"N Lyon to J Buttler, one run, 87.4 km/h short length going down leg."
26.4,•,"N Lyon to J Buttler, no run, 90.2 km/h good length just outside off stump."
26.3,2,"N Lyon to J Buttler, two runs, 89.1 km/h good length just outside off stump."
26.2,•,"N Lyon to J Buttler, no run, 88.6 km/h good length just outside off stump."
26.1,1,"N Lyon to B Stokes, one run, 91.7 km/h short length on off stump."
25.6,4,"M Stoinis to J Buttler, FOUR, 127.2 km/h full length just outside off stump."
25.5,1,"M Stoinis to B Stokes, one run, 126.9 km/h short length on middle stump."
25.4,•,"M Stoinis to B Stokes, no run, 117.1 km/h good length going down leg."
25.3,1,"M Stoinis to J Buttler, one run, 131.0 km/h good length just outside off stump."
25.2,1,"M Stoinis to B Stokes, one run, 130.7 km/h full toss going down leg."
25.1,1,"M Stoinis to J Buttler, one run, 126.4 km/h short length on off stump."
24.6,•,"N Lyon to B Stokes, no run, 93.0 km/h good length on middle stump."
24.5,•,"N Lyon to B Stokes, no run, 90.1 km/h good length just outside off stump."
24.4,•,"N Lyon to B Stokes, no run, 90.6 km/h good length on middle stump."
24.3,•,"N Lyon to B Stokes, no run, 86.9 km/h good length on off stump."
24.2,•,"N Lyon to B Stokes, no run, 91.4 km/h good length just outside off stump."
24.1,4,"N Lyon to B Stokes, FOUR, 88.9 km/h full length just outside off stump."
23.6,•,"M Stoinis to J Buttler, no run, 126.1 km/h full length outside off stump."
23.5,1,"M Stoinis to B Stokes, one run, 126.3 km/h short length on middle stump."
23.4,1Lb,"M Stoinis to J Buttler, 1 leg bye."
23.3,1,"M Stoinis to B Stokes, one run, 129.3 km/h full length going down leg."
23.2,•,"M Stoinis to B Stokes, no run, 114.9 km/h good length on leg stump."
23.1,•,"M Stoinis to B Stokes, no run, 127.6 km/h short length going down leg."
22.6,•,"N Lyon to J Buttler, no run, 90.3 km/h good length outside off stump."
22.5,1,"N Lyon to B Stokes, one run, 91.3 km/h good length just outside off stump."
22.4,•,"N Lyon to B Stokes, no run, 88.0 km/h good length just outside off stump."
22.3,•,"N Lyon to B Stokes, no run, 92.2 km/h short length on off stump."
22.2,4,"N Lyon to B Stokes, FOUR, 88.2 km/h good length just outside off stump."
22.1,•,"N Lyon to B Stokes, no run, 91.6 km/h good length on off stump."
21.6,1,"M Stoinis to B Stokes, one run, 130.0 km/h full toss going down leg."
21.5,•,"M Stoinis to B Stokes, no run, 125.7 km/h good length on middle stump."
21.4,1,"M Stoinis to J Buttler, one run, 130.5 km/h full length just outside off stump."
21.3,1,"M Stoinis to B Stokes, one run, 129.5 km/h full length going down leg."
21.2,1Lb,"M Stoinis to J Buttler, 1 leg bye."
21.1,•,"M Stoinis to J Buttler, no run, 122.3 km/h good length just outside off stump."
20.6,•,"P Cummins to B Stokes, no run, 139.7 km/h short length just outside off stump."
20.5,1,"P Cummins to J Buttler, one run, 145.7 km/h short length going down leg."
20.4,1,"P Cummins to B Stokes, one run, 120.9 km/h full length on off stump."
20.3,•,"P Cummins to B Stokes, no run, 138.7 km/h short length on middle stump."
20.2,•,"P Cummins to B Stokes, no run, 140.4 km/h good length on middle stump."
20.1,•,"P Cummins to B Stokes, no run, 138.5 km/h short length just outside off stump."
19.6,2,"M Stoinis to J Buttler, two runs, 128.5 km/h full length on leg stump."
19.5,•,"M Stoinis to J Buttler, no run, 124.9 km/h full length just outside off stump."
19.4,1,"M Stoinis to B Stokes, one run, 126.4 km/h good length going down leg."
19.3,4,"M Stoinis to B Stokes, FOUR, 123.9 km/h full length on middle stump."
19.2,•,"M Stoinis to B Stokes, no run, 122.8 km/h short length just outside off stump."
19.1,1,"M Stoinis to J Buttler, one run, 127.5 km/h short length on middle stump."
18.6,•,"P Cummins to B Stokes, no run, 143.0 km/h full length on leg stump."
18.5,•,"P Cummins to B Stokes, no run, 144.2 km/h good length on off stump."
18.4,4,"P Cummins to B Stokes, FOUR, 137.6 km/h short length going down leg."
18.3,•,"P Cummins to B Stokes, no run, 136.7 km/h good length on middle stump."
18.2,•,"P Cummins to B Stokes, no run, 138.5 km/h short length on off stump."
18.1,•,"P Cummins to B Stokes, no run, 136.5 km/h short length just outside off stump."
17.6,1,"M Starc to B Stokes, one run, 143.0 km/h short length going down leg."
17.5,•,"M Starc to B Stokes, no run, 150.7 km/h full length on middle stump."
17.4,2,"M Starc to B Stokes, two runs, 133.9 km/h short length going down leg."
17.3,1,"M Starc to J Buttler, one run, 145.3 km/h short length on leg stump."
17.2,1,"M Starc to B Stokes, one run, 144.1 km/h good length going down leg."
17.1,2,"M Starc to B Stokes, two runs, 143.5 km/h short length going down leg."
16.6,1,"N Lyon to B Stokes, one run, 91.7 km/h good length just outside off stump."
16.5,•,"N Lyon to B Stokes, no run, 93.0 km/h good length on middle stump."
16.4,2,"N Lyon to B Stokes, two runs, 89.2 km/h good length just outside off stump."
16.3,•,"N Lyon to B Stokes, no run, 93.2 km/h good length on middle stump."
16.2,1B,"N Lyon to J Buttler, 1 bye."
16.1,3,"N Lyon to B Stokes, three runs, 86.3 km/h good length going down leg."
15.6,2,"M Starc to J Buttler, two runs, 142.7 km/h full toss outside off stump."
15.5,1,"M Starc to B Stokes, one run."
15.4,•,"M Starc to B Stokes, no run, 144.4 km/h good length just outside off stump."
15.3,•,"M Starc to B Stokes, no run, 141.5 km/h good length on middle stump."
15.2,1,"M Starc to J Buttler, one run, 145.5 km/h full length outside off stump."
15.1,4,"M Starc to J Buttler, FOUR, 141.4 km/h full length outside off stump."
14.6,1,"N Lyon to J Buttler, one run, 90.8 km/h good length just outside off stump."
14.5,1,"N Lyon to B Stokes, one run, 91.4 km/h good length on leg stump."
14.4,•,"N Lyon to B Stokes, no run, 91.1 km/h good length just outside off stump."
14.3,•,"N Lyon to B Stokes, no run, 87.9 km/h good length on off stump."
14.2,1,"N Lyon to J Buttler, one run, 91.4 km/h good length on off stump."
14.1,•,"N Lyon to J Buttler, no run, 88.9 km/h good length on off stump."
13.6,1,"J Behrendorff to J Buttler, one run, 131.4 km/h short length outside off stump."
13.5,W,"J Behrendorff to J Bairstow, WICKET!!! J Bairstow is out c Pat Cummins b Jason Behrendorff, 130.8 km/h short length outside off stump."
13.4,•,"J Behrendorff to J Bairstow, no run, 132.1 km/h good length just outside off stump."
13.3,•,"J Behrendorff to J Bairstow, no run."
13.2,1,"J Behrendorff to B Stokes, one run, 133.4 km/h short length on leg stump."
13.1,•,"J Behrendorff to B Stokes, no run, 131.3 km/h good length on leg stump."
12.6,•,"N Lyon to J Bairstow, no run, 90.5 km/h good length going down leg."
12.5,1,"N Lyon to B Stokes, one run, 87.0 km/h good length just outside off stump."
12.4,•,"N Lyon to B Stokes, no run, 92.9 km/h good length outside off stump."
12.3,1,"N Lyon to J Bairstow, one run, 92.1 km/h good length just outside off stump."
12.2,1,"N Lyon to B Stokes, one run, 92.7 km/h good length outside off stump."
12.1,2,"N Lyon to B Stokes, two runs, 85.9 km/h good length outside off stump."
11.6,1,"P Cummins to B Stokes, one run, 142.9 km/h short length on middle stump."
11.5,•,"P Cummins to B Stokes, no run, 144.4 km/h good length just outside off stump."
11.4,2,"P Cummins to B Stokes, two runs, 138.7 km/h good length just outside off stump."
11.3,•,"P Cummins to B Stokes, no run, 139.0 km/h good length outside off stump."
11.2,•,"P Cummins to B Stokes, no run, 140.1 km/h full length just outside off stump."
11.1,1,"P Cummins to J Bairstow, one run, 141.8 km/h short length going down leg."
10.6,•,"J Behrendorff to B Stokes, no run, 135.6 km/h full length just outside off stump."
10.5,•,"J Behrendorff to B Stokes, no run, 135.0 km/h short length on middle stump."
10.4,•,"J Behrendorff to B Stokes, no run, 133.6 km/h full length just outside off stump."
10.3,4,"J Behrendorff to B Stokes, FOUR, 133.0 km/h good length outside off stump."
10.2,•,"J Behrendorff to B Stokes, no run."
10.1,•,"J Behrendorff to B Stokes, no run, 134.5 km/h good length just outside off stump."
9.6,•,"P Cummins to J Bairstow, no run, 139.9 km/h good length on middle stump."
9.5,•,"P Cummins to J Bairstow, no run, 145.1 km/h good length on middle stump."
9.4,4,"P Cummins to J Bairstow, FOUR, 143.8 km/h good length on leg stump."
9.3,•,"P Cummins to J Bairstow, no run, 137.9 km/h good length on off stump."
9.2,•,"P Cummins to J Bairstow, no run, 140.1 km/h short length on middle stump."
9.1,•,"P Cummins to J Bairstow, no run, 142.0 km/h short length just outside off stump."
8.6,•,"J Behrendorff to B Stokes, no run, 134.1 km/h good length on off stump."
8.5,•,"J Behrendorff to B Stokes, no run, 136.0 km/h good length just outside off stump."
8.4,1,"J Behrendorff to J Bairstow, one run, 133.4 km/h short length just outside off stump."
8.3,4,"J Behrendorff to J Bairstow, FOUR, 133.8 km/h good length outside off stump."
8.2,•,"J Behrendorff to J Bairstow, no run, 132.7 km/h good length outside off stump."
8.1,•,"J Behrendorff to J Bairstow, no run, 132.5 km/h short length just outside off stump."
7.6,•,"P Cummins to B Stokes, no run, 140.7 km/h short length just outside off stump."
7.5,•,"P Cummins to B Stokes, no run, 140.6 km/h good length outside off stump."
7.4,•,"P Cummins to B Stokes, no run, 142.7 km/h good length just outside off stump."
7.3,•,"P Cummins to B Stokes, no run, 136.4 km/h short length just outside off stump."
7.2,•,"P Cummins to B Stokes, no run, 137.8 km/h short length on middle stump."
7.1,•,"P Cummins to B Stokes, no run, 138.3 km/h short length outside off stump."
6.6,•,"J Behrendorff to J Bairstow, no run, 133.3 km/h good length on middle stump."
6.5,4,"J Behrendorff to J Bairstow, FOUR, 133.6 km/h good length outside off stump."
6.4,•,"J Behrendorff to J Bairstow, no run, 132.6 km/h short length on off stump."
6.3,•,"J Behrendorff to J Bairstow, no run, 134.3 km/h full length on off stump."
6.2,•,"J Behrendorff to J Bairstow, no run, 136.2 km/h full length just outside off stump."
6.1,•,"J Behrendorff to J Bairstow, no run, 132.7 km/h good length just outside off stump."
5.6,•,"M Starc to B Stokes, no run, 150.5 km/h full length outside off stump."
5.5,W,"M Starc to E Morgan, WICKET!!! E Morgan is out c Pat Cummins b Mitchell Starc, 146.8 km/h short length going down leg."
5.4,1,"M Starc to J Bairstow, one run, 146.1 km/h full length on off stump."
5.3,•,"M Starc to J Bairstow, no run, 147.8 km/h short length outside off stump."
5.2,4,"M Starc to J Bairstow, FOUR, 149.5 km/h full length outside off stump."
5.1,•,"M Starc to J Bairstow, no run, 143.7 km/h good length on middle stump."
4.6,•,"J Behrendorff to E Morgan, no run, 132.3 km/h good length outside off stump."
4.5,4,"J Behrendorff to E Morgan, FOUR, 137.0 km/h full length just outside off stump."
4.4,•,"J Behrendorff to E Morgan, no run, 132.6 km/h good length outside off stump."
4.4,1Wd,"J Behrendorff to E Morgan, wide delivery."
4.3,1Lb,"J Behrendorff to J Bairstow, 1 leg bye."
4.2,•,"J Behrendorff to J Bairstow, no run, 133.1 km/h good length just outside off stump."
4.1,•,"J Behrendorff to J Bairstow, no run, 135.4 km/h good length outside off stump."
3.6,•,"M Starc to E Morgan, no run, 150.8 km/h good length going down leg."
3.5,•,"M Starc to E Morgan, no run, 147.5 km/h full length just outside off stump."
3.4,•,"M Starc to E Morgan, no run, 140.1 km/h short length going down leg."
3.3,W,"M Starc to J Root, WICKET!!! J Root is out lbw Mitchell Starc, 148.7 km/h full length on middle stump."
3.2,•,"M Starc to J Root, no run, 149.9 km/h full length just outside off stump."
3.1,•,"M Starc to J Root, no run, 145.4 km/h full length outside off stump."
2.6,•,"J Behrendorff to J Bairstow, no run, 133.4 km/h good length going down leg."
2.5,•,"J Behrendorff to J Bairstow, no run, 134.9 km/h good length just outside off stump."
2.4,4,"J Behrendorff to J Bairstow, FOUR, 136.6 km/h full length on middle stump."
2.3,•,"J Behrendorff to J Bairstow, no run, 135.5 km/h short length on off stump."
2.2,•,"J Behrendorff to J Bairstow, no run, 135.0 km/h good length just outside off stump."
2.1,•,"J Behrendorff to J Bairstow, no run, 133.5 km/h short length outside off stump."
1.6,•,"M Starc to J Root, no run."
1.5,4,"M Starc to J Root, FOUR, 149.5 km/h full length on leg stump."
1.4,1,"M Starc to J Bairstow, one run, 149.2 km/h full length outside off stump."
1.3,2,"M Starc to J Bairstow, two runs, 149.2 km/h good length outside off stump."
1.2,•,"M Starc to J Bairstow, no run, 146.6 km/h good length outside off stump."
1.1,•,"M Starc to J Bairstow, no run, 147.7 km/h good length just outside off stump."
0.6,4,"J Behrendorff to J Root, FOUR, 135.4 km/h good length outside off stump."
0.5,•,"J Behrendorff to J Root, no run, 135.1 km/h good length outside off stump."
0.4,•,"J Behrendorff to J Root, no run, 136.6 km/h short length outside off stump."
0.3,•,"J Behrendorff to J Root, no run, 138.4 km/h good length outside off stump."
0.2,W,"J Behrendorff to J Vince, WICKET!!! J Vince is out b Jason Behrendorff, 134.4 km/h full length on middle stump."
0.1,•,"J Behrendorff to J Vince, no run, 135.9 km/h full length on off stump."
49.6,4,"B Stokes to A Carey, FOUR, 121.0 km/h short length outside off stump."
49.5,2,"B Stokes to A Carey, two runs, 140.6 km/h full length on middle stump."
49.4,4,"B Stokes to A Carey, FOUR, 140.3 km/h full length just outside off stump."
49.3,•,"B Stokes to A Carey, no run, 120.9 km/h short length going down leg."
49.2,1,"B Stokes to M Starc, one run, 114.7 km/h short length just outside off stump."
49.1,•,"B Stokes to M Starc, no run, 139.8 km/h good length going down leg."
48.6,4,"J Archer to A Carey, FOUR, 146.3 km/h short length on leg stump."
48.5,1,"J Archer to M Starc, one run, 147.4 km/h full length outside off stump."
48.4,1,"J Archer to A Carey, one run, 144.9 km/h full length on off stump."
48.3,•,"J Archer to A Carey, no run, 141.1 km/h short length going down leg."
48.2,•,"J Archer to A Carey, no run, 141.5 km/h full length outside off stump."
48.1,4,"J Archer to A Carey, FOUR, 119.4 km/h full length just outside off stump."
48.1,1Wd,"J Archer to A Carey, wide delivery."
47.6,1,"C Woakes to A Carey, one run, 118.6 km/h short length on leg stump."
47.5,1,"C Woakes to M Starc, one run, 115.0 km/h short length going down leg."
47.4,•,"C Woakes to M Starc, no run, 131.3 km/h short length just outside off stump."
47.3,1,"C Woakes to A Carey, one run, 136.7 km/h short length going down leg."
47.2,1,"C Woakes to M Starc, one run, 111.8 km/h short length just outside off stump."
47.1,W,"C Woakes to P Cummins, WICKET!!! P Cummins is out c Jos Buttler b Chris Woakes, 133.9 km/h good length just outside off stump."
46.6,1,"M Wood to P Cummins, one run, 141.5 km/h short length going down leg."
46.5,•,"M Wood to P Cummins, no run, 148.0 km/h good length just outside off stump."
46.4,•,"M Wood to P Cummins, no run, 149.3 km/h short length outside off stump."
46.3,1,"M Wood to A Carey, one run, 147.8 km/h full toss outside off stump."
46.2,•,"M Wood to A Carey, no run, 142.1 km/h short length just outside off stump."
46.1,4,"M Wood to A Carey, FOUR, 129.7 km/h good length just outside off stump."
45.6,1,"C Woakes to A Carey, one run, 115.1 km/h short length going down leg."
45.5,2,"C Woakes to A Carey, two runs, 133.8 km/h good length outside off stump."
45.4,W,"C Woakes to S Smith, WICKET!!! S Smith is out c Jofra Archer b Chris Woakes, 135.4 km/h good length just outside off stump."
45.3,1,"C Woakes to A Carey, one run, 113.6 km/h short length just outside off stump."
45.2,1Lb,"C Woakes to S Smith, 1 leg bye."
45.1,•,"C Woakes to S Smith, no run, 134.9 km/h good length outside off stump."
44.6,2,"M Wood to A Carey, two runs, 149.0 km/h full length just outside off stump."
44.5,1,"M Wood to S Smith, one run, 141.6 km/h short length just outside off stump."
44.4,1,"M Wood to A Carey, one run, 142.4 km/h short length going down leg."
44.3,1,"M Wood to S Smith, one run, 127.5 km/h short length on leg stump."
44.2,1,"M Wood to A Carey, one run, 123.2 km/h short length just outside off stump."
44.1,•,"M Wood to A Carey, no run, 150.0 km/h full length just outside off stump."
43.6,4,"C Woakes to S Smith, FOUR, 132.2 km/h short length outside off stump."
43.5,1,"C Woakes to A Carey, one run, 115.4 km/h short length just outside off stump."
43.4,1,"C Woakes to S Smith, one run, 135.8 km/h full length outside off stump."
43.3,1,"C Woakes to A Carey, one run, 131.6 km/h short length on off stump."
43.2,1,"C Woakes to S Smith, one run, 130.9 km/h short length just outside off stump."
43.1,1,"C Woakes to A Carey, one run, 130.6 km/h short length just outside off stump."
42.6,2,"M Wood to S Smith, two runs, 144.4 km/h short length going down leg."
42.5,•,"M Wood to S Smith, no run, 146.6 km/h short length on middle stump."
42.4,•,"M Wood to S Smith, no run, 148.1 km/h short length outside off stump."
42.3,1,"M Wood to A Carey, one run, 142.3 km/h short length on middle stump."
42.2,•,"M Wood to A Carey, no run, 145.0 km/h short length outside off stump."
42.1,1,"M Wood to S Smith, one run, 133.8 km/h good length on middle stump."
42.1,1Wd,"M Wood to S Smith, wide delivery."
41.6,•,"A Rashid to A Carey, no run, 81.2 km/h full length outside off stump."
41.5,1W,"A Rashid to S Smith, WICKET!!! M Stoinis is out run out (Jonny Bairstow/Adil Rashid), 80.5 km/h good length outside off stump."
41.4,4,"A Rashid to S Smith, FOUR, 80.8 km/h short length just outside off stump."
41.3,1,"A Rashid to M Stoinis, one run, 86.5 km/h good length on middle stump."
41.2,•,"A Rashid to M Stoinis, no run, 78.8 km/h good length on leg stump."
41.1,•,"A Rashid to M Stoinis, no run, 78.7 km/h full length just outside off stump."
40.6,•,"M Wood to S Smith, no run, 146.3 km/h short length outside off stump."
40.5,1,"M Wood to M Stoinis, one run, 145.4 km/h good length on middle stump."
40.4,1,"M Wood to S Smith, one run, 145.3 km/h short length on middle stump."
40.3,1,"M Wood to M Stoinis, one run, 148.8 km/h short length just outside off stump."
40.2,4,"M Wood to M Stoinis, FOUR, 150.7 km/h good length outside off stump."
40.1,•,"M Wood to M Stoinis, no run, 145.8 km/h short length just outside off stump."
39.6,•,"A Rashid to S Smith, no run, 76.3 km/h good length going down leg."
39.5,1,"A Rashid to M Stoinis, one run, 63.1 km/h good length outside off stump."
39.4,•,"A Rashid to M Stoinis, no run, 78.0 km/h good length on off stump."
39.3,•,"A Rashid to M Stoinis, no run, 80.3 km/h good length just outside off stump."
39.2,•,"A Rashid to M Stoinis, no run, 76.3 km/h good length just outside off stump."
39.1,1,"A Rashid to S Smith, one run, 75.0 km/h good length on middle stump."
38.6,•,"M Wood to M Stoinis, no run, 147.4 km/h short length just outside off stump."
38.5,•,"M Wood to M Stoinis, no run, 152.0 km/h good length just outside off stump."
38.4,•,"M Wood to M Stoinis, no run, 146.7 km/h good length just outside off stump."
38.3,•,"M Wood to M Stoinis, no run, 147.7 km/h short length just outside off stump."
38.2,W,"M Wood to G Maxwell, WICKET!!! G Maxwell is out c Jos Buttler b Mark Wood, 142.9 km/h short length just outside off stump."
38.1,1,"M Wood to S Smith, one run, 150.4 km/h good length just outside off stump."
37.6,1,"J Archer to S Smith, one run, 118.9 km/h short length just outside off stump."
37.5,•,"J Archer to S Smith, no run, 142.1 km/h short length outside off stump."
37.4,1,"J Archer to G Maxwell, one run, 149.5 km/h full length just outside off stump."
