Ball,Runs,Commentary
20.2,•,"G Naib to H Amla, no run, 123.8 km/h full length on off stump."
20.1,1,"G Naib to Q de Kock, one run, 124.7 km/h good length just outside off stump."
19.6,•,"M Nabi to H Amla, no run, 95.3 km/h good length outside off stump."
19.5,•,"M Nabi to H Amla, no run, 85.6 km/h good length on off stump."
19.4,4,"M Nabi to H Amla, FOUR, 77.7 km/h good length on off stump."
19.3,•,"M Nabi to H Amla, no run, 89.9 km/h short length just outside off stump."
19.2,1,"M Nabi to Q de Kock, one run, 77.8 km/h full length outside off stump."
19.1,•,"M Nabi to Q de Kock, no run, 79.9 km/h good length on middle stump."
18.6,•,"G Naib to H Amla, no run, 120.5 km/h good length on off stump."
18.5,1,"G Naib to Q de Kock, one run, 96.8 km/h good length going down leg."
18.4,4,"G Naib to Q de Kock, FOUR, 120.8 km/h short length on off stump."
18.3,1,"G Naib to H Amla, one run, 122.1 km/h full length just outside off stump."
18.2,•,"G Naib to H Amla, no run, 98.6 km/h full length outside off stump."
18.1,•,"G Naib to H Amla, no run, 116.6 km/h short length on leg stump."
17.6,1,"M Nabi to H Amla, one run, 84.1 km/h full length going down leg."
17.5,•,"M Nabi to H Amla, no run, 81.6 km/h full length going down leg."
17.4,•,"M Nabi to H Amla, no run, 93.0 km/h good length just outside off stump."
17.3,4,"M Nabi to H Amla, FOUR, 80.3 km/h good length just outside off stump."
17.2,1,"M Nabi to Q de Kock, one run, 83.8 km/h full length going down leg."
17.1,1,"M Nabi to H Amla, one run, 83.9 km/h good length outside off stump."
16.6,4,"R Khan to Q de Kock, FOUR, 87.5 km/h good length just outside off stump."
16.5,•,"R Khan to Q de Kock, no run, 95.0 km/h good length just outside off stump."
16.4,•,"R Khan to Q de Kock, no run, 89.4 km/h good length just outside off stump."
16.3,•,"R Khan to Q de Kock, no run, 94.5 km/h short length just outside off stump."
16.2,2,"R Khan to Q de Kock, two runs, 91.8 km/h good length just outside off stump."
16.1,4,"R Khan to Q de Kock, FOUR, 84.3 km/h good length just outside off stump."
15.6,•,"M Nabi to H Amla, no run, 80.6 km/h good length on off stump."
15.5,1,"M Nabi to Q de Kock, one run, 83.8 km/h good length on off stump."
15.4,•,"M Nabi to Q de Kock, no run, 87.0 km/h good length on off stump."
15.3,•,"M Nabi to Q de Kock, no run, 84.7 km/h good length just outside off stump."
15.2,•,"M Nabi to Q de Kock, no run, 86.5 km/h good length on off stump."
15.1,•,"M Nabi to Q de Kock, no run, 79.1 km/h good length just outside off stump."
14.6,•,"R Khan to H Amla, no run, 91.3 km/h short length on leg stump."
14.5,1,"R Khan to Q de Kock, one run, 91.4 km/h full length going down leg."
14.4,•,"R Khan to Q de Kock, no run, 93.7 km/h full length on off stump."
14.3,•,"R Khan to Q de Kock, no run, 93.8 km/h good length just outside off stump."
14.2,2,"R Khan to Q de Kock, two runs, 86.0 km/h good length outside off stump."
14.1,2,"R Khan to Q de Kock, two runs, 95.0 km/h short length on leg stump."
13.6,•,"G Naib to H Amla, no run, 122.2 km/h good length on middle stump."
13.5,1,"G Naib to Q de Kock, one run, 125.5 km/h short length on leg stump."
13.4,1,"G Naib to H Amla, one run, 127.8 km/h good length just outside off stump."
13.3,•,"G Naib to H Amla, no run, 126.7 km/h full length outside off stump."
13.2,1,"G Naib to Q de Kock, one run, 128.9 km/h good length on middle stump."
13.1,1,"G Naib to H Amla, one run, 128.8 km/h good length just outside off stump."
12.6,4,"R Khan to Q de Kock, FOUR, 95.3 km/h short length just outside off stump."
12.5,2,"R Khan to Q de Kock, two runs, 92.3 km/h good length just outside off stump."
12.4,•,"R Khan to Q de Kock, no run, 94.3 km/h good length just outside off stump."
12.3,1,"R Khan to H Amla, one run, 91.2 km/h full length on off stump."
12.2,•,"R Khan to H Amla, no run, 94.0 km/h short length just outside off stump."
12.1,1,"R Khan to Q de Kock, one run, 91.3 km/h full length going down leg."
11.6,•,"G Naib to H Amla, no run, 126.0 km/h good length just outside off stump."
11.5,1,"G Naib to Q de Kock, one run, 122.1 km/h full length just outside off stump."
11.4,1,"G Naib to H Amla, one run, 127.2 km/h short length just outside off stump."
11.3,1,"G Naib to Q de Kock, one run, 124.1 km/h short length outside off stump."
11.2,•,"G Naib to Q de Kock, no run, 99.5 km/h short length just outside off stump."
11.1,2,"G Naib to Q de Kock, two runs, 104.8 km/h good length on middle stump."
10.6,1,"R Khan to Q de Kock, one run, 92.5 km/h short length outside off stump."
10.5,2,"R Khan to Q de Kock, two runs, 88.5 km/h full toss on off stump."
10.4,1,"R Khan to H Amla, one run, 87.4 km/h good length going down leg."
10.3,•,"R Khan to H Amla, no run, 93.9 km/h short length on off stump."
10.2,1,"R Khan to Q de Kock, one run, 88.0 km/h good length just outside off stump."
10.1,•,"R Khan to Q de Kock, no run, 92.4 km/h short length outside off stump."
9.6,•,"G Naib to H Amla, no run, 126.3 km/h good length just outside off stump."
9.5,1,"G Naib to Q de Kock, one run, 126.7 km/h short length just outside off stump."
9.4,•,"G Naib to Q de Kock, no run, 124.7 km/h good length just outside off stump."
9.3,4,"G Naib to Q de Kock, FOUR, 127.4 km/h good length just outside off stump."
9.2,•,"G Naib to Q de Kock, no run, 122.4 km/h good length on off stump."
9.1,•,"G Naib to Q de Kock, no run, 123.2 km/h full length on off stump."
8.6,1,"R Khan to Q de Kock, one run, 94.5 km/h good length on middle stump."
8.5,•,"R Khan to Q de Kock, no run, 96.3 km/h good length on off stump."
8.4,•,"R Khan to Q de Kock, no run, 88.4 km/h good length just outside off stump."
8.3,•,"R Khan to Q de Kock, no run, 89.7 km/h good length just outside off stump."
8.2,•,"R Khan to Q de Kock, no run, 97.4 km/h short length on middle stump."
8.1,4,"R Khan to Q de Kock, FOUR, 93.5 km/h short length on middle stump."
7.6,•,"H Hassan to H Amla, no run, 137.9 km/h short length just outside off stump."
7.5,4,"H Hassan to H Amla, FOUR, 141.3 km/h full length on middle stump."
7.4,•,"H Hassan to H Amla, no run, 142.3 km/h good length just outside off stump."
7.3,1,"H Hassan to Q de Kock, one run, 134.4 km/h full length just outside off stump."
7.2,1,"H Hassan to H Amla, one run, 135.0 km/h short length on middle stump."
7.1,•,"H Hassan to H Amla, no run, 141.5 km/h good length just outside off stump."
6.6,4,"A Alam to Q de Kock, FOUR, 129.4 km/h full length outside off stump."
6.5,•,"A Alam to Q de Kock, no run, 132.6 km/h short length on off stump."
6.4,•,"A Alam to Q de Kock, no run."
6.3,•,"A Alam to Q de Kock, no run, 132.3 km/h short length on middle stump."
6.2,•,"A Alam to Q de Kock, no run, 127.5 km/h short length just outside off stump."
6.1,•,"A Alam to Q de Kock, no run, 134.9 km/h short length on middle stump."
5.6,•,"H Hassan to H Amla, no run, 143.5 km/h short length on middle stump."
5.5,•,"H Hassan to H Amla, no run, 142.7 km/h short length on middle stump."
5.4,•,"H Hassan to H Amla, no run, 135.7 km/h short length just outside off stump."
5.3,•,"H Hassan to H Amla, no run, 137.6 km/h short length on off stump."
5.2,•,"H Hassan to H Amla, no run, 136.7 km/h short length on middle stump."
5.1,•,"H Hassan to H Amla, no run, 138.5 km/h good length just outside off stump."
4.6,1,"A Alam to H Amla, one run, 132.2 km/h short length on leg stump."
4.5,•,"A Alam to H Amla, no run, 134.8 km/h good length going down leg."
4.4,2,"A Alam to H Amla, two runs, 129.0 km/h short length just outside off stump."
4.3,•,"A Alam to H Amla, no run, 130.0 km/h short length outside off stump."
4.2,1,"A Alam to Q de Kock, one run, 129.1 km/h short length going down leg."
4.1,•,"A Alam to Q de Kock, no run, 132.0 km/h short length on leg stump."
3.6,1,"H Hassan to Q de Kock, one run, 138.9 km/h short length outside off stump."
3.5,1,"H Hassan to H Amla, one run, 144.6 km/h full length just outside off stump."
3.4,•,"H Hassan to H Amla, no run, 144.1 km/h full length just outside off stump."
3.3,1,"H Hassan to Q de Kock, one run, 139.8 km/h short length just outside off stump."
3.2,•,"H Hassan to Q de Kock, no run, 139.8 km/h short length just outside off stump."
3.1,•,"H Hassan to Q de Kock, no run, 144.7 km/h good length outside off stump."
2.6,•,"A Alam to H Amla, no run, 135.0 km/h short length going down leg."
2.5,•,"A Alam to H Amla, no run, 130.5 km/h full length just outside off stump."
2.4,•,"A Alam to H Amla, no run, 134.2 km/h good length just outside off stump."
2.3,•,"A Alam to H Amla, no run, 131.5 km/h good length just outside off stump."
2.2,4,"A Alam to H Amla, FOUR, 131.1 km/h good length just outside off stump."
2.1,1,"A Alam to Q de Kock, one run, 134.7 km/h full length on middle stump."
1.6,1,"H Hassan to Q de Kock, one run, 145.2 km/h full length on middle stump."
1.5,1,"H Hassan to H Amla, one run, 141.0 km/h good length just outside off stump."
1.4,•,"H Hassan to H Amla, no run, 138.6 km/h good length on off stump."
1.3,•,"H Hassan to H Amla, no run, 142.0 km/h good length just outside off stump."
1.2,•,"H Hassan to H Amla, no run, 141.1 km/h full length just outside off stump."
1.1,•,"H Hassan to H Amla, no run, 134.9 km/h good length just outside off stump."
0.6,•,"A Alam to Q de Kock, no run, 128.0 km/h short length on middle stump."
0.5,•,"A Alam to Q de Kock, no run, 132.3 km/h short length just outside off stump."
0.4,1Lb,"A Alam to H Amla, 1 leg bye."
0.3,•,"A Alam to H Amla, no run, 132.9 km/h good length on middle stump."
0.2,•,"A Alam to H Amla, no run."
0.1,•,"A Alam to H Amla, no run, 130.3 km/h good length just outside off stump."
34.1,W,"C Morris to H Hassan, WICKET!!! H Hassan is out c Faf du Plessis b Chris Morris, 135.9 km/h short length outside off stump."
33.6,•,"I Tahir to A Alam, no run, 85.2 km/h good length going down leg."
33.5,W,"I Tahir to R Khan, WICKET!!! R Khan is out c Rassie van der Dussen b Imran Tahir, 93.4 km/h short length going down leg."
33.4,4,"I Tahir to R Khan, FOUR, 93.1 km/h full length on off stump."
33.3,2,"I Tahir to R Khan, two runs, 83.2 km/h short length on leg stump."
33.2,4,"I Tahir to R Khan, FOUR, 95.9 km/h full length going down leg."
33.1,4,"I Tahir to R Khan, FOUR, 93.5 km/h good length on middle stump."
32.6,•,"C Morris to H Hassan, no run, 141.0 km/h full length just outside off stump."
32.5,•,"C Morris to H Hassan, no run, 136.0 km/h full length on off stump."
32.4,W,"C Morris to I Ali Khil, WICKET!!! I Ali Khil is out c Hashim Amla b Chris Morris, 134.2 km/h short length on off stump."
32.3,•,"C Morris to I Ali Khil, no run, 135.0 km/h full length on off stump."
32.2,•,"C Morris to I Ali Khil, no run, 132.6 km/h good length on off stump."
32.1,•,"C Morris to I Ali Khil, no run, 134.8 km/h good length on middle stump."
31.6,•,"I Tahir to R Khan, no run, 95.9 km/h full length just outside off stump."
31.5,1,"I Tahir to I Ali Khil, one run, 81.6 km/h full toss just outside off stump."
31.4,1,"I Tahir to R Khan, one run, 85.8 km/h good length on middle stump."
31.3,2,"I Tahir to R Khan, two runs, 78.5 km/h full length outside off stump."
31.2,1,"I Tahir to I Ali Khil, one run, 82.4 km/h good length just outside off stump."
31.1,1,"I Tahir to R Khan, one run, 92.6 km/h full length on middle stump."
30.6,•,"K Rabada to I Ali Khil, no run, 139.4 km/h short length just outside off stump."
30.5,•,"K Rabada to I Ali Khil, no run, 139.8 km/h short length outside off stump."
30.4,•,"K Rabada to I Ali Khil, no run, 140.5 km/h good length just outside off stump."
30.3,•,"K Rabada to I Ali Khil, no run, 141.5 km/h good length outside off stump."
30.2,1,"K Rabada to R Khan, one run, 138.6 km/h short length going down leg."
30.1,•,"K Rabada to R Khan, no run, 138.5 km/h short length on middle stump."
29.6,1,"I Tahir to R Khan, one run, 95.0 km/h good length just outside off stump."
29.5,1,"I Tahir to I Ali Khil, one run, 85.3 km/h good length outside off stump."
29.4,•,"I Tahir to I Ali Khil, no run, 79.2 km/h full length outside off stump."
29.3,•,"I Tahir to I Ali Khil, no run, 88.2 km/h short length on off stump."
29.2,•,"I Tahir to I Ali Khil, no run, 93.8 km/h good length just outside off stump."
29.1,•,"I Tahir to I Ali Khil, no run, 86.4 km/h good length just outside off stump."
28.6,•,"K Rabada to R Khan, no run, 137.0 km/h short length going down leg."
28.5,4,"K Rabada to R Khan, FOUR, 145.0 km/h full length on off stump."
28.4,•,"K Rabada to R Khan, no run, 142.5 km/h full toss going down leg."
28.3,•,"K Rabada to R Khan, no run, 136.6 km/h short length on off stump."
28.3,1Wd,"K Rabada to R Khan, wide delivery."
28.3,1Wd,"K Rabada to R Khan, wide delivery."
28.2,1,"K Rabada to I Ali Khil, one run, 138.2 km/h good length just outside off stump."
28.1,•,"K Rabada to I Ali Khil, no run, 137.5 km/h short length outside off stump."
27.6,1,"I Tahir to I Ali Khil, one run, 93.4 km/h full length just outside off stump."
27.5,1,"I Tahir to R Khan, one run, 80.2 km/h good length just outside off stump."
27.4,•,"I Tahir to R Khan, no run, 95.0 km/h good length on middle stump."
27.3,4Lb,"I Tahir to R Khan, 4 leg byes."
27.2,1,"I Tahir to I Ali Khil, one run, 89.3 km/h short length on off stump."
27.1,•,"I Tahir to I Ali Khil, no run, 92.5 km/h short length on middle stump."
26.6,•,"K Rabada to R Khan, no run, 137.4 km/h good length going down leg."
26.5,•,"K Rabada to R Khan, no run, 139.4 km/h good length on off stump."
26.4,4,"K Rabada to R Khan, FOUR, 137.4 km/h good length on off stump."
26.3,4,"K Rabada to R Khan, FOUR, 137.8 km/h good length just outside off stump."
26.2,1,"K Rabada to I Ali Khil, one run, 139.6 km/h short length outside off stump."
26.1,1,"K Rabada to R Khan, one run, 139.9 km/h full length on leg stump."
25.6,•,"I Tahir to I Ali Khil, no run, 89.0 km/h good length just outside off stump."
25.5,•,"I Tahir to I Ali Khil, no run, 82.5 km/h good length just outside off stump."
25.4,•,"I Tahir to I Ali Khil, no run, 93.4 km/h full length just outside off stump."
25.3,1,"I Tahir to R Khan, one run, 93.4 km/h short length just outside off stump."
25.2,W,"I Tahir to G Naib, WICKET!!! G Naib is out c Aiden Markram b Imran Tahir, 85.8 km/h short length on leg stump."
25.1,•,"I Tahir to G Naib, no run, 85.4 km/h full length going down leg."
24.6,•,"A Phehlukwayo to I Ali Khil, no run, 127.1 km/h good length just outside off stump."
24.5,1,"A Phehlukwayo to G Naib, one run, 128.4 km/h good length on off stump."
24.4,1,"A Phehlukwayo to I Ali Khil, one run, 127.2 km/h short length just outside off stump."
24.3,•,"A Phehlukwayo to I Ali Khil, no run, 129.6 km/h short length outside off stump."
24.2,•,"A Phehlukwayo to I Ali Khil, no run, 128.5 km/h good length outside off stump."
24.1,•,"A Phehlukwayo to I Ali Khil, no run, 126.1 km/h good length outside off stump."
23.6,1,"I Tahir to I Ali Khil, one run, 77.7 km/h good length on middle stump."
23.5,•,"I Tahir to I Ali Khil, no run, 93.6 km/h good length just outside off stump."
23.4,1,"I Tahir to G Naib, one run, 94.0 km/h good length just outside off stump."
23.3,•,"I Tahir to G Naib, no run, 88.3 km/h good length just outside off stump."
23.2,•,"I Tahir to G Naib, no run, 84.7 km/h good length on middle stump."
23.1,•,"I Tahir to G Naib, no run, 92.2 km/h full length on off stump."
22.6,•,"A Phehlukwayo to I Ali Khil, no run, 125.8 km/h short length just outside off stump."
22.5,1,"A Phehlukwayo to G Naib, one run, 130.0 km/h short length on leg stump."
22.4,•,"A Phehlukwayo to G Naib, no run, 128.5 km/h short length on off stump."
22.3,•,"A Phehlukwayo to G Naib, no run, 127.0 km/h full length just outside off stump."
22.2,2,"A Phehlukwayo to G Naib, two runs, 130.9 km/h good length outside off stump."
22.1,W,"A Phehlukwayo to M Nabi, WICKET!!! M Nabi is out b Andile Phehlukwayo, 126.4 km/h good length outside off stump."
21.6,•,"I Tahir to I Ali Khil, no run, 87.5 km/h good length outside off stump."
21.5,W,"I Tahir to A Afghan, WICKET!!! A Afghan is out c & b Imran Tahir, 86.2 km/h good length just outside off stump."
21.4,•,"I Tahir to A Afghan, no run, 84.6 km/h good length just outside off stump."
21.3,•,"I Tahir to A Afghan, no run, 94.6 km/h good length on off stump."
21.2,1,"I Tahir to M Nabi, one run, 85.8 km/h full length going down leg."
21.1,W,"I Tahir to N Zadran, WICKET!!! N Zadran is out b Imran Tahir, 85.8 km/h good length on middle stump."
20.6,•,"A Phehlukwayo to A Afghan, no run, 129.0 km/h good length outside off stump."
20.5,•,"A Phehlukwayo to A Afghan, no run, 132.9 km/h good length just outside off stump."
20.4,W,"A Phehlukwayo to H Shahidi, WICKET!!! H Shahidi is out c Faf du Plessis b Andile Phehlukwayo, 132.0 km/h full length outside off stump."
20.3,•,"A Phehlukwayo to H Shahidi, no run, 125.5 km/h good length outside off stump."
20.2,•,"A Phehlukwayo to H Shahidi, no run."
20.1,•,"A Phehlukwayo to H Shahidi, no run, 128.4 km/h full length outside off stump."
19.6,•,"C Morris to N Zadran, no run, 137.6 km/h good length outside off stump."
19.5,1,"C Morris to H Shahidi, one run, 135.9 km/h good length on off stump."
19.4,•,"C Morris to H Shahidi, no run, 138.6 km/h short length outside off stump."
19.3,1,"C Morris to N Zadran, one run, 138.8 km/h short length going down leg."
19.2,•,"C Morris to N Zadran, no run, 136.0 km/h good length just outside off stump."
19.1,•,"C Morris to N Zadran, no run, 136.4 km/h full length just outside off stump."
18.6,•,"A Phehlukwayo to H Shahidi, no run, 126.2 km/h full length outside off stump."
18.5,1,"A Phehlukwayo to N Zadran, one run, 129.2 km/h good length outside off stump."
18.4,•,"A Phehlukwayo to N Zadran, no run, 128.3 km/h good length on off stump."
18.3,•,"A Phehlukwayo to N Zadran, no run, 133.0 km/h short length outside off stump."
18.2,•,"A Phehlukwayo to N Zadran, no run, 126.1 km/h full length on middle stump."
18.1,•,"A Phehlukwayo to N Zadran, no run, 126.6 km/h full length just outside off stump."
17.6,•,"C Morris to H Shahidi, no run, 137.9 km/h good length outside off stump."
17.5,•,"C Morris to H Shahidi, no run, 139.2 km/h short length outside off stump."
17.4,•,"C Morris to H Shahidi, no run, 137.6 km/h full length outside off stump."
17.3,•,"C Morris to H Shahidi, no run, 135.3 km/h short length outside off stump."
17.2,•,"C Morris to H Shahidi, no run, 135.3 km/h good length outside off stump."
17.1,1,"C Morris to N Zadran, one run, 137.9 km/h full length just outside off stump."
16.6,•,"A Phehlukwayo to H Shahidi, no run, 127.6 km/h full toss just outside off stump."
16.5,•,"A Phehlukwayo to H Shahidi, no run, 130.3 km/h short length outside off stump."
16.4,2,"A Phehlukwayo to H Shahidi, two runs, 128.0 km/h full length outside off stump."
16.3,4,"A Phehlukwayo to H Shahidi, FOUR, 128.8 km/h good length outside off stump."
16.2,•,"A Phehlukwayo to H Shahidi, no run, 126.3 km/h good length on leg stump."
16.1,•,"A Phehlukwayo to H Shahidi, no run, 129.8 km/h good length just outside off stump."
15.6,2,"C Morris to N Zadran, two runs, 141.2 km/h full length just outside off stump."
15.5,1,"C Morris to H Shahidi, one run, 137.5 km/h good length just outside off stump."
15.4,•,"C Morris to H Shahidi, no run, 137.4 km/h good length on middle stump."
15.3,•,"C Morris to H Shahidi, no run, 139.3 km/h short length just outside off stump."
15.2,•,"C Morris to H Shahidi, no run, 140.3 km/h good length just outside off stump."
15.1,W,"C Morris to R Shah, WICKET!!! R Shah is out lbw Chris Morris, 140.8 km/h full length on leg stump."
14.6,2,"A Phehlukwayo to N Zadran, two runs, 127.3 km/h short length outside off stump."
14.5,•,"A Phehlukwayo to N Zadran, no run, 130.0 km/h short length going down leg."
14.4,1,"A Phehlukwayo to R Shah, one run, 131.9 km/h good length outside off stump."
14.3,•,"A Phehlukwayo to R Shah, no run, 129.7 km/h full length just outside off stump."
14.2,•,"A Phehlukwayo to R Shah, no run, 132.6 km/h good length outside off stump."
14.1,1,"A Phehlukwayo to N Zadran, one run, 126.4 km/h good length going down leg."
13.6,4,"C Morris to R Shah, FOUR."
13.5,•,"C Morris to R Shah, no run, 141.6 km/h good length just outside off stump."
13.4,•,"C Morris to R Shah, no run, 142.8 km/h short length on middle stump."
13.3,3,"C Morris to N Zadran, three runs, 138.7 km/h full length just outside off stump."
13.2,•,"C Morris to N Zadran, no run, 139.0 km/h good length just outside off stump."
13.1,•,"C Morris to N Zadran, no run, 140.9 km/h good length just outside off stump."
12.6,•,"A Phehlukwayo to R Shah, no run."
12.5,1,"A Phehlukwayo to N Zadran, one run, 127.2 km/h full length just outside off stump."
12.4,•,"A Phehlukwayo to N Zadran, no run, 129.4 km/h good length just outside off stump."
12.3,•,"A Phehlukwayo to N Zadran, no run, 128.2 km/h good length just outside off stump."
12.2,•,"A Phehlukwayo to N Zadran, no run, 127.8 km/h good length just outside off stump."
12.1,•,"A Phehlukwayo to N Zadran, no run, 132.0 km/h full length outside off stump."
11.6,•,"C Morris to R Shah, no run, 137.5 km/h good length just outside off stump."
11.5,•,"C Morris to R Shah, no run, 138.6 km/h good length just outside off stump."
11.4,•,"C Morris to R Shah, no run, 137.9 km/h full length on middle stump."
11.3,•,"C Morris to R Shah, no run, 137.2 km/h full length on middle stump."
11.2,•,"C Morris to R Shah, no run, 136.2 km/h short length outside off stump."
11.1,•,"C Morris to R Shah, no run, 140.6 km/h full length outside off stump."
10.6,•,"A Phehlukwayo to N Zadran, no run, 128.2 km/h short length just outside off stump."
10.5,•,"A Phehlukwayo to N Zadran, no run, 127.9 km/h good length outside off stump."
10.4,1,"A Phehlukwayo to R Shah, one run, 127.4 km/h full length on off stump."
10.3,•,"A Phehlukwayo to R Shah, no run, 136.3 km/h full length outside off stump."
10.2,•,"A Phehlukwayo to R Shah, no run."
10.1,•,"A Phehlukwayo to R Shah, no run."
9.6,•,"B Hendricks to N Zadran, no run, 137.6 km/h full length outside off stump."
9.5,4,"B Hendricks to N Zadran, FOUR, 136.2 km/h short length outside off stump."
9.4,•,"B Hendricks to N Zadran, no run, 137.7 km/h short length outside off stump."
9.3,•,"B Hendricks to N Zadran, no run, 136.0 km/h short length on off stump."
9.2,•,"B Hendricks to N Zadran, no run, 140.5 km/h good length just outside off stump."
9.1,•,"B Hendricks to N Zadran, no run, 139.8 km/h short length outside off stump."
8.6,•,"K Rabada to R Shah, no run, 141.7 km/h good length on off stump."
8.5,•,"K Rabada to R Shah, no run, 139.6 km/h short length just outside off stump."
8.4,•,"K Rabada to R Shah, no run, 139.1 km/h good length just outside off stump."
8.3,•,"K Rabada to R Shah, no run, 141.6 km/h good length on off stump."
8.2,W,"K Rabada to H Zazai, WICKET!!! H Zazai is out c Rassie van der Dussen b Kagiso Rabada, 141.9 km/h short length on off stump."
8.1,•,"K Rabada to H Zazai, no run, 139.7 km/h short length on middle stump."
7.6,•,"B Hendricks to N Zadran, no run, 138.6 km/h short length outside off stump."
7.5,1,"B Hendricks to H Zazai, one run, 138.0 km/h good length going down leg."
7.4,4,"B Hendricks to H Zazai, FOUR, 136.2 km/h short length just outside off stump."
7.3,•,"B Hendricks to H Zazai, no run, 135.0 km/h short length just outside off stump."
7.2,•,"B Hendricks to H Zazai, no run, 142.0 km/h full toss just outside off stump."
7.1,•,"B Hendricks to H Zazai, no run, 136.5 km/h full length going down leg."
6.6,•,"K Rabada to N Zadran, no run, 140.0 km/h short length just outside off stump."
6.5,•,"K Rabada to N Zadran, no run, 140.6 km/h good length just outside off stump."
6.4,•,"K Rabada to N Zadran, no run, 139.9 km/h short length outside off stump."
6.3,•,"K Rabada to N Zadran, no run, 139.0 km/h short length just outside off stump."
6.2,•,"K Rabada to N Zadran, no run, 141.9 km/h short length outside off stump."
6.1,1,"K Rabada to H Zazai, one run, 139.9 km/h good length on off stump."
5.6,•,"B Hendricks to N Zadran, no run, 141.7 km/h full length just outside off stump."
5.5,4,"B Hendricks to N Zadran, FOUR, 136.5 km/h short length on leg stump."
5.4,•,"B Hendricks to N Zadran, no run, 140.5 km/h good length just outside off stump."
