Ball,Runs,Commentary
37.1,4,"S Afridi to D Miller, FOUR, 138.1 km/h full length outside off stump."
36.6,2,"W Riaz to R van der Dussen, two runs, 147.7 km/h full length on middle stump."
36.5,1,"W Riaz to D Miller, one run, 142.4 km/h short length outside off stump."
36.4,1,"W Riaz to R van der Dussen, one run, 145.1 km/h full length on middle stump."
36.3,1,"W Riaz to D Miller, one run, 111.8 km/h short length outside off stump."
36.2,•,"W Riaz to D Miller, no run, 144.9 km/h short length on middle stump."
36.1,•,"W Riaz to D Miller, no run, 141.1 km/h short length on off stump."
35.6,•,"S Afridi to R van der Dussen, no run, 136.1 km/h full toss going down leg."
35.5,•,"S Afridi to R van der Dussen, no run, 139.2 km/h short length on middle stump."
35.4,1,"S Afridi to D Miller, one run, 119.9 km/h good length just outside off stump."
35.3,1Lb,"S Afridi to R van der Dussen, 1 leg bye."
35.2,•,"S Afridi to R van der Dussen, no run, 134.3 km/h good length on middle stump."
35.1,1,"S Afridi to D Miller, one run, 140.5 km/h short length just outside off stump."
34.6,1,"W Riaz to D Miller, one run, 143.1 km/h short length going down leg."
34.5,1,"W Riaz to R van der Dussen, one run, 144.1 km/h good length just outside off stump."
34.4,•,"W Riaz to R van der Dussen, no run, 141.0 km/h short length on off stump."
34.3,1,"W Riaz to D Miller, one run, 146.4 km/h short length on middle stump."
34.2,4,"W Riaz to D Miller, FOUR, 143.0 km/h good length on off stump."
34.1,1,"W Riaz to R van der Dussen, one run, 143.3 km/h short length just outside off stump."
33.6,1,"M Amir to R van der Dussen, one run, 121.0 km/h good length just outside off stump."
33.5,•,"M Amir to R van der Dussen, no run, 134.2 km/h good length just outside off stump."
33.4,•,"M Amir to R van der Dussen, no run, 134.5 km/h full toss on middle stump."
33.3,•,"M Amir to R van der Dussen, no run, 123.4 km/h short length on off stump."
33.2,•,"M Amir to R van der Dussen, no run, 139.5 km/h short length just outside off stump."
33.1,1,"M Amir to D Miller, one run, 135.5 km/h short length just outside off stump."
32.6,1,"I Wasim to D Miller, one run, 93.0 km/h good length just outside off stump."
32.5,•,"I Wasim to D Miller, no run, 93.7 km/h short length just outside off stump."
32.4,1,"I Wasim to R van der Dussen, one run, 92.2 km/h good length just outside off stump."
32.3,1,"I Wasim to D Miller, one run, 85.6 km/h good length outside off stump."
32.2,•,"I Wasim to D Miller, no run, 94.2 km/h good length going down leg."
32.1,4,"I Wasim to D Miller, FOUR, 98.7 km/h good length outside off stump."
31.6,•,"M Amir to R van der Dussen, no run, 120.7 km/h short length on off stump."
31.5,1,"M Amir to D Miller, one run, 135.2 km/h short length just outside off stump."
31.4,•,"M Amir to D Miller, no run, 132.2 km/h short length on middle stump."
31.3,1,"M Amir to R van der Dussen, one run, 138.3 km/h short length on middle stump."
31.2,1,"M Amir to D Miller, one run, 117.5 km/h full length just outside off stump."
31.1,•,"M Amir to D Miller, no run, 134.4 km/h short length just outside off stump."
30.6,1,"I Wasim to D Miller, one run, 91.8 km/h good length on leg stump."
30.5,•,"I Wasim to D Miller, no run, 87.4 km/h good length just outside off stump."
30.4,•,"I Wasim to D Miller, no run, 90.8 km/h good length just outside off stump."
30.3,•,"I Wasim to D Miller, no run, 91.5 km/h good length on middle stump."
30.2,1,"I Wasim to R van der Dussen, one run, 86.7 km/h good length outside off stump."
30.1,•,"I Wasim to R van der Dussen, no run, 94.7 km/h full length just outside off stump."
29.6,1,"M Amir to R van der Dussen, one run, 131.6 km/h good length just outside off stump."
29.5,•,"M Amir to R van der Dussen, no run, 134.9 km/h short length on off stump."
29.4,1,"M Amir to D Miller, one run, 134.2 km/h good length just outside off stump."
29.3,W,"M Amir to F du Plessis, WICKET!!! F du Plessis is out c Sarfaraz Ahmed b Mohammad Amir, 135.5 km/h short length just outside off stump."
29.2,2,"M Amir to F du Plessis, two runs, 119.1 km/h short length on middle stump."
29.1,1,"M Amir to R van der Dussen, one run, 121.4 km/h good length on off stump."
28.6,1,"I Wasim to R van der Dussen, one run, 96.9 km/h full length going down leg."
28.5,1,"I Wasim to F du Plessis, one run, 96.5 km/h good length on middle stump."
28.4,•,"I Wasim to F du Plessis, no run, 86.4 km/h good length outside off stump."
28.3,•,"I Wasim to F du Plessis, no run, 90.8 km/h full length going down leg."
28.2,•,"I Wasim to F du Plessis, no run, 90.0 km/h good length just outside off stump."
28.1,1,"I Wasim to R van der Dussen, one run, 93.2 km/h good length on off stump."
27.6,4,"S Khan to F du Plessis, FOUR, 88.3 km/h good length just outside off stump."
27.5,1,"S Khan to R van der Dussen, one run, 83.5 km/h full length on middle stump."
27.4,•,"S Khan to R van der Dussen, no run, 84.4 km/h full length going down leg."
27.3,2,"S Khan to R van der Dussen, two runs, 87.8 km/h good length going down leg."
27.2,4,"S Khan to R van der Dussen, FOUR, 87.6 km/h good length just outside off stump."
27.1,1,"S Khan to F du Plessis, one run, 84.9 km/h short length outside off stump."
26.6,1,"I Wasim to F du Plessis, one run, 87.8 km/h good length on middle stump."
26.5,1,"I Wasim to R van der Dussen, one run, 91.9 km/h good length just outside off stump."
26.4,1,"I Wasim to F du Plessis, one run, 93.2 km/h short length just outside off stump."
26.3,2,"I Wasim to F du Plessis, two runs, 92.2 km/h good length just outside off stump."
26.2,•,"I Wasim to F du Plessis, no run, 90.4 km/h good length just outside off stump."
26.1,1,"I Wasim to R van der Dussen, one run, 85.6 km/h full length on leg stump."
25.6,1,"S Khan to R van der Dussen, one run, 87.7 km/h full length outside off stump."
25.5,1,"S Khan to F du Plessis, one run, 84.0 km/h short length on off stump."
25.4,1,"S Khan to R van der Dussen, one run, 87.1 km/h good length just outside off stump."
25.3,1,"S Khan to F du Plessis, one run, 84.5 km/h full length on middle stump."
25.2,1,"S Khan to R van der Dussen, one run, 85.9 km/h full length just outside off stump."
25.1,1,"S Khan to F du Plessis, one run, 83.7 km/h good length on leg stump."
24.6,•,"I Wasim to R van der Dussen, no run, 90.2 km/h good length on leg stump."
24.5,1,"I Wasim to F du Plessis, one run, 91.5 km/h good length on off stump."
24.4,•,"I Wasim to F du Plessis, no run, 92.8 km/h good length outside off stump."
24.3,1,"I Wasim to R van der Dussen, one run, 87.2 km/h full length going down leg."
24.2,1,"I Wasim to F du Plessis, one run, 90.7 km/h good length on off stump."
24.1,•,"I Wasim to F du Plessis, no run, 85.1 km/h good length on off stump."
23.6,•,"S Khan to R van der Dussen, no run, 88.2 km/h good length on off stump."
23.5,•,"S Khan to R van der Dussen, no run, 84.4 km/h short length on middle stump."
23.4,•,"S Khan to R van der Dussen, no run, 87.1 km/h full length on middle stump."
23.3,•,"S Khan to R van der Dussen, no run, 80.6 km/h good length on middle stump."
23.2,•,"S Khan to R van der Dussen, no run, 86.4 km/h good length on middle stump."
23.1,W,"S Khan to A Markram, WICKET!!! A Markram is out b Shadab Khan, 83.2 km/h short length on middle stump."
22.6,•,"I Wasim to F du Plessis, no run, 87.7 km/h good length on off stump."
22.5,1,"I Wasim to A Markram, one run, 92.2 km/h good length going down leg."
22.4,•,"I Wasim to A Markram, no run, 89.0 km/h good length just outside off stump."
22.3,1,"I Wasim to F du Plessis, one run, 90.9 km/h short length just outside off stump."
22.2,2,"I Wasim to F du Plessis, two runs, 86.6 km/h good length on off stump."
22.1,1,"I Wasim to A Markram, one run, 95.1 km/h good length on middle stump."
21.6,1,"S Khan to A Markram, one run, 78.7 km/h good length just outside off stump."
21.5,•,"S Khan to A Markram, no run, 85.2 km/h good length just outside off stump."
21.4,•,"S Khan to A Markram, no run, 83.9 km/h good length on off stump."
21.3,1,"S Khan to F du Plessis, one run, 84.7 km/h good length on off stump."
21.2,•,"S Khan to F du Plessis, no run, 86.7 km/h good length just outside off stump."
21.1,1,"S Khan to A Markram, one run, 84.4 km/h good length just outside off stump."
20.6,1,"I Wasim to A Markram, one run, 92.4 km/h good length on leg stump."
20.5,•,"I Wasim to A Markram, no run, 90.0 km/h good length just outside off stump."
20.4,•,"I Wasim to A Markram, no run, 87.7 km/h good length just outside off stump."
20.3,•,"I Wasim to A Markram, no run, 91.6 km/h good length on off stump."
20.2,1,"I Wasim to F du Plessis, one run, 89.6 km/h good length going down leg."
20.1,1,"I Wasim to A Markram, one run, 88.4 km/h good length outside off stump."
19.6,•,"S Khan to F du Plessis, no run, 88.2 km/h good length just outside off stump."
19.5,1,"S Khan to A Markram, one run, 87.9 km/h good length on middle stump."
19.4,•,"S Khan to A Markram, no run, 89.4 km/h good length on off stump."
19.3,•,"S Khan to A Markram, no run, 89.0 km/h good length on middle stump."
19.2,W,"S Khan to Q de Kock, WICKET!!! Q de Kock is out c Imam-ul-Haq b Shadab Khan, 87.0 km/h good length going down leg."
19.1,1,"S Khan to F du Plessis, one run, 86.5 km/h good length on off stump."
18.6,1,"W Riaz to F du Plessis, one run, 139.4 km/h short length just outside off stump."
18.5,1,"W Riaz to Q de Kock, one run, 139.1 km/h short length just outside off stump."
18.4,6,"W Riaz to Q de Kock, SIX, 140.7 km/h good length going down leg."
18.3,4,"W Riaz to Q de Kock, FOUR, 145.3 km/h full length outside off stump."
18.2,1,"W Riaz to F du Plessis, one run, 137.9 km/h good length going down leg."
18.1,•,"W Riaz to F du Plessis, no run, 144.5 km/h full length just outside off stump."
17.6,1,"S Khan to F du Plessis, one run, 86.9 km/h full length on middle stump."
17.5,1,"S Khan to Q de Kock, one run, 89.2 km/h good length on leg stump."
17.4,•,"S Khan to Q de Kock, no run, 83.2 km/h good length going down leg."
17.3,•,"S Khan to Q de Kock, no run, 88.8 km/h good length just outside off stump."
17.2,1,"S Khan to F du Plessis, one run, 86.0 km/h full length on off stump."
17.1,1,"S Khan to Q de Kock, one run, 86.5 km/h full length just outside off stump."
16.6,1,"W Riaz to Q de Kock, one run, 144.3 km/h short length on middle stump."
16.5,•,"W Riaz to Q de Kock, no run, 143.8 km/h short length going down leg."
16.4,1,"W Riaz to F du Plessis, one run, 142.0 km/h short length on off stump."
16.3,1,"W Riaz to Q de Kock, one run, 144.5 km/h full toss going down leg."
16.2,•,"W Riaz to Q de Kock, no run, 143.9 km/h short length just outside off stump."
16.1,•,"W Riaz to Q de Kock, no run, 140.4 km/h good length just outside off stump."
15.6,1,"S Khan to Q de Kock, one run, 87.7 km/h good length on off stump."
15.5,•,"S Khan to Q de Kock, no run, 87.2 km/h full length on middle stump."
15.4,•,"S Khan to Q de Kock, no run, 87.3 km/h good length on off stump."
15.3,6,"S Khan to Q de Kock, SIX, 80.9 km/h good length on off stump."
15.2,•,"S Khan to Q de Kock, no run, 85.6 km/h full length just outside off stump."
15.1,1,"S Khan to F du Plessis, one run, 83.9 km/h full length on leg stump."
14.6,•,"W Riaz to Q de Kock, no run, 144.4 km/h short length on middle stump."
14.5,•,"W Riaz to Q de Kock, no run, 139.8 km/h short length just outside off stump."
14.4,•,"W Riaz to Q de Kock, no run, 141.5 km/h short length outside off stump."
14.3,2,"W Riaz to Q de Kock, two runs, 141.5 km/h good length going down leg."
14.2,1,"W Riaz to F du Plessis, one run, 138.5 km/h short length going down leg."
14.1,•,"W Riaz to F du Plessis, no run, 139.6 km/h short length just outside off stump."
13.6,1,"I Wasim to F du Plessis, one run, 87.0 km/h good length on middle stump."
13.5,•,"I Wasim to F du Plessis, no run, 87.5 km/h good length on middle stump."
13.4,•,"I Wasim to F du Plessis, no run, 86.5 km/h good length just outside off stump."
13.3,•,"I Wasim to F du Plessis, no run, 89.5 km/h good length on off stump."
13.2,1,"I Wasim to Q de Kock, one run, 91.6 km/h short length on leg stump."
13.1,4,"I Wasim to Q de Kock, FOUR, 90.8 km/h full length outside off stump."
12.6,•,"W Riaz to F du Plessis, no run, 139.3 km/h short length just outside off stump."
12.5,•,"W Riaz to F du Plessis, no run, 144.7 km/h good length outside off stump."
12.4,•,"W Riaz to F du Plessis, no run, 145.0 km/h full length outside off stump."
12.3,1,"W Riaz to Q de Kock, one run, 139.8 km/h short length on off stump."
12.2,•,"W Riaz to Q de Kock, no run, 138.7 km/h good length just outside off stump."
12.1,1,"W Riaz to F du Plessis, one run, 138.3 km/h short length on leg stump."
11.6,1,"I Wasim to F du Plessis, one run, 92.2 km/h good length on middle stump."
11.5,1,"I Wasim to Q de Kock, one run, 91.3 km/h good length just outside off stump."
11.4,4,"I Wasim to Q de Kock, FOUR, 85.0 km/h good length outside off stump."
11.3,•,"I Wasim to Q de Kock, no run, 85.5 km/h good length on leg stump."
11.2,1,"I Wasim to F du Plessis, one run, 84.1 km/h good length going down leg."
11.1,•,"I Wasim to F du Plessis, no run, 82.4 km/h good length outside off stump."
10.6,•,"S Afridi to Q de Kock, no run, 138.0 km/h good length just outside off stump."
10.5,•,"S Afridi to Q de Kock, no run, 141.4 km/h full length on leg stump."
10.4,1,"S Afridi to F du Plessis, one run, 140.7 km/h short length outside off stump."
10.3,4,"S Afridi to F du Plessis, FOUR, 140.9 km/h full length just outside off stump."
10.2,•,"S Afridi to F du Plessis, no run, 143.1 km/h good length outside off stump."
10.1,1,"S Afridi to Q de Kock, one run, 125.9 km/h short length on middle stump."
9.6,4,"I Wasim to F du Plessis, FOUR, 95.4 km/h full length going down leg."
9.5,•,"I Wasim to F du Plessis, no run, 86.8 km/h good length on off stump."
9.4,•,"I Wasim to F du Plessis, no run, 94.7 km/h good length on middle stump."
9.3,•,"I Wasim to F du Plessis, no run, 85.8 km/h good length outside off stump."
9.2,1,"I Wasim to Q de Kock, one run, 94.5 km/h good length on middle stump."
9.1,1,"I Wasim to F du Plessis, one run, 93.5 km/h good length on off stump."
8.6,•,"S Afridi to Q de Kock, no run, 139.6 km/h good length on leg stump."
8.5,•,"S Afridi to Q de Kock, no run, 140.1 km/h full length on middle stump."
8.4,•,"S Afridi to Q de Kock, no run, 139.5 km/h full length just outside off stump."
8.3,•,"S Afridi to Q de Kock, no run, 143.7 km/h full length going down leg."
8.2,•,"S Afridi to Q de Kock, no run, 143.2 km/h full length just outside off stump."
8.1,1,"S Afridi to F du Plessis, one run, 143.1 km/h full length just outside off stump."
7.6,•,"M Amir to Q de Kock, no run, 135.2 km/h good length on middle stump."
7.5,•,"M Amir to Q de Kock, no run, 140.5 km/h short length outside off stump."
7.4,1,"M Amir to F du Plessis, one run, 132.6 km/h full length outside off stump."
7.3,•,"M Amir to F du Plessis, no run, 126.1 km/h short length outside off stump."
7.2,•,"M Amir to F du Plessis, no run, 132.9 km/h short length outside off stump."
7.1,1,"M Amir to Q de Kock, one run, 121.1 km/h good length just outside off stump."
6.6,•,"S Afridi to F du Plessis, no run, 139.8 km/h good length outside off stump."
6.5,•,"S Afridi to F du Plessis, no run, 136.5 km/h good length outside off stump."
6.4,•,"S Afridi to F du Plessis, no run, 139.8 km/h full length outside off stump."
6.3,1,"S Afridi to Q de Kock, one run, 138.4 km/h good length just outside off stump."
6.2,1,"S Afridi to F du Plessis, one run, 139.7 km/h full toss outside off stump."
6.1,1,"S Afridi to Q de Kock, one run, 139.2 km/h good length going down leg."
5.6,2,"M Amir to F du Plessis, two runs, 133.1 km/h good length going down leg."
5.5,•,"M Amir to F du Plessis, no run, 123.5 km/h good length outside off stump."
5.4,1,"M Amir to Q de Kock, one run, 131.6 km/h short length just outside off stump."
5.3,•,"M Amir to Q de Kock, no run, 134.7 km/h short length on leg stump."
5.2,•,"M Amir to Q de Kock, no run, 136.8 km/h good length outside off stump."
5.1,•,"M Amir to Q de Kock, no run, 138.1 km/h short length just outside off stump."
4.6,4,"S Afridi to F du Plessis, FOUR, 140.4 km/h full length outside off stump."
4.5,•,"S Afridi to F du Plessis, no run, 140.7 km/h good length outside off stump."
4.4,•,"S Afridi to F du Plessis, no run, 140.1 km/h full length outside off stump."
4.3,•,"S Afridi to F du Plessis, no run, 140.5 km/h good length outside off stump."
4.2,•,"S Afridi to F du Plessis, no run, 139.9 km/h full length just outside off stump."
4.1,4,"S Afridi to F du Plessis, FOUR, 136.9 km/h short length outside off stump."
3.6,•,"M Amir to Q de Kock, no run, 137.3 km/h good length going down leg."
3.5,•,"M Amir to Q de Kock, no run, 133.0 km/h good length just outside off stump."
3.4,•,"M Amir to Q de Kock, no run, 132.4 km/h short length outside off stump."
3.3,•,"M Amir to Q de Kock, no run, 132.7 km/h good length just outside off stump."
3.2,•,"M Amir to Q de Kock, no run, 134.7 km/h short length just outside off stump."
3.1,•,"M Amir to Q de Kock, no run, 133.1 km/h short length outside off stump."
2.6,•,"M Hafeez to F du Plessis, no run, 84.5 km/h good length going down leg."
2.5,3,"M Hafeez to Q de Kock, three runs, 87.0 km/h good length just outside off stump."
2.4,1,"M Hafeez to F du Plessis, one run, 86.5 km/h good length going down leg."
2.3,1,"M Hafeez to Q de Kock, one run, 87.2 km/h good length on leg stump."
2.2,1,"M Hafeez to F du Plessis, one run, 89.3 km/h good length going down leg."
2.1,1,"M Hafeez to Q de Kock, one run, 87.0 km/h good length on middle stump."
1.6,•,"M Amir to F du Plessis, no run, 132.8 km/h short length just outside off stump."
1.5,2,"M Amir to F du Plessis, two runs, 132.4 km/h good length on leg stump."
1.4,2,"M Amir to F du Plessis, two runs, 131.4 km/h short length on leg stump."
1.3,•,"M Amir to F du Plessis, no run, 131.5 km/h good length on leg stump."
1.2,•,"M Amir to F du Plessis, no run, 135.4 km/h short length outside off stump."
1.1,W,"M Amir to H Amla, WICKET!!! H Amla is out lbw Mohammad Amir, 131.6 km/h good length on leg stump."
0.6,•,"M Hafeez to Q de Kock, no run, 86.6 km/h short length on off stump."
0.5,•,"M Hafeez to Q de Kock, no run, 86.7 km/h good length on middle stump."
0.4,•,"M Hafeez to Q de Kock, no run, 86.1 km/h good length just outside off stump."
0.3,1,"M Hafeez to H Amla, one run, 86.3 km/h full length going down leg."
0.2,1,"M Hafeez to Q de Kock, one run, 85.5 km/h full length on off stump."
0.1,1,"M Hafeez to H Amla, one run, 89.9 km/h good length going down leg."
0.1,1Wd,"M Hafeez to H Amla, wide delivery."
49.6,1,"L Ngidi to S Khan, one run, 110.6 km/h short length just outside off stump."
49.5,W,"L Ngidi to H Sohail, WICKET!!! H Sohail is out c Quinton de Kock b Lungi Ngidi, 110.5 km/h short length just outside off stump."
49.4,1,"L Ngidi to S Ahmed, one run, 111.7 km/h full length on leg stump."
49.3,1,"L Ngidi to H Sohail, one run, 114.6 km/h full length outside off stump."
49.2,1,"L Ngidi to S Ahmed, one run, 111.6 km/h full toss just outside off stump."
49.1,W,"L Ngidi to W Riaz, WICKET!!! W Riaz is out b Lungi Ngidi, 113.8 km/h good length on off stump."
48.6,4,"K Rabada to H Sohail, FOUR, 138.6 km/h full length on middle stump."
48.5,•,"K Rabada to H Sohail, no run, 138.1 km/h short length going down leg."
48.4,1,"K Rabada to W Riaz, one run, 113.3 km/h full length outside off stump."
48.3,1,"K Rabada to H Sohail, one run, 143.8 km/h full toss going down leg."
48.2,1,"K Rabada to W Riaz, one run, 117.2 km/h short length just outside off stump."
48.1,2,"K Rabada to W Riaz, two runs, 142.9 km/h full length on middle stump."
47.6,W,"L Ngidi to I Wasim, WICKET!!! I Wasim is out c (Sub), b Lungi Ngidi, 113.1 km/h full length on middle stump."
47.5,4,"L Ngidi to I Wasim, FOUR, 134.4 km/h full toss outside off stump."
47.4,1,"L Ngidi to H Sohail, one run, 134.6 km/h full toss outside off stump."
47.3,1,"L Ngidi to I Wasim, one run, 111.8 km/h full length outside off stump."
47.2,1,"L Ngidi to H Sohail, one run, 112.0 km/h full length outside off stump."
47.1,1,"L Ngidi to I Wasim, one run, 137.5 km/h full toss outside off stump."
46.6,1Lb,"K Rabada to I Wasim, 1 leg bye."
46.5,1,"K Rabada to H Sohail, one run, 119.6 km/h short length on leg stump."
46.4,1,"K Rabada to I Wasim, one run, 144.0 km/h full toss on middle stump."
46.3,4,"K Rabada to I Wasim, FOUR, 137.5 km/h short length going down leg."
46.2,2,"K Rabada to I Wasim, two runs, 143.3 km/h full length going down leg."
46.1,1,"K Rabada to H Sohail, one run, 142.6 km/h full length on middle stump."
45.6,•,"L Ngidi to I Wasim, no run, 112.6 km/h full length just outside off stump."
45.5,2,"L Ngidi to I Wasim, two runs, 112.0 km/h short length on middle stump."
45.4,2,"L Ngidi to I Wasim, two runs, 130.9 km/h full length just outside off stump."
45.3,1,"L Ngidi to H Sohail, one run, 113.6 km/h good length outside off stump."
45.2,6,"L Ngidi to H Sohail, SIX, 113.4 km/h short length just outside off stump."
45.1,•,"L Ngidi to H Sohail, no run, 110.8 km/h short length outside off stump."
44.6,•,"C Morris to I Wasim, no run, 139.4 km/h short length just outside off stump."
44.5,1,"C Morris to H Sohail, one run, 142.8 km/h full toss going down leg."
44.4,4,"C Morris to H Sohail, FOUR, 138.5 km/h good length on leg stump."
44.3,2,"C Morris to H Sohail, two runs, 124.3 km/h full length on middle stump."
44.2,•,"C Morris to H Sohail, no run, 139.4 km/h full toss on middle stump."
44.1,1,"C Morris to I Wasim, one run, 131.5 km/h full length on leg stump."
43.6,4,"A Phehlukwayo to H Sohail, FOUR, 91.5 km/h full length on off stump."
43.5,6,"A Phehlukwayo to H Sohail, SIX, 110.6 km/h short length outside off stump."
43.4,1,"A Phehlukwayo to I Wasim, one run, 106.9 km/h full length on middle stump."
43.3,4,"A Phehlukwayo to I Wasim, FOUR, 130.9 km/h good length on off stump."
