Ball,Runs,Commentary
36.2,2,"D de Silva to B Stokes, two runs, 77.8 km/h good length on middle stump."
36.1,1,"D de Silva to M Ali, one run, 86.4 km/h good length going down leg."
35.6,1,"NTLC Perera to M Ali, one run, 126.3 km/h good length just outside off stump."
35.5,•,"NTLC Perera to M Ali, no run, 123.0 km/h good length on off stump."
35.4,1,"NTLC Perera to B Stokes, one run, 128.9 km/h full length on middle stump."
35.3,•,"NTLC Perera to B Stokes, no run, 124.2 km/h short length outside off stump."
35.2,1,"NTLC Perera to M Ali, one run, 124.8 km/h good length just outside off stump."
35.1,•,"NTLC Perera to M Ali, no run, 129.2 km/h good length just outside off stump."
34.6,1,"L Malinga to M Ali, one run, 130.6 km/h full toss on off stump."
34.5,•,"L Malinga to M Ali, no run, 129.4 km/h good length on off stump."
34.4,1,"L Malinga to B Stokes, one run, 125.8 km/h short length on off stump."
34.3,•,"L Malinga to B Stokes, no run, 114.4 km/h full length on off stump."
34.2,•,"L Malinga to B Stokes, no run, 132.3 km/h full length just outside off stump."
34.1,1,"L Malinga to M Ali, one run, 125.8 km/h short length outside off stump."
33.6,•,"NTLC Perera to B Stokes, no run, 120.8 km/h good length outside off stump."
33.5,•,"NTLC Perera to B Stokes, no run, 124.1 km/h short length on off stump."
33.4,•,"NTLC Perera to B Stokes, no run, 121.2 km/h short length on leg stump."
33.3,•,"NTLC Perera to B Stokes, no run, 123.0 km/h full length just outside off stump."
33.2,4,"NTLC Perera to B Stokes, FOUR, 123.0 km/h short length on middle stump."
33.1,•,"NTLC Perera to B Stokes, no run, 122.8 km/h short length just outside off stump."
32.6,•,"L Malinga to M Ali, no run, 115.6 km/h full length just outside off stump."
32.5,•,"L Malinga to M Ali, no run, 129.3 km/h short length on off stump."
32.4,•,"L Malinga to M Ali, no run, 132.2 km/h full toss outside off stump."
32.3,W,"L Malinga to J Buttler, WICKET!!! J Buttler is out lbw Lasith Malinga, 130.6 km/h full toss on leg stump."
32.2,4,"L Malinga to J Buttler, FOUR, 125.1 km/h short length on middle stump."
32.1,•,"L Malinga to J Buttler, no run, 129.7 km/h full length on middle stump."
31.6,4,"NTLC Perera to B Stokes, FOUR, 124.4 km/h good length just outside off stump."
31.5,1,"NTLC Perera to J Buttler, one run, 125.2 km/h short length outside off stump."
31.4,1,"NTLC Perera to B Stokes, one run, 121.2 km/h good length just outside off stump."
31.3,1,"NTLC Perera to J Buttler, one run, 121.6 km/h short length outside off stump."
31.2,1,"NTLC Perera to B Stokes, one run, 121.3 km/h short length outside off stump."
31.1,1,"NTLC Perera to J Buttler, one run, 123.3 km/h short length outside off stump."
30.6,1,"L Malinga to J Buttler, one run, 127.1 km/h good length on off stump."
30.5,•,"L Malinga to J Buttler, no run, 124.5 km/h short length outside off stump."
30.5,1Wd,"L Malinga to J Buttler, wide delivery."
30.4,2,"L Malinga to J Buttler, two runs, 130.1 km/h full length going down leg."
30.3,W,"L Malinga to J Root, WICKET!!! J Root is out c Kusal Perera b Lasith Malinga, 124.4 km/h good length going down leg."
30.2,1,"L Malinga to B Stokes, one run."
30.1,•,"L Malinga to B Stokes, no run, 103.7 km/h good length outside off stump."
29.6,•,"J Mendis to J Root, no run, 84.6 km/h good length on off stump."
29.5,1,"J Mendis to B Stokes, one run, 77.7 km/h full length going down leg."
29.4,•,"J Mendis to B Stokes, no run, 79.0 km/h good length just outside off stump."
29.3,1,"J Mendis to J Root, one run, 76.6 km/h good length outside off stump."
29.2,1,"J Mendis to B Stokes, one run, 84.7 km/h good length going down leg."
29.1,1,"J Mendis to J Root, one run, 77.8 km/h full length outside off stump."
28.6,1,"N Pradeep to J Root, one run, 130.4 km/h short length just outside off stump."
28.5,1,"N Pradeep to B Stokes, one run, 129.9 km/h good length on middle stump."
28.4,•,"N Pradeep to B Stokes, no run, 132.5 km/h full length just outside off stump."
28.3,1,"N Pradeep to J Root, one run, 136.1 km/h short length going down leg."
28.2,1,"N Pradeep to B Stokes, one run, 112.5 km/h short length on off stump."
28.1,1,"N Pradeep to J Root, one run."
27.6,•,"J Mendis to B Stokes, no run, 81.2 km/h good length just outside off stump."
27.5,•,"J Mendis to B Stokes, no run, 79.3 km/h good length on middle stump."
27.4,6,"J Mendis to B Stokes, SIX, 74.6 km/h short length outside off stump."
27.3,1,"J Mendis to J Root, one run, 81.9 km/h good length on leg stump."
27.2,1,"J Mendis to B Stokes, one run, 80.4 km/h good length going down leg."
27.1,6,"J Mendis to B Stokes, SIX, 76.4 km/h good length just outside off stump."
26.6,•,"N Pradeep to J Root, no run, 126.8 km/h short length on off stump."
26.5,1,"N Pradeep to B Stokes, one run, 132.1 km/h short length on leg stump."
26.4,4,"N Pradeep to B Stokes, FOUR, 134.2 km/h good length on middle stump."
26.4,1Wd,"N Pradeep to B Stokes, wide delivery."
26.3,•,"N Pradeep to B Stokes, no run, 130.3 km/h short length just outside off stump."
26.2,1,"N Pradeep to J Root, one run, 131.7 km/h good length just outside off stump."
26.1,•,"N Pradeep to J Root, no run, 127.0 km/h good length on leg stump."
25.6,1,"J Mendis to J Root, one run, 77.4 km/h good length just outside off stump."
25.5,1,"J Mendis to B Stokes, one run, 83.6 km/h short length on off stump."
25.4,1,"J Mendis to J Root, one run, 78.9 km/h good length just outside off stump."
25.3,•,"J Mendis to J Root, no run."
25.2,1,"J Mendis to B Stokes, one run, 78.1 km/h full length just outside off stump."
25.1,1,"J Mendis to J Root, one run, 86.5 km/h short length just outside off stump."
24.6,•,"I Udana to B Stokes, no run, 130.6 km/h full length just outside off stump."
24.5,•,"I Udana to B Stokes, no run, 101.1 km/h good length just outside off stump."
24.4,1,"I Udana to J Root, one run, 126.9 km/h good length outside off stump."
24.3,•,"I Udana to J Root, no run, 102.0 km/h full toss on off stump."
24.2,1Lb,"I Udana to B Stokes, 1 leg bye."
24.1,1,"I Udana to J Root, one run, 125.3 km/h good length just outside off stump."
23.6,•,"D de Silva to B Stokes, no run, 85.1 km/h good length just outside off stump."
23.5,1,"D de Silva to J Root, one run."
23.4,1,"D de Silva to B Stokes, one run, 85.6 km/h good length just outside off stump."
23.3,1,"D de Silva to J Root, one run, 82.8 km/h short length going down leg."
23.2,•,"D de Silva to J Root, no run, 91.4 km/h good length going down leg."
23.1,•,"D de Silva to J Root, no run."
22.6,•,"I Udana to B Stokes, no run, 99.8 km/h good length outside off stump."
22.5,•,"I Udana to B Stokes, no run, 128.9 km/h short length on middle stump."
22.4,4,"I Udana to B Stokes, FOUR, 126.9 km/h short length going down leg."
22.3,•,"I Udana to B Stokes, no run, 130.7 km/h full length on middle stump."
22.2,•,"I Udana to B Stokes, no run, 127.7 km/h short length on middle stump."
22.1,•,"I Udana to B Stokes, no run, 102.5 km/h good length outside off stump."
21.6,1,"D de Silva to B Stokes, one run, 84.2 km/h good length on off stump."
21.5,•,"D de Silva to B Stokes, no run, 78.5 km/h good length just outside off stump."
21.4,1,"D de Silva to J Root, one run."
21.3,1,"D de Silva to B Stokes, one run, 84.6 km/h full length just outside off stump."
21.2,•,"D de Silva to B Stokes, no run, 87.3 km/h good length going down leg."
21.1,1,"D de Silva to J Root, one run, 77.4 km/h full length on middle stump."
20.6,•,"I Udana to B Stokes, no run, 127.0 km/h short length just outside off stump."
20.5,1,"I Udana to J Root, one run, 99.9 km/h short length outside off stump."
20.4,•,"I Udana to J Root, no run, 130.7 km/h short length just outside off stump."
20.3,•,"I Udana to J Root, no run, 125.9 km/h short length outside off stump."
20.2,•,"I Udana to J Root, no run, 103.5 km/h good length outside off stump."
20.1,•,"I Udana to J Root, no run, 128.5 km/h good length outside off stump."
19.6,•,"NTLC Perera to B Stokes, no run, 125.0 km/h short length outside off stump."
19.5,•,"NTLC Perera to B Stokes, no run, 122.7 km/h short length just outside off stump."
19.4,•,"NTLC Perera to B Stokes, no run, 121.6 km/h short length outside off stump."
19.3,•,"NTLC Perera to B Stokes, no run, 125.9 km/h short length just outside off stump."
19.2,1,"NTLC Perera to J Root, one run, 121.0 km/h short length going down leg."
19.1,2,"NTLC Perera to J Root, two runs, 125.8 km/h good length on off stump."
18.6,•,"I Udana to B Stokes, no run, 125.9 km/h good length on middle stump."
18.5,•,"I Udana to B Stokes, no run, 125.5 km/h full length outside off stump."
18.4,W,"I Udana to E Morgan, WICKET!!! E Morgan is out c & b Isuru Udana, 131.9 km/h full toss on leg stump."
18.3,1,"I Udana to J Root, one run, 128.0 km/h good length outside off stump."
18.2,1,"I Udana to E Morgan, one run, 100.3 km/h good length on leg stump."
18.1,1,"I Udana to J Root, one run, 127.9 km/h good length outside off stump."
17.6,•,"NTLC Perera to E Morgan, no run, 125.0 km/h full length just outside off stump."
17.5,1,"NTLC Perera to J Root, one run, 125.0 km/h full length just outside off stump."
17.4,1,"NTLC Perera to E Morgan, one run, 126.0 km/h good length outside off stump."
17.3,•,"NTLC Perera to E Morgan, no run, 127.4 km/h good length outside off stump."
17.2,•,"NTLC Perera to E Morgan, no run, 126.6 km/h good length outside off stump."
17.1,•,"NTLC Perera to E Morgan, no run, 125.1 km/h good length outside off stump."
16.6,4,"I Udana to J Root, FOUR, 124.7 km/h full length just outside off stump."
16.5,1,"I Udana to E Morgan, one run, 127.5 km/h full length on middle stump."
16.4,•,"I Udana to E Morgan, no run, 130.1 km/h good length on off stump."
16.3,•,"I Udana to E Morgan, no run, 128.2 km/h good length outside off stump."
16.2,4,"I Udana to E Morgan, FOUR, 124.1 km/h good length going down leg."
16.1,1,"I Udana to J Root, one run, 126.8 km/h good length outside off stump."
15.6,1,"NTLC Perera to J Root, one run, 122.9 km/h short length just outside off stump."
15.5,•,"NTLC Perera to J Root, no run, 126.5 km/h full length outside off stump."
15.4,1,"NTLC Perera to E Morgan, one run, 128.2 km/h good length on middle stump."
15.3,•,"NTLC Perera to E Morgan, no run, 126.6 km/h good length outside off stump."
15.2,2,"NTLC Perera to E Morgan, two runs, 125.9 km/h good length outside off stump."
15.1,1,"NTLC Perera to J Root, one run, 128.6 km/h good length on leg stump."
14.6,•,"D de Silva to E Morgan, no run."
14.5,•,"D de Silva to E Morgan, no run, 84.1 km/h good length just outside off stump."
14.4,1,"D de Silva to J Root, one run, 85.5 km/h short length on off stump."
14.3,•,"D de Silva to J Root, no run, 84.5 km/h good length on off stump."
14.2,1,"D de Silva to E Morgan, one run, 83.1 km/h good length just outside off stump."
14.1,1,"D de Silva to J Root, one run, 80.0 km/h good length on leg stump."
13.6,1,"NTLC Perera to J Root, one run, 129.9 km/h short length outside off stump."
13.5,1,"NTLC Perera to E Morgan, one run, 124.7 km/h short length just outside off stump."
13.4,•,"NTLC Perera to E Morgan, no run, 127.9 km/h good length on off stump."
13.3,•,"NTLC Perera to E Morgan, no run, 126.7 km/h good length outside off stump."
13.2,•,"NTLC Perera to E Morgan, no run, 128.0 km/h good length outside off stump."
13.1,1,"NTLC Perera to J Root, one run, 126.6 km/h short length on middle stump."
12.6,1,"D de Silva to J Root, one run, 86.2 km/h good length on middle stump."
12.5,•,"D de Silva to J Root, no run."
12.4,1,"D de Silva to E Morgan, one run, 83.9 km/h good length on middle stump."
12.3,•,"D de Silva to E Morgan, no run, 88.8 km/h good length just outside off stump."
12.2,2,"D de Silva to E Morgan, two runs, 82.2 km/h short length on middle stump."
12.1,1,"D de Silva to J Root, one run, 78.0 km/h short length going down leg."
11.6,1,"N Pradeep to J Root, one run, 129.8 km/h good length outside off stump."
11.5,•,"N Pradeep to J Root, no run, 135.4 km/h good length outside off stump."
11.4,•,"N Pradeep to J Root, no run, 133.9 km/h full toss just outside off stump."
11.3,•,"N Pradeep to J Root, no run, 132.3 km/h good length outside off stump."
11.2,•,"N Pradeep to J Root, no run, 130.6 km/h good length on off stump."
11.1,•,"N Pradeep to J Root, no run, 131.8 km/h good length just outside off stump."
10.6,•,"D de Silva to E Morgan, no run, 87.9 km/h good length just outside off stump."
10.5,•,"D de Silva to E Morgan, no run, 86.8 km/h good length on leg stump."
10.4,•,"D de Silva to E Morgan, no run."
10.3,1,"D de Silva to J Root, one run, 83.4 km/h full length on off stump."
10.2,2,"D de Silva to J Root, two runs, 83.8 km/h good length outside off stump."
10.1,•,"D de Silva to J Root, no run, 83.9 km/h good length just outside off stump."
9.6,•,"N Pradeep to E Morgan, no run, 130.7 km/h good length outside off stump."
9.5,1,"N Pradeep to J Root, one run, 131.6 km/h good length on leg stump."
9.4,•,"N Pradeep to J Root, no run, 130.5 km/h short length outside off stump."
9.3,1,"N Pradeep to E Morgan, one run, 133.7 km/h full length just outside off stump."
9.3,1Wd,"N Pradeep to E Morgan, wide delivery."
9.2,•,"N Pradeep to E Morgan, no run, 133.9 km/h good length outside off stump."
9.1,•,"N Pradeep to E Morgan, no run, 129.4 km/h short length just outside off stump."
8.6,4,"L Malinga to J Root, FOUR, 131.5 km/h full length just outside off stump."
8.5,•,"L Malinga to J Root, no run, 127.5 km/h good length outside off stump."
8.4,•,"L Malinga to J Root, no run, 132.4 km/h short length just outside off stump."
8.3,1,"L Malinga to E Morgan, one run, 132.7 km/h full toss just outside off stump."
8.2,•,"L Malinga to E Morgan, no run, 131.1 km/h short length just outside off stump."
8.1,4,"L Malinga to E Morgan, FOUR, 133.4 km/h full length just outside off stump."
7.6,•,"N Pradeep to J Root, no run, 132.3 km/h full length on middle stump."
7.5,•,"N Pradeep to J Root, no run, 128.3 km/h good length on off stump."
7.4,•,"N Pradeep to J Root, no run, 132.9 km/h full length outside off stump."
7.3,•,"N Pradeep to J Root, no run, 134.5 km/h good length just outside off stump."
7.2,•,"N Pradeep to J Root, no run, 129.8 km/h good length on off stump."
7.1,•,"N Pradeep to J Root, no run, 130.9 km/h good length on middle stump."
6.6,•,"L Malinga to E Morgan, no run, 132.3 km/h full length outside off stump."
6.5,W,"L Malinga to J Vince, WICKET!!! J Vince is out c Kusal Mendis b Lasith Malinga, 131.9 km/h good length just outside off stump."
6.4,•,"L Malinga to J Vince, no run, 126.6 km/h good length just outside off stump."
6.3,4,"L Malinga to J Vince, FOUR, 131.7 km/h full length going down leg."
6.2,4,"L Malinga to J Vince, FOUR, 132.0 km/h full length just outside off stump."
6.1,2,"L Malinga to J Vince, two runs, 129.3 km/h short length just outside off stump."
5.6,•,"N Pradeep to J Root, no run, 134.9 km/h full length on middle stump."
5.5,•,"N Pradeep to J Root, no run, 127.8 km/h good length just outside off stump."
5.4,•,"N Pradeep to J Root, no run, 132.9 km/h good length on middle stump."
5.3,1,"N Pradeep to J Vince, one run, 129.8 km/h good length just outside off stump."
5.2,•,"N Pradeep to J Vince, no run, 130.5 km/h good length on middle stump."
5.1,•,"N Pradeep to J Vince, no run, 131.7 km/h good length outside off stump."
4.6,•,"L Malinga to J Root, no run, 129.1 km/h good length just outside off stump."
4.5,•,"L Malinga to J Root, no run, 133.9 km/h short length outside off stump."
4.4,•,"L Malinga to J Root, no run, 132.6 km/h full length on middle stump."
4.3,2,"L Malinga to J Root, two runs, 131.2 km/h short length outside off stump."
4.2,2,"L Malinga to J Root, two runs, 131.9 km/h short length outside off stump."
4.1,1,"L Malinga to J Vince, one run, 108.2 km/h full toss going down leg."
3.6,•,"N Pradeep to J Root, no run, 127.2 km/h good length outside off stump."
3.5,•,"N Pradeep to J Root, no run, 132.1 km/h good length on off stump."
3.4,2,"N Pradeep to J Root, two runs, 130.8 km/h short length outside off stump."
3.3,4,"N Pradeep to J Root, FOUR, 132.6 km/h good length outside off stump."
3.2,•,"N Pradeep to J Root, no run, 130.6 km/h short length just outside off stump."
3.1,•,"N Pradeep to J Root, no run, 130.5 km/h short length outside off stump."
2.6,•,"L Malinga to J Vince, no run, 132.2 km/h good length outside off stump."
2.5,•,"L Malinga to J Vince, no run, 132.3 km/h full length on middle stump."
2.4,•,"L Malinga to J Vince, no run, 132.2 km/h good length outside off stump."
2.3,•,"L Malinga to J Vince, no run, 127.6 km/h short length outside off stump."
2.2,•,"L Malinga to J Vince, no run, 130.3 km/h short length just outside off stump."
2.1,•,"L Malinga to J Vince, no run, 127.2 km/h good length on off stump."
1.6,•,"N Pradeep to J Root, no run, 136.0 km/h full length outside off stump."
1.5,•,"N Pradeep to J Root, no run, 130.6 km/h good length just outside off stump."
1.4,•,"N Pradeep to J Root, no run, 133.7 km/h good length on off stump."
1.3,•,"N Pradeep to J Root, no run, 133.2 km/h good length just outside off stump."
1.2,1,"N Pradeep to J Vince, one run, 128.5 km/h short length just outside off stump."
1.1,•,"N Pradeep to J Vince, no run, 129.7 km/h short length outside off stump."
0.6,•,"L Malinga to J Root, no run, 131.9 km/h short length just outside off stump."
0.5,2,"L Malinga to J Root, two runs, 133.2 km/h short length outside off stump."
0.4,•,"L Malinga to J Root, no run, 130.4 km/h short length outside off stump."
0.3,•,"L Malinga to J Root, no run, 132.8 km/h good length just outside off stump."
0.2,W,"L Malinga to J Bairstow, WICKET!!! J Bairstow is out lbw Lasith Malinga, 127.5 km/h full length on leg stump."
0.1,1,"L Malinga to J Vince, one run, 128.4 km/h full length going down leg."
49.6,•,"J Archer to A Mathews, no run."
49.5,•,"J Archer to A Mathews, no run, 136.3 km/h short length on middle stump."
49.4,2,"J Archer to A Mathews, two runs, 140.1 km/h full toss just outside off stump."
49.3,•,"J Archer to A Mathews, no run, 135.6 km/h full toss going down leg."
49.2,•,"J Archer to A Mathews, no run, 137.3 km/h full toss on middle stump."
49.1,6,"J Archer to A Mathews, SIX, 114.8 km/h full length going down leg."
48.6,1,"M Wood to A Mathews, one run, 138.7 km/h short length going down leg."
48.5,2,"M Wood to A Mathews, two runs, 117.0 km/h full toss going down leg."
48.4,1,"M Wood to N Pradeep, one run, 147.6 km/h full toss going down leg."
48.3,W,"M Wood to L Malinga, WICKET!!! L Malinga is out b Mark Wood, 148.1 km/h full length on leg stump."
48.2,•,"M Wood to L Malinga, no run, 135.3 km/h short length going down leg."
48.1,•,"M Wood to L Malinga, no run, 138.4 km/h short length on leg stump."
47.6,4,"J Archer to A Mathews, FOUR, 124.9 km/h short length going down leg."
47.5,1,"J Archer to L Malinga, one run, 136.9 km/h full toss on leg stump."
47.4,•,"J Archer to L Malinga, no run, 127.6 km/h short length on leg stump."
47.3,1,"J Archer to A Mathews, one run, 121.5 km/h full length just outside off stump."
47.2,•,"J Archer to A Mathews, no run, 136.2 km/h full toss on leg stump."
47.1,•,"J Archer to A Mathews, no run, 115.0 km/h short length going down leg."
46.6,1,"M Wood to A Mathews, one run, 138.6 km/h short length on leg stump."
46.5,4,"M Wood to A Mathews, FOUR, 147.8 km/h full toss just outside off stump."
46.4,W,"M Wood to I Udana, WICKET!!! I Udana is out c Joe Root b Mark Wood, 140.4 km/h short length going down leg."
46.3,4,"M Wood to I Udana, FOUR, 136.9 km/h short length on middle stump."
46.2,1Lb,"M Wood to A Mathews, 1 leg bye."
46.1,1,"M Wood to I Udana, one run, 120.1 km/h good length on leg stump."
45.6,1,"J Archer to I Udana, one run, 144.7 km/h full toss on middle stump."
45.6,1Wd,"J Archer to I Udana, wide delivery."
45.5,1,"J Archer to A Mathews, one run, 143.2 km/h full length on middle stump."
45.4,W,"J Archer to NTLC Perera, WICKET!!! NTLC Perera is out c Adil Rashid b Jofra Archer."
45.3,1,"J Archer to A Mathews, one run, 143.2 km/h full length just outside off stump."
45.2,1Lb,"J Archer to NTLC Perera, 1 leg bye."
45.1,1,"J Archer to A Mathews, one run, 121.4 km/h good length going down leg."
44.6,1,"M Wood to A Mathews, one run, 137.3 km/h short length going down leg."
44.5,1,"M Wood to NTLC Perera, one run, 124.4 km/h short length on leg stump."
44.4,•,"M Wood to NTLC Perera, no run, 144.1 km/h full length outside off stump."
44.3,1,"M Wood to A Mathews, one run, 117.5 km/h good length going down leg."
44.2,•,"M Wood to A Mathews, no run, 146.2 km/h full toss outside off stump."
44.1,2,"M Wood to A Mathews, two runs, 135.4 km/h short length on middle stump."
43.6,1,"J Archer to A Mathews, one run, 134.2 km/h short length going down leg."
43.5,1,"J Archer to NTLC Perera, one run, 127.2 km/h full length going down leg."
43.4,•,"J Archer to NTLC Perera, no run, 135.8 km/h short length just outside off stump."
43.3,W,"J Archer to D de Silva, WICKET!!! D de Silva is out c Joe Root b Jofra Archer, 110.6 km/h short length just outside off stump."
43.2,1,"J Archer to A Mathews, one run, 138.8 km/h short length going down leg."
43.1,1,"J Archer to D de Silva, one run, 138.9 km/h full toss on leg stump."
42.6,1,"M Wood to D de Silva, one run, 146.8 km/h full length on off stump."
42.5,•,"M Wood to D de Silva, no run, 121.6 km/h short length just outside off stump."
42.4,1,"M Wood to A Mathews, one run, 139.4 km/h short length just outside off stump."
42.3,2,"M Wood to A Mathews, two runs, 117.4 km/h short length on off stump."
42.2,•,"M Wood to A Mathews, no run, 124.2 km/h short length just outside off stump."
42.1,1,"M Wood to D de Silva, one run, 133.6 km/h good length on middle stump."
41.6,1,"J Archer to D de Silva, one run, 135.6 km/h short length on leg stump."
41.5,•,"J Archer to D de Silva, no run, 141.3 km/h full length just outside off stump."
41.5,1Wd,"J Archer to D de Silva, wide delivery."
41.4,•,"J Archer to D de Silva, no run, 137.7 km/h good length just outside off stump."
41.3,1,"J Archer to A Mathews, one run, 115.9 km/h full length outside off stump."
41.2,•,"J Archer to A Mathews, no run, 117.6 km/h full length just outside off stump."
41.1,•,"J Archer to A Mathews, no run, 116.6 km/h good length on middle stump."
40.6,1,"J Root to A Mathews, one run, 81.5 km/h good length on leg stump."
40.5,4,"J Root to A Mathews, FOUR, 87.1 km/h full toss going down leg."
40.4,•,"J Root to A Mathews, no run."
40.3,1,"J Root to D de Silva, one run, 82.1 km/h good length outside off stump."
40.2,1,"J Root to A Mathews, one run, 83.5 km/h good length on middle stump."
40.1,2,"J Root to A Mathews, two runs, 82.6 km/h good length on leg stump."
39.6,•,"A Rashid to D de Silva, no run, 84.9 km/h good length just outside off stump."
39.5,•,"A Rashid to D de Silva, no run, 79.0 km/h good length going down leg."
39.4,•,"A Rashid to D de Silva, no run, 79.3 km/h good length outside off stump."
39.3,2,"A Rashid to D de Silva, two runs, 74.7 km/h good length outside off stump."
39.2,1,"A Rashid to A Mathews, one run, 75.6 km/h full length on middle stump."
39.1,•,"A Rashid to A Mathews, no run, 78.6 km/h good length just outside off stump."
38.6,1,"J Root to A Mathews, one run, 89.1 km/h full toss going down leg."
38.5,1,"J Root to D de Silva, one run, 87.6 km/h short length just outside off stump."
