Ball,Runs,Commentary
40.1,1,"M Starc to L Malinga, one run, 143.4 km/h full length on off stump."
39.6,W,"K Richardson to I Udana, WICKET!!! I Udana is out c Aaron Finch b Kane Richardson, 132.9 km/h short length just outside off stump."
39.5,2,"K Richardson to I Udana, two runs."
39.5,1Wd,"K Richardson to I Udana, wide delivery."
39.4,•,"K Richardson to I Udana, no run, 132.1 km/h good length just outside off stump."
39.3,•,"K Richardson to I Udana, no run, 128.7 km/h short length on middle stump."
39.2,•,"K Richardson to I Udana, no run, 133.6 km/h short length just outside off stump."
39.1,4,"K Richardson to I Udana, FOUR."
38.6,4,"M Starc to D de Silva, FOUR, 144.1 km/h full length just outside off stump."
38.5,•,"M Starc to D de Silva, no run, 144.7 km/h short length on middle stump."
38.4,1,"M Starc to I Udana, one run, 147.7 km/h full length on middle stump."
38.3,1,"M Starc to D de Silva, one run, 146.0 km/h full toss just outside off stump."
38.2,1,"M Starc to I Udana, one run, 146.2 km/h full length outside off stump."
38.1,W,"M Starc to BKG Mendis, WICKET!!! BKG Mendis is out c Alex Carey b Mitchell Starc, 140.5 km/h good length outside off stump."
37.6,1,"J Behrendorff to BKG Mendis, one run, 131.6 km/h short length just outside off stump."
37.5,1,"J Behrendorff to D de Silva, one run, 130.6 km/h good length just outside off stump."
37.4,•,"J Behrendorff to D de Silva, no run, 132.2 km/h good length just outside off stump."
37.3,2,"J Behrendorff to D de Silva, two runs, 132.3 km/h full length on off stump."
37.2,•,"J Behrendorff to D de Silva, no run, 129.9 km/h good length just outside off stump."
37.1,1,"J Behrendorff to BKG Mendis, one run, 127.9 km/h short length on leg stump."
36.6,W,"M Starc to NTLC Perera, WICKET!!! NTLC Perera is out c David Warner b Mitchell Starc, 147.7 km/h full length going down leg."
36.5,1,"M Starc to BKG Mendis, one run, 147.9 km/h full length just outside off stump."
36.4,1,"M Starc to NTLC Perera, one run, 145.2 km/h full length going down leg."
36.3,6,"M Starc to NTLC Perera, SIX, 139.6 km/h short length on leg stump."
36.2,W,"M Starc to M Siriwardana, WICKET!!! M Siriwardana is out b Mitchell Starc, 143.3 km/h full length on leg stump."
36.1,•,"M Starc to M Siriwardana, no run, 141.4 km/h good length on middle stump."
36.1,1Wd,"M Starc to M Siriwardana, wide delivery."
35.6,1,"P Cummins to M Siriwardana, one run, 138.0 km/h good length just outside off stump."
35.5,2,"P Cummins to M Siriwardana, two runs, 137.0 km/h short length just outside off stump."
35.4,W,"P Cummins to A Mathews, WICKET!!! A Mathews is out c Alex Carey b Pat Cummins, 142.8 km/h short length going down leg."
35.3,•,"P Cummins to A Mathews, no run, 140.0 km/h good length just outside off stump."
35.2,1,"P Cummins to BKG Mendis, one run, 136.4 km/h short length on off stump."
35.1,•,"P Cummins to BKG Mendis, no run, 129.9 km/h short length on off stump."
34.6,4,"M Starc to A Mathews, FOUR, 138.7 km/h short length on off stump."
34.5,•,"M Starc to A Mathews, no run, 141.1 km/h short length outside off stump."
34.4,•,"M Starc to A Mathews, no run, 138.6 km/h short length outside off stump."
34.3,1,"M Starc to BKG Mendis, one run, 147.5 km/h full length outside off stump."
34.2,6,"M Starc to BKG Mendis, SIX, 143.5 km/h full length outside off stump."
34.1,•,"M Starc to BKG Mendis, no run, 141.3 km/h good length on off stump."
33.6,1,"G Maxwell to BKG Mendis, one run, 98.9 km/h full toss on middle stump."
33.5,•,"G Maxwell to BKG Mendis, no run, 97.2 km/h short length just outside off stump."
33.4,•,"G Maxwell to BKG Mendis, no run, 93.5 km/h short length going down leg."
33.3,•,"G Maxwell to BKG Mendis, no run, 92.5 km/h short length outside off stump."
33.2,1,"G Maxwell to A Mathews, one run, 88.9 km/h short length on middle stump."
33.1,1,"G Maxwell to BKG Mendis, one run, 90.4 km/h good length on leg stump."
32.6,•,"K Richardson to A Mathews, no run, 134.9 km/h full length on middle stump."
32.5,•,"K Richardson to A Mathews, no run, 131.4 km/h short length just outside off stump."
32.4,•,"K Richardson to A Mathews, no run, 129.5 km/h short length just outside off stump."
32.3,•,"K Richardson to A Mathews, no run, 130.8 km/h good length on off stump."
32.2,4,"K Richardson to A Mathews, FOUR, 135.8 km/h full length just outside off stump."
32.1,W,"K Richardson to D Karunaratne, WICKET!!! D Karunaratne is out c Glenn Maxwell b Kane Richardson, 138.8 km/h short length outside off stump."
31.6,6,"G Maxwell to BKG Mendis, SIX, 87.3 km/h good length on middle stump."
31.5,1,"G Maxwell to D Karunaratne, one run, 93.3 km/h good length on middle stump."
31.4,•,"G Maxwell to D Karunaratne, no run, 89.9 km/h good length going down leg."
31.3,•,"G Maxwell to D Karunaratne, no run, 91.2 km/h good length on middle stump."
31.2,1,"G Maxwell to BKG Mendis, one run, 85.7 km/h full length just outside off stump."
31.1,•,"G Maxwell to BKG Mendis, no run, 87.8 km/h good length on middle stump."
30.6,1,"K Richardson to BKG Mendis, one run, 129.9 km/h short length on middle stump."
30.5,•,"K Richardson to BKG Mendis, no run, 132.6 km/h good length just outside off stump."
30.4,•,"K Richardson to BKG Mendis, no run, 129.5 km/h good length just outside off stump."
30.3,•,"K Richardson to BKG Mendis, no run, 130.8 km/h full length just outside off stump."
30.2,1,"K Richardson to D Karunaratne, one run."
30.1,•,"K Richardson to D Karunaratne, no run, 134.0 km/h good length just outside off stump."
29.6,1,"G Maxwell to D Karunaratne, one run, 90.3 km/h short length on middle stump."
29.5,•,"G Maxwell to D Karunaratne, no run, 89.7 km/h short length on off stump."
29.4,1,"G Maxwell to BKG Mendis, one run, 83.5 km/h good length going down leg."
29.3,•,"G Maxwell to BKG Mendis, no run, 87.6 km/h good length outside off stump."
29.2,1,"G Maxwell to D Karunaratne, one run, 91.0 km/h good length on off stump."
29.1,•,"G Maxwell to D Karunaratne, no run, 87.1 km/h good length going down leg."
28.6,1,"K Richardson to D Karunaratne, one run, 128.7 km/h short length outside off stump."
28.5,1,"K Richardson to BKG Mendis, one run, 138.0 km/h good length just outside off stump."
28.4,1,"K Richardson to D Karunaratne, one run, 131.3 km/h good length outside off stump."
28.3,•,"K Richardson to D Karunaratne, no run, 132.8 km/h short length outside off stump."
28.2,2,"K Richardson to D Karunaratne, two runs, 135.1 km/h good length on off stump."
28.1,•,"K Richardson to D Karunaratne, no run, 134.0 km/h good length just outside off stump."
27.6,1,"J Behrendorff to D Karunaratne, one run, 133.4 km/h good length just outside off stump."
27.5,1,"J Behrendorff to BKG Mendis, one run, 136.0 km/h short length on leg stump."
27.4,1,"J Behrendorff to D Karunaratne, one run, 130.2 km/h short length outside off stump."
27.3,•,"J Behrendorff to D Karunaratne, no run, 131.9 km/h short length just outside off stump."
27.2,•,"J Behrendorff to D Karunaratne, no run, 132.7 km/h full length on off stump."
27.1,2,"J Behrendorff to D Karunaratne, two runs, 131.7 km/h good length just outside off stump."
26.6,•,"P Cummins to BKG Mendis, no run, 143.6 km/h full length outside off stump."
26.5,1,"P Cummins to D Karunaratne, one run, 141.2 km/h short length just outside off stump."
26.4,•,"P Cummins to D Karunaratne, no run, 139.3 km/h full length just outside off stump."
26.3,1,"P Cummins to BKG Mendis, one run, 145.3 km/h good length going down leg."
26.2,1,"P Cummins to D Karunaratne, one run, 141.5 km/h short length outside off stump."
26.1,1,"P Cummins to BKG Mendis, one run, 138.6 km/h good length on leg stump."
25.6,•,"J Behrendorff to D Karunaratne, no run, 135.7 km/h full length on off stump."
25.5,•,"J Behrendorff to D Karunaratne, no run, 136.3 km/h full length just outside off stump."
25.4,1,"J Behrendorff to BKG Mendis, one run, 134.7 km/h short length just outside off stump."
25.3,1,"J Behrendorff to D Karunaratne, one run, 131.5 km/h good length outside off stump."
25.2,1,"J Behrendorff to BKG Mendis, one run, 131.4 km/h good length on middle stump."
25.1,•,"J Behrendorff to BKG Mendis, no run, 133.9 km/h full length just outside off stump."
24.6,•,"P Cummins to D Karunaratne, no run, 135.5 km/h short length just outside off stump."
24.5,1,"P Cummins to BKG Mendis, one run, 133.9 km/h short length just outside off stump."
24.4,•,"P Cummins to BKG Mendis, no run, 143.0 km/h good length just outside off stump."
24.4,1Wd,"P Cummins to BKG Mendis, wide delivery."
24.3,•,"P Cummins to BKG Mendis, no run, 138.2 km/h full length on off stump."
24.2,•,"P Cummins to BKG Mendis, no run, 138.1 km/h short length just outside off stump."
24.1,•,"P Cummins to BKG Mendis, no run, 134.4 km/h good length just outside off stump."
23.6,1,"J Behrendorff to BKG Mendis, one run, 132.9 km/h short length going down leg."
23.5,W,"J Behrendorff to L Thirimanne, WICKET!!! L Thirimanne is out c Alex Carey b Jason Behrendorff, 132.0 km/h good length just outside off stump."
23.4,4,"J Behrendorff to L Thirimanne, FOUR, 131.4 km/h short length outside off stump."
23.3,1,"J Behrendorff to D Karunaratne, one run, 129.8 km/h short length on middle stump."
23.2,1Lb,"J Behrendorff to L Thirimanne, 1 leg bye."
23.1,2,"J Behrendorff to L Thirimanne, two runs, 131.6 km/h good length on off stump."
22.6,1,"G Maxwell to L Thirimanne, one run, 84.2 km/h good length on middle stump."
22.5,1,"G Maxwell to D Karunaratne, one run, 81.9 km/h good length on middle stump."
22.4,1,"G Maxwell to L Thirimanne, one run."
22.3,1,"G Maxwell to D Karunaratne, one run, 83.9 km/h good length just outside off stump."
22.2,•,"G Maxwell to D Karunaratne, no run, 84.1 km/h good length just outside off stump."
22.1,•,"G Maxwell to D Karunaratne, no run, 88.1 km/h short length going down leg."
21.6,•,"J Behrendorff to L Thirimanne, no run, 129.3 km/h short length on middle stump."
21.5,•,"J Behrendorff to L Thirimanne, no run, 132.2 km/h good length on middle stump."
21.4,1,"J Behrendorff to D Karunaratne, one run, 132.1 km/h good length outside off stump."
21.3,•,"J Behrendorff to D Karunaratne, no run, 132.8 km/h good length just outside off stump."
21.2,•,"J Behrendorff to D Karunaratne, no run, 135.8 km/h full length on middle stump."
21.1,1,"J Behrendorff to L Thirimanne, one run, 132.3 km/h good length outside off stump."
20.6,•,"G Maxwell to D Karunaratne, no run, 87.1 km/h good length going down leg."
20.5,1,"G Maxwell to L Thirimanne, one run, 87.3 km/h good length on middle stump."
20.4,1,"G Maxwell to D Karunaratne, one run, 89.2 km/h good length on off stump."
20.3,1,"G Maxwell to L Thirimanne, one run, 86.4 km/h good length going down leg."
20.2,1,"G Maxwell to D Karunaratne, one run, 87.2 km/h good length just outside off stump."
20.1,•,"G Maxwell to D Karunaratne, no run, 86.6 km/h good length going down leg."
19.6,•,"J Behrendorff to L Thirimanne, no run, 131.9 km/h good length on off stump."
19.5,•,"J Behrendorff to L Thirimanne, no run, 134.8 km/h full length just outside off stump."
19.4,1,"J Behrendorff to D Karunaratne, one run, 133.6 km/h short length outside off stump."
19.3,2,"J Behrendorff to D Karunaratne, two runs, 130.2 km/h short length on leg stump."
19.2,1,"J Behrendorff to L Thirimanne, one run, 131.3 km/h good length just outside off stump."
19.1,•,"J Behrendorff to L Thirimanne, no run, 131.9 km/h short length on middle stump."
18.6,4,"G Maxwell to D Karunaratne, FOUR, 93.3 km/h good length outside off stump."
18.5,1,"G Maxwell to L Thirimanne, one run, 90.2 km/h good length going down leg."
18.4,1,"G Maxwell to D Karunaratne, one run, 87.4 km/h good length on middle stump."
18.3,•,"G Maxwell to D Karunaratne, no run, 87.5 km/h good length on off stump."
18.2,1,"G Maxwell to L Thirimanne, one run, 89.0 km/h short length just outside off stump."
18.1,1,"G Maxwell to D Karunaratne, one run, 90.8 km/h good length on middle stump."
17.6,•,"M Starc to L Thirimanne, no run, 146.9 km/h full length just outside off stump."
17.4,•,"M Starc to L Thirimanne, no run, 143.9 km/h good length just outside off stump."
17.5,•,"M Starc to L Thirimanne, no run, 145.1 km/h good length just outside off stump."
17.3,1,"M Starc to D Karunaratne, one run, 145.4 km/h good length just outside off stump."
17.2,•,"M Starc to D Karunaratne, no run, 144.2 km/h good length just outside off stump."
17.1,•,"M Starc to D Karunaratne, no run, 138.6 km/h short length on middle stump."
16.6,•,"G Maxwell to L Thirimanne, no run, 85.6 km/h short length on leg stump."
16.5,•,"G Maxwell to L Thirimanne, no run, 86.6 km/h good length just outside off stump."
16.4,•,"G Maxwell to L Thirimanne, no run, 86.1 km/h full length just outside off stump."
16.3,•,"G Maxwell to L Thirimanne, no run, 85.2 km/h good length on off stump."
16.2,1,"G Maxwell to D Karunaratne, one run, 91.1 km/h short length going down leg."
16.1,1,"G Maxwell to L Thirimanne, one run, 86.1 km/h good length on leg stump."
15.6,4,"M Starc to D Karunaratne, FOUR, 143.4 km/h short length outside off stump."
15.5,•,"M Starc to D Karunaratne, no run, 146.8 km/h good length on middle stump."
15.4,1,"M Starc to L Thirimanne, one run, 140.9 km/h short length on leg stump."
15.3,W,"M Starc to MDKJ Perera, WICKET!!! MDKJ Perera is out b Mitchell Starc, 144.9 km/h full length on middle stump."
15.2,1,"M Starc to D Karunaratne, one run, 144.9 km/h full length on middle stump."
15.1,2,"M Starc to D Karunaratne, two runs, 145.1 km/h good length outside off stump."
14.6,1,"G Maxwell to D Karunaratne, one run, 91.4 km/h good length going down leg."
14.5,1,"G Maxwell to MDKJ Perera, one run, 88.2 km/h good length going down leg."
14.4,3,"G Maxwell to D Karunaratne, three runs, 91.7 km/h full length on middle stump."
14.3,•,"G Maxwell to D Karunaratne, no run, 90.2 km/h short length on middle stump."
14.2,•,"G Maxwell to D Karunaratne, no run, 91.1 km/h good length on off stump."
14.1,1,"G Maxwell to MDKJ Perera, one run, 93.3 km/h good length on leg stump."
13.6,1,"M Starc to MDKJ Perera, one run, 147.5 km/h full length going down leg."
13.5,1,"M Starc to D Karunaratne, one run, 144.6 km/h short length outside off stump."
13.4,•,"M Starc to D Karunaratne, no run, 143.5 km/h short length on middle stump."
13.3,1,"M Starc to MDKJ Perera, one run, 140.4 km/h short length on middle stump."
13.2,•,"M Starc to MDKJ Perera, no run, 145.9 km/h full length on middle stump."
13.1,1,"M Starc to D Karunaratne, one run, 142.0 km/h full length outside off stump."
12.6,1,"G Maxwell to D Karunaratne, one run, 91.0 km/h good length on middle stump."
12.5,1,"G Maxwell to MDKJ Perera, one run, 86.6 km/h good length on middle stump."
12.4,1,"G Maxwell to D Karunaratne, one run, 90.2 km/h good length on middle stump."
12.3,•,"G Maxwell to D Karunaratne, no run, 89.6 km/h good length just outside off stump."
12.2,•,"G Maxwell to D Karunaratne, no run, 90.2 km/h good length on leg stump."
12.1,1,"G Maxwell to MDKJ Perera, one run, 91.1 km/h good length outside off stump."
11.6,•,"K Richardson to D Karunaratne, no run, 135.2 km/h short length just outside off stump."
11.5,4,"K Richardson to D Karunaratne, FOUR, 134.0 km/h short length outside off stump."
11.4,•,"K Richardson to D Karunaratne, no run, 131.0 km/h short length outside off stump."
11.3,•,"K Richardson to D Karunaratne, no run, 132.6 km/h short length just outside off stump."
11.2,1,"K Richardson to MDKJ Perera, one run, 117.2 km/h short length on middle stump."
11.1,2,"K Richardson to MDKJ Perera, two runs, 133.6 km/h good length outside off stump."
10.6,2,"G Maxwell to D Karunaratne, two runs, 81.0 km/h good length just outside off stump."
10.5,•,"G Maxwell to D Karunaratne, no run, 86.6 km/h good length going down leg."
10.4,•,"G Maxwell to D Karunaratne, no run, 89.3 km/h good length on middle stump."
10.4,1Wd,"G Maxwell to D Karunaratne, wide delivery."
10.3,1,"G Maxwell to MDKJ Perera, one run, 91.3 km/h good length going down leg."
10.2,•,"G Maxwell to MDKJ Perera, no run, 87.9 km/h good length on off stump."
10.1,•,"G Maxwell to MDKJ Perera, no run, 82.6 km/h good length outside off stump."
9.6,•,"K Richardson to D Karunaratne, no run, 130.3 km/h good length outside off stump."
9.5,1,"K Richardson to MDKJ Perera, one run, 132.5 km/h short length outside off stump."
9.4,•,"K Richardson to MDKJ Perera, no run, 132.3 km/h short length outside off stump."
9.3,4,"K Richardson to MDKJ Perera, FOUR, 116.5 km/h short length outside off stump."
9.2,2,"K Richardson to MDKJ Perera, two runs, 132.3 km/h short length just outside off stump."
9.1,1,"K Richardson to D Karunaratne, one run, 133.8 km/h short length on off stump."
8.6,4,"J Behrendorff to MDKJ Perera, FOUR, 131.6 km/h good length going down leg."
8.5,•,"J Behrendorff to MDKJ Perera, no run, 127.3 km/h good length on middle stump."
8.4,1,"J Behrendorff to D Karunaratne, one run, 137.3 km/h full length on leg stump."
8.3,5,"J Behrendorff to MDKJ Perera, five runs, 137.2 km/h full length on leg stump."
8.2,2,"J Behrendorff to MDKJ Perera, two runs, 130.5 km/h good length on middle stump."
8.1,6,"J Behrendorff to MDKJ Perera, SIX, 135.6 km/h good length outside off stump."
7.6,1,"K Richardson to MDKJ Perera, one run, 111.2 km/h short length outside off stump."
7.5,2,"K Richardson to MDKJ Perera, two runs, 131.3 km/h short length just outside off stump."
7.4,•,"K Richardson to MDKJ Perera, no run, 134.6 km/h good length outside off stump."
7.3,1,"K Richardson to D Karunaratne, one run, 130.4 km/h short length on middle stump."
7.2,4,"K Richardson to D Karunaratne, FOUR, 130.1 km/h short length going down leg."
7.1,•,"K Richardson to D Karunaratne, no run, 126.4 km/h short length on middle stump."
6.6,1,"J Behrendorff to D Karunaratne, one run, 127.5 km/h short length just outside off stump."
6.5,4,"J Behrendorff to D Karunaratne, FOUR, 135.8 km/h good length just outside off stump."
6.4,4,"J Behrendorff to D Karunaratne, FOUR, 134.1 km/h short length going down leg."
6.3,1,"J Behrendorff to MDKJ Perera, one run, 138.0 km/h good length on middle stump."
6.2,1,"J Behrendorff to D Karunaratne, one run, 135.6 km/h good length just outside off stump."
6.1,2,"J Behrendorff to D Karunaratne, two runs, 133.6 km/h short length on leg stump."
5.6,1,"P Cummins to D Karunaratne, one run, 138.8 km/h good length outside off stump."
5.5,•,"P Cummins to D Karunaratne, no run, 139.8 km/h full length outside off stump."
5.4,•,"P Cummins to D Karunaratne, no run, 140.6 km/h good length on off stump."
5.3,4,"P Cummins to D Karunaratne, FOUR, 139.7 km/h good length just outside off stump."
5.2,4,"P Cummins to D Karunaratne, FOUR, 140.6 km/h short length outside off stump."
5.1,•,"P Cummins to D Karunaratne, no run, 138.6 km/h good length just outside off stump."
4.6,1,"J Behrendorff to D Karunaratne, one run, 134.9 km/h good length on middle stump."
4.5,•,"J Behrendorff to D Karunaratne, no run, 132.3 km/h good length just outside off stump."
4.4,•,"J Behrendorff to D Karunaratne, no run, 133.9 km/h good length on off stump."
4.3,•,"J Behrendorff to D Karunaratne, no run, 134.7 km/h good length going down leg."
4.2,•,"J Behrendorff to D Karunaratne, no run, 134.2 km/h short length just outside off stump."
4.1,•,"J Behrendorff to D Karunaratne, no run, 129.5 km/h good length outside off stump."
3.6,3,"P Cummins to D Karunaratne, three runs, 135.0 km/h full length outside off stump."
3.5,•,"P Cummins to D Karunaratne, no run, 136.7 km/h good length outside off stump."
3.4,•,"P Cummins to D Karunaratne, no run, 139.1 km/h full length just outside off stump."
3.3,1,"P Cummins to MDKJ Perera, one run, 138.9 km/h good length on off stump."
3.2,•,"P Cummins to MDKJ Perera, no run, 140.8 km/h full length just outside off stump."
3.1,•,"P Cummins to MDKJ Perera, no run, 139.9 km/h good length just outside off stump."
2.6,•,"M Starc to D Karunaratne, no run, 142.4 km/h short length going down leg."
2.5,•,"M Starc to D Karunaratne, no run, 147.0 km/h short length going down leg."
2.4,•,"M Starc to D Karunaratne, no run, 150.3 km/h full length going down leg."
2.3,2,"M Starc to D Karunaratne, two runs, 139.4 km/h good length just outside off stump."
2.2,•,"M Starc to D Karunaratne, no run, 148.7 km/h short length just outside off stump."
2.1,•,"M Starc to D Karunaratne, no run, 146.1 km/h full length on off stump."
1.6,4,"P Cummins to MDKJ Perera, FOUR, 133.7 km/h short length just outside off stump."
1.5,•,"P Cummins to MDKJ Perera, no run, 138.2 km/h good length on off stump."
1.4,4,"P Cummins to MDKJ Perera, FOUR, 134.4 km/h short length just outside off stump."
1.3,3,"P Cummins to D Karunaratne, three runs, 134.0 km/h good length on middle stump."
1.2,•,"P Cummins to D Karunaratne, no run, 137.6 km/h good length outside off stump."
1.1,1,"P Cummins to MDKJ Perera, one run, 132.2 km/h short length going down leg."
0.6,4,"M Starc to D Karunaratne, FOUR, 143.3 km/h short length outside off stump."
0.5,2,"M Starc to D Karunaratne, two runs, 148.6 km/h short length outside off stump."
0.4,1Lb,"M Starc to MDKJ Perera, 1 leg bye."
0.3,4,"M Starc to MDKJ Perera, FOUR, 148.2 km/h good length just outside off stump."
0.2,•,"M Starc to MDKJ Perera, no run, 143.1 km/h good length going down leg."
0.1,1,"M Starc to D Karunaratne, one run, 146.8 km/h short length outside off stump."
49.6,4,"NTLC Perera to G Maxwell, FOUR, 124.1 km/h full toss outside off stump."
49.5,1,"NTLC Perera to M Starc, one run, 125.3 km/h full toss on off stump."
49.4,2,"NTLC Perera to M Starc, two runs, 122.7 km/h full length on middle stump."
49.3,1,"NTLC Perera to G Maxwell, one run."
49.2,1,"NTLC Perera to M Starc, one run, 126.2 km/h full length on middle stump."
49.1,1,"NTLC Perera to G Maxwell, one run, 122.0 km/h full length on off stump."
48.6,1,"I Udana to G Maxwell, one run, 100.1 km/h short length on off stump."
48.5,2,"I Udana to G Maxwell, two runs, 130.7 km/h full toss on leg stump."
48.4,1,"I Udana to M Starc, one run, 131.0 km/h full length outside off stump."
48.3,W,"I Udana to P Cummins, WICKET!!! P Cummins is out run out (Isuru Udana), 134.1 km/h full toss just outside off stump."
48.2,3,"I Udana to G Maxwell, three runs, 102.9 km/h good length on leg stump."
48.1,W,"I Udana to G Maxwell, WICKET!!! A Carey is out run out (Isuru Udana), 101.0 km/h good length going down leg."
47.6,1,"L Malinga to G Maxwell, one run, 133.8 km/h full length on middle stump."
47.5,1,"L Malinga to A Carey, one run, 130.9 km/h full toss just outside off stump."
47.4,1,"L Malinga to G Maxwell, one run, 134.2 km/h full length just outside off stump."
47.3,3,"L Malinga to A Carey, three runs, 112.8 km/h good length just outside off stump."
47.2,•,"L Malinga to A Carey, no run, 117.0 km/h full length on leg stump."
47.1,1,"L Malinga to G Maxwell, one run, 131.8 km/h full length on middle stump."
46.6,W,"I Udana to S Marsh, WICKET!!! S Marsh is out c Milinda Siriwardana b Isuru Udana, 99.1 km/h short length outside off stump."
46.5,•,"I Udana to S Marsh, no run, 123.8 km/h full toss outside off stump."
46.4,1,"I Udana to G Maxwell, one run, 135.4 km/h full length on leg stump."
46.3,•,"I Udana to G Maxwell, no run, 102.1 km/h full length going down leg."
46.2,1,"I Udana to S Marsh, one run, 121.2 km/h good length outside off stump."
46.1,1,"I Udana to G Maxwell, one run, 95.9 km/h short length on leg stump."
46.1,1Wd,"I Udana to G Maxwell, wide delivery."
45.6,•,"L Malinga to S Marsh, no run, 108.6 km/h short length going down leg."
45.5,1,"L Malinga to G Maxwell, one run, 131.9 km/h full length outside off stump."
45.4,1Lb,"L Malinga to S Marsh, 1 leg bye."
45.3,•,"L Malinga to S Marsh, no run, 112.3 km/h good length just outside off stump."
45.2,1,"L Malinga to G Maxwell, one run, 131.4 km/h full length on leg stump."
45.1,1,"L Malinga to S Marsh, one run, 110.5 km/h short length going down leg."
44.6,4,"N Pradeep to G Maxwell, FOUR, 134.5 km/h short length going down leg."
44.5,4,"N Pradeep to G Maxwell, FOUR, 137.8 km/h full toss going down leg."
44.4,4,"N Pradeep to G Maxwell, FOUR, 134.1 km/h full length going down leg."
44.3,•,"N Pradeep to G Maxwell, no run, 137.7 km/h full length going down leg."
44.2,6,"N Pradeep to G Maxwell, SIX, 109.7 km/h short length just outside off stump."
44.1,4,"N Pradeep to G Maxwell, FOUR, 124.9 km/h short length on middle stump."
43.6,•,"L Malinga to S Marsh, no run, 121.1 km/h good length on leg stump."
43.5,1,"L Malinga to G Maxwell, one run, 131.4 km/h full toss on leg stump."
43.4,1,"L Malinga to S Marsh, one run, 110.9 km/h full toss outside off stump."
43.3,W,"L Malinga to S Smith, WICKET!!! S Smith is out b Lasith Malinga, 130.0 km/h full toss on off stump."
43.2,1,"L Malinga to G Maxwell, one run, 130.6 km/h full length just outside off stump."
43.1,2,"L Malinga to G Maxwell, two runs, 129.4 km/h full length just outside off stump."
42.6,1,"I Udana to G Maxwell, one run, 120.8 km/h short length going down leg."
42.5,1,"I Udana to S Smith, one run, 138.4 km/h full toss just outside off stump."
42.4,W,"I Udana to A Finch, WICKET!!! A Finch is out c Dimuth Karunaratne b Isuru Udana, 97.2 km/h short length on off stump."
42.3,1,"I Udana to S Smith, one run, 133.0 km/h good length just outside off stump."
42.2,2,"I Udana to S Smith, two runs, 101.0 km/h full length just outside off stump."
42.1,1,"I Udana to A Finch, one run, 132.6 km/h full toss going down leg."
41.6,6,"L Malinga to S Smith, SIX, 111.7 km/h full length outside off stump."
41.5,•,"L Malinga to S Smith, no run, 112.0 km/h good length outside off stump."
41.4,1,"L Malinga to A Finch, one run, 130.4 km/h full length outside off stump."
41.3,1,"L Malinga to S Smith, one run, 128.5 km/h good length outside off stump."
