Ball,Runs,Commentary
45.4,W,"N Coulter-Nile to S Rahman, WICKET!!! S Rahman is out b Nathan Coulter-Nile, 137.8 km/h short length just outside off stump."
45.3,W,"N Coulter-Nile to Mahmudullah, WICKET!!! Mahmudullah is out c Pat Cummins b Nathan Coulter-Nile."
45.2,2,"N Coulter-Nile to Mahmudullah, two runs, 108.8 km/h short length outside off stump."
45.1,•,"N Coulter-Nile to Mahmudullah, no run, 114.8 km/h short length outside off stump."
44.6,1,"P Cummins to Mahmudullah, one run, 124.7 km/h short length just outside off stump."
44.5,6,"P Cummins to Mahmudullah, SIX, 120.5 km/h full length outside off stump."
44.4,1,"P Cummins to M Rahim, one run, 139.7 km/h good length on middle stump."
44.3,1,"P Cummins to Mahmudullah, one run, 139.6 km/h full length outside off stump."
44.2,1,"P Cummins to M Rahim, one run, 136.2 km/h short length on middle stump."
44.1,1,"P Cummins to Mahmudullah, one run."
43.6,1,"N Coulter-Nile to Mahmudullah, one run, 111.2 km/h short length on middle stump."
43.5,4,"N Coulter-Nile to Mahmudullah, FOUR, 132.8 km/h full toss going down leg."
43.4,4,"N Coulter-Nile to Mahmudullah, FOUR, 138.9 km/h good length outside off stump."
43.3,1,"N Coulter-Nile to M Rahim, one run, 117.5 km/h short length on off stump."
43.2,1,"N Coulter-Nile to Mahmudullah, one run, 105.9 km/h short length on leg stump."
43.1,1,"N Coulter-Nile to M Rahim, one run."
42.6,1,"P Cummins to M Rahim, one run, 121.0 km/h short length on middle stump."
42.5,1,"P Cummins to Mahmudullah, one run, 116.9 km/h short length outside off stump."
42.5,1Wd,"P Cummins to Mahmudullah, wide delivery."
42.4,1,"P Cummins to M Rahim, one run, 138.4 km/h full length going down leg."
42.3,1,"P Cummins to Mahmudullah, one run, 139.3 km/h full length on middle stump."
42.2,1,"P Cummins to M Rahim, one run, 112.4 km/h good length outside off stump."
42.2,1Wd,"P Cummins to M Rahim, wide delivery."
42.2,5Wd,"P Cummins to M Rahim, wide delivery."
42.1,1,"P Cummins to Mahmudullah, one run, 118.8 km/h good length going down leg."
41.6,1,"A Zampa to Mahmudullah, one run, 88.8 km/h good length on middle stump."
41.5,6,"A Zampa to Mahmudullah, SIX, 93.1 km/h good length just outside off stump."
41.4,•,"A Zampa to Mahmudullah, no run, 95.2 km/h good length on middle stump."
41.3,6,"A Zampa to Mahmudullah, SIX, 94.9 km/h short length just outside off stump."
41.2,2,"A Zampa to Mahmudullah, two runs, 90.1 km/h full length going down leg."
41.1,•,"A Zampa to Mahmudullah, no run, 85.7 km/h good length outside off stump."
40.6,•,"M Stoinis to M Rahim, no run, 116.8 km/h short length on middle stump."
40.5,1,"M Stoinis to Mahmudullah, one run, 126.5 km/h full length on middle stump."
40.4,•,"M Stoinis to Mahmudullah, no run, 123.6 km/h full toss on middle stump."
40.3,1,"M Stoinis to M Rahim, one run, 123.7 km/h full length outside off stump."
40.2,1,"M Stoinis to Mahmudullah, one run."
40.1,1Lb,"M Stoinis to M Rahim, 1 leg bye."
39.6,•,"A Zampa to Mahmudullah, no run, 87.8 km/h good length just outside off stump."
39.5,4,"A Zampa to Mahmudullah, FOUR, 89.9 km/h good length on middle stump."
39.4,1,"A Zampa to M Rahim, one run, 91.1 km/h good length going down leg."
39.3,•,"A Zampa to M Rahim, no run, 88.6 km/h good length on middle stump."
39.2,4,"A Zampa to M Rahim, FOUR, 93.6 km/h good length going down leg."
39.1,2,"A Zampa to M Rahim, two runs, 84.7 km/h full length outside off stump."
38.6,2,"M Stoinis to Mahmudullah, two runs."
38.5,2,"M Stoinis to Mahmudullah, two runs, 122.5 km/h full toss going down leg."
38.4,•,"M Stoinis to Mahmudullah, no run, 121.3 km/h full length going down leg."
38.3,1,"M Stoinis to M Rahim, one run, 115.4 km/h good length on leg stump."
38.2,2,"M Stoinis to M Rahim, two runs, 107.9 km/h full length just outside off stump."
38.1,1,"M Stoinis to Mahmudullah, one run."
37.6,•,"M Starc to M Rahim, no run, 150.9 km/h full length outside off stump."
37.5,•,"M Starc to M Rahim, no run, 147.8 km/h full toss on middle stump."
37.4,4,"M Starc to M Rahim, FOUR, 134.1 km/h short length on off stump."
37.3,1Lb,"M Starc to Mahmudullah, 1 leg bye."
37.2,1,"M Starc to M Rahim, one run, 129.8 km/h short length going down leg."
37.1,1,"M Starc to Mahmudullah, one run, 139.7 km/h short length going down leg."
36.6,•,"P Cummins to M Rahim, no run, 134.5 km/h good length on middle stump."
36.5,•,"P Cummins to M Rahim, no run, 140.2 km/h short length on leg stump."
36.4,•,"P Cummins to M Rahim, no run, 139.4 km/h full length outside off stump."
36.3,2,"P Cummins to M Rahim, two runs, 118.7 km/h short length on off stump."
36.2,•,"P Cummins to M Rahim, no run, 139.3 km/h good length on off stump."
36.1,1,"P Cummins to Mahmudullah, one run, 139.9 km/h good length on off stump."
35.6,1,"M Starc to Mahmudullah, one run, 147.9 km/h full length just outside off stump."
35.5,1,"M Starc to M Rahim, one run, 143.5 km/h full length just outside off stump."
35.4,1,"M Starc to Mahmudullah, one run, 130.3 km/h good length going down leg."
35.3,•,"M Starc to Mahmudullah, no run, 149.9 km/h full length on leg stump."
35.2,1,"M Starc to M Rahim, one run, 146.0 km/h full length on off stump."
35.1,4,"M Starc to M Rahim, FOUR, 139.0 km/h short length outside off stump."
34.6,1,"P Cummins to M Rahim, one run, 133.2 km/h short length going down leg."
34.5,4,"P Cummins to M Rahim, FOUR, 130.1 km/h short length going down leg."
34.4,•,"P Cummins to M Rahim, no run, 120.5 km/h short length on middle stump."
34.3,•,"P Cummins to M Rahim, no run, 117.4 km/h short length on middle stump."
34.2,1,"P Cummins to Mahmudullah, one run, 133.7 km/h short length just outside off stump."
34.1,1,"P Cummins to M Rahim, one run, 136.3 km/h full length going down leg."
33.6,4,"A Zampa to Mahmudullah, FOUR, 89.7 km/h good length just outside off stump."
33.5,1,"A Zampa to M Rahim, one run, 95.5 km/h good length just outside off stump."
33.4,•,"A Zampa to M Rahim, no run, 89.1 km/h short length going down leg."
33.3,1,"A Zampa to Mahmudullah, one run, 91.8 km/h full toss just outside off stump."
33.2,1,"A Zampa to M Rahim, one run."
33.1,•,"A Zampa to M Rahim, no run, 90.6 km/h good length on middle stump."
32.6,•,"N Coulter-Nile to Mahmudullah, no run, 134.3 km/h good length outside off stump."
32.5,4,"N Coulter-Nile to Mahmudullah, FOUR."
32.4,1,"N Coulter-Nile to M Rahim, one run, 134.0 km/h short length on middle stump."
32.3,4,"N Coulter-Nile to M Rahim, FOUR, 129.2 km/h good length on middle stump."
32.2,1,"N Coulter-Nile to Mahmudullah, one run, 132.1 km/h good length just outside off stump."
32.1,•,"N Coulter-Nile to Mahmudullah, no run, 134.3 km/h good length on middle stump."
31.6,1,"A Zampa to Mahmudullah, one run, 88.4 km/h full length just outside off stump."
31.5,1,"A Zampa to M Rahim, one run, 96.0 km/h short length on middle stump."
31.4,1,"A Zampa to Mahmudullah, one run, 93.0 km/h good length on middle stump."
31.3,•,"A Zampa to Mahmudullah, no run, 87.2 km/h good length outside off stump."
31.2,1,"A Zampa to M Rahim, one run, 95.2 km/h good length on off stump."
31.1,•,"A Zampa to M Rahim, no run, 89.8 km/h good length outside off stump."
30.6,•,"N Coulter-Nile to Mahmudullah, no run, 136.8 km/h good length on middle stump."
30.5,•,"N Coulter-Nile to Mahmudullah, no run, 135.8 km/h good length just outside off stump."
30.4,1,"N Coulter-Nile to M Rahim, one run, 133.8 km/h full length outside off stump."
30.3,1,"N Coulter-Nile to Mahmudullah, one run, 135.6 km/h short length going down leg."
30.2,1,"N Coulter-Nile to M Rahim, one run, 131.5 km/h full length outside off stump."
30.1,•,"N Coulter-Nile to M Rahim, no run, 131.9 km/h good length on off stump."
29.6,•,"A Zampa to Mahmudullah, no run, 89.0 km/h full length just outside off stump."
29.5,1,"A Zampa to M Rahim, one run, 95.9 km/h short length just outside off stump."
29.4,•,"A Zampa to M Rahim, no run, 90.9 km/h good length just outside off stump."
29.3,1,"A Zampa to Mahmudullah, one run, 86.8 km/h full toss outside off stump."
29.2,W,"A Zampa to L Das, WICKET!!! L Das is out lbw Adam Zampa, 85.6 km/h good length on leg stump."
29.1,•,"A Zampa to L Das, no run, 90.2 km/h full toss on off stump."
28.6,•,"N Coulter-Nile to M Rahim, no run, 138.0 km/h full length on off stump."
28.5,•,"N Coulter-Nile to M Rahim, no run, 131.8 km/h good length just outside off stump."
28.4,1,"N Coulter-Nile to L Das, one run, 127.1 km/h short length on off stump."
28.3,2,"N Coulter-Nile to L Das, two runs, 135.4 km/h full length on middle stump."
28.2,4,"N Coulter-Nile to L Das, FOUR, 133.3 km/h short length just outside off stump."
28.1,1,"N Coulter-Nile to M Rahim, one run."
27.6,4,"P Cummins to L Das, FOUR, 141.3 km/h full length just outside off stump."
27.5,•,"P Cummins to L Das, no run, 141.1 km/h good length on middle stump."
27.4,4,"P Cummins to L Das, FOUR, 143.5 km/h full length on middle stump."
27.3,1,"P Cummins to M Rahim, one run, 141.6 km/h good length on off stump."
27.2,•,"P Cummins to M Rahim, no run, 139.9 km/h full length on middle stump."
27.1,1,"P Cummins to L Das, one run, 134.9 km/h good length going down leg."
26.6,4,"M Starc to M Rahim, FOUR, 145.1 km/h full length outside off stump."
26.5,1,"M Starc to L Das, one run, 136.6 km/h short length just outside off stump."
26.4,1,"M Starc to M Rahim, one run, 139.5 km/h good length on leg stump."
26.3,•,"M Starc to M Rahim, no run, 142.6 km/h short length just outside off stump."
26.2,1,"M Starc to L Das, one run, 143.1 km/h short length just outside off stump."
26.1,1,"M Starc to M Rahim, one run, 138.7 km/h short length just outside off stump."
25.6,1,"P Cummins to M Rahim, one run, 137.7 km/h good length going down leg."
25.5,•,"P Cummins to M Rahim, no run, 135.5 km/h good length just outside off stump."
25.4,1,"P Cummins to L Das, one run, 140.1 km/h full length just outside off stump."
25.3,•,"P Cummins to L Das, no run, 139.9 km/h good length outside off stump."
25.2,1,"P Cummins to M Rahim, one run, 138.0 km/h full length outside off stump."
25.1,•,"P Cummins to M Rahim, no run, 137.3 km/h full length just outside off stump."
24.6,•,"M Starc to L Das, no run, 144.8 km/h short length just outside off stump."
24.5,•,"M Starc to L Das, no run, 143.8 km/h short length just outside off stump."
24.4,1,"M Starc to M Rahim, one run, 144.9 km/h full length just outside off stump."
24.3,1,"M Starc to L Das, one run, 145.5 km/h good length on leg stump."
24.2,•,"M Starc to L Das, no run, 142.6 km/h short length just outside off stump."
24.1,W,"M Starc to T Iqbal, WICKET!!! T Iqbal is out b Mitchell Starc, 145.8 km/h good length just outside off stump."
23.6,2,"A Zampa to M Rahim, two runs, 90.9 km/h good length going down leg."
23.6,1Wd,"A Zampa to M Rahim, wide delivery."
23.5,•,"A Zampa to M Rahim, no run, 93.4 km/h good length on middle stump."
23.4,1,"A Zampa to T Iqbal, one run, 89.5 km/h good length on leg stump."
23.3,•,"A Zampa to T Iqbal, no run, 89.3 km/h full length outside off stump."
23.2,4,"A Zampa to T Iqbal, FOUR, 92.5 km/h good length just outside off stump."
23.1,1,"A Zampa to M Rahim, one run, 89.0 km/h short length outside off stump."
22.6,1,"M Starc to M Rahim, one run, 139.0 km/h short length on leg stump."
22.5,3,"M Starc to T Iqbal, three runs, 142.4 km/h full length outside off stump."
22.4,1,"M Starc to M Rahim, one run, 145.8 km/h good length outside off stump."
22.3,•,"M Starc to M Rahim, no run, 139.8 km/h short length on leg stump."
22.2,•,"M Starc to M Rahim, no run, 138.6 km/h good length on off stump."
22.1,1,"M Starc to T Iqbal, one run, 126.7 km/h good length just outside off stump."
21.6,•,"A Zampa to M Rahim, no run, 92.5 km/h good length just outside off stump."
21.5,6,"A Zampa to M Rahim, SIX, 91.0 km/h full toss going down leg."
21.4,1,"A Zampa to T Iqbal, one run, 86.9 km/h full length on middle stump."
21.3,1,"A Zampa to M Rahim, one run, 93.9 km/h full length on off stump."
21.2,•,"A Zampa to M Rahim, no run, 89.8 km/h good length just outside off stump."
21.1,1,"A Zampa to T Iqbal, one run, 92.3 km/h good length just outside off stump."
20.6,1,"M Stoinis to T Iqbal, one run, 125.2 km/h full toss going down leg."
20.5,1,"M Stoinis to M Rahim, one run, 123.1 km/h full length on leg stump."
20.4,1,"M Stoinis to T Iqbal, one run, 113.5 km/h short length just outside off stump."
20.3,4,"M Stoinis to T Iqbal, FOUR, 127.0 km/h short length going down leg."
20.2,•,"M Stoinis to T Iqbal, no run, 110.0 km/h full length on middle stump."
20.1,1,"M Stoinis to M Rahim, one run, 121.8 km/h full length on leg stump."
19.6,1,"A Zampa to M Rahim, one run, 92.0 km/h good length on middle stump."
19.5,•,"A Zampa to M Rahim, no run, 89.5 km/h short length on middle stump."
19.4,•,"A Zampa to M Rahim, no run, 94.3 km/h good length just outside off stump."
19.3,•,"A Zampa to M Rahim, no run, 95.4 km/h full length just outside off stump."
19.2,4,"A Zampa to M Rahim, FOUR, 91.0 km/h full length on leg stump."
19.1,2,"A Zampa to M Rahim, two runs, 90.5 km/h full length going down leg."
18.6,1,"M Stoinis to M Rahim, one run, 124.1 km/h short length on middle stump."
18.5,1,"M Stoinis to T Iqbal, one run, 112.2 km/h short length on middle stump."
18.4,•,"M Stoinis to T Iqbal, no run, 111.8 km/h good length on off stump."
18.3,1,"M Stoinis to M Rahim, one run, 125.2 km/h good length just outside off stump."
18.2,•,"M Stoinis to M Rahim, no run, 128.1 km/h good length on middle stump."
18.1,W,"M Stoinis to S Al Hasan, WICKET!!! S Al Hasan is out c David Warner b Marcus Stoinis, 114.7 km/h full length on middle stump."
17.6,1,"A Zampa to S Al Hasan, one run, 90.5 km/h full length on leg stump."
17.5,1,"A Zampa to T Iqbal, one run, 84.3 km/h good length going down leg."
17.4,1,"A Zampa to S Al Hasan, one run, 90.2 km/h short length on leg stump."
17.3,1,"A Zampa to T Iqbal, one run, 87.0 km/h short length on middle stump."
17.2,•,"A Zampa to T Iqbal, no run, 88.1 km/h good length just outside off stump."
17.1,•,"A Zampa to T Iqbal, no run, 89.1 km/h good length outside off stump."
16.6,1,"M Stoinis to T Iqbal, one run, 115.5 km/h short length on middle stump."
16.5,1,"M Stoinis to S Al Hasan, one run, 109.7 km/h good length just outside off stump."
16.4,1,"M Stoinis to T Iqbal, one run, 121.2 km/h short length on middle stump."
16.3,•,"M Stoinis to T Iqbal, no run, 122.1 km/h good length just outside off stump."
16.2,•,"M Stoinis to T Iqbal, no run, 110.7 km/h good length just outside off stump."
16.1,4,"M Stoinis to T Iqbal, FOUR, 113.7 km/h short length outside off stump."
15.6,1,"N Coulter-Nile to T Iqbal, one run, 133.2 km/h short length just outside off stump."
15.5,1,"N Coulter-Nile to S Al Hasan, one run, 140.6 km/h short length just outside off stump."
15.4,1,"N Coulter-Nile to T Iqbal, one run, 136.3 km/h good length on leg stump."
15.3,1,"N Coulter-Nile to S Al Hasan, one run, 135.4 km/h short length just outside off stump."
15.2,1,"N Coulter-Nile to T Iqbal, one run, 141.0 km/h good length on middle stump."
15.1,2,"N Coulter-Nile to T Iqbal, two runs, 131.3 km/h short length just outside off stump."
14.6,1,"M Stoinis to T Iqbal, one run, 114.7 km/h good length on middle stump."
14.5,1,"M Stoinis to S Al Hasan, one run, 126.8 km/h full length on middle stump."
14.4,1,"M Stoinis to T Iqbal, one run, 130.0 km/h good length on middle stump."
14.3,1,"M Stoinis to S Al Hasan, one run, 116.5 km/h short length just outside off stump."
14.2,1,"M Stoinis to T Iqbal, one run, 122.9 km/h short length just outside off stump."
14.1,1,"M Stoinis to S Al Hasan, one run, 120.9 km/h short length just outside off stump."
13.6,1,"N Coulter-Nile to S Al Hasan, one run, 123.0 km/h full toss on leg stump."
13.5,•,"N Coulter-Nile to S Al Hasan, no run, 135.8 km/h good length on off stump."
13.4,1,"N Coulter-Nile to T Iqbal, one run."
13.3,•,"N Coulter-Nile to T Iqbal, no run, 136.1 km/h short length just outside off stump."
13.2,1,"N Coulter-Nile to S Al Hasan, one run."
13.1,•,"N Coulter-Nile to S Al Hasan, no run, 135.8 km/h good length just outside off stump."
12.6,1,"G Maxwell to S Al Hasan, one run, 88.3 km/h good length on leg stump."
12.5,2,"G Maxwell to S Al Hasan, two runs, 91.2 km/h good length on middle stump."
12.4,•,"G Maxwell to S Al Hasan, no run, 86.1 km/h good length going down leg."
12.3,4,"G Maxwell to S Al Hasan, FOUR, 88.2 km/h good length going down leg."
12.2,4,"G Maxwell to S Al Hasan, FOUR, 85.3 km/h good length on middle stump."
12.1,1,"G Maxwell to T Iqbal, one run, 93.6 km/h good length outside off stump."
11.6,1,"N Coulter-Nile to T Iqbal, one run, 124.8 km/h short length just outside off stump."
11.5,1,"N Coulter-Nile to S Al Hasan, one run, 135.2 km/h full length outside off stump."
11.4,1,"N Coulter-Nile to T Iqbal, one run, 133.4 km/h short length on middle stump."
11.3,•,"N Coulter-Nile to T Iqbal, no run, 130.1 km/h short length just outside off stump."
11.2,1,"N Coulter-Nile to S Al Hasan, one run, 130.1 km/h short length on middle stump."
11.1,•,"N Coulter-Nile to S Al Hasan, no run, 139.2 km/h short length going down leg."
10.6,•,"G Maxwell to T Iqbal, no run, 96.1 km/h good length outside off stump."
10.5,•,"G Maxwell to T Iqbal, no run, 90.2 km/h good length just outside off stump."
10.4,1,"G Maxwell to S Al Hasan, one run, 88.6 km/h good length going down leg."
10.3,2,"G Maxwell to S Al Hasan, two runs, 85.1 km/h full length outside off stump."
10.2,2,"G Maxwell to S Al Hasan, two runs, 85.4 km/h good length outside off stump."
10.1,1,"G Maxwell to T Iqbal, one run, 87.0 km/h good length on middle stump."
9.6,•,"N Coulter-Nile to S Al Hasan, no run, 131.8 km/h short length just outside off stump."
9.5,4,"N Coulter-Nile to S Al Hasan, FOUR, 126.3 km/h full length just outside off stump."
9.4,•,"N Coulter-Nile to S Al Hasan, no run, 133.6 km/h short length just outside off stump."
9.3,•,"N Coulter-Nile to S Al Hasan, no run, 126.0 km/h full toss just outside off stump."
9.2,•,"N Coulter-Nile to S Al Hasan, no run, 135.8 km/h full length on off stump."
9.1,•,"N Coulter-Nile to S Al Hasan, no run, 138.0 km/h full length outside off stump."
8.6,1Lb,"P Cummins to S Al Hasan, 1 leg bye."
8.5,4,"P Cummins to S Al Hasan, FOUR, 140.5 km/h short length outside off stump."
8.4,2,"P Cummins to S Al Hasan, two runs, 140.7 km/h good length just outside off stump."
8.3,1,"P Cummins to T Iqbal, one run, 142.7 km/h good length outside off stump."
8.2,•,"P Cummins to T Iqbal, no run, 118.3 km/h good length just outside off stump."
8.1,•,"P Cummins to T Iqbal, no run, 137.7 km/h good length just outside off stump."
7.6,•,"N Coulter-Nile to S Al Hasan, no run, 136.6 km/h short length outside off stump."
7.5,•,"N Coulter-Nile to S Al Hasan, no run, 134.1 km/h good length on middle stump."
7.4,1,"N Coulter-Nile to T Iqbal, one run, 132.9 km/h good length outside off stump."
7.3,•,"N Coulter-Nile to T Iqbal, no run, 135.8 km/h good length on middle stump."
7.2,•,"N Coulter-Nile to T Iqbal, no run."
7.1,1,"N Coulter-Nile to S Al Hasan, one run, 135.1 km/h short length outside off stump."
7.1,1Wd,"N Coulter-Nile to S Al Hasan, wide delivery."
6.6,2,"P Cummins to T Iqbal, two runs, 140.7 km/h good length outside off stump."
6.5,•,"P Cummins to T Iqbal, no run."
6.4,•,"P Cummins to T Iqbal, no run, 143.8 km/h good length just outside off stump."
6.3,•,"P Cummins to T Iqbal, no run, 136.7 km/h full length just outside off stump."
6.2,•,"P Cummins to T Iqbal, no run, 141.4 km/h good length just outside off stump."
6.1,4,"P Cummins to T Iqbal, FOUR, 137.5 km/h full length on middle stump."
5.6,1,"G Maxwell to T Iqbal, one run, 90.9 km/h short length outside off stump."
5.5,•,"G Maxwell to T Iqbal, no run, 90.7 km/h good length just outside off stump."
5.4,1,"G Maxwell to S Al Hasan, one run, 89.4 km/h good length just outside off stump."
5.3,1,"G Maxwell to T Iqbal, one run, 89.6 km/h good length on off stump."
5.2,•,"G Maxwell to T Iqbal, no run, 86.1 km/h good length outside off stump."
5.1,4,"G Maxwell to T Iqbal, FOUR, 90.6 km/h full length outside off stump."
4.6,•,"M Starc to S Al Hasan, no run, 138.7 km/h short length going down leg."
4.5,1,"M Starc to T Iqbal, one run, 144.8 km/h short length on middle stump."
4.4,•,"M Starc to T Iqbal, no run, 139.6 km/h short length on middle stump."
4.3,1,"M Starc to S Al Hasan, one run, 140.3 km/h short length on off stump."
4.2,•,"M Starc to S Al Hasan, no run, 146.4 km/h good length on middle stump."
4.1,•,"M Starc to S Al Hasan, no run, 142.2 km/h good length just outside off stump."
3.6,•,"P Cummins to T Iqbal, no run, 145.1 km/h short length on off stump."
3.5,W,"P Cummins to T Iqbal, WICKET!!! Soumya Sarkar is out run out (Aaron Finch), 141.5 km/h good length just outside off stump."
3.4,•,"P Cummins to T Iqbal, no run, 134.8 km/h short length on middle stump."
3.3,•,"P Cummins to T Iqbal, no run, 141.5 km/h short length outside off stump."
3.2,4B,"P Cummins to T Iqbal, 4 byes."
3.1,•,"P Cummins to T Iqbal, no run, 139.8 km/h good length outside off stump."
2.6,•,"M Starc to Soumya Sarkar, no run, 146.3 km/h good length outside off stump."
2.5,4,"M Starc to Soumya Sarkar, FOUR, 147.7 km/h full toss going down leg."
2.4,4,"M Starc to Soumya Sarkar, FOUR, 145.0 km/h good length on leg stump."
2.3,1,"M Starc to T Iqbal, one run, 144.9 km/h short length going down leg."
2.2,•,"M Starc to T Iqbal, no run, 143.2 km/h good length just outside off stump."
2.1,1Lb,"M Starc to Soumya Sarkar, 1 leg bye."
1.6,•,"P Cummins to T Iqbal, no run, 138.7 km/h short length just outside off stump."
1.5,•,"P Cummins to T Iqbal, no run, 144.8 km/h good length outside off stump."
1.4,4,"P Cummins to T Iqbal, FOUR, 142.1 km/h full length outside off stump."
1.3,•,"P Cummins to T Iqbal, no run, 138.8 km/h good length just outside off stump."
1.2,1,"P Cummins to Soumya Sarkar, one run, 141.3 km/h good length outside off stump."
1.1,•,"P Cummins to Soumya Sarkar, no run, 136.6 km/h good length just outside off stump."
0.6,•,"M Starc to T Iqbal, no run, 145.4 km/h short length on off stump."
0.5,1,"M Starc to Soumya Sarkar, one run, 142.2 km/h good length just outside off stump."
0.4,•,"M Starc to Soumya Sarkar, no run, 143.3 km/h good length just outside off stump."
0.3,3,"M Starc to T Iqbal, three runs, 146.7 km/h good length outside off stump."
0.2,•,"M Starc to T Iqbal, no run, 147.7 km/h good length on off stump."
0.1,•,"M Starc to T Iqbal, no run, 146.9 km/h short length on middle stump."
49.6,2,"M Rahman to M Stoinis, two runs, 135.0 km/h full length just outside off stump."
49.5,4,"M Rahman to M Stoinis, FOUR, 123.5 km/h good length on middle stump."
49.4,4,"M Rahman to M Stoinis, FOUR, 134.2 km/h full length on middle stump."
49.3,1,"M Rahman to A Carey, one run, 132.9 km/h full length on middle stump."
49.2,1,"M Rahman to M Stoinis, one run, 136.8 km/h full length on off stump."
49.1,1,"M Rahman to A Carey, one run, 130.9 km/h full toss outside off stump."
48.6,1,"Soumya Sarkar to A Carey, one run, 122.9 km/h full toss outside off stump."
48.5,4,"Soumya Sarkar to A Carey, FOUR, 124.8 km/h full toss going down leg."
48.4,1,"Soumya Sarkar to M Stoinis, one run, 124.6 km/h full toss outside off stump."
48.3,•,"Soumya Sarkar to M Stoinis, no run, 124.1 km/h full toss outside off stump."
48.2,2,"Soumya Sarkar to M Stoinis, two runs, 125.1 km/h full toss outside off stump."
48.1,1,"Soumya Sarkar to A Carey, one run."
47.6,1,"M Rahman to A Carey, one run, 136.6 km/h full toss going down leg."
47.5,1,"M Rahman to M Stoinis, one run, 132.9 km/h full toss just outside off stump."
47.4,1,"M Rahman to A Carey, one run, 136.4 km/h full toss going down leg."
47.3,1,"M Rahman to M Stoinis, one run, 133.5 km/h good length going down leg."
47.2,1,"M Rahman to A Carey, one run, 134.7 km/h full length just outside off stump."
47.1,W,"M Rahman to S Smith, WICKET!!! S Smith is out lbw Mustafizur Rahman, 133.6 km/h full toss on middle stump."
46.6,1,"Soumya Sarkar to S Smith, one run, 124.3 km/h full toss going down leg."
46.5,W,"Soumya Sarkar to U Khawaja, WICKET!!! U Khawaja is out c Mushfiqur Rahim b Soumya Sarkar, 112.7 km/h short length just outside off stump."
46.4,1,"Soumya Sarkar to M Stoinis, one run, 122.4 km/h full length on off stump."
46.3,•,"Soumya Sarkar to M Stoinis, no run, 125.7 km/h short length outside off stump."
46.2,W,"Soumya Sarkar to G Maxwell, WICKET!!! G Maxwell is out run out (Rubel Hossain), 124.1 km/h full length going down leg."
46.1,6,"Soumya Sarkar to G Maxwell, SIX, 123.5 km/h short length just outside off stump."
45.6,4,"R Hossain to U Khawaja, FOUR, 137.0 km/h full length on leg stump."
45.5,3,"R Hossain to G Maxwell, three runs, 136.8 km/h full length on middle stump."
45.4,•,"R Hossain to G Maxwell, no run, 135.6 km/h full toss on off stump."
45.3,6,"R Hossain to G Maxwell, SIX, 120.9 km/h short length on middle stump."
45.2,4,"R Hossain to G Maxwell, FOUR, 138.9 km/h full length just outside off stump."
45.1,6,"R Hossain to G Maxwell, SIX, 137.7 km/h full length outside off stump."
45.1,2Nb,"R Hossain to U Khawaja, 2 runs, no-ball."
44.6,4,"Soumya Sarkar to G Maxwell, FOUR, 122.6 km/h full length outside off stump."
44.5,1,"Soumya Sarkar to U Khawaja, one run, 126.5 km/h full toss on middle stump."
44.4,1,"Soumya Sarkar to G Maxwell, one run, 123.2 km/h full length on middle stump."
