Ball,Runs,Commentary
9.2,•,"M Saifuddin to G Naib, no run, 130.4 km/h full length on middle stump."
9.1,2,"M Saifuddin to G Naib, two runs, 127.1 km/h short length on leg stump."
8.6,•,"M Mortaza to R Shah, no run, 117.3 km/h good length on middle stump."
8.5,4,"M Mortaza to R Shah, FOUR, 125.4 km/h short length outside off stump."
8.4,3,"M Mortaza to G Naib, three runs, 125.8 km/h full length just outside off stump."
8.3,1,"M Mortaza to R Shah, one run, 128.8 km/h good length outside off stump."
8.2,•,"M Mortaza to R Shah, no run, 128.6 km/h good length just outside off stump."
8.1,4,"M Mortaza to R Shah, FOUR, 125.3 km/h short length going down leg."
7.6,•,"M Saifuddin to G Naib, no run, 126.2 km/h good length on off stump."
7.5,•,"M Saifuddin to G Naib, no run, 127.8 km/h short length going down leg."
7.4,•,"M Saifuddin to G Naib, no run."
7.3,1,"M Saifuddin to R Shah, one run."
7.2,1,"M Saifuddin to G Naib, one run, 127.3 km/h short length going down leg."
7.1,•,"M Saifuddin to G Naib, no run, 129.3 km/h good length on leg stump."
6.6,•,"M Mortaza to R Shah, no run, 121.6 km/h good length on middle stump."
6.5,•,"M Mortaza to R Shah, no run, 125.9 km/h good length just outside off stump."
6.4,2,"M Mortaza to R Shah, two runs, 116.3 km/h good length on leg stump."
6.3,•,"M Mortaza to R Shah, no run, 129.5 km/h short length going down leg."
6.2,2,"M Mortaza to R Shah, two runs, 123.2 km/h good length going down leg."
6.1,•,"M Mortaza to R Shah, no run, 127.8 km/h short length on middle stump."
5.6,4,"M Rahman to G Naib, FOUR, 127.0 km/h full length outside off stump."
5.5,•,"M Rahman to G Naib, no run, 126.6 km/h good length just outside off stump."
5.4,1,"M Rahman to R Shah, one run, 124.1 km/h good length just outside off stump."
5.3,•,"M Rahman to R Shah, no run, 128.5 km/h good length outside off stump."
5.2,1,"M Rahman to G Naib, one run, 128.6 km/h full length just outside off stump."
5.1,•,"M Rahman to G Naib, no run, 129.8 km/h good length just outside off stump."
4.6,•,"M Mortaza to R Shah, no run, 114.8 km/h good length just outside off stump."
4.5,•,"M Mortaza to R Shah, no run, 118.6 km/h good length just outside off stump."
4.4,•,"M Mortaza to R Shah, no run, 129.1 km/h short length just outside off stump."
4.3,•,"M Mortaza to R Shah, no run, 127.0 km/h short length on middle stump."
4.2,1,"M Mortaza to G Naib, one run, 127.3 km/h full length going down leg."
4.1,•,"M Mortaza to G Naib, no run, 123.1 km/h short length on middle stump."
3.6,4,"M Rahman to R Shah, FOUR, 126.3 km/h short length outside off stump."
3.5,•,"M Rahman to R Shah, no run, 134.5 km/h short length just outside off stump."
3.4,•,"M Rahman to R Shah, no run, 126.0 km/h good length just outside off stump."
3.3,•,"M Rahman to R Shah, no run, 136.2 km/h good length outside off stump."
3.2,•,"M Rahman to R Shah, no run, 130.3 km/h good length just outside off stump."
3.1,1Lb,"M Rahman to G Naib, 1 leg bye."
2.6,2,"M Mortaza to R Shah, two runs, 108.4 km/h short length just outside off stump."
2.5,•,"M Mortaza to R Shah, no run, 115.0 km/h short length on middle stump."
2.4,1,"M Mortaza to G Naib, one run, 130.2 km/h short length on off stump."
2.3,•,"M Mortaza to G Naib, no run, 117.8 km/h good length just outside off stump."
2.2,1,"M Mortaza to R Shah, one run, 118.2 km/h short length just outside off stump."
2.1,1,"M Mortaza to G Naib, one run, 128.8 km/h short length on leg stump."
2.1,2Wd,"M Mortaza to R Shah, wide delivery."
1.6,•,"M Rahman to G Naib, no run, 123.8 km/h short length on off stump."
1.5,4Lb,"M Rahman to G Naib, 4 leg byes."
1.4,•,"M Rahman to G Naib, no run, 122.1 km/h good length outside off stump."
1.3,•,"M Rahman to G Naib, no run, 135.5 km/h good length on middle stump."
1.2,•,"M Rahman to G Naib, no run, 134.3 km/h full length outside off stump."
1.1,•,"M Rahman to G Naib, no run, 131.2 km/h good length going down leg."
0.6,•,"M Mortaza to R Shah, no run, 126.4 km/h good length just outside off stump."
0.5,•,"M Mortaza to R Shah, no run, 124.3 km/h full length just outside off stump."
0.5,1Wd,"M Mortaza to R Shah, wide delivery."
0.4,2,"M Mortaza to R Shah, two runs, 127.9 km/h short length on middle stump."
0.3,•,"M Mortaza to R Shah, no run, 130.6 km/h good length just outside off stump."
0.2,1Lb,"M Mortaza to G Naib, 1 leg bye."
0.1,•,"M Mortaza to G Naib, no run, 124.7 km/h short length just outside off stump."
49.6,W,"G Naib to Mosaddek Hossain, WICKET!!! Mosaddek Hossain is out b Gulbadin Naib, 98.4 km/h full toss just outside off stump."
49.5,1,"G Naib to M Saifuddin, one run, 96.4 km/h short length outside off stump."
49.4,1,"G Naib to Mosaddek Hossain, one run, 99.4 km/h short length just outside off stump."
49.3,4,"G Naib to Mosaddek Hossain, FOUR, 99.0 km/h full length just outside off stump."
49.2,1,"G Naib to M Saifuddin, one run, 97.6 km/h short length outside off stump."
49.1,1,"G Naib to Mosaddek Hossain, one run, 122.0 km/h full toss on leg stump."
48.6,1,"D Zadran to Mosaddek Hossain, one run, 135.7 km/h full length just outside off stump."
48.5,•,"D Zadran to Mosaddek Hossain, no run, 113.9 km/h full length on middle stump."
48.4,2,"D Zadran to Mosaddek Hossain, two runs, 109.0 km/h short length going down leg."
48.3,W,"D Zadran to M Rahim, WICKET!!! M Rahim is out c Mohammad Nabi b Dawlat Zadran, 137.4 km/h full length just outside off stump."
48.2,1,"D Zadran to Mosaddek Hossain, one run, 134.4 km/h full toss on leg stump."
48.1,4,"D Zadran to Mosaddek Hossain, FOUR, 135.7 km/h full toss on middle stump."
47.6,1,"R Khan to Mosaddek Hossain, one run, 88.6 km/h good length on off stump."
47.5,•,"R Khan to Mosaddek Hossain, no run, 88.0 km/h good length going down leg."
47.4,•,"R Khan to Mosaddek Hossain, no run, 95.0 km/h good length just outside off stump."
47.3,4,"R Khan to Mosaddek Hossain, FOUR, 93.3 km/h good length just outside off stump."
47.2,1,"R Khan to M Rahim, one run, 91.0 km/h short length just outside off stump."
47.1,4,"R Khan to M Rahim, FOUR, 86.8 km/h good length on middle stump."
46.6,1,"D Zadran to M Rahim, one run, 113.1 km/h good length on middle stump."
46.5,•,"D Zadran to M Rahim, no run, 112.2 km/h good length on off stump."
46.4,•,"D Zadran to M Rahim, no run, 133.8 km/h short length just outside off stump."
46.3,3,"D Zadran to Mosaddek Hossain, three runs, 112.9 km/h full length on leg stump."
46.3,1Wd,"D Zadran to Mosaddek Hossain, wide delivery."
46.2,•,"D Zadran to Mosaddek Hossain, no run, 131.6 km/h short length on off stump."
46.1,4,"D Zadran to Mosaddek Hossain, FOUR, 125.9 km/h short length on off stump."
45.6,2,"R Khan to M Rahim, two runs, 95.0 km/h short length on middle stump."
45.5,•,"R Khan to M Rahim, no run, 87.8 km/h good length on leg stump."
45.4,1,"R Khan to Mosaddek Hossain, one run, 92.6 km/h full length just outside off stump."
45.3,•,"R Khan to Mosaddek Hossain, no run, 92.8 km/h good length outside off stump."
45.2,2,"R Khan to Mosaddek Hossain, two runs, 91.7 km/h good length on off stump."
45.1,2,"R Khan to Mosaddek Hossain, two runs, 85.2 km/h good length on middle stump."
44.6,1,"M Ur Rahman to Mosaddek Hossain, one run, 89.8 km/h good length on leg stump."
44.5,1,"M Ur Rahman to M Rahim, one run, 92.8 km/h good length on middle stump."
44.4,2,"M Ur Rahman to M Rahim, two runs, 89.7 km/h short length on off stump."
44.3,2,"M Ur Rahman to M Rahim, two runs, 88.1 km/h good length going down leg."
44.2,2,"M Ur Rahman to M Rahim, two runs, 91.7 km/h good length going down leg."
44.1,•,"M Ur Rahman to M Rahim, no run, 93.6 km/h good length going down leg."
43.6,•,"R Khan to Mosaddek Hossain, no run, 88.1 km/h good length just outside off stump."
43.5,•,"R Khan to Mosaddek Hossain, no run, 87.7 km/h good length on middle stump."
43.4,1,"R Khan to M Rahim, one run, 94.8 km/h good length just outside off stump."
43.3,•,"R Khan to M Rahim, no run, 94.2 km/h good length just outside off stump."
43.2,3,"R Khan to Mosaddek Hossain, three runs, 91.7 km/h good length outside off stump."
43.1,1,"R Khan to M Rahim, one run, 95.0 km/h short length just outside off stump."
42.6,W,"G Naib to Mahmudullah, WICKET!!! Mahmudullah is out c Mohammad Nabi b Gulbadin Naib, 97.9 km/h short length going down leg."
42.5,•,"G Naib to Mahmudullah, no run, 127.7 km/h full length just outside off stump."
42.4,1,"G Naib to M Rahim, one run, 96.3 km/h short length just outside off stump."
42.3,1,"G Naib to Mahmudullah, one run, 127.8 km/h full toss outside off stump."
42.2,1,"G Naib to M Rahim, one run, 96.8 km/h short length just outside off stump."
42.1,1,"G Naib to Mahmudullah, one run, 100.0 km/h short length outside off stump."
41.6,•,"M Nabi to M Rahim, no run, 85.3 km/h full length on middle stump."
41.5,1,"M Nabi to Mahmudullah, one run, 88.8 km/h good length just outside off stump."
