Ball,Runs,Commentary
45.3,1,"H Ali to C Woakes, one run, 135.3 km/h good length going down leg."
45.2,1,"H Ali to M Ali, one run, 113.0 km/h short length going down leg."
45.1,1,"H Ali to C Woakes, one run, 137.1 km/h good length on off stump."
44.6,1,"M Amir to C Woakes, one run, 119.2 km/h full length just outside off stump."
44.5,1,"M Amir to M Ali, one run, 140.7 km/h full length on leg stump."
44.4,1,"M Amir to C Woakes, one run, 134.4 km/h good length outside off stump."
44.3,W,"M Amir to J Buttler, WICKET!!! J Buttler is out c Wahab Riaz b Mohammad Amir, 121.3 km/h good length outside off stump."
44.2,4,"M Amir to J Buttler, FOUR, 137.9 km/h full length outside off stump."
44.1,•,"M Amir to J Buttler, no run, 136.5 km/h good length outside off stump."
43.6,1,"H Ali to J Buttler, one run, 123.1 km/h good length outside off stump."
43.5,2,"H Ali to J Buttler, two runs, 138.6 km/h good length on leg stump."
43.4,3,"H Ali to M Ali, three runs, 138.9 km/h full length on leg stump."
43.3,1,"H Ali to J Buttler, one run, 134.6 km/h short length on off stump."
43.2,2,"H Ali to J Buttler, two runs, 119.3 km/h short length just outside off stump."
43.1,1,"H Ali to M Ali, one run."
42.6,1,"S Khan to M Ali, one run, 90.9 km/h good length going down leg."
42.5,1,"S Khan to J Buttler, one run, 94.5 km/h good length just outside off stump."
42.4,1,"S Khan to M Ali, one run, 88.5 km/h full length going down leg."
42.3,•,"S Khan to M Ali, no run, 94.3 km/h good length outside off stump."
42.2,1,"S Khan to J Buttler, one run, 88.1 km/h full length just outside off stump."
42.1,2,"S Khan to J Buttler, two runs, 88.0 km/h good length just outside off stump."
41.6,1,"H Ali to J Buttler, one run, 138.5 km/h full toss going down leg."
41.5,1,"H Ali to M Ali, one run, 121.2 km/h short length going down leg."
41.4,•,"H Ali to M Ali, no run, 135.9 km/h full length on middle stump."
41.3,1,"H Ali to J Buttler, one run, 121.2 km/h good length just outside off stump."
41.2,•,"H Ali to J Buttler, no run, 139.8 km/h full length just outside off stump."
41.1,2,"H Ali to J Buttler, two runs, 132.5 km/h short length on middle stump."
40.6,1,"S Khan to J Buttler, one run, 85.4 km/h good length going down leg."
40.5,1,"S Khan to M Ali, one run, 93.3 km/h good length on off stump."
40.4,1,"S Khan to J Buttler, one run, 88.4 km/h good length outside off stump."
40.3,1,"S Khan to M Ali, one run, 88.5 km/h full length on middle stump."
40.2,•,"S Khan to M Ali, no run, 89.3 km/h good length on middle stump."
40.1,1,"S Khan to J Buttler, one run, 85.5 km/h good length outside off stump."
39.6,1,"Wahab Riaz to J Buttler, one run, 141.7 km/h full length just outside off stump."
39.5,1,"Wahab Riaz to M Ali, one run, 139.1 km/h short length on leg stump."
39.4,1,"Wahab Riaz to J Buttler, one run, 137.7 km/h short length on middle stump."
39.3,4,"Wahab Riaz to J Buttler, FOUR, 140.0 km/h full length outside off stump."
39.2,1,"Wahab Riaz to M Ali, one run, 143.2 km/h good length just outside off stump."
39.1,1,"Wahab Riaz to J Buttler, one run, 141.1 km/h short length on middle stump."
39.1,1Wd,"Wahab Riaz to J Buttler, wide delivery."
38.6,•,"S Khan to M Ali, no run, 92.3 km/h good length on off stump."
38.5,W,"S Khan to J Root, WICKET!!! J Root is out c Mohammad Hafeez b Shadab Khan, 110.9 km/h good length outside off stump."
38.4,•,"S Khan to J Root, no run, 87.6 km/h good length outside off stump."
38.3,2,"S Khan to J Root, two runs, 88.5 km/h good length outside off stump."
38.2,•,"S Khan to J Root, no run, 91.6 km/h good length outside off stump."
38.1,•,"S Khan to J Root, no run, 85.7 km/h good length outside off stump."
37.6,2,"Wahab Riaz to J Buttler, two runs, 138.6 km/h short length outside off stump."
37.5,1,"Wahab Riaz to J Root, one run, 141.5 km/h good length just outside off stump."
37.4,4,"Wahab Riaz to J Root, FOUR, 138.9 km/h good length outside off stump."
37.3,1,"Wahab Riaz to J Buttler, one run, 140.4 km/h short length on off stump."
37.2,1,"Wahab Riaz to J Root, one run, 137.5 km/h short length outside off stump."
37.1,1Lb,"Wahab Riaz to J Buttler, 1 leg bye."
36.6,1,"M Amir to J Buttler, one run, 137.5 km/h good length outside off stump."
36.5,1,"M Amir to J Root, one run, 137.3 km/h full length outside off stump."
36.4,1,"M Amir to J Buttler, one run, 120.2 km/h short length outside off stump."
36.3,1,"M Amir to J Root, one run, 135.1 km/h short length on off stump."
36.2,•,"M Amir to J Root, no run, 135.9 km/h good length just outside off stump."
36.1,1,"M Amir to J Buttler, one run, 137.6 km/h good length outside off stump."
35.6,4,"H Ali to J Root, FOUR, 133.2 km/h short length going down leg."
35.5,1Lb,"H Ali to J Buttler, 1 leg bye."
35.4,2,"H Ali to J Buttler, two runs, 132.6 km/h full length going down leg."
35.3,1,"H Ali to J Root, one run, 136.3 km/h good length on middle stump."
35.2,1,"H Ali to J Buttler, one run."
35.1,1,"H Ali to J Root, one run, 137.9 km/h full length just outside off stump."
34.6,1,"M Amir to J Root, one run, 134.6 km/h good length on off stump."
34.5,1,"M Amir to J Buttler, one run, 135.5 km/h full length just outside off stump."
34.4,•,"M Amir to J Buttler, no run, 137.3 km/h good length on off stump."
34.3,4,"M Amir to J Buttler, FOUR, 117.9 km/h full length outside off stump."
34.2,4,"M Amir to J Buttler, FOUR, 138.9 km/h good length just outside off stump."
34.1,•,"M Amir to J Buttler, no run, 122.2 km/h good length outside off stump."
33.6,2,"H Ali to J Root, two runs, 114.1 km/h short length outside off stump."
33.5,1,"H Ali to J Buttler, one run, 139.6 km/h good length just outside off stump."
33.4,1,"H Ali to J Root, one run, 138.6 km/h short length just outside off stump."
33.3,1,"H Ali to J Buttler, one run, 122.3 km/h short length on off stump."
33.2,1,"H Ali to J Root, one run, 135.8 km/h short length on leg stump."
33.1,•,"H Ali to J Root, no run, 136.2 km/h good length just outside off stump."
32.6,1,"S Khan to J Root, one run, 91.1 km/h good length outside off stump."
32.5,1,"S Khan to J Buttler, one run, 90.4 km/h short length outside off stump."
32.4,•,"S Khan to J Buttler, no run, 85.3 km/h good length outside off stump."
32.3,1,"S Khan to J Root, one run, 84.9 km/h good length just outside off stump."
32.2,1,"S Khan to J Buttler, one run, 88.5 km/h good length on middle stump."
32.1,•,"S Khan to J Buttler, no run, 89.9 km/h good length just outside off stump."
31.6,1,"H Ali to J Buttler, one run, 131.9 km/h good length just outside off stump."
31.5,1,"H Ali to J Root, one run, 136.9 km/h short length on middle stump."
31.4,•,"H Ali to J Root, no run, 123.7 km/h full length just outside off stump."
31.3,•,"H Ali to J Root, no run, 141.2 km/h good length just outside off stump."
31.2,•,"H Ali to J Root, no run, 140.6 km/h full length just outside off stump."
31.1,•,"H Ali to J Root, no run, 135.7 km/h short length on middle stump."
30.6,6,"S Khan to J Buttler, SIX, 92.8 km/h short length on middle stump."
30.5,1,"S Khan to J Root, one run, 93.6 km/h short length outside off stump."
30.4,2,"S Khan to J Root, two runs, 91.8 km/h short length outside off stump."
30.3,1,"S Khan to J Buttler, one run, 89.1 km/h good length just outside off stump."
30.2,1,"S Khan to J Root, one run, 87.9 km/h good length outside off stump."
30.1,1,"S Khan to J Buttler, one run."
29.6,1,"Wahab Riaz to J Buttler, one run, 139.9 km/h short length on off stump."
29.5,4,"Wahab Riaz to J Buttler, FOUR, 144.4 km/h full toss outside off stump."
29.4,1,"Wahab Riaz to J Root, one run, 146.4 km/h good length outside off stump."
29.3,1,"Wahab Riaz to J Buttler, one run, 138.4 km/h short length just outside off stump."
29.2,•,"Wahab Riaz to J Buttler, no run, 148.6 km/h short length just outside off stump."
29.1,4,"Wahab Riaz to J Buttler, FOUR, 131.8 km/h good length just outside off stump."
28.6,1,"S Khan to J Buttler, one run, 88.2 km/h good length outside off stump."
28.5,•,"S Khan to J Buttler, no run, 88.7 km/h good length on leg stump."
28.4,1,"S Khan to J Root, one run, 85.2 km/h full length on middle stump."
28.3,1,"S Khan to J Buttler, one run, 85.7 km/h good length outside off stump."
28.2,1,"S Khan to J Root, one run, 87.0 km/h short length just outside off stump."
28.1,•,"S Khan to J Root, no run, 91.2 km/h good length outside off stump."
27.6,1,"Wahab Riaz to J Root, one run, 139.1 km/h short length just outside off stump."
27.5,•,"Wahab Riaz to J Root, no run, 146.8 km/h short length just outside off stump."
27.4,4,"Wahab Riaz to J Root, FOUR, 143.4 km/h good length outside off stump."
27.3,1,"Wahab Riaz to J Buttler, one run, 124.0 km/h full length outside off stump."
27.2,•,"Wahab Riaz to J Buttler, no run, 148.0 km/h short length just outside off stump."
27.1,•,"Wahab Riaz to J Buttler, no run, 138.6 km/h short length on middle stump."
26.6,3,"S Khan to J Buttler, three runs, 89.5 km/h short length just outside off stump."
26.5,1,"S Khan to J Root, one run, 88.1 km/h full length outside off stump."
26.4,•,"S Khan to J Root, no run, 85.1 km/h good length on off stump."
26.3,1,"S Khan to J Buttler, one run, 87.8 km/h good length outside off stump."
26.2,4,"S Khan to J Buttler, FOUR, 84.5 km/h full length just outside off stump."
26.1,1,"S Khan to J Root, one run."
25.6,4,"Wahab Riaz to J Buttler, FOUR, 141.3 km/h good length just outside off stump."
25.5,1,"Wahab Riaz to J Root, one run, 135.0 km/h short length on off stump."
25.4,1,"Wahab Riaz to J Buttler, one run, 140.5 km/h short length on middle stump."
25.3,1,"Wahab Riaz to J Root, one run, 142.3 km/h short length going down leg."
25.2,•,"Wahab Riaz to J Root, no run, 134.6 km/h short length on middle stump."
25.1,1,"Wahab Riaz to J Buttler, one run, 132.5 km/h short length on middle stump."
24.6,6,"M Hafeez to J Root, SIX, 85.8 km/h short length on off stump."
24.5,1,"M Hafeez to J Buttler, one run, 85.6 km/h good length on off stump."
24.4,6,"M Hafeez to J Buttler, SIX, 86.6 km/h good length on leg stump."
24.3,1,"M Hafeez to J Root, one run, 90.6 km/h good length on leg stump."
24.2,1,"M Hafeez to J Buttler, one run, 87.3 km/h good length going down leg."
24.1,•,"M Hafeez to J Buttler, no run, 83.4 km/h short length on middle stump."
23.6,1,"S Malik to J Buttler, one run, 95.4 km/h good length on middle stump."
23.5,•,"S Malik to J Buttler, no run, 96.8 km/h good length just outside off stump."
23.4,•,"S Malik to J Buttler, no run."
23.3,•,"S Malik to J Buttler, no run, 84.9 km/h good length outside off stump."
23.2,•,"S Malik to J Buttler, no run, 93.7 km/h short length just outside off stump."
23.1,4,"S Malik to J Buttler, FOUR, 90.8 km/h full length just outside off stump."
22.6,•,"M Hafeez to J Root, no run, 83.3 km/h good length going down leg."
22.5,1,"M Hafeez to J Buttler, one run, 81.1 km/h good length going down leg."
22.4,2,"M Hafeez to J Buttler, two runs, 87.8 km/h good length just outside off stump."
22.3,1,"M Hafeez to J Root, one run, 89.5 km/h short length going down leg."
22.2,4,"M Hafeez to J Root, FOUR, 84.0 km/h short length just outside off stump."
22.1,•,"M Hafeez to J Root, no run, 90.0 km/h good length on middle stump."
21.6,1,"S Malik to J Root, one run, 94.4 km/h short length on leg stump."
21.5,•,"S Malik to J Root, no run, 94.8 km/h good length on off stump."
21.4,1,"S Malik to J Buttler, one run, 95.0 km/h good length on leg stump."
21.3,•,"S Malik to J Buttler, no run, 95.6 km/h good length just outside off stump."
21.2,W,"S Malik to B Stokes, WICKET!!! B Stokes is out c Sarfaraz Ahmed b Shoaib Malik, 98.0 km/h good length just outside off stump."
21.1,•,"S Malik to B Stokes, no run, 89.9 km/h good length on middle stump."
20.6,1,"M Hafeez to B Stokes, one run, 85.3 km/h good length just outside off stump."
20.5,•,"M Hafeez to B Stokes, no run, 82.5 km/h full length on middle stump."
20.4,•,"M Hafeez to B Stokes, no run, 91.3 km/h good length just outside off stump."
20.3,1,"M Hafeez to J Root, one run, 86.6 km/h short length going down leg."
20.2,1,"M Hafeez to B Stokes, one run, 83.4 km/h full toss going down leg."
20.1,1,"M Hafeez to J Root, one run, 82.9 km/h short length on leg stump."
19.6,1,"S Malik to J Root, one run, 92.1 km/h good length on off stump."
19.5,1,"S Malik to B Stokes, one run, 90.9 km/h full length on middle stump."
19.4,1,"S Malik to J Root, one run, 87.2 km/h full length just outside off stump."
19.3,•,"S Malik to J Root, no run, 88.6 km/h good length just outside off stump."
19.2,•,"S Malik to J Root, no run, 88.8 km/h full length outside off stump."
19.1,•,"S Malik to J Root, no run, 91.7 km/h good length on off stump."
18.6,1,"M Hafeez to J Root, one run, 82.7 km/h good length on middle stump."
18.5,1,"M Hafeez to B Stokes, one run, 82.0 km/h full length just outside off stump."
18.4,•,"M Hafeez to B Stokes, no run, 80.9 km/h full length just outside off stump."
18.3,•,"M Hafeez to B Stokes, no run, 81.8 km/h good length just outside off stump."
18.2,•,"M Hafeez to B Stokes, no run, 78.9 km/h full length on middle stump."
18.1,1,"M Hafeez to J Root, one run, 84.7 km/h good length on leg stump."
17.6,4,"H Ali to B Stokes, FOUR, 139.8 km/h full length on off stump."
17.5,1,"H Ali to J Root, one run, 131.2 km/h short length just outside off stump."
17.4,•,"H Ali to J Root, no run, 136.6 km/h good length on middle stump."
17.3,2,"H Ali to J Root, two runs, 130.7 km/h good length on middle stump."
17.2,•,"H Ali to J Root, no run, 138.1 km/h full length on leg stump."
17.1,4,"H Ali to J Root, FOUR."
17.1,1Wd,"H Ali to J Root, wide delivery."
16.6,1,"M Hafeez to J Root, one run, 82.0 km/h good length on off stump."
16.5,1,"M Hafeez to B Stokes, one run, 81.2 km/h full length on middle stump."
16.4,1,"M Hafeez to J Root, one run, 82.9 km/h good length on middle stump."
16.3,•,"M Hafeez to J Root, no run, 79.8 km/h good length just outside off stump."
16.2,1,"M Hafeez to B Stokes, one run, 89.6 km/h short length on middle stump."
16.1,1,"M Hafeez to J Root, one run, 79.3 km/h short length going down leg."
15.6,1,"H Ali to J Root, one run, 135.2 km/h short length on middle stump."
15.5,•,"H Ali to J Root, no run, 133.9 km/h short length on off stump."
15.4,1,"H Ali to B Stokes, one run, 136.1 km/h short length just outside off stump."
15.3,•,"H Ali to B Stokes, no run, 133.7 km/h short length just outside off stump."
15.2,2,"H Ali to B Stokes, two runs, 137.8 km/h full length going down leg."
15.1,1,"H Ali to J Root, one run, 134.7 km/h short length just outside off stump."
14.6,•,"M Hafeez to B Stokes, no run, 88.8 km/h short length just outside off stump."
14.5,W,"M Hafeez to E Morgan, WICKET!!! E Morgan is out b Mohammad Hafeez, 90.5 km/h good length on middle stump."
14.4,•,"M Hafeez to E Morgan, no run, 89.1 km/h good length on middle stump."
14.3,•,"M Hafeez to E Morgan, no run, 93.3 km/h short length just outside off stump."
14.2,•,"M Hafeez to E Morgan, no run, 86.8 km/h good length just outside off stump."
14.1,1,"M Hafeez to J Root, one run, 78.5 km/h good length going down leg."
13.6,1,"H Ali to J Root, one run, 143.8 km/h full toss going down leg."
13.5,•,"H Ali to J Root, no run, 136.5 km/h full length on middle stump."
13.4,•,"H Ali to J Root, no run, 134.5 km/h short length on off stump."
13.3,4,"H Ali to J Root, FOUR, 137.9 km/h short length outside off stump."
13.2,•,"H Ali to J Root, no run, 138.1 km/h good length outside off stump."
13.1,•,"H Ali to J Root, no run, 136.9 km/h good length on middle stump."
12.6,1,"M Hafeez to J Root, one run, 83.1 km/h good length going down leg."
12.5,1,"M Hafeez to E Morgan, one run, 80.4 km/h good length just outside off stump."
12.4,•,"M Hafeez to E Morgan, no run, 82.1 km/h good length on middle stump."
12.3,1,"M Hafeez to J Root, one run, 83.4 km/h good length on middle stump."
12.2,4,"M Hafeez to J Root, FOUR, 86.8 km/h short length going down leg."
12.1,•,"M Hafeez to J Root, no run, 82.2 km/h good length on off stump."
11.6,4,"H Ali to E Morgan, FOUR, 137.8 km/h short length on middle stump."
11.5,1,"H Ali to J Root, one run, 134.5 km/h short length on middle stump."
11.4,1,"H Ali to E Morgan, one run, 137.4 km/h short length just outside off stump."
11.3,•,"H Ali to E Morgan, no run, 136.3 km/h good length on leg stump."
11.2,•,"H Ali to E Morgan, no run, 132.9 km/h short length just outside off stump."
11.1,1,"H Ali to J Root, one run, 139.3 km/h good length just outside off stump."
10.6,1,"Wahab Riaz to J Root, one run, 139.8 km/h full length outside off stump."
10.5,1,"Wahab Riaz to E Morgan, one run, 137.1 km/h short length on middle stump."
10.4,•,"Wahab Riaz to E Morgan, no run, 139.1 km/h good length on middle stump."
10.3,•,"Wahab Riaz to E Morgan, no run, 141.2 km/h short length just outside off stump."
10.2,1,"Wahab Riaz to J Root, one run, 139.3 km/h short length just outside off stump."
10.1,1,"Wahab Riaz to E Morgan, one run, 140.2 km/h short length on middle stump."
9.6,1,"M Amir to E Morgan, one run, 132.9 km/h good length on off stump."
9.5,•,"M Amir to E Morgan, no run, 137.0 km/h full length on leg stump."
9.4,•,"M Amir to E Morgan, no run, 135.2 km/h short length just outside off stump."
9.3,•,"M Amir to E Morgan, no run, 135.9 km/h good length just outside off stump."
9.2,1,"M Amir to J Root, one run, 141.7 km/h short length just outside off stump."
9.1,•,"M Amir to J Root, no run, 132.8 km/h good length outside off stump."
8.6,W,"Wahab Riaz to J Bairstow, WICKET!!! J Bairstow is out c Sarfaraz Ahmed b Wahab Riaz, 139.9 km/h short length outside off stump."
8.5,•,"Wahab Riaz to J Bairstow, no run."
8.4,•,"Wahab Riaz to J Bairstow, no run, 134.8 km/h good length outside off stump."
8.3,4,"Wahab Riaz to J Bairstow, FOUR, 142.7 km/h full length outside off stump."
8.2,•,"Wahab Riaz to J Bairstow, no run, 145.2 km/h short length on off stump."
8.1,2,"Wahab Riaz to J Bairstow, two runs, 139.5 km/h short length just outside off stump."
7.6,•,"M Amir to J Root, no run, 133.4 km/h good length just outside off stump."
7.5,1,"M Amir to J Bairstow, one run, 136.6 km/h short length just outside off stump."
7.4,1,"M Amir to J Root, one run, 131.7 km/h good length outside off stump."
7.3,2,"M Amir to J Root, two runs, 135.8 km/h good length on middle stump."
7.2,4,"M Amir to J Root, FOUR, 121.4 km/h good length outside off stump."
7.1,•,"M Amir to J Root, no run, 123.4 km/h good length outside off stump."
6.6,•,"Wahab Riaz to J Bairstow, no run, 138.7 km/h good length just outside off stump."
6.5,4,"Wahab Riaz to J Bairstow, FOUR, 142.6 km/h full length outside off stump."
6.4,4,"Wahab Riaz to J Bairstow, FOUR, 141.5 km/h short length on leg stump."
6.3,•,"Wahab Riaz to J Bairstow, no run, 140.7 km/h good length on off stump."
6.2,1,"Wahab Riaz to J Root, one run, 142.0 km/h good length just outside off stump."
6.1,•,"Wahab Riaz to J Root, no run, 139.6 km/h short length on middle stump."
5.6,2,"M Amir to J Bairstow, two runs, 126.2 km/h good length just outside off stump."
5.5,1,"M Amir to J Root, one run, 131.0 km/h good length outside off stump."
5.4,1,"M Amir to J Bairstow, one run, 133.1 km/h short length just outside off stump."
5.3,1,"M Amir to J Root, one run, 133.1 km/h good length outside off stump."
5.2,4,"M Amir to J Root, FOUR, 125.4 km/h short length just outside off stump."
5.1,•,"M Amir to J Root, no run, 137.9 km/h short length on off stump."
4.6,•,"S Khan to J Bairstow, no run, 90.7 km/h good length outside off stump."
4.5,•,"S Khan to J Bairstow, no run, 89.8 km/h short length just outside off stump."
4.4,6,"S Khan to J Bairstow, SIX, 88.2 km/h full length outside off stump."
4.3,•,"S Khan to J Bairstow, no run, 91.0 km/h good length just outside off stump."
4.2,•,"S Khan to J Bairstow, no run, 90.3 km/h good length just outside off stump."
4.1,•,"S Khan to J Bairstow, no run, 90.2 km/h good length outside off stump."
3.6,•,"M Amir to J Root, no run, 136.8 km/h good length outside off stump."
3.5,•,"M Amir to J Root, no run, 138.3 km/h good length just outside off stump."
3.4,1,"M Amir to J Bairstow, one run, 122.5 km/h good length just outside off stump."
3.3,•,"M Amir to J Bairstow, no run, 137.9 km/h good length just outside off stump."
3.2,2,"M Amir to J Bairstow, two runs, 124.3 km/h good length on middle stump."
3.1,•,"M Amir to J Bairstow, no run, 133.6 km/h good length outside off stump."
3.1,1Wd,"M Amir to J Bairstow, wide delivery."
2.6,4,"S Khan to J Root, FOUR, 95.9 km/h short length just outside off stump."
2.5,1,"S Khan to J Bairstow, one run, 91.6 km/h good length on middle stump."
2.4,•,"S Khan to J Bairstow, no run, 90.8 km/h good length just outside off stump."
2.3,1,"S Khan to J Root, one run, 95.8 km/h short length on middle stump."
2.2,•,"S Khan to J Root, no run, 97.6 km/h short length outside off stump."
2.1,W,"S Khan to J Roy, WICKET!!! J Roy is out lbw Shadab Khan, 94.7 km/h full length on middle stump."
1.6,4,"M Amir to J Bairstow, FOUR, 137.0 km/h good length outside off stump."
1.5,•,"M Amir to J Bairstow, no run, 138.7 km/h short length outside off stump."
1.4,•,"M Amir to J Bairstow, no run, 135.5 km/h good length outside off stump."
1.3,•,"M Amir to J Bairstow, no run, 137.6 km/h good length outside off stump."
1.2,•,"M Amir to J Bairstow, no run, 135.1 km/h good length on middle stump."
1.1,•,"M Amir to J Bairstow, no run, 135.9 km/h good length just outside off stump."
0.6,•,"S Khan to J Roy, no run, 94.3 km/h good length just outside off stump."
0.5,•,"S Khan to J Roy, no run, 92.9 km/h short length just outside off stump."
0.4,•,"S Khan to J Roy, no run, 89.1 km/h short length just outside off stump."
0.3,4,"S Khan to J Roy, FOUR, 96.6 km/h short length just outside off stump."
0.2,4,"S Khan to J Roy, FOUR, 97.5 km/h short length just outside off stump."
0.1,•,"S Khan to J Roy, no run, 92.7 km/h good length on middle stump."
49.6,4,"C Woakes to S Khan, FOUR, 137.0 km/h full length on off stump."
49.5,•,"C Woakes to S Khan, no run, 135.2 km/h full toss on off stump."
49.4,2,"C Woakes to S Khan, two runs, 131.9 km/h full length on middle stump."
49.3,4,"C Woakes to S Khan, FOUR."
49.2,1,"C Woakes to H Ali, one run, 134.4 km/h short length going down leg."
49.1,W,"C Woakes to S Malik, WICKET!!! S Malik is out c Eoin Morgan b Chris Woakes, 133.7 km/h full length on middle stump."
48.6,6,"J Archer to H Ali, SIX, 120.4 km/h good length outside off stump."
48.5,•,"J Archer to H Ali, no run."
48.4,1,"J Archer to S Malik, one run, 111.6 km/h short length just outside off stump."
48.3,•,"J Archer to S Malik, no run, 121.6 km/h full length outside off stump."
48.2,1,"J Archer to H Ali, one run, 142.6 km/h full length on middle stump."
48.1,2,"J Archer to H Ali, two runs, 124.6 km/h full length on leg stump."
47.6,2,"C Woakes to S Malik, two runs, 137.9 km/h full toss going down leg."
47.5,W,"C Woakes to Wahab Riaz, WICKET!!! Wahab Riaz is out c Joe Root b Chris Woakes, 134.6 km/h good length going down leg."
47.4,4,"C Woakes to Wahab Riaz, FOUR, 134.4 km/h good length going down leg."
47.3,1,"C Woakes to S Malik, one run, 118.4 km/h short length on middle stump."
47.3,1Wd,"C Woakes to S Malik, wide delivery."
47.2,W,"C Woakes to S Ahmed, WICKET!!! S Ahmed is out c & b Chris Woakes."
47.1,2,"C Woakes to S Ahmed, two runs, 132.8 km/h full length on middle stump."
46.6,2,"M Wood to S Malik, two runs, 138.1 km/h short length on middle stump."
46.5,1,"M Wood to S Ahmed, one run, 147.6 km/h good length just outside off stump."
46.4,1,"M Wood to S Malik, one run, 126.1 km/h short length just outside off stump."
46.3,1,"M Wood to S Ahmed, one run, 124.3 km/h short length just outside off stump."
46.2,1,"M Wood to S Malik, one run."
46.1,W,"M Wood to A Ali, WICKET!!! A Ali is out c Jonny Bairstow b Mark Wood, 126.8 km/h short length outside off stump."
45.6,4,"J Archer to S Ahmed, four runs, 141.7 km/h short length on leg stump."
45.5,4,"J Archer to S Ahmed, FOUR, 143.8 km/h full length on middle stump."
45.4,2,"J Archer to S Ahmed, two runs, 129.8 km/h short length just outside off stump."
45.3,2,"J Archer to S Ahmed, two runs, 139.9 km/h short length on middle stump."
45.2,1,"J Archer to A Ali, one run, 146.0 km/h full toss going down leg."
45.1,1,"J Archer to S Ahmed, one run, 141.6 km/h full length on off stump."
44.6,•,"M Wood to A Ali, no run, 148.9 km/h good length outside off stump."
44.5,2,"M Wood to A Ali, two runs, 143.0 km/h short length just outside off stump."
44.4,•,"M Wood to A Ali, no run, 142.7 km/h short length on middle stump."
44.3,2,"M Wood to A Ali, two runs."
44.2,•,"M Wood to A Ali, no run, 123.8 km/h short length outside off stump."
44.1,1,"M Wood to S Ahmed, one run, 121.9 km/h short length just outside off stump."
43.6,•,"J Archer to A Ali, no run, 140.7 km/h short length on off stump."
43.5,6,"J Archer to A Ali, SIX, 113.0 km/h full length going down leg."
43.4,1,"J Archer to S Ahmed, one run, 145.7 km/h full length going down leg."
43.3,2,"J Archer to S Ahmed, two runs, 139.2 km/h short length just outside off stump."
43.2,1,"J Archer to A Ali, one run, 116.7 km/h good length outside off stump."
43.2,1Wd,"J Archer to A Ali, wide delivery."
43.1,2,"J Archer to A Ali, two runs, 142.6 km/h good length on middle stump."
42.6,•,"M Wood to S Ahmed, no run."
42.5,•,"M Wood to S Ahmed, no run, 149.4 km/h full length going down leg."
42.4,W,"M Wood to M Hafeez, WICKET!!! M Hafeez is out c Chris Woakes b Mark Wood, 145.9 km/h full length outside off stump."
42.3,1,"M Wood to S Ahmed, one run, 129.2 km/h short length just outside off stump."
42.2,1,"M Wood to M Hafeez, one run, 145.7 km/h full length just outside off stump."
42.1,6,"M Wood to M Hafeez, SIX, 145.9 km/h good length going down leg."
41.6,1,"J Archer to M Hafeez, one run, 141.1 km/h short length going down leg."
41.5,•,"J Archer to M Hafeez, no run, 138.4 km/h short length just outside off stump."
41.4,•,"J Archer to M Hafeez, no run, 139.2 km/h short length on middle stump."
