Ball,Runs,Commentary
12.1,•,"I Udana to R Sharma, no run, 127.5 km/h good length just outside off stump."
11.6,2,"NTLC Perera to KL Rahul, two runs."
11.5,1,"NTLC Perera to R Sharma, one run, 129.2 km/h good length outside off stump."
11.4,1,"NTLC Perera to KL Rahul, one run, 127.0 km/h good length just outside off stump."
11.3,1,"NTLC Perera to R Sharma, one run, 125.5 km/h short length on off stump."
11.2,1,"NTLC Perera to KL Rahul, one run, 127.9 km/h short length just outside off stump."
11.1,•,"NTLC Perera to KL Rahul, no run, 127.1 km/h good length just outside off stump."
10.6,•,"I Udana to R Sharma, no run, 129.7 km/h good length just outside off stump."
10.5,4,"I Udana to R Sharma, FOUR, 126.0 km/h full length outside off stump."
10.4,•,"I Udana to R Sharma, no run, 127.9 km/h good length just outside off stump."
10.3,1,"I Udana to KL Rahul, one run, 120.7 km/h short length outside off stump."
10.2,•,"I Udana to KL Rahul, no run, 125.2 km/h full length just outside off stump."
10.1,1,"I Udana to R Sharma, one run, 124.9 km/h good length outside off stump."
9.6,4,"K Rajitha to KL Rahul, FOUR, 131.4 km/h short length just outside off stump."
9.5,•,"K Rajitha to KL Rahul, no run, 106.5 km/h short length just outside off stump."
9.4,1,"K Rajitha to R Sharma, one run, 115.5 km/h short length just outside off stump."
9.3,•,"K Rajitha to R Sharma, no run, 131.4 km/h good length outside off stump."
9.2,1,"K Rajitha to KL Rahul, one run, 126.2 km/h short length outside off stump."
9.1,1,"K Rajitha to R Sharma, one run, 127.4 km/h full length going down leg."
8.6,•,"L Malinga to KL Rahul, no run, 114.4 km/h short length just outside off stump."
8.5,•,"L Malinga to KL Rahul, no run, 129.0 km/h short length just outside off stump."
8.4,•,"L Malinga to KL Rahul, no run, 115.6 km/h good length just outside off stump."
8.3,•,"L Malinga to KL Rahul, no run, 117.5 km/h good length on middle stump."
8.2,•,"L Malinga to KL Rahul, no run."
8.1,•,"L Malinga to KL Rahul, no run, 113.7 km/h short length just outside off stump."
7.6,•,"K Rajitha to R Sharma, no run, 113.1 km/h good length on middle stump."
7.5,1,"K Rajitha to KL Rahul, one run, 133.4 km/h short length on middle stump."
7.4,•,"K Rajitha to KL Rahul, no run, 108.5 km/h good length going down leg."
7.3,•,"K Rajitha to KL Rahul, no run, 130.8 km/h short length on off stump."
7.2,•,"K Rajitha to KL Rahul, no run, 131.1 km/h good length on off stump."
7.1,•,"K Rajitha to KL Rahul, no run, 107.2 km/h short length just outside off stump."
6.6,1,"L Malinga to KL Rahul, one run, 113.3 km/h full toss going down leg."
6.5,1,"L Malinga to R Sharma, one run, 133.0 km/h short length just outside off stump."
6.4,•,"L Malinga to R Sharma, no run, 111.4 km/h short length on off stump."
6.3,•,"L Malinga to R Sharma, no run, 133.4 km/h short length just outside off stump."
6.2,1,"L Malinga to KL Rahul, one run, 107.6 km/h good length going down leg."
6.1,•,"L Malinga to KL Rahul, no run, 104.8 km/h good length on leg stump."
5.6,4,"K Rajitha to R Sharma, FOUR, 132.7 km/h good length on leg stump."
5.5,•,"K Rajitha to R Sharma, no run, 111.1 km/h good length just outside off stump."
5.4,•,"K Rajitha to R Sharma, no run."
5.3,•,"K Rajitha to R Sharma, no run, 115.1 km/h short length outside off stump."
5.2,4,"K Rajitha to R Sharma, FOUR, 132.7 km/h full length outside off stump."
5.1,1,"K Rajitha to KL Rahul, one run, 135.1 km/h good length outside off stump."
4.6,•,"L Malinga to R Sharma, no run, 114.2 km/h good length just outside off stump."
4.5,4,"L Malinga to R Sharma, FOUR, 133.1 km/h full length going down leg."
4.4,4,"L Malinga to R Sharma, FOUR, 132.4 km/h full toss outside off stump."
4.3,1,"L Malinga to KL Rahul, one run, 132.6 km/h short length just outside off stump."
4.2,1,"L Malinga to R Sharma, one run, 108.3 km/h full length going down leg."
4.1,1,"L Malinga to KL Rahul, one run, 116.3 km/h short length on off stump."
3.6,•,"K Rajitha to R Sharma, no run, 132.0 km/h full length on middle stump."
3.5,•,"K Rajitha to R Sharma, no run, 131.8 km/h full length just outside off stump."
3.4,•,"K Rajitha to R Sharma, no run, 129.7 km/h good length just outside off stump."
3.3,1,"K Rajitha to KL Rahul, one run, 134.2 km/h full length on middle stump."
3.2,•,"K Rajitha to KL Rahul, no run, 130.2 km/h full length on off stump."
3.1,•,"K Rajitha to KL Rahul, no run, 132.6 km/h good length going down leg."
2.6,4,"L Malinga to R Sharma, FOUR, 134.9 km/h full length on leg stump."
2.5,1,"L Malinga to KL Rahul, one run, 129.6 km/h good length on leg stump."
2.4,•,"L Malinga to KL Rahul, no run, 133.4 km/h good length just outside off stump."
2.3,4,"L Malinga to KL Rahul, FOUR, 131.7 km/h good length outside off stump."
2.2,•,"L Malinga to KL Rahul, no run, 133.5 km/h good length on off stump."
2.1,4,"L Malinga to KL Rahul, FOUR, 129.3 km/h short length outside off stump."
1.6,1,"K Rajitha to KL Rahul, one run, 130.0 km/h short length outside off stump."
1.5,4,"K Rajitha to KL Rahul, FOUR, 131.9 km/h short length just outside off stump."
1.4,1Lb,"K Rajitha to R Sharma, 1 leg bye."
1.3,4,"K Rajitha to R Sharma, FOUR, 126.4 km/h good length outside off stump."
1.2,•,"K Rajitha to R Sharma, no run, 131.5 km/h short length just outside off stump."
1.1,2,"K Rajitha to R Sharma, two runs, 127.7 km/h short length just outside off stump."
0.6,•,"L Malinga to KL Rahul, no run, 126.3 km/h full length on leg stump."
0.5,•,"L Malinga to KL Rahul, no run, 127.9 km/h good length outside off stump."
0.4,•,"L Malinga to KL Rahul, no run, 136.2 km/h good length on off stump."
0.3,•,"L Malinga to KL Rahul, no run, 131.2 km/h full length outside off stump."
0.2,1,"L Malinga to R Sharma, one run."
0.1,1,"L Malinga to KL Rahul, one run."
49.6,2,"B Kumar to D de Silva, two runs, 130.9 km/h full length going down leg."
49.5,1,"B Kumar to I Udana, one run, 115.2 km/h short length outside off stump."
49.4,1,"B Kumar to D de Silva, one run, 133.4 km/h full toss on leg stump."
49.3,•,"B Kumar to D de Silva, no run, 132.5 km/h short length on leg stump."
49.2,W,"B Kumar to NTLC Perera, WICKET!!! NTLC Perera is out c Hardik Pandya b Bhuvneshwar Kumar, 119.2 km/h good length outside off stump."
49.2,1Wd,"B Kumar to NTLC Perera, wide delivery."
49.2,2Wd,"B Kumar to D de Silva, wide delivery."
49.1,•,"B Kumar to D de Silva, no run, 137.0 km/h full toss going down leg."
48.6,1,"J Bumrah to D de Silva, one run, 136.4 km/h full toss going down leg."
48.5,1,"J Bumrah to NTLC Perera, one run, 141.8 km/h full toss just outside off stump."
48.4,1,"J Bumrah to D de Silva, one run, 140.6 km/h full length going down leg."
48.3,1,"J Bumrah to NTLC Perera, one run, 141.1 km/h full toss just outside off stump."
48.2,W,"J Bumrah to A Mathews, WICKET!!! A Mathews is out c Rohit Sharma b Jasprit Bumrah, 140.7 km/h full length on off stump."
48.1,1Lb,"J Bumrah to D de Silva, 1 leg bye."
47.6,1,"B Kumar to D de Silva, one run."
47.5,1,"B Kumar to A Mathews, one run, 137.6 km/h full toss going down leg."
47.4,1,"B Kumar to D de Silva, one run, 133.2 km/h short length going down leg."
47.3,1,"B Kumar to A Mathews, one run, 137.5 km/h full length on off stump."
47.2,4,"B Kumar to A Mathews, FOUR, 132.0 km/h short length just outside off stump."
47.1,•,"B Kumar to A Mathews, no run."
46.6,1,"J Bumrah to A Mathews, one run, 139.6 km/h full toss on middle stump."
46.5,1,"J Bumrah to D de Silva, one run, 139.5 km/h full length on middle stump."
46.4,•,"J Bumrah to D de Silva, no run, 140.6 km/h full toss just outside off stump."
46.3,1,"J Bumrah to A Mathews, one run, 114.3 km/h full length outside off stump."
46.2,•,"J Bumrah to A Mathews, no run, 115.3 km/h short length just outside off stump."
46.1,1,"J Bumrah to D de Silva, one run, 136.4 km/h full length just outside off stump."
45.6,1,"H Pandya to D de Silva, one run, 132.9 km/h short length on middle stump."
45.5,•,"H Pandya to D de Silva, no run, 119.2 km/h short length outside off stump."
45.4,•,"H Pandya to D de Silva, no run, 109.9 km/h good length outside off stump."
45.3,4,"H Pandya to D de Silva, FOUR, 138.0 km/h full length going down leg."
45.2,1,"H Pandya to A Mathews, one run, 117.9 km/h good length going down leg."
45.1,1,"H Pandya to D de Silva, one run, 117.7 km/h good length outside off stump."
44.6,1,"B Kumar to D de Silva, one run, 122.2 km/h good length outside off stump."
44.5,1,"B Kumar to A Mathews, one run, 121.5 km/h full length outside off stump."
44.4,1,"B Kumar to D de Silva, one run, 121.3 km/h good length outside off stump."
44.3,1,"B Kumar to A Mathews, one run."
44.2,1,"B Kumar to D de Silva, one run, 116.0 km/h good length outside off stump."
44.1,1,"B Kumar to A Mathews, one run, 118.0 km/h good length outside off stump."
43.6,1,"H Pandya to A Mathews, one run, 115.7 km/h good length going down leg."
43.5,4,"H Pandya to A Mathews, FOUR."
43.4,•,"H Pandya to A Mathews, no run, 111.0 km/h short length outside off stump."
43.4,1Nb,"H Pandya to A Mathews, 1 run, no-ball."
43.3,1,"H Pandya to D de Silva, one run, 131.0 km/h short length going down leg."
43.2,1,"H Pandya to A Mathews, one run, 107.0 km/h short length on middle stump."
43.1,4,"H Pandya to A Mathews, FOUR, 130.7 km/h short length just outside off stump."
42.6,1,"J Bumrah to A Mathews, one run, 134.7 km/h full toss on off stump."
42.5,•,"J Bumrah to A Mathews, no run, 142.9 km/h full length just outside off stump."
42.4,1,"J Bumrah to D de Silva, one run, 117.6 km/h short length just outside off stump."
42.3,•,"J Bumrah to D de Silva, no run, 135.2 km/h short length on middle stump."
42.2,•,"J Bumrah to D de Silva, no run, 139.5 km/h full toss just outside off stump."
42.1,1,"J Bumrah to A Mathews, one run, 138.3 km/h full length on middle stump."
41.6,•,"H Pandya to D de Silva, no run."
41.5,1,"H Pandya to A Mathews, one run, 139.0 km/h short length just outside off stump."
41.4,4B,"H Pandya to A Mathews, 4 byes."
41.3,•,"H Pandya to A Mathews, no run, 113.6 km/h full length outside off stump."
41.2,1,"H Pandya to D de Silva, one run, 117.6 km/h short length just outside off stump."
41.1,1,"H Pandya to A Mathews, one run, 107.9 km/h short length on leg stump."
40.6,•,"J Bumrah to D de Silva, no run, 115.2 km/h short length on middle stump."
40.5,1,"J Bumrah to A Mathews, one run, 138.5 km/h full toss just outside off stump."
40.4,•,"J Bumrah to A Mathews, no run, 118.7 km/h short length just outside off stump."
40.4,1Wd,"J Bumrah to A Mathews, wide delivery."
40.3,1,"J Bumrah to D de Silva, one run, 134.7 km/h full length just outside off stump."
40.2,1,"J Bumrah to A Mathews, one run, 112.6 km/h short length on middle stump."
40.1,1,"J Bumrah to D de Silva, one run, 121.9 km/h short length on leg stump."
39.6,4,"K Yadav to A Mathews, FOUR, 71.5 km/h good length on middle stump."
39.5,1,"K Yadav to D de Silva, one run, 75.5 km/h good length on middle stump."
39.4,1,"K Yadav to A Mathews, one run, 71.8 km/h good length just outside off stump."
39.3,1,"K Yadav to D de Silva, one run, 71.9 km/h good length outside off stump."
39.2,•,"K Yadav to D de Silva, no run, 71.1 km/h good length outside off stump."
39.1,•,"K Yadav to D de Silva, no run, 75.0 km/h good length just outside off stump."
38.6,4,"R Jadeja to A Mathews, FOUR, 94.0 km/h short length just outside off stump."
38.5,•,"R Jadeja to A Mathews, no run, 88.9 km/h good length just outside off stump."
38.4,6,"R Jadeja to A Mathews, SIX, 94.2 km/h good length going down leg."
38.3,•,"R Jadeja to A Mathews, no run, 92.0 km/h good length just outside off stump."
38.2,1,"R Jadeja to D de Silva, one run, 92.1 km/h full length just outside off stump."
38.1,•,"R Jadeja to D de Silva, no run, 93.7 km/h good length on off stump."
37.6,3,"K Yadav to D de Silva, three runs, 75.3 km/h full length outside off stump."
37.5,W,"K Yadav to L Thirimanne, WICKET!!! L Thirimanne is out c Ravindra Jadeja b Kuldeep Yadav, 71.7 km/h good length outside off stump."
37.4,1,"K Yadav to A Mathews, one run, 70.8 km/h good length going down leg."
37.3,•,"K Yadav to A Mathews, no run, 80.4 km/h good length going down leg."
37.2,•,"K Yadav to A Mathews, no run."
37.1,1,"K Yadav to L Thirimanne, one run, 80.5 km/h good length just outside off stump."
36.6,6,"R Jadeja to A Mathews, SIX."
36.5,•,"R Jadeja to A Mathews, no run."
36.4,•,"R Jadeja to A Mathews, no run."
36.3,•,"R Jadeja to A Mathews, no run, 92.0 km/h good length on middle stump."
36.2,2,"R Jadeja to A Mathews, two runs, 84.9 km/h short length going down leg."
36.1,•,"R Jadeja to A Mathews, no run, 93.5 km/h good length going down leg."
35.6,•,"K Yadav to L Thirimanne, no run, 83.9 km/h good length outside off stump."
35.5,1Lb,"K Yadav to A Mathews, 1 leg bye."
