Ball,Runs,Commentary
26.1,1,"L Plunkett to D Pretorius, one run, 137.6 km/h short length on off stump."
25.6,•,"M Ali to R van der Dussen, no run, 91.5 km/h good length on middle stump."
25.5,W,"M Ali to JP Duminy, WICKET!!! JP Duminy is out c Ben Stokes b Moeen Ali, 86.7 km/h good length just outside off stump."
25.4,•,"M Ali to JP Duminy, no run, 86.9 km/h good length on off stump."
25.3,4,"M Ali to JP Duminy, FOUR, 86.3 km/h good length on off stump."
25.2,1,"M Ali to R van der Dussen, one run, 89.3 km/h good length on middle stump."
25.1,•,"M Ali to R van der Dussen, no run, 87.9 km/h good length outside off stump."
24.6,•,"L Plunkett to JP Duminy, no run, 134.1 km/h good length on off stump."
24.5,•,"L Plunkett to JP Duminy, no run, 127.5 km/h full length on middle stump."
24.4,1,"L Plunkett to R van der Dussen, one run, 133.8 km/h short length outside off stump."
24.3,1,"L Plunkett to JP Duminy, one run, 138.2 km/h short length on middle stump."
24.2,•,"L Plunkett to JP Duminy, no run, 135.8 km/h good length on off stump."
24.1,•,"L Plunkett to JP Duminy, no run, 134.4 km/h short length outside off stump."
23.6,1,"M Ali to JP Duminy, one run, 88.0 km/h good length on middle stump."
23.5,1,"M Ali to R van der Dussen, one run, 85.4 km/h good length outside off stump."
23.4,1,"M Ali to JP Duminy, one run, 88.3 km/h good length on off stump."
23.3,1,"M Ali to R van der Dussen, one run, 84.8 km/h good length just outside off stump."
23.2,1,"M Ali to JP Duminy, one run, 87.6 km/h good length on middle stump."
23.1,1,"M Ali to R van der Dussen, one run, 88.1 km/h good length just outside off stump."
22.6,W,"L Plunkett to Q de Kock, WICKET!!! Q de Kock is out c Joe Root b Liam Plunkett, 129.0 km/h short length going down leg."
22.5,1,"L Plunkett to R van der Dussen, one run, 136.0 km/h good length outside off stump."
22.4,•,"L Plunkett to R van der Dussen, no run, 131.7 km/h good length just outside off stump."
22.3,•,"L Plunkett to R van der Dussen, no run, 135.1 km/h short length on middle stump."
22.2,2,"L Plunkett to R van der Dussen, two runs, 135.5 km/h good length outside off stump."
22.1,1,"L Plunkett to Q de Kock, one run, 134.0 km/h short length going down leg."
21.6,•,"M Ali to R van der Dussen, no run, 86.4 km/h good length on off stump."
21.5,4,"M Ali to R van der Dussen, FOUR, 84.5 km/h good length just outside off stump."
21.4,1,"M Ali to Q de Kock, one run, 88.1 km/h good length on off stump."
21.3,1,"M Ali to R van der Dussen, one run, 85.6 km/h short length on middle stump."
21.2,4,"M Ali to R van der Dussen, FOUR, 86.2 km/h good length just outside off stump."
21.1,6,"M Ali to R van der Dussen, SIX, 87.2 km/h good length just outside off stump."
20.6,•,"L Plunkett to Q de Kock, no run, 134.3 km/h good length just outside off stump."
20.5,6,"L Plunkett to Q de Kock, SIX, 120.9 km/h good length outside off stump."
20.4,•,"L Plunkett to Q de Kock, no run, 135.6 km/h full length on leg stump."
20.3,1,"L Plunkett to R van der Dussen, one run, 132.4 km/h short length outside off stump."
20.2,1,"L Plunkett to Q de Kock, one run, 137.0 km/h good length on middle stump."
20.1,4,"L Plunkett to Q de Kock, FOUR, 132.8 km/h short length going down leg."
19.6,•,"M Ali to R van der Dussen, no run, 88.1 km/h good length on middle stump."
19.5,1,"M Ali to Q de Kock, one run, 87.7 km/h full length going down leg."
19.4,•,"M Ali to Q de Kock, no run, 89.6 km/h good length just outside off stump."
19.3,•,"M Ali to Q de Kock, no run, 87.2 km/h good length on off stump."
19.2,•,"M Ali to Q de Kock, no run, 84.5 km/h good length just outside off stump."
19.1,1,"M Ali to R van der Dussen, one run, 88.4 km/h full length outside off stump."
18.6,1,"L Plunkett to R van der Dussen, one run, 133.4 km/h short length outside off stump."
18.5,1,"L Plunkett to Q de Kock, one run, 131.7 km/h short length going down leg."
18.4,•,"L Plunkett to Q de Kock, no run, 131.9 km/h short length on middle stump."
18.3,1,"L Plunkett to R van der Dussen, one run, 134.8 km/h short length outside off stump."
18.2,1,"L Plunkett to Q de Kock, one run, 135.0 km/h good length going down leg."
18.1,2,"L Plunkett to Q de Kock, two runs, 133.2 km/h short length going down leg."
17.6,•,"M Ali to R van der Dussen, no run, 83.5 km/h good length just outside off stump."
17.5,2,"M Ali to R van der Dussen, two runs, 85.9 km/h good length on off stump."
17.4,1,"M Ali to Q de Kock, one run, 89.6 km/h good length on off stump."
17.3,•,"M Ali to Q de Kock, no run, 85.5 km/h good length on off stump."
17.2,•,"M Ali to Q de Kock, no run, 88.1 km/h short length just outside off stump."
17.1,•,"M Ali to Q de Kock, no run, 89.0 km/h good length on off stump."
16.6,1,"A Rashid to Q de Kock, one run, 77.7 km/h short length going down leg."
16.5,•,"A Rashid to Q de Kock, no run, 79.9 km/h good length going down leg."
16.4,1,"A Rashid to R van der Dussen, one run, 81.8 km/h good length just outside off stump."
16.3,1,"A Rashid to Q de Kock, one run, 83.8 km/h good length just outside off stump."
16.2,•,"A Rashid to Q de Kock, no run, 81.7 km/h short length just outside off stump."
16.1,4,"A Rashid to Q de Kock, FOUR, 86.7 km/h good length going down leg."
15.6,•,"M Ali to R van der Dussen, no run, 89.2 km/h good length just outside off stump."
15.5,•,"M Ali to R van der Dussen, no run, 88.3 km/h good length on off stump."
15.4,•,"M Ali to R van der Dussen, no run, 87.9 km/h good length on off stump."
15.3,•,"M Ali to R van der Dussen, no run, 89.8 km/h good length going down leg."
15.2,4,"M Ali to R van der Dussen, FOUR, 88.2 km/h short length on off stump."
15.1,1,"M Ali to Q de Kock, one run, 88.8 km/h good length on middle stump."
14.6,•,"A Rashid to R van der Dussen, no run, 83.3 km/h full length on middle stump."
14.5,•,"A Rashid to R van der Dussen, no run, 77.7 km/h good length just outside off stump."
14.4,•,"A Rashid to R van der Dussen, no run, 81.6 km/h good length just outside off stump."
14.3,•,"A Rashid to R van der Dussen, no run, 81.3 km/h good length outside off stump."
14.2,1,"A Rashid to Q de Kock, one run, 82.9 km/h good length on leg stump."
14.1,2,"A Rashid to Q de Kock, two runs."
13.6,4B,"M Ali to R van der Dussen, 4 byes."
13.5,•,"M Ali to R van der Dussen, no run, 89.7 km/h good length on middle stump."
13.4,•,"M Ali to R van der Dussen, no run, 88.4 km/h good length just outside off stump."
13.3,1,"M Ali to Q de Kock, one run, 86.1 km/h short length on off stump."
13.2,•,"M Ali to Q de Kock, no run, 85.6 km/h good length just outside off stump."
13.1,•,"M Ali to Q de Kock, no run, 89.3 km/h good length outside off stump."
12.6,1,"A Rashid to Q de Kock, one run, 83.4 km/h good length going down leg."
12.5,1Lb,"A Rashid to R van der Dussen, 1 leg bye."
12.4,•,"A Rashid to R van der Dussen, no run, 81.3 km/h good length just outside off stump."
12.3,1,"A Rashid to Q de Kock, one run, 83.3 km/h short length on leg stump."
12.2,•,"A Rashid to Q de Kock, no run, 78.5 km/h good length on leg stump."
12.1,1,"A Rashid to R van der Dussen, one run, 77.9 km/h good length outside off stump."
11.6,6,"M Ali to Q de Kock, SIX, 87.5 km/h good length on leg stump."
11.5,1,"M Ali to R van der Dussen, one run, 89.1 km/h good length just outside off stump."
11.4,1,"M Ali to Q de Kock, one run, 86.6 km/h short length on middle stump."
11.3,1,"M Ali to R van der Dussen, one run, 89.4 km/h short length just outside off stump."
11.2,•,"M Ali to R van der Dussen, no run, 89.8 km/h short length going down leg."
11.1,2,"M Ali to R van der Dussen, two runs, 86.3 km/h short length going down leg."
10.6,•,"A Rashid to Q de Kock, no run, 84.5 km/h good length going down leg."
10.5,4,"A Rashid to Q de Kock, FOUR, 79.3 km/h good length just outside off stump."
10.4,•,"A Rashid to Q de Kock, no run, 85.9 km/h good length outside off stump."
10.3,•,"A Rashid to Q de Kock, no run, 78.8 km/h good length on leg stump."
10.2,2,"A Rashid to Q de Kock, two runs, 79.5 km/h full length going down leg."
10.1,1,"A Rashid to R van der Dussen, one run, 87.0 km/h short length just outside off stump."
9.6,•,"J Archer to Q de Kock, no run, 143.3 km/h short length just outside off stump."
9.5,•,"J Archer to Q de Kock, no run, 144.7 km/h short length on off stump."
9.4,•,"J Archer to Q de Kock, no run, 151.9 km/h short length on off stump."
9.3,W,"J Archer to F du Plessis, WICKET!!! F du Plessis is out c Moeen Ali b Jofra Archer, 149.2 km/h short length on off stump."
9.2,•,"J Archer to F du Plessis, no run, 142.8 km/h short length just outside off stump."
9.1,1,"J Archer to Q de Kock, one run, 145.5 km/h short length on off stump."
8.6,•,"C Woakes to F du Plessis, no run, 133.1 km/h good length outside off stump."
8.5,•,"C Woakes to F du Plessis, no run, 135.7 km/h full length on middle stump."
8.4,1,"C Woakes to Q de Kock, one run, 136.3 km/h good length on middle stump."
8.3,1,"C Woakes to F du Plessis, one run, 137.6 km/h full length just outside off stump."
8.2,1,"C Woakes to Q de Kock, one run, 134.3 km/h short length going down leg."
8.1,•,"C Woakes to Q de Kock, no run, 134.0 km/h good length on off stump."
7.6,•,"J Archer to F du Plessis, no run, 146.1 km/h short length on leg stump."
7.5,4,"J Archer to F du Plessis, FOUR, 147.3 km/h full length outside off stump."
7.4,W,"J Archer to A Markram, WICKET!!! A Markram is out c Joe Root b Jofra Archer, 143.7 km/h short length outside off stump."
7.3,4,"J Archer to A Markram, FOUR, 148.0 km/h good length just outside off stump."
7.2,1,"J Archer to Q de Kock, one run, 140.2 km/h short length on middle stump."
7.1,•,"J Archer to Q de Kock, no run, 142.0 km/h short length on middle stump."
6.6,•,"C Woakes to A Markram, no run, 135.5 km/h short length on middle stump."
6.5,4,"C Woakes to A Markram, FOUR, 137.7 km/h good length just outside off stump."
6.4,•,"C Woakes to A Markram, no run, 137.7 km/h short length outside off stump."
6.3,•,"C Woakes to A Markram, no run, 137.0 km/h good length just outside off stump."
6.2,•,"C Woakes to A Markram, no run, 137.8 km/h good length just outside off stump."
6.1,1,"C Woakes to Q de Kock, one run, 133.8 km/h short length on middle stump."
5.6,•,"J Archer to A Markram, no run, 149.7 km/h short length on middle stump."
5.5,1,"J Archer to Q de Kock, one run, 144.6 km/h good length just outside off stump."
5.4,•,"J Archer to Q de Kock, no run, 145.9 km/h short length outside off stump."
5.3,1,"J Archer to A Markram, one run, 140.4 km/h good length just outside off stump."
5.2,2,"J Archer to A Markram, two runs, 144.7 km/h full length just outside off stump."
5.1,•,"J Archer to A Markram, no run, 139.5 km/h short length outside off stump."
4.6,•,"C Woakes to Q de Kock, no run, 137.2 km/h full length on off stump."
4.5,4,"C Woakes to Q de Kock, FOUR, 133.5 km/h short length just outside off stump."
4.4,•,"C Woakes to Q de Kock, no run, 137.6 km/h good length just outside off stump."
4.3,4,"C Woakes to Q de Kock, FOUR, 118.9 km/h short length outside off stump."
4.2,•,"C Woakes to Q de Kock, no run, 133.6 km/h short length going down leg."
4.1,•,"C Woakes to Q de Kock, no run, 134.7 km/h good length just outside off stump."
3.6,•,"J Archer to A Markram, no run, 151.5 km/h full length outside off stump."
3.5,•,"J Archer to H Amla, no run, 144.8 km/h short length on middle stump."
3.4,•,"J Archer to H Amla, no run, 123.3 km/h full length on middle stump."
3.3,•,"J Archer to H Amla, no run, 142.3 km/h good length on middle stump."
3.2,4,"J Archer to H Amla, FOUR, 144.5 km/h short length just outside off stump."
3.1,•,"J Archer to H Amla, no run, 149.8 km/h good length just outside off stump."
2.6,•,"C Woakes to Q de Kock, no run, 134.1 km/h good length just outside off stump."
2.5,2,"C Woakes to Q de Kock, two runs, 137.7 km/h full length on leg stump."
2.4,4,"C Woakes to Q de Kock, FOUR, 120.8 km/h short length outside off stump."
2.3,•,"C Woakes to Q de Kock, no run, 135.0 km/h good length on middle stump."
2.2,•,"C Woakes to Q de Kock, no run, 136.0 km/h good length just outside off stump."
2.1,•,"C Woakes to Q de Kock, no run, 133.0 km/h short length outside off stump."
1.6,1,"J Archer to Q de Kock, one run, 140.1 km/h short length on middle stump."
1.5,•,"J Archer to Q de Kock, no run, 148.2 km/h good length on middle stump."
1.4,•,"J Archer to Q de Kock, no run, 143.0 km/h good length on leg stump."
1.3,1,"J Archer to H Amla, one run, 145.4 km/h good length on off stump."
1.2,•,"J Archer to H Amla, no run, 145.8 km/h short length outside off stump."
1.1,•,"J Archer to H Amla, no run, 143.9 km/h full length just outside off stump."
0.6,•,"C Woakes to Q de Kock, no run, 137.2 km/h good length just outside off stump."
0.5,•,"C Woakes to Q de Kock, no run, 138.6 km/h full length outside off stump."
0.4,2,"C Woakes to Q de Kock, two runs, 137.0 km/h good length on leg stump."
0.3,•,"C Woakes to Q de Kock, no run, 136.6 km/h good length just outside off stump."
0.2,•,"C Woakes to Q de Kock, no run, 134.9 km/h short length just outside off stump."
0.1,•,"C Woakes to Q de Kock, no run, 133.2 km/h short length on off stump."
49.6,1,"K Rabada to L Plunkett, one run, 140.5 km/h full toss just outside off stump."
49.5,2,"K Rabada to L Plunkett, two runs, 139.3 km/h full toss on leg stump."
49.4,1,"K Rabada to J Archer, one run, 121.6 km/h short length on middle stump."
49.3,2,"K Rabada to J Archer, two runs, 139.0 km/h full length on middle stump."
49.2,4,"K Rabada to J Archer, FOUR, 113.9 km/h good length outside off stump."
49.1,1,"K Rabada to L Plunkett, one run, 116.9 km/h short length going down leg."
48.6,W,"L Ngidi to B Stokes, WICKET!!! B Stokes is out c Hashim Amla b Lungi Ngidi, 113.2 km/h short length just outside off stump."
48.5,•,"L Ngidi to B Stokes, no run, 115.4 km/h full length going down leg."
48.4,1,"L Ngidi to L Plunkett, one run, 133.9 km/h full length just outside off stump."
48.3,•,"L Ngidi to L Plunkett, no run, 113.5 km/h full length outside off stump."
48.2,1,"L Ngidi to B Stokes, one run, 116.2 km/h short length on middle stump."
48.1,4,"L Ngidi to B Stokes, FOUR, 115.2 km/h short length going down leg."
47.6,4,"K Rabada to L Plunkett, FOUR, 137.9 km/h short length going down leg."
47.5,1,"K Rabada to B Stokes, one run, 122.9 km/h short length outside off stump."
47.4,4,"K Rabada to B Stokes, FOUR, 118.4 km/h short length outside off stump."
47.3,W,"K Rabada to C Woakes, WICKET!!! C Woakes is out c Faf du Plessis b Kagiso Rabada, 115.9 km/h short length going down leg."
47.2,•,"K Rabada to C Woakes, no run, 138.5 km/h short length going down leg."
47.1,1Lb,"K Rabada to B Stokes, 1 leg bye."
46.6,•,"A Phehlukwayo to C Woakes, no run, 123.2 km/h full length going down leg."
46.5,1,"A Phehlukwayo to B Stokes, one run, 107.5 km/h short length going down leg."
46.4,1,"A Phehlukwayo to C Woakes, one run, 122.8 km/h full toss just outside off stump."
46.3,2,"A Phehlukwayo to C Woakes, two runs, 107.2 km/h short length outside off stump."
46.3,1Wd,"A Phehlukwayo to C Woakes, wide delivery."
46.2,1,"A Phehlukwayo to B Stokes, one run, 111.5 km/h short length going down leg."
46.2,1Wd,"A Phehlukwayo to B Stokes, wide delivery."
46.1,1,"A Phehlukwayo to C Woakes, one run, 123.6 km/h full toss outside off stump."
46.1,1Wd,"A Phehlukwayo to C Woakes, wide delivery."
45.6,1,"K Rabada to C Woakes, one run, 138.2 km/h short length just outside off stump."
45.5,1,"K Rabada to B Stokes, one run, 139.9 km/h full length on middle stump."
45.5,1Wd,"K Rabada to B Stokes, wide delivery."
45.4,1,"K Rabada to C Woakes, one run, 113.1 km/h good length just outside off stump."
45.3,4,"K Rabada to C Woakes, FOUR, 136.8 km/h short length outside off stump."
45.2,1,"K Rabada to B Stokes, one run, 106.4 km/h full toss outside off stump."
45.1,1,"K Rabada to C Woakes, one run, 138.0 km/h good length just outside off stump."
44.6,2,"A Phehlukwayo to B Stokes, two runs, 126.4 km/h full length just outside off stump."
44.5,1,"A Phehlukwayo to C Woakes, one run, 125.5 km/h short length on middle stump."
44.4,1,"A Phehlukwayo to B Stokes, one run, 105.7 km/h full length going down leg."
44.3,1,"A Phehlukwayo to C Woakes, one run, 126.3 km/h short length just outside off stump."
44.2,•,"A Phehlukwayo to C Woakes, no run, 123.2 km/h short length outside off stump."
44.1,•,"A Phehlukwayo to C Woakes, no run, 131.2 km/h good length on off stump."
43.6,W,"L Ngidi to M Ali, WICKET!!! M Ali is out c Faf du Plessis b Lungi Ngidi, 112.6 km/h full length going down leg."
43.5,1,"L Ngidi to B Stokes, one run, 113.3 km/h short length just outside off stump."
43.4,1,"L Ngidi to M Ali, one run, 115.2 km/h short length just outside off stump."
43.3,•,"L Ngidi to M Ali, no run, 114.8 km/h short length outside off stump."
43.2,•,"L Ngidi to M Ali, no run, 105.1 km/h good length outside off stump."
43.1,1,"L Ngidi to B Stokes, one run, 113.1 km/h short length just outside off stump."
42.6,•,"I Tahir to M Ali, no run, 92.3 km/h good length just outside off stump."
42.5,1,"I Tahir to B Stokes, one run, 82.6 km/h good length outside off stump."
42.4,2,"I Tahir to B Stokes, two runs, 80.1 km/h full toss just outside off stump."
42.3,2,"I Tahir to B Stokes, two runs, 80.7 km/h good length on off stump."
42.2,1,"I Tahir to M Ali, one run, 86.1 km/h good length just outside off stump."
42.1,1,"I Tahir to B Stokes, one run, 86.6 km/h good length just outside off stump."
41.6,•,"L Ngidi to M Ali, no run, 111.5 km/h short length just outside off stump."
41.5,1,"L Ngidi to B Stokes, one run, 113.4 km/h short length outside off stump."
41.5,1Wd,"L Ngidi to B Stokes, wide delivery."
41.4,1,"L Ngidi to M Ali, one run, 119.5 km/h good length on middle stump."
41.3,•,"L Ngidi to M Ali, no run, 134.3 km/h short length just outside off stump."
41.2,W,"L Ngidi to J Buttler, WICKET!!! J Buttler is out b Lungi Ngidi, 113.0 km/h short length just outside off stump."
41.1,1,"L Ngidi to B Stokes, one run, 113.4 km/h full length outside off stump."
40.6,2,"I Tahir to J Buttler, two runs, 79.5 km/h good length outside off stump."
40.5,1,"I Tahir to B Stokes, one run, 92.1 km/h good length just outside off stump."
40.4,4,"I Tahir to B Stokes, FOUR, 86.9 km/h good length outside off stump."
40.3,1,"I Tahir to J Buttler, one run, 92.0 km/h good length just outside off stump."
40.2,2,"I Tahir to J Buttler, two runs, 94.3 km/h full toss on leg stump."
40.1,1,"I Tahir to B Stokes, one run, 85.9 km/h good length just outside off stump."
39.6,1,"L Ngidi to B Stokes, one run, 109.2 km/h short length outside off stump."
39.5,1,"L Ngidi to J Buttler, one run, 114.9 km/h short length just outside off stump."
39.4,2,"L Ngidi to J Buttler, two runs, 129.6 km/h short length outside off stump."
39.3,1,"L Ngidi to B Stokes, one run, 111.6 km/h short length on off stump."
39.2,1,"L Ngidi to J Buttler, one run, 121.4 km/h short length just outside off stump."
39.1,2,"L Ngidi to J Buttler, two runs, 116.4 km/h short length on leg stump."
38.6,1,"I Tahir to J Buttler, one run, 83.8 km/h good length on off stump."
38.5,•,"I Tahir to J Buttler, no run, 82.1 km/h good length just outside off stump."
38.4,2,"I Tahir to J Buttler, two runs, 93.1 km/h full length outside off stump."
38.3,1,"I Tahir to B Stokes, one run, 85.2 km/h good length just outside off stump."
38.2,1,"I Tahir to J Buttler, one run, 84.9 km/h good length on off stump."
38.1,•,"I Tahir to J Buttler, no run, 82.9 km/h good length outside off stump."
37.6,•,"K Rabada to B Stokes, no run, 118.7 km/h short length outside off stump."
37.5,1,"K Rabada to J Buttler, one run, 141.8 km/h short length outside off stump."
37.4,1,"K Rabada to B Stokes, one run, 120.4 km/h short length outside off stump."
37.3,1,"K Rabada to J Buttler, one run, 138.2 km/h good length just outside off stump."
37.2,1,"K Rabada to B Stokes, one run, 138.4 km/h short length on middle stump."
37.1,1,"K Rabada to J Buttler, one run, 135.8 km/h short length just outside off stump."
36.6,•,"I Tahir to B Stokes, no run, 82.5 km/h full length outside off stump."
36.5,W,"I Tahir to E Morgan, WICKET!!! E Morgan is out c Aiden Markram b Imran Tahir, 84.0 km/h good length just outside off stump."
36.4,1,"I Tahir to B Stokes, one run, 91.2 km/h full toss just outside off stump."
36.3,•,"I Tahir to B Stokes, no run, 79.8 km/h full toss just outside off stump."
36.2,1,"I Tahir to E Morgan, one run, 87.4 km/h short length on off stump."
36.1,2,"I Tahir to E Morgan, two runs, 93.6 km/h good length just outside off stump."
35.6,•,"D Pretorius to B Stokes, no run, 126.4 km/h full length just outside off stump."
35.5,4,"D Pretorius to B Stokes, FOUR, 131.2 km/h full length on off stump."
35.4,4,"D Pretorius to B Stokes, FOUR, 126.7 km/h good length on middle stump."
35.3,•,"D Pretorius to B Stokes, no run, 131.0 km/h short length on leg stump."
35.2,4,"D Pretorius to B Stokes, FOUR, 107.2 km/h good length outside off stump."
35.1,1,"D Pretorius to E Morgan, one run, 130.0 km/h good length on middle stump."
34.6,•,"A Phehlukwayo to B Stokes, no run, 126.8 km/h full toss just outside off stump."
34.5,1,"A Phehlukwayo to E Morgan, one run, 127.5 km/h short length on leg stump."
34.4,1,"A Phehlukwayo to B Stokes, one run, 130.3 km/h short length on middle stump."
