Ball,Runs,Commentary
43.4,2,"H Pandya to A Carey, two runs, 135.5 km/h full length going down leg."
43.3,1,"H Pandya to N Coulter-Nile, one run, 115.9 km/h good length just outside off stump."
43.2,•,"H Pandya to N Coulter-Nile, no run, 109.5 km/h full length just outside off stump."
43.1,1,"H Pandya to A Carey, one run, 114.6 km/h good length on middle stump."
42.6,•,"Y Chahal to N Coulter-Nile, no run, 82.5 km/h good length outside off stump."
42.5,1,"Y Chahal to A Carey, one run, 89.8 km/h full length on middle stump."
42.4,6,"Y Chahal to A Carey, SIX, 79.9 km/h good length on off stump."
42.3,2,"Y Chahal to A Carey, two runs, 89.0 km/h good length just outside off stump."
42.2,4,"Y Chahal to A Carey, FOUR, 83.1 km/h good length on leg stump."
42.1,•,"Y Chahal to A Carey, no run, 90.0 km/h short length just outside off stump."
41.6,•,"J Bumrah to N Coulter-Nile, no run, 142.6 km/h full toss just outside off stump."
41.5,2,"J Bumrah to N Coulter-Nile, two runs, 135.0 km/h short length on middle stump."
41.4,•,"J Bumrah to N Coulter-Nile, no run, 140.3 km/h good length just outside off stump."
41.3,1,"J Bumrah to A Carey, one run, 143.1 km/h full length on middle stump."
41.2,1,"J Bumrah to N Coulter-Nile, one run, 144.6 km/h full length on off stump."
41.1,5,"J Bumrah to A Carey, five runs, 136.0 km/h short length on middle stump."
40.6,1,"Y Chahal to A Carey, one run, 79.6 km/h good length outside off stump."
40.5,2,"Y Chahal to A Carey, two runs, 77.6 km/h good length on middle stump."
40.4,W,"Y Chahal to G Maxwell, WICKET!!! G Maxwell is out c sub (Ravindra Jadeja) b Yuzvendra Chahal, 86.9 km/h good length on off stump."
40.3,4,"Y Chahal to G Maxwell, FOUR, 87.5 km/h good length just outside off stump."
40.2,1,"Y Chahal to A Carey, one run, 87.2 km/h good length on leg stump."
40.1,1,"Y Chahal to G Maxwell, one run, 86.2 km/h good length going down leg."
39.6,W,"B Kumar to M Stoinis, WICKET!!! M Stoinis is out b Bhuvneshwar Kumar, 137.4 km/h good length on middle stump."
39.5,•,"B Kumar to M Stoinis, no run, 133.5 km/h good length on off stump."
39.4,W,"B Kumar to S Smith, WICKET!!! S Smith is out lbw Bhuvneshwar Kumar, 122.3 km/h short length on leg stump."
39.3,1,"B Kumar to G Maxwell, one run, 119.1 km/h short length outside off stump."
39.2,1,"B Kumar to S Smith, one run, 123.7 km/h good length outside off stump."
39.1,1,"B Kumar to G Maxwell, one run, 133.3 km/h short length going down leg."
38.6,•,"J Bumrah to S Smith, no run, 144.1 km/h full toss just outside off stump."
38.5,4,"J Bumrah to S Smith, FOUR, 137.1 km/h short length on leg stump."
38.4,4,"J Bumrah to S Smith, FOUR, 125.5 km/h good length just outside off stump."
38.3,•,"J Bumrah to S Smith, no run, 122.0 km/h short length just outside off stump."
38.2,1,"J Bumrah to G Maxwell, one run, 133.9 km/h short length on middle stump."
38.1,4,"J Bumrah to G Maxwell, FOUR, 141.2 km/h short length on off stump."
37.6,4,"B Kumar to S Smith, FOUR, 122.3 km/h full length going down leg."
37.5,1,"B Kumar to G Maxwell, one run, 121.7 km/h short length on middle stump."
37.4,•,"B Kumar to G Maxwell, no run, 118.4 km/h short length outside off stump."
37.3,2,"B Kumar to G Maxwell, two runs, 122.1 km/h good length going down leg."
37.2,4,"B Kumar to G Maxwell, FOUR, 133.5 km/h short length just outside off stump."
37.1,4,"B Kumar to G Maxwell, FOUR, 130.3 km/h short length outside off stump."
36.6,1,"J Bumrah to G Maxwell, one run, 145.2 km/h full length on off stump."
36.5,4,"J Bumrah to G Maxwell, FOUR, 140.0 km/h full length just outside off stump."
36.4,W,"J Bumrah to U Khawaja, WICKET!!! U Khawaja is out b Jasprit Bumrah, 143.5 km/h good length just outside off stump."
36.3,•,"J Bumrah to U Khawaja, no run, 134.9 km/h short length just outside off stump."
36.2,•,"J Bumrah to U Khawaja, no run, 116.5 km/h good length outside off stump."
36.1,1,"J Bumrah to S Smith, one run, 137.6 km/h good length just outside off stump."
35.6,2,"K Yadav to U Khawaja, two runs, 81.5 km/h good length going down leg."
35.5,1,"K Yadav to S Smith, one run, 82.6 km/h good length going down leg."
35.4,1,"K Yadav to U Khawaja, one run, 76.5 km/h full length outside off stump."
35.3,4,"K Yadav to U Khawaja, FOUR, 88.0 km/h full length going down leg."
35.2,6,"K Yadav to U Khawaja, SIX, 79.2 km/h good length outside off stump."
35.1,•,"K Yadav to U Khawaja, no run, 83.0 km/h good length outside off stump."
34.6,1,"H Pandya to U Khawaja, one run, 124.6 km/h short length going down leg."
34.5,•,"H Pandya to U Khawaja, no run, 135.5 km/h full length going down leg."
34.4,•,"H Pandya to U Khawaja, no run, 121.6 km/h short length just outside off stump."
34.3,4,"H Pandya to U Khawaja, FOUR, 133.5 km/h short length just outside off stump."
34.2,1,"H Pandya to S Smith, one run, 132.6 km/h good length on off stump."
34.1,1B,"H Pandya to U Khawaja, 1 bye."
33.6,4,"K Yadav to S Smith, FOUR, 77.7 km/h good length outside off stump."
33.5,1,"K Yadav to U Khawaja, one run, 79.2 km/h full length just outside off stump."
33.4,1,"K Yadav to S Smith, one run, 79.8 km/h good length on off stump."
33.3,1,"K Yadav to U Khawaja, one run, 84.3 km/h good length on leg stump."
33.2,•,"K Yadav to U Khawaja, no run, 73.7 km/h good length outside off stump."
33.1,1,"K Yadav to S Smith, one run, 84.9 km/h full length just outside off stump."
32.6,1,"Y Chahal to S Smith, one run, 78.1 km/h good length outside off stump."
32.5,1,"Y Chahal to U Khawaja, one run, 84.4 km/h full length just outside off stump."
32.4,4,"Y Chahal to U Khawaja, FOUR."
32.3,•,"Y Chahal to U Khawaja, no run, 74.8 km/h good length going down leg."
32.2,1,"Y Chahal to S Smith, one run, 80.7 km/h good length outside off stump."
32.1,•,"Y Chahal to S Smith, no run, 89.5 km/h good length on off stump."
31.6,4,"K Yadav to U Khawaja, FOUR, 80.5 km/h good length on middle stump."
31.5,•,"K Yadav to U Khawaja, no run, 80.9 km/h good length outside off stump."
31.4,•,"K Yadav to U Khawaja, no run, 83.5 km/h short length just outside off stump."
31.3,1,"K Yadav to S Smith, one run, 77.5 km/h full length just outside off stump."
31.2,1,"K Yadav to U Khawaja, one run, 79.9 km/h good length on off stump."
31.1,•,"K Yadav to U Khawaja, no run, 76.5 km/h good length just outside off stump."
30.6,•,"Y Chahal to S Smith, no run, 78.5 km/h good length outside off stump."
30.5,1,"Y Chahal to U Khawaja, one run, 75.3 km/h good length going down leg."
30.4,•,"Y Chahal to U Khawaja, no run, 81.5 km/h good length going down leg."
30.3,1,"Y Chahal to S Smith, one run, 86.3 km/h good length outside off stump."
30.2,1,"Y Chahal to U Khawaja, one run, 75.1 km/h good length going down leg."
30.1,1,"Y Chahal to S Smith, one run, 79.7 km/h short length outside off stump."
29.6,1,"K Yadav to S Smith, one run, 81.7 km/h good length on middle stump."
29.5,•,"K Yadav to S Smith, no run, 82.4 km/h good length on middle stump."
29.4,•,"K Yadav to S Smith, no run, 78.6 km/h short length going down leg."
29.3,•,"K Yadav to S Smith, no run, 84.8 km/h good length on middle stump."
29.2,•,"K Yadav to S Smith, no run, 76.3 km/h short length going down leg."
29.1,1,"K Yadav to U Khawaja, one run, 77.7 km/h short length on middle stump."
28.6,•,"Y Chahal to S Smith, no run, 78.6 km/h good length outside off stump."
28.5,•,"Y Chahal to S Smith, no run."
28.4,1,"Y Chahal to U Khawaja, one run, 77.8 km/h good length outside off stump."
28.3,2,"Y Chahal to U Khawaja, two runs, 75.0 km/h good length going down leg."
28.2,1,"Y Chahal to S Smith, one run, 77.4 km/h good length outside off stump."
28.1,•,"Y Chahal to S Smith, no run, 82.8 km/h good length outside off stump."
27.6,1,"H Pandya to S Smith, one run, 116.1 km/h good length just outside off stump."
27.5,2,"H Pandya to S Smith, two runs, 133.0 km/h good length outside off stump."
27.4,•,"H Pandya to S Smith, no run, 134.5 km/h good length just outside off stump."
27.3,1,"H Pandya to U Khawaja, one run, 135.0 km/h short length just outside off stump."
27.2,•,"H Pandya to U Khawaja, no run, 136.4 km/h full length on off stump."
27.1,1,"H Pandya to S Smith, one run, 121.5 km/h full length going down leg."
26.6,1,"Y Chahal to S Smith, one run, 85.0 km/h short length just outside off stump."
26.5,•,"Y Chahal to S Smith, no run, 87.1 km/h good length just outside off stump."
26.4,1,"Y Chahal to U Khawaja, one run, 87.5 km/h full length on off stump."
26.3,•,"Y Chahal to U Khawaja, no run, 71.8 km/h good length on middle stump."
26.2,2,"Y Chahal to U Khawaja, two runs, 74.7 km/h good length on leg stump."
26.1,1,"Y Chahal to S Smith, one run, 83.3 km/h good length outside off stump."
25.6,1,"H Pandya to S Smith, one run, 137.1 km/h full toss on leg stump."
25.5,1,"H Pandya to U Khawaja, one run, 123.2 km/h short length just outside off stump."
25.4,•,"H Pandya to U Khawaja, no run, 132.6 km/h short length on off stump."
25.3,1,"H Pandya to S Smith, one run, 130.2 km/h short length on off stump."
25.2,1,"H Pandya to U Khawaja, one run, 136.6 km/h short length just outside off stump."
25.1,1,"H Pandya to S Smith, one run, 136.1 km/h good length on middle stump."
24.6,•,"Y Chahal to U Khawaja, no run, 75.8 km/h good length on leg stump."
24.5,1,"Y Chahal to S Smith, one run, 78.7 km/h good length on off stump."
24.4,W,"Y Chahal to D Warner, WICKET!!! D Warner is out c Bhuvneshwar Kumar b Yuzvendra Chahal, 80.4 km/h good length on middle stump."
24.3,1,"Y Chahal to S Smith, one run, 85.3 km/h full length just outside off stump."
24.3,1Wd,"Y Chahal to S Smith, wide delivery."
24.2,2Lb,"Y Chahal to S Smith, 2 leg byes."
24.1,2,"Y Chahal to S Smith, two runs, 87.4 km/h good length on off stump."
23.6,2,"H Pandya to D Warner, two runs, 113.8 km/h short length going down leg."
23.5,•,"H Pandya to D Warner, no run, 131.2 km/h good length on middle stump."
23.4,1,"H Pandya to S Smith, one run, 137.4 km/h full length on middle stump."
23.3,•,"H Pandya to S Smith, no run, 137.8 km/h good length just outside off stump."
23.2,1,"H Pandya to D Warner, one run, 130.2 km/h short length on off stump."
23.1,2,"H Pandya to D Warner, two runs, 116.2 km/h short length on middle stump."
22.6,4,"K Jadhav to S Smith, FOUR, 91.1 km/h good length on off stump."
22.6,1Wd,"K Jadhav to S Smith, wide delivery."
22.5,1,"K Jadhav to D Warner, one run, 87.4 km/h short length going down leg."
22.4,1,"K Jadhav to S Smith, one run, 79.5 km/h good length just outside off stump."
22.3,•,"K Jadhav to S Smith, no run, 78.2 km/h good length just outside off stump."
22.2,6,"K Jadhav to S Smith, SIX, 78.5 km/h good length outside off stump."
22.1,•,"K Jadhav to S Smith, no run, 80.6 km/h short length outside off stump."
22.1,1Wd,"K Jadhav to S Smith, wide delivery."
21.6,•,"Y Chahal to D Warner, no run, 91.1 km/h good length on middle stump."
21.5,1,"Y Chahal to S Smith, one run, 82.3 km/h short length outside off stump."
21.4,•,"Y Chahal to S Smith, no run, 75.8 km/h full length just outside off stump."
21.3,•,"Y Chahal to S Smith, no run, 89.1 km/h good length going down leg."
21.2,•,"Y Chahal to S Smith, no run, 89.1 km/h good length on off stump."
21.1,1,"Y Chahal to D Warner, one run, 89.0 km/h good length on middle stump."
20.6,•,"J Bumrah to S Smith, no run, 134.5 km/h short length just outside off stump."
20.5,•,"J Bumrah to S Smith, no run, 143.5 km/h good length just outside off stump."
20.4,1Lb,"J Bumrah to D Warner, 1 leg bye."
20.3,•,"J Bumrah to D Warner, no run, 136.0 km/h good length on middle stump."
20.2,•,"J Bumrah to D Warner, no run, 141.2 km/h short length on middle stump."
20.1,4,"J Bumrah to D Warner, FOUR, 140.2 km/h short length just outside off stump."
20.1,1Wd,"J Bumrah to D Warner, wide delivery."
19.6,1,"Y Chahal to D Warner, one run, 91.7 km/h good length on middle stump."
19.5,1,"Y Chahal to S Smith, one run, 78.1 km/h full length on off stump."
19.4,1,"Y Chahal to D Warner, one run, 84.7 km/h good length on middle stump."
19.3,1,"Y Chahal to S Smith, one run, 84.3 km/h good length on middle stump."
19.2,•,"Y Chahal to S Smith, no run, 83.2 km/h good length on off stump."
19.1,1,"Y Chahal to D Warner, one run, 88.6 km/h good length going down leg."
18.6,1,"K Yadav to D Warner, one run, 79.7 km/h good length outside off stump."
18.5,•,"K Yadav to D Warner, no run, 73.3 km/h good length just outside off stump."
18.4,1,"K Yadav to S Smith, one run, 83.4 km/h good length on middle stump."
18.3,1,"K Yadav to D Warner, one run, 86.9 km/h short length just outside off stump."
18.2,•,"K Yadav to D Warner, no run, 77.7 km/h good length just outside off stump."
18.1,4,"K Yadav to D Warner, FOUR, 87.8 km/h short length outside off stump."
17.6,1,"Y Chahal to D Warner, one run, 84.0 km/h good length going down leg."
17.5,2,"Y Chahal to D Warner, two runs, 77.1 km/h good length going down leg."
17.4,•,"Y Chahal to D Warner, no run, 89.9 km/h good length just outside off stump."
17.3,1,"Y Chahal to S Smith, one run, 83.6 km/h good length just outside off stump."
17.2,2,"Y Chahal to S Smith, two runs, 83.2 km/h full length outside off stump."
17.1,2,"Y Chahal to S Smith, two runs, 82.1 km/h good length outside off stump."
16.6,•,"K Yadav to D Warner, no run, 78.7 km/h full length on middle stump."
16.5,1,"K Yadav to S Smith, one run, 77.9 km/h full length going down leg."
16.4,1,"K Yadav to D Warner, one run, 86.9 km/h good length outside off stump."
16.3,1,"K Yadav to S Smith, one run, 79.7 km/h good length on leg stump."
16.2,1,"K Yadav to D Warner, one run, 84.3 km/h good length just outside off stump."
16.1,•,"K Yadav to D Warner, no run, 77.4 km/h good length on middle stump."
15.6,1,"H Pandya to D Warner, one run, 122.4 km/h short length just outside off stump."
15.5,•,"H Pandya to D Warner, no run, 123.1 km/h short length just outside off stump."
15.4,1,"H Pandya to S Smith, one run, 131.6 km/h good length on middle stump."
15.3,1,"H Pandya to D Warner, one run, 119.8 km/h good length just outside off stump."
15.2,•,"H Pandya to D Warner, no run, 123.2 km/h short length on middle stump."
15.1,•,"H Pandya to D Warner, no run, 130.8 km/h short length just outside off stump."
15.1,5Nb,"H Pandya to D Warner, 5 runs, no-ball."
14.6,1,"K Yadav to D Warner, one run, 81.0 km/h full length just outside off stump."
14.5,•,"K Yadav to D Warner, no run, 80.7 km/h good length on middle stump."
14.4,1,"K Yadav to S Smith, one run, 83.5 km/h good length on leg stump."
14.3,1,"K Yadav to D Warner, one run, 79.1 km/h good length going down leg."
14.2,•,"K Yadav to D Warner, no run, 81.9 km/h good length just outside off stump."
14.1,1,"K Yadav to S Smith, one run, 78.0 km/h good length on off stump."
13.6,1,"H Pandya to S Smith, one run, 131.8 km/h good length on middle stump."
13.5,•,"H Pandya to S Smith, no run, 138.7 km/h short length outside off stump."
13.4,1,"H Pandya to D Warner, one run, 122.7 km/h short length just outside off stump."
13.3,•,"H Pandya to D Warner, no run, 120.5 km/h good length on middle stump."
13.2,•,"H Pandya to D Warner, no run, 135.0 km/h short length on off stump."
13.1,1W,"H Pandya to D Warner, WICKET!!! A Finch is out run out (Kedar Jadhav/Hardik Pandya), 133.4 km/h short length just outside off stump."
13.1,1Wd,"H Pandya to D Warner, wide delivery."
12.6,1,"K Yadav to D Warner, one run, 78.3 km/h full length on off stump."
12.5,1,"K Yadav to A Finch, one run, 83.6 km/h full length outside off stump."
12.4,•,"K Yadav to A Finch, no run, 82.9 km/h good length just outside off stump."
12.3,1,"K Yadav to D Warner, one run, 79.1 km/h full length on middle stump."
12.2,1,"K Yadav to A Finch, one run, 86.5 km/h good length on middle stump."
12.1,2,"K Yadav to A Finch, two runs, 78.3 km/h good length outside off stump."
11.6,•,"H Pandya to D Warner, no run, 120.3 km/h short length just outside off stump."
11.5,•,"H Pandya to D Warner, no run, 121.1 km/h good length just outside off stump."
11.4,•,"H Pandya to D Warner, no run, 138.9 km/h short length on leg stump."
11.3,•,"H Pandya to D Warner, no run, 128.3 km/h good length going down leg."
11.2,•,"H Pandya to D Warner, no run, 131.6 km/h full length outside off stump."
11.1,1,"H Pandya to A Finch, one run, 139.4 km/h good length on off stump."
10.6,1,"K Yadav to A Finch, one run, 80.8 km/h good length on off stump."
10.5,•,"K Yadav to A Finch, no run, 85.5 km/h good length on middle stump."
10.4,2,"K Yadav to A Finch, two runs, 79.9 km/h full length just outside off stump."
10.3,•,"K Yadav to A Finch, no run, 82.3 km/h good length just outside off stump."
10.2,1,"K Yadav to D Warner, one run, 81.8 km/h full length on middle stump."
10.1,•,"K Yadav to D Warner, no run, 82.0 km/h full length on middle stump."
9.6,4,"H Pandya to A Finch, FOUR, 134.6 km/h short length outside off stump."
9.5,4,"H Pandya to A Finch, FOUR, 139.8 km/h short length just outside off stump."
9.4,6,"H Pandya to A Finch, SIX, 134.8 km/h short length just outside off stump."
9.3,1,"H Pandya to D Warner, one run, 134.4 km/h short length just outside off stump."
9.2,•,"H Pandya to D Warner, no run, 133.1 km/h short length on off stump."
9.1,4,"H Pandya to D Warner, FOUR, 134.2 km/h short length going down leg."
8.6,1,"B Kumar to D Warner, one run, 124.7 km/h good length just outside off stump."
8.5,•,"B Kumar to D Warner, no run, 122.9 km/h good length outside off stump."
8.4,•,"B Kumar to D Warner, no run, 133.0 km/h good length on off stump."
8.3,1,"B Kumar to A Finch, one run, 132.3 km/h short length on leg stump."
8.2,1,"B Kumar to D Warner, one run, 136.1 km/h short length on middle stump."
8.1,2,"B Kumar to D Warner, two runs, 134.5 km/h short length on middle stump."
7.6,•,"H Pandya to A Finch, no run, 130.5 km/h short length just outside off stump."
7.6,1Wd,"H Pandya to A Finch, wide delivery."
7.5,2,"H Pandya to A Finch, two runs, 138.0 km/h short length going down leg."
7.4,1,"H Pandya to D Warner, one run, 137.6 km/h short length on middle stump."
7.3,1,"H Pandya to A Finch, one run, 133.1 km/h short length going down leg."
7.2,•,"H Pandya to A Finch, no run, 131.0 km/h short length just outside off stump."
7.1,•,"H Pandya to A Finch, no run, 131.8 km/h short length on middle stump."
6.6,•,"B Kumar to D Warner, no run, 136.9 km/h short length just outside off stump."
6.5,•,"B Kumar to D Warner, no run, 123.4 km/h good length outside off stump."
6.4,•,"B Kumar to D Warner, no run, 124.8 km/h good length outside off stump."
6.3,•,"B Kumar to D Warner, no run, 132.3 km/h short length outside off stump."
6.2,•,"B Kumar to D Warner, no run, 137.2 km/h short length just outside off stump."
6.1,1,"B Kumar to A Finch, one run, 139.4 km/h short length just outside off stump."
5.6,•,"J Bumrah to D Warner, no run, 138.3 km/h good length outside off stump."
5.5,•,"J Bumrah to D Warner, no run, 139.0 km/h short length just outside off stump."
5.4,•,"J Bumrah to D Warner, no run, 139.0 km/h short length just outside off stump."
5.3,•,"J Bumrah to D Warner, no run, 140.0 km/h good length outside off stump."
5.2,•,"J Bumrah to D Warner, no run, 141.5 km/h good length just outside off stump."
5.1,•,"J Bumrah to D Warner, no run, 136.9 km/h short length just outside off stump."
4.6,•,"B Kumar to A Finch, no run, 138.1 km/h short length just outside off stump."
4.5,•,"B Kumar to A Finch, no run, 136.5 km/h good length on middle stump."
4.4,•,"B Kumar to A Finch, no run, 132.9 km/h short length on middle stump."
4.3,•,"B Kumar to A Finch, no run, 132.7 km/h short length on off stump."
4.3,1Wd,"B Kumar to A Finch, wide delivery."
4.2,•,"B Kumar to A Finch, no run, 138.5 km/h good length on middle stump."
4.1,•,"B Kumar to A Finch, no run, 137.5 km/h good length just outside off stump."
3.6,1,"J Bumrah to A Finch, one run, 139.1 km/h short length just outside off stump."
3.5,•,"J Bumrah to A Finch, no run, 137.5 km/h short length just outside off stump."
3.4,4,"J Bumrah to A Finch, FOUR, 143.5 km/h good length going down leg."
3.3,2,"J Bumrah to A Finch, two runs, 141.3 km/h good length on leg stump."
3.2,•,"J Bumrah to A Finch, no run, 139.9 km/h good length going down leg."
3.1,•,"J Bumrah to A Finch, no run, 136.8 km/h good length outside off stump."
2.6,•,"B Kumar to D Warner, no run, 132.5 km/h good length just outside off stump."
2.5,•,"B Kumar to D Warner, no run, 141.4 km/h good length outside off stump."
2.4,•,"B Kumar to D Warner, no run, 141.0 km/h good length just outside off stump."
2.3,2,"B Kumar to D Warner, two runs, 138.9 km/h short length outside off stump."
2.2,•,"B Kumar to D Warner, no run, 136.0 km/h good length outside off stump."
2.1,•,"B Kumar to D Warner, no run, 133.5 km/h full length on off stump."
1.6,•,"J Bumrah to A Finch, no run, 135.3 km/h good length just outside off stump."
1.5,1,"J Bumrah to D Warner, one run, 142.1 km/h good length just outside off stump."
1.4,•,"J Bumrah to D Warner, no run, 140.5 km/h good length just outside off stump."
1.3,4,"J Bumrah to D Warner, FOUR, 142.5 km/h full length outside off stump."
1.2,•,"J Bumrah to D Warner, no run, 135.1 km/h short length outside off stump."
1.1,•,"J Bumrah to D Warner, no run, 137.3 km/h short length just outside off stump."
0.6,•,"B Kumar to A Finch, no run, 139.4 km/h good length just outside off stump."
0.5,•,"B Kumar to A Finch, no run, 138.1 km/h good length just outside off stump."
0.4,2,"B Kumar to A Finch, two runs, 137.4 km/h full length on off stump."
0.3,1,"B Kumar to D Warner, one run, 135.4 km/h good length going down leg."
0.2,•,"B Kumar to D Warner, no run, 135.1 km/h short length just outside off stump."
0.1,•,"B Kumar to D Warner, no run, 134.0 km/h good length on middle stump."
49.6,4,"M Stoinis to KL Rahul, FOUR, 124.9 km/h full toss outside off stump."
49.5,W,"M Stoinis to V Kohli, WICKET!!! V Kohli is out c Pat Cummins b Marcus Stoinis, 113.2 km/h short length outside off stump."
49.5,1Wd,"M Stoinis to V Kohli, wide delivery."
49.4,2,"M Stoinis to V Kohli, two runs, 125.9 km/h full length going down leg."
49.3,1,"M Stoinis to KL Rahul, one run, 109.8 km/h short length just outside off stump."
49.2,6,"M Stoinis to KL Rahul, SIX, 125.0 km/h full toss on middle stump."
49.1,W,"M Stoinis to MS Dhoni, WICKET!!! MS Dhoni is out c & b Marcus Stoinis, 126.5 km/h full toss outside off stump."
48.6,•,"M Starc to V Kohli, no run, 145.6 km/h full toss just outside off stump."
48.5,1,"M Starc to MS Dhoni, one run, 145.5 km/h full toss just outside off stump."
48.4,•,"M Starc to MS Dhoni, no run, 145.1 km/h full toss outside off stump."
48.3,2,"M Starc to MS Dhoni, two runs, 146.6 km/h full length on middle stump."
48.2,4,"M Starc to MS Dhoni, FOUR, 141.1 km/h short length going down leg."
48.1,6,"M Starc to MS Dhoni, SIX, 142.7 km/h good length going down leg."
47.6,•,"M Stoinis to V Kohli, no run, 111.7 km/h short length outside off stump."
47.5,1,"M Stoinis to MS Dhoni, one run, 126.4 km/h full length just outside off stump."
47.4,4,"M Stoinis to MS Dhoni, FOUR, 128.2 km/h short length going down leg."
47.4,1Wd,"M Stoinis to MS Dhoni, wide delivery."
47.3,2,"M Stoinis to MS Dhoni, two runs, 124.8 km/h full length just outside off stump."
47.2,•,"M Stoinis to MS Dhoni, no run, 125.8 km/h full toss outside off stump."
47.1,1,"M Stoinis to V Kohli, one run, 124.3 km/h full length on middle stump."
46.6,1,"M Starc to V Kohli, one run, 147.7 km/h full length just outside off stump."
46.5,1,"M Starc to MS Dhoni, one run, 139.5 km/h short length going down leg."
46.4,2,"M Starc to MS Dhoni, two runs, 145.7 km/h full length on off stump."
46.3,4,"M Starc to MS Dhoni, FOUR, 146.1 km/h short length on off stump."
46.2,1,"M Starc to V Kohli, one run, 145.5 km/h good length on off stump."
46.1,6,"M Starc to V Kohli, SIX, 140.4 km/h full length outside off stump."
45.6,•,"P Cummins to MS Dhoni, no run, 140.1 km/h short length just outside off stump."
45.5,W,"P Cummins to H Pandya, WICKET!!! H Pandya is out c Aaron Finch b Pat Cummins, 144.0 km/h full toss outside off stump."
45.4,2,"P Cummins to H Pandya, two runs, 129.9 km/h short length outside off stump."
45.4,1Wd,"P Cummins to H Pandya, wide delivery."
45.3,4,"P Cummins to H Pandya, FOUR, 139.1 km/h full toss outside off stump."
45.2,•,"P Cummins to H Pandya, no run, 129.6 km/h short length on middle stump."
45.1,1,"P Cummins to V Kohli, one run, 140.1 km/h full toss outside off stump."
44.6,1,"M Starc to V Kohli, one run, 139.5 km/h full length on off stump."
44.5,2,"M Starc to V Kohli, two runs, 131.8 km/h short length on middle stump."
44.4,6,"M Starc to V Kohli, SIX, 145.5 km/h full length just outside off stump."
44.3,2,"M Starc to V Kohli, two runs, 145.7 km/h full length just outside off stump."
44.2,•,"M Starc to V Kohli, no run, 141.9 km/h full length outside off stump."
44.1,1,"M Starc to H Pandya, one run, 131.7 km/h short length just outside off stump."
43.6,•,"P Cummins to V Kohli, no run, 144.4 km/h full length outside off stump."
