Ball,Runs,Commentary
41.6,1,"A Rashid to H Pandya, one run, 84.9 km/h good length on middle stump."
41.5,1,"A Rashid to MS Dhoni, one run, 86.4 km/h good length on off stump."
41.4,1,"A Rashid to H Pandya, one run, 80.3 km/h good length on middle stump."
41.3,1,"A Rashid to MS Dhoni, one run, 83.6 km/h good length going down leg."
41.2,•,"A Rashid to MS Dhoni, no run, 83.6 km/h short length going down leg."
41.1,1,"A Rashid to H Pandya, one run, 85.6 km/h good length on leg stump."
40.6,1,"C Woakes to H Pandya, one run, 120.9 km/h good length outside off stump."
40.5,4,"C Woakes to H Pandya, FOUR, 137.2 km/h full toss outside off stump."
40.4,2,"C Woakes to H Pandya, two runs, 123.3 km/h good length outside off stump."
40.3,1,"C Woakes to MS Dhoni, one run."
40.2,1,"C Woakes to H Pandya, one run."
40.1,•,"C Woakes to H Pandya, no run."
39.6,•,"L Plunkett to MS Dhoni, no run, 131.2 km/h full length outside off stump."
39.5,1,"L Plunkett to H Pandya, one run, 118.4 km/h good length outside off stump."
39.4,2,"L Plunkett to H Pandya, two runs, 128.2 km/h short length going down leg."
39.3,2,"L Plunkett to H Pandya, two runs, 129.3 km/h short length on off stump."
39.3,1Wd,"L Plunkett to H Pandya, wide delivery."
39.2,2,"L Plunkett to H Pandya, two runs."
39.1,W,"L Plunkett to R Pant, WICKET!!! R Pant is out c Chris Woakes b Liam Plunkett, 121.0 km/h short length on off stump."
38.6,2,"C Woakes to H Pandya, two runs, 135.6 km/h full length just outside off stump."
38.5,2,"C Woakes to H Pandya, two runs, 138.9 km/h full length just outside off stump."
38.4,4,"C Woakes to H Pandya, FOUR, 121.6 km/h full length outside off stump."
38.3,4,"C Woakes to H Pandya, FOUR, 115.9 km/h good length outside off stump."
38.2,4,"C Woakes to H Pandya, FOUR, 138.3 km/h full length just outside off stump."
38.1,•,"C Woakes to H Pandya, no run, 118.4 km/h good length outside off stump."
37.6,4,"M Wood to R Pant, FOUR, 129.9 km/h full length just outside off stump."
37.5,•,"M Wood to R Pant, no run, 141.1 km/h short length on leg stump."
37.4,1,"M Wood to H Pandya, one run, 140.2 km/h short length on middle stump."
37.3,•,"M Wood to H Pandya, no run, 151.6 km/h good length on middle stump."
37.2,1,"M Wood to R Pant, one run, 130.8 km/h short length just outside off stump."
37.1,•,"M Wood to R Pant, no run, 147.1 km/h good length just outside off stump."
36.6,2,"C Woakes to H Pandya, two runs, 136.5 km/h good length outside off stump."
36.5,•,"C Woakes to H Pandya, no run, 122.1 km/h short length outside off stump."
36.4,•,"C Woakes to H Pandya, no run, 136.0 km/h short length outside off stump."
36.3,1,"C Woakes to R Pant, one run, 117.0 km/h good length going down leg."
36.2,3,"C Woakes to H Pandya, three runs, 127.6 km/h short length outside off stump."
36.1,W,"C Woakes to R Sharma, WICKET!!! R Sharma is out c Jos Buttler b Chris Woakes, 119.8 km/h good length outside off stump."
35.6,4,"M Wood to R Pant, FOUR, 123.4 km/h short length outside off stump."
35.5,1,"M Wood to R Sharma, one run, 122.9 km/h full toss going down leg."
35.4,1,"M Wood to R Pant, one run, 141.4 km/h short length just outside off stump."
35.3,4,"M Wood to R Pant, FOUR, 148.3 km/h short length just outside off stump."
35.2,•,"M Wood to R Pant, no run, 123.7 km/h good length outside off stump."
35.1,•,"M Wood to R Pant, no run, 126.6 km/h good length just outside off stump."
34.6,1,"L Plunkett to R Pant, one run, 124.9 km/h short length on off stump."
34.5,1,"L Plunkett to R Sharma, one run, 129.6 km/h good length outside off stump."
34.4,2,"L Plunkett to R Sharma, two runs, 128.2 km/h short length just outside off stump."
34.3,•,"L Plunkett to R Sharma, no run, 137.5 km/h full length going down leg."
34.2,1,"L Plunkett to R Pant, one run, 121.9 km/h short length outside off stump."
34.1,•,"L Plunkett to R Pant, no run, 135.1 km/h good length just outside off stump."
33.6,1,"M Wood to R Pant, one run, 135.8 km/h good length just outside off stump."
33.5,1,"M Wood to R Sharma, one run, 142.9 km/h short length on middle stump."
33.4,1,"M Wood to R Pant, one run, 140.4 km/h short length on middle stump."
33.3,1,"M Wood to R Sharma, one run, 132.4 km/h short length on middle stump."
33.2,1,"M Wood to R Pant, one run, 131.0 km/h good length just outside off stump."
33.1,1,"M Wood to R Sharma, one run, 131.6 km/h short length on off stump."
32.6,1,"L Plunkett to R Sharma, one run, 86.8 km/h short length outside off stump."
32.5,1,"L Plunkett to R Pant, one run, 122.5 km/h short length just outside off stump."
32.4,4,"L Plunkett to R Pant, FOUR, 130.8 km/h full length outside off stump."
32.3,2,"L Plunkett to R Pant, two runs, 132.0 km/h short length just outside off stump."
32.2,1,"L Plunkett to R Sharma, one run, 132.8 km/h good length on leg stump."
32.1,2,"L Plunkett to R Sharma, two runs, 128.6 km/h short length outside off stump."
31.6,1,"M Wood to R Sharma, one run, 141.9 km/h short length just outside off stump."
31.5,1,"M Wood to R Pant, one run, 142.1 km/h good length on middle stump."
31.4,•,"M Wood to R Pant, no run, 142.8 km/h short length on middle stump."
31.3,1,"M Wood to R Sharma, one run, 145.1 km/h good length on middle stump."
31.2,4,"M Wood to R Sharma, FOUR, 136.8 km/h good length on middle stump."
31.1,4,"M Wood to R Sharma, FOUR, 131.7 km/h short length just outside off stump."
30.6,•,"L Plunkett to R Pant, no run, 127.8 km/h good length on middle stump."
30.6,1Wd,"L Plunkett to R Pant, wide delivery."
30.5,•,"L Plunkett to R Pant, no run, 124.0 km/h short length outside off stump."
30.4,•,"L Plunkett to R Pant, no run, 130.4 km/h short length just outside off stump."
30.3,1,"L Plunkett to R Sharma, one run, 130.6 km/h short length just outside off stump."
30.2,•,"L Plunkett to R Sharma, no run, 132.3 km/h good length just outside off stump."
30.1,1,"L Plunkett to R Pant, one run, 132.0 km/h good length on leg stump."
29.6,3,"J Archer to R Pant, three runs, 142.1 km/h good length on middle stump."
29.5,1,"J Archer to R Sharma, one run, 125.4 km/h short length on middle stump."
29.4,•,"J Archer to R Sharma, no run, 142.6 km/h short length on leg stump."
29.3,•,"J Archer to R Sharma, no run, 119.5 km/h short length just outside off stump."
29.2,•,"J Archer to R Sharma, no run, 142.6 km/h good length on off stump."
29.1,•,"J Archer to R Sharma, no run, 142.0 km/h short length on off stump."
28.6,1,"L Plunkett to R Sharma, one run, 129.2 km/h short length outside off stump."
28.5,•,"L Plunkett to R Sharma, no run, 128.6 km/h short length just outside off stump."
28.4,1Lb,"L Plunkett to R Pant, 1 leg bye."
28.3,•,"L Plunkett to R Pant, no run, 128.5 km/h good length just outside off stump."
28.2,W,"L Plunkett to V Kohli, WICKET!!! V Kohli is out c sub (James Vince) b Liam Plunkett, 127.2 km/h good length outside off stump."
28.1,1,"L Plunkett to R Sharma, one run, 131.6 km/h short length outside off stump."
28.1,1Wd,"L Plunkett to R Sharma, wide delivery."
27.6,1,"J Archer to R Sharma, one run, 124.9 km/h full length just outside off stump."
27.5,1,"J Archer to V Kohli, one run."
27.4,1,"J Archer to R Sharma, one run, 120.3 km/h good length on off stump."
27.3,1,"J Archer to V Kohli, one run, 117.3 km/h short length going down leg."
27.2,•,"J Archer to V Kohli, no run, 137.5 km/h short length just outside off stump."
27.1,•,"J Archer to V Kohli, no run, 116.0 km/h good length just outside off stump."
26.6,•,"A Rashid to R Sharma, no run, 79.0 km/h good length just outside off stump."
26.5,•,"A Rashid to R Sharma, no run, 81.7 km/h good length on middle stump."
26.4,•,"A Rashid to R Sharma, no run, 82.6 km/h good length on off stump."
26.4,1Wd,"A Rashid to R Sharma, wide delivery."
26.3,1,"A Rashid to V Kohli, one run, 78.6 km/h good length outside off stump."
26.2,1,"A Rashid to R Sharma, one run, 85.4 km/h short length on leg stump."
26.1,4,"A Rashid to R Sharma, FOUR, 76.6 km/h full length on off stump."
25.6,1,"B Stokes to R Sharma, one run, 132.2 km/h good length just outside off stump."
25.5,•,"B Stokes to R Sharma, no run, 138.8 km/h good length just outside off stump."
25.4,•,"B Stokes to R Sharma, no run, 138.9 km/h full length just outside off stump."
25.3,4,"B Stokes to R Sharma, FOUR, 136.7 km/h full length outside off stump."
25.2,4,"B Stokes to R Sharma, FOUR, 138.7 km/h good length outside off stump."
25.1,4,"B Stokes to R Sharma, FOUR, 139.4 km/h short length going down leg."
24.6,1,"A Rashid to R Sharma, one run."
24.5,•,"A Rashid to R Sharma, no run, 80.2 km/h good length just outside off stump."
24.4,1,"A Rashid to V Kohli, one run, 77.4 km/h good length just outside off stump."
24.3,1,"A Rashid to R Sharma, one run, 89.9 km/h short length on off stump."
24.2,1,"A Rashid to V Kohli, one run, 78.5 km/h short length on off stump."
24.1,4,"A Rashid to V Kohli, FOUR, 79.7 km/h full length outside off stump."
23.6,•,"B Stokes to R Sharma, no run, 136.8 km/h good length on middle stump."
23.5,1,"B Stokes to V Kohli, one run, 141.1 km/h good length on middle stump."
23.4,•,"B Stokes to V Kohli, no run."
23.3,1,"B Stokes to R Sharma, one run, 135.2 km/h short length on middle stump."
23.2,2,"B Stokes to R Sharma, two runs, 138.6 km/h short length outside off stump."
23.1,1,"B Stokes to V Kohli, one run, 139.5 km/h full length on leg stump."
22.6,4,"A Rashid to R Sharma, FOUR, 75.8 km/h good length outside off stump."
22.5,•,"A Rashid to R Sharma, no run, 83.1 km/h good length just outside off stump."
22.4,1,"A Rashid to V Kohli, one run, 78.0 km/h good length outside off stump."
22.3,1,"A Rashid to R Sharma, one run, 75.8 km/h good length on leg stump."
22.2,•,"A Rashid to R Sharma, no run, 78.5 km/h good length going down leg."
22.1,1,"A Rashid to V Kohli, one run, 77.4 km/h full length outside off stump."
21.6,1,"B Stokes to V Kohli, one run, 140.1 km/h good length on off stump."
21.5,1,"B Stokes to R Sharma, one run, 138.1 km/h good length on middle stump."
21.4,4,"B Stokes to R Sharma, FOUR, 117.4 km/h full length outside off stump."
21.3,•,"B Stokes to R Sharma, no run, 140.8 km/h full toss on middle stump."
21.2,•,"B Stokes to R Sharma, no run, 140.3 km/h good length on middle stump."
21.1,1,"B Stokes to V Kohli, one run, 134.4 km/h good length just outside off stump."
20.6,4,"A Rashid to R Sharma, FOUR, 77.6 km/h good length outside off stump."
20.5,1,"A Rashid to V Kohli, one run, 83.6 km/h good length just outside off stump."
20.4,1,"A Rashid to R Sharma, one run, 76.7 km/h full length just outside off stump."
20.3,•,"A Rashid to R Sharma, no run, 78.9 km/h good length going down leg."
20.2,•,"A Rashid to R Sharma, no run, 78.0 km/h good length just outside off stump."
20.1,4,"A Rashid to R Sharma, FOUR, 76.7 km/h full length outside off stump."
19.6,2,"B Stokes to V Kohli, two runs, 140.1 km/h good length just outside off stump."
19.5,4,"B Stokes to V Kohli, FOUR, 134.5 km/h full length just outside off stump."
19.4,1,"B Stokes to R Sharma, one run, 138.8 km/h good length going down leg."
19.3,•,"B Stokes to R Sharma, no run, 136.1 km/h full length on off stump."
19.2,1,"B Stokes to V Kohli, one run, 137.5 km/h full length on middle stump."
19.1,1,"B Stokes to R Sharma, one run, 133.7 km/h good length on off stump."
18.6,1,"A Rashid to R Sharma, one run, 81.5 km/h short length on off stump."
18.5,1,"A Rashid to V Kohli, one run, 80.9 km/h good length just outside off stump."
18.4,•,"A Rashid to V Kohli, no run, 79.5 km/h good length just outside off stump."
18.3,•,"A Rashid to V Kohli, no run, 76.9 km/h good length outside off stump."
18.2,1,"A Rashid to R Sharma, one run, 75.4 km/h good length outside off stump."
18.1,•,"A Rashid to R Sharma, no run, 76.4 km/h good length outside off stump."
17.6,2,"M Wood to V Kohli, two runs, 151.0 km/h short length just outside off stump."
17.5,•,"M Wood to V Kohli, no run, 147.0 km/h short length just outside off stump."
17.4,1,"M Wood to R Sharma, one run, 127.1 km/h short length outside off stump."
17.3,•,"M Wood to R Sharma, no run, 146.9 km/h good length outside off stump."
17.2,1,"M Wood to V Kohli, one run, 137.5 km/h short length outside off stump."
17.1,•,"M Wood to V Kohli, no run, 144.2 km/h short length on off stump."
16.6,•,"L Plunkett to R Sharma, no run, 125.9 km/h short length outside off stump."
16.5,4,"L Plunkett to R Sharma, FOUR, 129.3 km/h short length just outside off stump."
16.4,1,"L Plunkett to V Kohli, one run, 130.7 km/h short length outside off stump."
16.3,•,"L Plunkett to V Kohli, no run, 129.1 km/h short length just outside off stump."
16.2,4,"L Plunkett to V Kohli, FOUR, 131.9 km/h short length outside off stump."
16.1,1,"L Plunkett to R Sharma, one run, 131.2 km/h short length outside off stump."
15.6,•,"M Wood to V Kohli, no run, 151.5 km/h good length on off stump."
15.5,•,"M Wood to V Kohli, no run."
15.4,1,"M Wood to R Sharma, one run, 147.8 km/h short length just outside off stump."
15.3,1,"M Wood to V Kohli, one run, 134.7 km/h good length on off stump."
15.2,•,"M Wood to V Kohli, no run, 133.8 km/h good length just outside off stump."
15.1,2,"M Wood to V Kohli, two runs, 144.4 km/h short length just outside off stump."
14.6,•,"L Plunkett to R Sharma, no run, 121.6 km/h short length on middle stump."
14.5,•,"L Plunkett to R Sharma, no run."
14.4,•,"L Plunkett to R Sharma, no run, 131.4 km/h short length outside off stump."
14.3,1,"L Plunkett to V Kohli, one run, 131.6 km/h good length just outside off stump."
14.2,•,"L Plunkett to V Kohli, no run."
14.1,1,"L Plunkett to R Sharma, one run, 133.8 km/h short length outside off stump."
13.6,•,"M Wood to V Kohli, no run, 143.4 km/h good length on off stump."
13.5,4,"M Wood to V Kohli, FOUR, 143.3 km/h good length outside off stump."
13.4,•,"M Wood to V Kohli, no run."
13.3,•,"M Wood to V Kohli, no run, 144.4 km/h short length going down leg."
13.2,2,"M Wood to V Kohli, two runs, 143.0 km/h short length just outside off stump."
13.1,2,"M Wood to V Kohli, two runs, 142.1 km/h short length on leg stump."
12.6,1,"L Plunkett to V Kohli, one run, 132.1 km/h good length outside off stump."
12.5,•,"L Plunkett to V Kohli, no run, 137.0 km/h full length just outside off stump."
12.4,1,"L Plunkett to R Sharma, one run, 131.0 km/h good length outside off stump."
12.3,1,"L Plunkett to V Kohli, one run, 135.0 km/h good length outside off stump."
12.2,•,"L Plunkett to V Kohli, no run."
12.1,•,"L Plunkett to V Kohli, no run, 132.8 km/h short length outside off stump."
11.6,4,"M Wood to R Sharma, FOUR, 141.3 km/h short length on middle stump."
11.5,•,"M Wood to R Sharma, no run, 134.1 km/h good length outside off stump."
11.4,•,"M Wood to R Sharma, no run, 146.4 km/h good length just outside off stump."
11.3,4,"M Wood to R Sharma, FOUR, 146.1 km/h short length on off stump."
11.2,•,"M Wood to R Sharma, no run, 144.9 km/h good length on off stump."
11.1,1,"M Wood to V Kohli, one run, 137.8 km/h good length on middle stump."
10.6,•,"L Plunkett to R Sharma, no run, 135.6 km/h short length outside off stump."
10.5,•,"L Plunkett to R Sharma, no run, 130.7 km/h good length outside off stump."
10.4,1,"L Plunkett to V Kohli, one run, 135.4 km/h good length outside off stump."
10.3,1,"L Plunkett to R Sharma, one run, 130.1 km/h full length outside off stump."
10.2,•,"L Plunkett to R Sharma, no run, 133.7 km/h good length just outside off stump."
10.1,1,"L Plunkett to V Kohli, one run, 130.0 km/h short length outside off stump."
9.6,•,"J Archer to R Sharma, no run, 146.5 km/h good length just outside off stump."
9.5,1,"J Archer to V Kohli, one run, 153.6 km/h short length just outside off stump."
9.4,•,"J Archer to V Kohli, no run, 142.5 km/h good length on off stump."
9.3,•,"J Archer to V Kohli, no run, 143.1 km/h short length just outside off stump."
9.2,•,"J Archer to V Kohli, no run, 145.5 km/h short length on off stump."
9.1,•,"J Archer to V Kohli, no run, 140.6 km/h short length just outside off stump."
8.6,•,"C Woakes to R Sharma, no run, 136.0 km/h good length just outside off stump."
8.5,•,"C Woakes to R Sharma, no run, 133.2 km/h short length just outside off stump."
8.4,1,"C Woakes to V Kohli, one run, 134.5 km/h good length on off stump."
8.3,•,"C Woakes to V Kohli, no run, 137.3 km/h short length just outside off stump."
8.2,•,"C Woakes to V Kohli, no run, 139.4 km/h good length on middle stump."
8.1,4,"C Woakes to V Kohli, FOUR, 138.9 km/h short length just outside off stump."
7.6,•,"J Archer to R Sharma, no run, 141.0 km/h short length just outside off stump."
7.5,1,"J Archer to V Kohli, one run, 144.1 km/h short length on leg stump."
7.4,•,"J Archer to V Kohli, no run, 149.6 km/h good length on off stump."
7.3,1,"J Archer to R Sharma, one run, 143.4 km/h short length on middle stump."
7.2,•,"J Archer to R Sharma, no run, 141.4 km/h short length on off stump."
7.1,•,"J Archer to R Sharma, no run, 145.2 km/h good length on off stump."
6.6,2,"C Woakes to V Kohli, two runs, 137.5 km/h short length just outside off stump."
6.5,•,"C Woakes to V Kohli, no run, 136.1 km/h short length outside off stump."
6.4,•,"C Woakes to V Kohli, no run, 134.2 km/h good length just outside off stump."
6.3,•,"C Woakes to V Kohli, no run, 138.7 km/h full length just outside off stump."
6.2,•,"C Woakes to V Kohli, no run."
6.1,1,"C Woakes to R Sharma, one run, 138.9 km/h good length on middle stump."
5.6,•,"J Archer to V Kohli, no run, 143.5 km/h good length just outside off stump."
5.5,•,"J Archer to V Kohli, no run."
5.4,•,"J Archer to V Kohli, no run, 145.1 km/h good length just outside off stump."
5.3,4,"J Archer to V Kohli, FOUR, 147.5 km/h full length outside off stump."
5.2,4,"J Archer to V Kohli, FOUR, 143.7 km/h good length outside off stump."
5.1,•,"J Archer to V Kohli, no run, 149.9 km/h short length on off stump."
4.6,•,"C Woakes to R Sharma, no run, 138.6 km/h short length on middle stump."
4.5,•,"C Woakes to R Sharma, no run, 135.4 km/h good length just outside off stump."
4.4,•,"C Woakes to R Sharma, no run, 139.3 km/h short length going down leg."
4.3,•,"C Woakes to R Sharma, no run, 136.1 km/h good length just outside off stump."
4.2,•,"C Woakes to R Sharma, no run, 133.5 km/h short length on middle stump."
4.1,•,"C Woakes to R Sharma, no run, 132.2 km/h good length just outside off stump."
3.6,1,"J Archer to R Sharma, one run, 146.0 km/h short length going down leg."
3.5,•,"J Archer to R Sharma, no run, 144.0 km/h good length outside off stump."
3.4,•,"J Archer to R Sharma, no run, 143.4 km/h good length just outside off stump."
3.3,•,"J Archer to R Sharma, no run, 142.8 km/h short length outside off stump."
3.2,•,"J Archer to R Sharma, no run, 140.0 km/h short length on off stump."
3.1,•,"J Archer to R Sharma, no run, 137.5 km/h short length just outside off stump."
2.6,•,"C Woakes to V Kohli, no run, 138.5 km/h good length outside off stump."
2.5,•,"C Woakes to V Kohli, no run, 135.6 km/h good length on off stump."
2.4,•,"C Woakes to V Kohli, no run, 134.7 km/h good length outside off stump."
2.3,W,"C Woakes to KL Rahul, WICKET!!! KL Rahul is out c & b Chris Woakes, 129.2 km/h short length on middle stump."
2.2,•,"C Woakes to KL Rahul, no run, 132.8 km/h short length just outside off stump."
2.1,•,"C Woakes to KL Rahul, no run, 136.4 km/h good length outside off stump."
1.6,•,"J Archer to R Sharma, no run, 142.2 km/h good length just outside off stump."
1.5,4,"J Archer to R Sharma, FOUR, 141.7 km/h full length outside off stump."
1.4,•,"J Archer to R Sharma, no run, 142.1 km/h full length outside off stump."
1.3,•,"J Archer to R Sharma, no run, 139.9 km/h short length just outside off stump."
1.2,•,"J Archer to R Sharma, no run, 140.5 km/h good length on middle stump."
1.1,4,"J Archer to R Sharma, FOUR, 142.4 km/h full length on off stump."
0.6,•,"C Woakes to KL Rahul, no run, 135.9 km/h short length just outside off stump."
0.5,•,"C Woakes to KL Rahul, no run, 138.1 km/h short length outside off stump."
0.4,•,"C Woakes to KL Rahul, no run, 136.5 km/h good length on middle stump."
0.3,•,"C Woakes to KL Rahul, no run, 138.1 km/h full length just outside off stump."
0.2,•,"C Woakes to KL Rahul, no run, 131.3 km/h short length outside off stump."
0.1,•,"C Woakes to KL Rahul, no run."
49.6,1,"J Bumrah to L Plunkett, one run, 138.9 km/h full toss on middle stump."
49.5,•,"J Bumrah to L Plunkett, no run, 141.8 km/h full length going down leg."
49.4,W,"J Bumrah to B Stokes, WICKET!!! B Stokes is out c sub (Ravindra Jadeja) b Jasprit Bumrah, 137.4 km/h full toss just outside off stump."
49.3,1B,"J Bumrah to L Plunkett, 1 bye."
49.2,1,"J Bumrah to B Stokes, one run, 142.5 km/h full length on leg stump."
49.1,•,"J Bumrah to B Stokes, no run."
48.6,•,"M Shami to L Plunkett, no run, 141.6 km/h full length on middle stump."
48.5,1,"M Shami to B Stokes, one run, 127.0 km/h short length outside off stump."
48.4,4,"M Shami to B Stokes, FOUR, 123.4 km/h good length outside off stump."
48.3,6,"M Shami to B Stokes, SIX, 126.8 km/h short length on middle stump."
48.2,4,"M Shami to B Stokes, FOUR, 142.0 km/h full length on leg stump."
48.1,W,"M Shami to C Woakes, WICKET!!! C Woakes is out c Rohit Sharma b Mohammed Shami, 137.0 km/h short length just outside off stump."
47.6,1,"J Bumrah to C Woakes, one run, 141.2 km/h full toss on middle stump."
47.5,4,"J Bumrah to C Woakes, FOUR, 144.0 km/h short length going down leg."
47.4,1,"J Bumrah to B Stokes, one run, 139.2 km/h full length just outside off stump."
47.3,1,"J Bumrah to C Woakes, one run, 142.4 km/h short length on middle stump."
47.2,1,"J Bumrah to B Stokes, one run, 115.3 km/h good length outside off stump."
47.1,1,"J Bumrah to C Woakes, one run, 144.2 km/h full length going down leg."
46.6,W,"M Shami to J Buttler, WICKET!!! J Buttler is out c & b Mohammed Shami, 139.0 km/h short length just outside off stump."
46.5,6,"M Shami to J Buttler, SIX, 139.9 km/h full toss on middle stump."
46.4,4,"M Shami to J Buttler, FOUR, 122.5 km/h full toss on leg stump."
46.3,1,"M Shami to B Stokes, one run, 140.7 km/h full length just outside off stump."
46.2,2,"M Shami to B Stokes, two runs, 141.3 km/h full toss just outside off stump."
46.1,4,"M Shami to B Stokes, FOUR, 136.9 km/h full toss outside off stump."
45.6,•,"J Bumrah to J Buttler, no run, 142.8 km/h full toss just outside off stump."
45.5,1,"J Bumrah to B Stokes, one run, 145.2 km/h full length on middle stump."
45.4,•,"J Bumrah to B Stokes, no run, 139.6 km/h short length on middle stump."
45.3,•,"J Bumrah to B Stokes, no run, 110.2 km/h full toss outside off stump."
45.2,2,"J Bumrah to B Stokes, two runs, 139.1 km/h full length just outside off stump."
45.1,1,"J Bumrah to J Buttler, one run, 140.2 km/h full length on off stump."
44.6,2,"M Shami to B Stokes, two runs, 117.8 km/h short length just outside off stump."
44.5,3,"M Shami to J Buttler, three runs, 138.2 km/h full length on leg stump."
44.4,6,"M Shami to J Buttler, SIX, 135.3 km/h short length just outside off stump."
44.3,•,"M Shami to J Buttler, no run, 140.3 km/h full toss going down leg."
44.2,1,"M Shami to B Stokes, one run, 139.4 km/h full length just outside off stump."
44.1,W,"M Shami to J Root, WICKET!!! J Root is out c Hardik Pandya b Mohammed Shami, 137.6 km/h full length just outside off stump."
43.6,•,"H Pandya to B Stokes, no run, 118.3 km/h full length just outside off stump."
43.5,2,"H Pandya to B Stokes, two runs, 130.5 km/h short length on middle stump."
43.4,1,"H Pandya to J Root, one run, 116.9 km/h short length outside off stump."
43.3,1,"H Pandya to B Stokes, one run, 120.9 km/h short length going down leg."
43.2,4,"H Pandya to B Stokes, FOUR, 135.5 km/h full toss on middle stump."
43.1,1,"H Pandya to J Root, one run, 133.4 km/h full toss on middle stump."
42.6,1,"J Bumrah to J Root, one run, 123.8 km/h short length just outside off stump."
42.5,1,"J Bumrah to B Stokes, one run, 142.3 km/h short length just outside off stump."
42.4,•,"J Bumrah to B Stokes, no run, 143.5 km/h full length on leg stump."
42.3,•,"J Bumrah to B Stokes, no run, 142.3 km/h short length just outside off stump."
42.2,•,"J Bumrah to B Stokes, no run, 142.8 km/h full toss on middle stump."
42.1,1,"J Bumrah to J Root, one run, 142.6 km/h full length on middle stump."
41.6,1,"Y Chahal to J Root, one run, 78.6 km/h full length going down leg."
41.5,•,"Y Chahal to J Root, no run."
41.4,•,"Y Chahal to J Root, no run, 81.2 km/h good length just outside off stump."
41.3,4,"Y Chahal to J Root, FOUR, 76.7 km/h good length outside off stump."
