Ball,Runs,Commentary
33.4,1,"M Amir to M Hossain, one run, 132.0 km/h short length just outside off stump."
33.3,•,"M Amir to M Hossain, no run, 131.5 km/h good length on off stump."
33.2,1,"M Amir to Mahmudullah, one run, 135.4 km/h good length on off stump."
33.1,•,"M Amir to Mahmudullah, no run, 135.5 km/h good length just outside off stump."
32.6,•,"S Afridi to M Hossain, no run, 142.4 km/h short length just outside off stump."
32.5,2,"S Afridi to M Hossain, two runs, 141.8 km/h full length just outside off stump."
32.4,•,"S Afridi to M Hossain, no run, 140.1 km/h full toss outside off stump."
32.3,4Lb,"S Afridi to M Hossain, 4 leg byes."
32.3,1Wd,"S Afridi to M Hossain, wide delivery."
32.2,•,"S Afridi to M Hossain, no run, 143.4 km/h good length on middle stump."
32.1,W,"S Afridi to S Al Hasan, WICKET!!! S Al Hasan is out c Sarfaraz Ahmed b Shaheen Afridi, 139.3 km/h good length just outside off stump."
31.6,•,"M Amir to Mahmudullah, no run, 132.6 km/h good length on off stump."
31.5,1,"M Amir to S Al Hasan, one run, 121.9 km/h short length just outside off stump."
31.4,•,"M Amir to S Al Hasan, no run, 119.7 km/h short length on middle stump."
31.3,•,"M Amir to S Al Hasan, no run, 135.6 km/h good length on off stump."
31.2,2,"M Amir to S Al Hasan, two runs, 130.8 km/h good length just outside off stump."
31.1,•,"M Amir to S Al Hasan, no run, 118.3 km/h short length just outside off stump."
30.6,1,"S Afridi to S Al Hasan, one run, 140.5 km/h full length outside off stump."
30.5,1,"S Afridi to Mahmudullah, one run, 135.3 km/h good length just outside off stump."
30.4,1,"S Afridi to S Al Hasan, one run, 136.7 km/h good length on leg stump."
30.4,1Wd,"S Afridi to S Al Hasan, wide delivery."
30.3,2,"S Afridi to S Al Hasan, two runs, 120.2 km/h good length just outside off stump."
30.2,1,"S Afridi to Mahmudullah, one run, 137.3 km/h full length on leg stump."
30.1,•,"S Afridi to Mahmudullah, no run, 135.4 km/h good length on middle stump."
29.6,1,"S Khan to Mahmudullah, one run, 83.7 km/h full toss on middle stump."
29.5,•,"S Khan to Mahmudullah, no run, 90.8 km/h good length just outside off stump."
29.4,4,"S Khan to Mahmudullah, FOUR, 88.5 km/h good length just outside off stump."
29.3,•,"S Khan to Mahmudullah, no run, 86.8 km/h good length just outside off stump."
29.2,•,"S Khan to Mahmudullah, no run, 87.6 km/h good length on middle stump."
29.1,•,"S Khan to Mahmudullah, no run, 87.2 km/h full length just outside off stump."
28.6,1Lb,"S Afridi to Mahmudullah, 1 leg bye."
28.5,•,"S Afridi to Mahmudullah, no run, 136.4 km/h good length just outside off stump."
28.4,•,"S Afridi to Mahmudullah, no run, 122.7 km/h full length just outside off stump."
28.3,1,"S Afridi to S Al Hasan, one run, 136.1 km/h full length just outside off stump."
28.2,1,"S Afridi to Mahmudullah, one run, 133.3 km/h short length just outside off stump."
28.1,W,"S Afridi to L Das, WICKET!!! L Das is out c Haris Sohail b Shaheen Afridi, 132.6 km/h full length just outside off stump."
27.6,1,"S Khan to L Das, one run, 92.9 km/h good length on middle stump."
27.5,4,"S Khan to L Das, FOUR, 82.3 km/h good length on off stump."
27.4,•,"S Khan to L Das, no run, 86.3 km/h good length just outside off stump."
27.3,1,"S Khan to S Al Hasan, one run, 85.3 km/h full length on off stump."
27.2,4,"S Khan to S Al Hasan, FOUR, 86.1 km/h good length going down leg."
27.1,1,"S Khan to L Das, one run, 83.3 km/h short length on middle stump."
26.6,1,"I Wasim to L Das, one run, 85.8 km/h short length outside off stump."
26.5,•,"I Wasim to L Das, no run, 83.4 km/h full length going down leg."
26.4,1,"I Wasim to S Al Hasan, one run."
26.3,•,"I Wasim to S Al Hasan, no run, 83.1 km/h good length on leg stump."
26.2,•,"I Wasim to S Al Hasan, no run, 93.1 km/h good length just outside off stump."
26.1,1,"I Wasim to L Das, one run, 92.1 km/h short length outside off stump."
25.6,1,"S Khan to L Das, one run, 78.0 km/h short length outside off stump."
25.5,•,"S Khan to L Das, no run, 80.3 km/h good length just outside off stump."
25.4,1,"S Khan to S Al Hasan, one run, 85.1 km/h good length going down leg."
25.3,•,"S Khan to S Al Hasan, no run, 78.4 km/h good length just outside off stump."
25.2,4,"S Khan to S Al Hasan, FOUR, 81.2 km/h good length just outside off stump."
25.1,1,"S Khan to L Das, one run, 83.6 km/h good length just outside off stump."
24.6,1,"I Wasim to L Das, one run, 87.5 km/h good length outside off stump."
24.5,1,"I Wasim to S Al Hasan, one run, 86.8 km/h good length on leg stump."
24.4,•,"I Wasim to S Al Hasan, no run, 86.3 km/h good length just outside off stump."
24.3,1,"I Wasim to L Das, one run, 88.2 km/h good length outside off stump."
24.2,•,"I Wasim to L Das, no run, 84.6 km/h good length just outside off stump."
24.1,1,"I Wasim to S Al Hasan, one run, 89.3 km/h good length on off stump."
23.6,2,"S Khan to L Das, two runs, 92.2 km/h good length just outside off stump."
23.5,1,"S Khan to S Al Hasan, one run, 87.2 km/h good length on middle stump."
23.4,1,"S Khan to L Das, one run, 88.6 km/h good length just outside off stump."
23.3,1,"S Khan to S Al Hasan, one run, 88.5 km/h short length on leg stump."
23.2,•,"S Khan to S Al Hasan, no run, 89.9 km/h good length just outside off stump."
23.1,1,"S Khan to L Das, one run, 89.1 km/h good length outside off stump."
22.6,1,"I Wasim to L Das, one run, 93.1 km/h full length just outside off stump."
22.5,1,"I Wasim to S Al Hasan, one run, 85.5 km/h good length on off stump."
22.4,4,"I Wasim to S Al Hasan, FOUR, 91.9 km/h good length outside off stump."
22.3,•,"I Wasim to S Al Hasan, no run, 86.7 km/h good length just outside off stump."
22.2,1,"I Wasim to L Das, one run, 85.2 km/h good length just outside off stump."
22.1,•,"I Wasim to L Das, no run, 90.6 km/h short length outside off stump."
21.6,1,"S Khan to L Das, one run, 87.1 km/h full length just outside off stump."
21.5,•,"S Khan to L Das, no run, 90.4 km/h good length on middle stump."
21.4,4,"S Khan to L Das, FOUR, 86.6 km/h good length just outside off stump."
21.3,•,"S Khan to L Das, no run, 86.7 km/h good length on off stump."
21.2,1,"S Khan to S Al Hasan, one run, 81.3 km/h good length on off stump."
21.1,•,"S Khan to S Al Hasan, no run, 88.1 km/h good length just outside off stump."
20.6,•,"I Wasim to L Das, no run, 93.0 km/h short length outside off stump."
20.5,1,"I Wasim to S Al Hasan, one run, 85.4 km/h good length on middle stump."
20.4,1,"I Wasim to L Das, one run, 84.1 km/h good length on leg stump."
20.3,4,"I Wasim to L Das, FOUR, 93.3 km/h good length going down leg."
20.2,•,"I Wasim to L Das, no run, 83.1 km/h good length on middle stump."
20.1,•,"I Wasim to L Das, no run, 94.6 km/h good length going down leg."
19.6,1,"W Riaz to L Das, one run, 148.4 km/h short length just outside off stump."
19.5,•,"W Riaz to L Das, no run."
19.4,•,"W Riaz to L Das, no run, 148.2 km/h good length outside off stump."
19.3,•,"W Riaz to L Das, no run, 140.4 km/h good length outside off stump."
19.2,•,"W Riaz to L Das, no run, 141.1 km/h good length just outside off stump."
19.2,1Wd,"W Riaz to L Das, wide delivery."
19.1,1,"W Riaz to S Al Hasan, one run, 139.7 km/h good length going down leg."
18.6,1,"I Wasim to S Al Hasan, one run, 91.3 km/h good length on middle stump."
18.5,1,"I Wasim to L Das, one run, 83.2 km/h full length on off stump."
18.4,1,"I Wasim to S Al Hasan, one run, 91.9 km/h short length going down leg."
18.3,•,"I Wasim to S Al Hasan, no run, 81.3 km/h good length just outside off stump."
18.2,•,"I Wasim to S Al Hasan, no run, 92.8 km/h good length going down leg."
18.1,1,"I Wasim to L Das, one run, 90.1 km/h good length outside off stump."
17.6,1,"W Riaz to L Das, one run, 142.0 km/h short length on off stump."
17.5,•,"W Riaz to L Das, no run, 126.1 km/h good length outside off stump."
17.4,•,"W Riaz to L Das, no run, 140.0 km/h short length just outside off stump."
17.3,•,"W Riaz to L Das, no run, 140.7 km/h short length outside off stump."
17.2,W,"W Riaz to M Rahim, WICKET!!! M Rahim is out b Wahab Riaz, 148.9 km/h good length just outside off stump."
17.1,1,"W Riaz to S Al Hasan, one run, 140.1 km/h good length just outside off stump."
16.6,•,"I Wasim to M Rahim, no run, 84.5 km/h good length just outside off stump."
16.5,•,"I Wasim to M Rahim, no run, 90.9 km/h good length on middle stump."
16.4,1,"I Wasim to S Al Hasan, one run, 84.1 km/h good length just outside off stump."
16.3,1,"I Wasim to M Rahim, one run, 91.2 km/h short length outside off stump."
16.2,•,"I Wasim to M Rahim, no run, 84.6 km/h good length just outside off stump."
16.1,•,"I Wasim to M Rahim, no run, 81.5 km/h good length just outside off stump."
15.6,•,"W Riaz to S Al Hasan, no run, 138.4 km/h short length just outside off stump."
15.5,•,"W Riaz to S Al Hasan, no run, 142.4 km/h short length going down leg."
15.4,1,"W Riaz to M Rahim, one run, 144.7 km/h good length just outside off stump."
15.3,1,"W Riaz to S Al Hasan, one run, 143.9 km/h good length going down leg."
15.2,•,"W Riaz to S Al Hasan, no run, 143.8 km/h short length on leg stump."
15.1,•,"W Riaz to S Al Hasan, no run, 142.6 km/h short length outside off stump."
14.6,•,"S Afridi to M Rahim, no run, 134.5 km/h good length on middle stump."
14.5,•,"S Afridi to M Rahim, no run, 138.8 km/h full length on off stump."
14.4,1,"S Afridi to S Al Hasan, one run, 134.6 km/h short length on off stump."
14.3,•,"S Afridi to S Al Hasan, no run, 124.5 km/h good length going down leg."
14.3,1Wd,"S Afridi to S Al Hasan, wide delivery."
14.2,•,"S Afridi to S Al Hasan, no run, 143.3 km/h full length on middle stump."
14.1,4,"S Afridi to S Al Hasan, FOUR, 142.2 km/h full length on off stump."
13.6,1,"W Riaz to S Al Hasan, one run, 139.5 km/h short length on leg stump."
13.5,•,"W Riaz to S Al Hasan, no run, 143.8 km/h good length on middle stump."
13.4,•,"W Riaz to S Al Hasan, no run, 145.4 km/h good length just outside off stump."
13.3,2,"W Riaz to S Al Hasan, two runs, 140.0 km/h short length on off stump."
13.2,1,"W Riaz to M Rahim, one run, 143.6 km/h short length just outside off stump."
13.1,4,"W Riaz to M Rahim, FOUR, 131.0 km/h good length outside off stump."
12.6,•,"S Afridi to S Al Hasan, no run, 142.2 km/h full length on middle stump."
12.5,•,"S Afridi to S Al Hasan, no run, 144.1 km/h full length just outside off stump."
12.4,•,"S Afridi to S Al Hasan, no run, 136.9 km/h short length going down leg."
12.3,1,"S Afridi to M Rahim, one run, 126.6 km/h short length just outside off stump."
12.2,•,"S Afridi to M Rahim, no run, 140.9 km/h full length just outside off stump."
12.1,1,"S Afridi to S Al Hasan, one run, 142.2 km/h full toss on middle stump."
11.6,2,"M Hafeez to M Rahim, two runs, 85.0 km/h good length on off stump."
11.5,4,"M Hafeez to M Rahim, FOUR, 83.5 km/h good length on middle stump."
11.4,1,"M Hafeez to S Al Hasan, one run, 82.7 km/h full length on off stump."
11.3,•,"M Hafeez to S Al Hasan, no run, 84.1 km/h good length on middle stump."
11.2,1,"M Hafeez to M Rahim, one run, 82.6 km/h good length on leg stump."
11.1,•,"M Hafeez to M Rahim, no run, 80.4 km/h full length just outside off stump."
10.6,1,"S Afridi to M Rahim, one run, 139.5 km/h good length outside off stump."
10.5,•,"S Afridi to M Rahim, no run, 142.6 km/h good length just outside off stump."
10.4,W,"S Afridi to T Iqbal, WICKET!!! T Iqbal is out b Shaheen Afridi, 121.2 km/h good length on leg stump."
10.3,•,"S Afridi to T Iqbal, no run, 142.3 km/h full length on off stump."
10.2,1,"S Afridi to S Al Hasan, one run, 139.8 km/h short length going down leg."
10.1,•,"S Afridi to S Al Hasan, no run, 137.4 km/h good length on off stump."
9.6,1,"M Hafeez to S Al Hasan, one run, 84.1 km/h good length on leg stump."
9.5,2,"M Hafeez to S Al Hasan, two runs, 86.3 km/h short length going down leg."
9.4,1,"M Hafeez to T Iqbal, one run, 86.5 km/h good length going down leg."
9.3,1,"M Hafeez to S Al Hasan, one run, 87.6 km/h short length on off stump."
9.2,1,"M Hafeez to T Iqbal, one run, 87.9 km/h short length on middle stump."
9.1,1,"M Hafeez to S Al Hasan, one run, 87.5 km/h good length just outside off stump."
8.6,•,"S Afridi to T Iqbal, no run, 138.9 km/h short length just outside off stump."
8.5,1,"S Afridi to S Al Hasan, one run, 137.1 km/h short length just outside off stump."
8.4,•,"S Afridi to S Al Hasan, no run, 135.1 km/h short length just outside off stump."
8.3,•,"S Afridi to S Al Hasan, no run, 138.5 km/h good length on middle stump."
8.2,1,"S Afridi to T Iqbal, one run, 136.0 km/h short length on leg stump."
8.1,•,"S Afridi to T Iqbal, no run, 137.3 km/h good length on middle stump."
7.6,1,"M Amir to T Iqbal, one run, 130.5 km/h short length outside off stump."
7.5,1,"M Amir to S Al Hasan, one run, 134.5 km/h good length going down leg."
7.4,•,"M Amir to S Al Hasan, no run, 135.5 km/h short length on middle stump."
7.3,•,"M Amir to S Al Hasan, no run, 129.2 km/h good length on middle stump."
7.2,•,"M Amir to S Al Hasan, no run, 129.5 km/h short length outside off stump."
7.1,4,"M Amir to S Al Hasan, FOUR, 135.3 km/h good length going down leg."
6.6,1,"M Hafeez to S Al Hasan, one run, 86.3 km/h full length on middle stump."
6.5,4,"M Hafeez to S Al Hasan, FOUR, 87.2 km/h short length on middle stump."
6.4,•,"M Hafeez to S Al Hasan, no run, 89.2 km/h short length on middle stump."
6.3,•,"M Hafeez to S Al Hasan, no run, 85.9 km/h good length on off stump."
6.2,•,"M Hafeez to S Al Hasan, no run, 84.0 km/h good length going down leg."
6.1,•,"M Hafeez to S Al Hasan, no run, 86.4 km/h good length on leg stump."
5.6,1,"M Amir to S Al Hasan, one run, 130.9 km/h short length just outside off stump."
5.5,W,"M Amir to S Sarkar, WICKET!!! S Sarkar is out c Fakhar Zaman b Mohammad Amir, 134.0 km/h short length outside off stump."
5.4,•,"M Amir to S Sarkar, no run, 137.6 km/h good length just outside off stump."
5.3,•,"M Amir to S Sarkar, no run, 137.3 km/h short length outside off stump."
5.2,4,"M Amir to S Sarkar, FOUR, 134.3 km/h full length on off stump."
5.1,•,"M Amir to S Sarkar, no run, 119.2 km/h full length just outside off stump."
4.6,1,"M Hafeez to S Sarkar, one run, 92.0 km/h short length just outside off stump."
4.5,•,"M Hafeez to S Sarkar, no run, 86.5 km/h short length on off stump."
4.4,•,"M Hafeez to S Sarkar, no run, 87.4 km/h good length on middle stump."
4.3,1,"M Hafeez to T Iqbal, one run, 88.6 km/h good length on leg stump."
4.2,1,"M Hafeez to S Sarkar, one run, 85.3 km/h short length on leg stump."
4.1,4,"M Hafeez to S Sarkar, FOUR, 86.1 km/h good length just outside off stump."
3.6,•,"M Amir to T Iqbal, no run, 129.7 km/h good length outside off stump."
3.5,•,"M Amir to T Iqbal, no run, 136.5 km/h good length just outside off stump."
3.4,•,"M Amir to T Iqbal, no run, 136.2 km/h short length outside off stump."
3.3,1,"M Amir to S Sarkar, one run, 115.8 km/h good length outside off stump."
3.2,•,"M Amir to S Sarkar, no run, 134.8 km/h good length just outside off stump."
3.1,1,"M Amir to T Iqbal, one run, 133.2 km/h good length on middle stump."
2.6,4,"M Hafeez to S Sarkar, FOUR."
2.5,•,"M Hafeez to S Sarkar, no run, 90.4 km/h short length on off stump."
2.4,•,"M Hafeez to S Sarkar, no run, 88.2 km/h short length on off stump."
2.3,•,"M Hafeez to S Sarkar, no run, 90.4 km/h good length just outside off stump."
2.2,•,"M Hafeez to S Sarkar, no run."
2.1,1,"M Hafeez to T Iqbal, one run, 85.8 km/h good length on leg stump."
1.6,•,"M Amir to S Sarkar, no run, 131.6 km/h good length outside off stump."
1.5,1,"M Amir to T Iqbal, one run, 135.2 km/h short length on leg stump."
1.4,1,"M Amir to S Sarkar, one run, 133.5 km/h short length just outside off stump."
1.3,•,"M Amir to S Sarkar, no run, 133.8 km/h good length just outside off stump."
1.2,4,"M Amir to S Sarkar, FOUR, 134.3 km/h good length outside off stump."
1.1,2,"M Amir to S Sarkar, two runs, 137.1 km/h full length going down leg."
0.6,•,"M Hafeez to T Iqbal, no run, 88.7 km/h good length just outside off stump."
0.5,•,"M Hafeez to T Iqbal, no run."
0.4,•,"M Hafeez to T Iqbal, no run, 82.3 km/h good length on off stump."
0.3,•,"M Hafeez to T Iqbal, no run, 81.5 km/h good length on middle stump."
0.2,•,"M Hafeez to T Iqbal, no run, 85.7 km/h good length on off stump."
0.1,•,"M Hafeez to T Iqbal, no run."
49.6,1,"M Rahman to S Ahmed, one run, 128.0 km/h short length just outside off stump."
49.5,W,"M Rahman to M Amir, WICKET!!! M Amir is out c Mushfiqur Rahim b Mustafizur Rahman, 129.9 km/h short length on middle stump."
49.4,W,"M Rahman to I Wasim, WICKET!!! I Wasim is out c Mahmudullah b Mustafizur Rahman, 121.7 km/h short length just outside off stump."
49.3,•,"M Rahman to I Wasim, no run, 126.7 km/h short length outside off stump."
49.2,4,"M Rahman to I Wasim, FOUR, 135.6 km/h full toss going down leg."
49.1,2,"M Rahman to I Wasim, two runs, 136.1 km/h full toss on leg stump."
48.6,1,"M Saifuddin to I Wasim, one run, 134.5 km/h full length on off stump."
48.5,4,"M Saifuddin to I Wasim, FOUR, 114.3 km/h short length outside off stump."
48.4,4,"M Saifuddin to I Wasim, FOUR, 104.8 km/h short length outside off stump."
48.3,1,"M Saifuddin to M Amir, one run, 97.1 km/h good length outside off stump."
48.2,2,"M Saifuddin to M Amir, two runs, 133.5 km/h full toss just outside off stump."
48.1,1,"M Saifuddin to I Wasim, one run, 116.4 km/h short length on middle stump."
47.6,1,"M Rahman to I Wasim, one run, 126.8 km/h short length just outside off stump."
47.5,•,"M Rahman to I Wasim, no run, 123.6 km/h short length on off stump."
47.4,1,"M Rahman to M Amir, one run, 130.7 km/h good length going down leg."
47.3,4,"M Rahman to M Amir, FOUR, 125.2 km/h full length on middle stump."
47.2,•,"M Rahman to M Amir, no run, 139.4 km/h good length going down leg."
47.1,W,"M Rahman to S Khan, WICKET!!! S Khan is out c & b Mustafizur Rahman, 125.6 km/h full length on middle stump."
46.6,1,"M Saifuddin to S Khan, one run, 130.7 km/h good length on middle stump."
46.5,W,"M Saifuddin to W Riaz, WICKET!!! W Riaz is out b Mohammad Saifuddin, 131.4 km/h full toss on leg stump."
46.4,1,"M Saifuddin to I Wasim, one run, 110.5 km/h short length on middle stump."
46.4,1Wd,"M Saifuddin to I Wasim, wide delivery."
46.3,6,"M Saifuddin to I Wasim, SIX, 127.7 km/h full length on middle stump."
46.2,•,"M Saifuddin to I Wasim, no run, 130.6 km/h good length outside off stump."
46.1,1,"M Saifuddin to W Riaz, one run, 113.6 km/h short length on off stump."
45.6,1,"M Rahman to W Riaz, one run, 121.9 km/h short length just outside off stump."
45.5,1,"M Rahman to I Wasim, one run, 135.5 km/h short length on leg stump."
45.4,1Lb,"M Rahman to W Riaz, 1 leg bye."
45.3,1,"M Rahman to I Wasim, one run, 130.2 km/h short length on middle stump."
45.2,4,"M Rahman to I Wasim, FOUR, 133.8 km/h full toss going down leg."
45.1,4,"M Rahman to I Wasim, FOUR, 128.9 km/h short length just outside off stump."
44.6,1,"M Saifuddin to I Wasim, one run, 130.6 km/h full length outside off stump."
44.6,1Wd,"M Saifuddin to I Wasim, wide delivery."
44.5,4,"M Saifuddin to I Wasim, FOUR, 111.6 km/h short length outside off stump."
44.4,1,"M Saifuddin to S Ahmed, one run, 132.6 km/h good length on off stump."
44.4,2Nb,"M Saifuddin to I Wasim, 2 runs, no-ball."
44.3,1,"M Saifuddin to S Ahmed, one run, 129.6 km/h good length on middle stump."
44.2,1,"M Saifuddin to I Wasim, one run, 130.5 km/h full length outside off stump."
44.1,•,"M Saifuddin to I Wasim, no run."
43.6,1,"M Rahman to I Wasim, one run, 127.0 km/h short length on middle stump."
43.5,W,"M Rahman to H Sohail, WICKET!!! H Sohail is out c Soumya Sarkar b Mustafizur Rahman, 128.4 km/h short length on middle stump."
43.4,1,"M Rahman to I Wasim, one run, 136.9 km/h full toss on off stump."
43.3,1,"M Rahman to H Sohail, one run, 128.4 km/h full toss on leg stump."
43.2,•,"M Rahman to H Sohail, no run, 126.9 km/h short length on off stump."
43.2,1Wd,"M Rahman to H Sohail, wide delivery."
43.1,4,"M Rahman to H Sohail, FOUR, 128.3 km/h full length outside off stump."
42.6,•,"M Hasan to I Wasim, no run, 86.5 km/h good length outside off stump."
42.5,•,"M Hasan to I Wasim, no run, 93.1 km/h short length on middle stump."
42.4,W,"M Hasan to M Hafeez, WICKET!!! M Hafeez is out c Shakib Al Hasan b Mehidy Hasan, 83.2 km/h good length going down leg."
42.3,•,"M Hasan to M Hafeez, no run, 87.6 km/h good length just outside off stump."
42.2,1,"M Hasan to H Sohail, one run, 82.1 km/h short length on middle stump."
42.1,1,"M Hasan to M Hafeez, one run, 85.8 km/h good length on middle stump."
41.6,•,"M Rahman to H Sohail, no run, 127.5 km/h good length just outside off stump."
41.5,W,"M Rahman to Imam ul-Haq, WICKET!!! Imam ul-Haq is out Hit wicket, 125.0 km/h short length going down leg."
41.4,1,"M Rahman to M Hafeez, one run, 126.8 km/h short length on off stump."
41.3,1,"M Rahman to Imam ul-Haq, one run, 128.9 km/h full length just outside off stump."
41.2,•,"M Rahman to Imam ul-Haq, no run, 125.8 km/h full length just outside off stump."
41.1,1,"M Rahman to M Hafeez, one run, 116.9 km/h good length just outside off stump."
40.6,2,"S Al Hasan to Imam ul-Haq, two runs, 88.0 km/h good length outside off stump."
40.5,1,"S Al Hasan to M Hafeez, one run, 80.2 km/h good length going down leg."
40.4,4,"S Al Hasan to M Hafeez, FOUR, 85.5 km/h good length going down leg."
40.3,4,"S Al Hasan to M Hafeez, FOUR, 74.2 km/h full length just outside off stump."
40.2,1,"S Al Hasan to Imam ul-Haq, one run."
40.1,1,"S Al Hasan to M Hafeez, one run, 84.3 km/h good length on off stump."
39.6,•,"M Hasan to Imam ul-Haq, no run, 89.6 km/h good length on leg stump."
39.5,2,"M Hasan to Imam ul-Haq, two runs, 87.1 km/h good length going down leg."
39.4,•,"M Hasan to Imam ul-Haq, no run, 85.0 km/h good length on middle stump."
39.3,•,"M Hasan to Imam ul-Haq, no run, 85.4 km/h good length going down leg."
39.3,2Wd,"M Hasan to M Hafeez, wide delivery."
39.2,1,"M Hasan to Imam ul-Haq, one run, 83.1 km/h good length going down leg."
39.1,•,"M Hasan to Imam ul-Haq, no run, 84.5 km/h good length on leg stump."
