Ball,Runs,Commentary
42.3,1,"I Tahir to P Cummins, one run, 94.7 km/h short length on off stump."
42.2,4,"I Tahir to P Cummins, FOUR, 80.4 km/h good length outside off stump."
42.1,1,"I Tahir to A Carey, one run, 91.5 km/h good length just outside off stump."
41.6,1,"T Shamsi to A Carey, one run, 86.1 km/h full length on off stump."
41.6,1Wd,"T Shamsi to A Carey, wide delivery."
41.5,1,"T Shamsi to P Cummins, one run, 81.2 km/h good length outside off stump."
41.4,•,"T Shamsi to P Cummins, no run, 82.9 km/h good length just outside off stump."
41.3,•,"T Shamsi to P Cummins, no run, 86.9 km/h short length just outside off stump."
41.2,1,"T Shamsi to A Carey, one run, 91.2 km/h good length just outside off stump."
41.1,•,"T Shamsi to A Carey, no run, 85.6 km/h short length outside off stump."
40.6,1,"I Tahir to A Carey, one run, 81.9 km/h good length outside off stump."
40.5,4,"I Tahir to A Carey, FOUR, 86.7 km/h good length outside off stump."
40.4,1,"I Tahir to P Cummins, one run, 86.9 km/h short length on off stump."
40.3,1,"I Tahir to A Carey, one run, 78.8 km/h short length on leg stump."
40.2,•,"I Tahir to A Carey, no run, 91.3 km/h good length on middle stump."
40.1,2,"I Tahir to A Carey, two runs, 80.2 km/h good length outside off stump."
39.6,•,"D Pretorius to P Cummins, no run, 126.2 km/h good length just outside off stump."
39.5,•,"D Pretorius to P Cummins, no run."
39.4,•,"D Pretorius to P Cummins, no run, 128.4 km/h short length just outside off stump."
39.3,•,"D Pretorius to P Cummins, no run."
39.2,•,"D Pretorius to P Cummins, no run, 129.4 km/h short length on off stump."
39.1,W,"D Pretorius to D Warner, WICKET!!! D Warner is out c Chris Morris b Dwaine Pretorius, 130.4 km/h good length on off stump."
38.6,•,"K Rabada to A Carey, no run, 140.0 km/h short length on middle stump."
38.5,•,"K Rabada to A Carey, no run, 138.1 km/h short length going down leg."
38.4,4,"K Rabada to A Carey, FOUR, 135.2 km/h short length on off stump."
38.3,1,"K Rabada to D Warner, one run, 137.3 km/h short length on middle stump."
38.2,1,"K Rabada to A Carey, one run, 140.3 km/h short length on off stump."
38.1,1Lb,"K Rabada to D Warner, 1 leg bye."
37.6,1,"C Morris to D Warner, one run, 137.7 km/h full toss on leg stump."
37.5,1,"C Morris to A Carey, one run, 138.3 km/h good length just outside off stump."
37.4,•,"C Morris to A Carey, no run, 119.9 km/h good length on middle stump."
37.3,1,"C Morris to D Warner, one run, 135.4 km/h good length on middle stump."
37.2,1,"C Morris to A Carey, one run, 117.9 km/h good length going down leg."
37.1,1,"C Morris to D Warner, one run, 135.0 km/h short length on middle stump."
36.6,2,"T Shamsi to A Carey, two runs, 83.1 km/h short length just outside off stump."
36.5,1,"T Shamsi to D Warner, one run, 86.8 km/h good length outside off stump."
36.4,4,"T Shamsi to D Warner, FOUR, 82.4 km/h good length just outside off stump."
36.3,4,"T Shamsi to D Warner, FOUR, 84.6 km/h good length just outside off stump."
36.2,1,"T Shamsi to A Carey, one run, 82.5 km/h good length outside off stump."
36.1,4,"T Shamsi to A Carey, FOUR, 89.8 km/h short length just outside off stump."
35.6,2,"C Morris to D Warner, two runs, 130.6 km/h short length on off stump."
35.5,1,"C Morris to A Carey, one run, 135.0 km/h short length on middle stump."
35.4,•,"C Morris to A Carey, no run, 135.6 km/h short length on leg stump."
35.3,•,"C Morris to A Carey, no run, 137.6 km/h full length just outside off stump."
35.2,1,"C Morris to D Warner, one run, 123.7 km/h short length going down leg."
35.1,4,"C Morris to D Warner, FOUR, 119.8 km/h full length outside off stump."
34.6,1Lb,"I Tahir to D Warner, 1 leg bye."
34.5,1,"I Tahir to A Carey, one run, 83.1 km/h good length on middle stump."
34.4,1,"I Tahir to D Warner, one run, 91.9 km/h good length on middle stump."
34.3,•,"I Tahir to D Warner, no run, 83.7 km/h good length on off stump."
34.2,1,"I Tahir to A Carey, one run, 83.2 km/h good length on middle stump."
34.1,4,"I Tahir to A Carey, FOUR, 85.3 km/h good length just outside off stump."
33.6,•,"C Morris to D Warner, no run, 119.0 km/h short length just outside off stump."
33.5,•,"C Morris to D Warner, no run, 119.9 km/h good length on middle stump."
33.4,4,"C Morris to D Warner, FOUR, 134.0 km/h good length on off stump."
33.3,4,"C Morris to D Warner, FOUR, 119.8 km/h short length going down leg."
33.2,1,"C Morris to A Carey, one run, 135.7 km/h short length on off stump."
33.1,•,"C Morris to A Carey, no run, 131.8 km/h full length on off stump."
32.6,1,"I Tahir to A Carey, one run, 83.8 km/h short length just outside off stump."
32.5,•,"I Tahir to A Carey, no run, 84.4 km/h good length going down leg."
32.4,•,"I Tahir to A Carey, no run, 82.8 km/h full length on off stump."
32.3,1,"I Tahir to D Warner, one run, 89.8 km/h good length just outside off stump."
32.2,4,"I Tahir to D Warner, FOUR, 82.1 km/h full length just outside off stump."
32.1,1,"I Tahir to A Carey, one run, 92.8 km/h full length just outside off stump."
31.6,1,"JP Duminy to A Carey, one run, 83.6 km/h good length just outside off stump."
31.5,4,"JP Duminy to A Carey, FOUR, 85.5 km/h good length outside off stump."
31.4,•,"JP Duminy to A Carey, no run, 83.6 km/h full length just outside off stump."
31.3,4,"JP Duminy to A Carey, FOUR, 86.9 km/h good length on middle stump."
31.2,1Lb,"JP Duminy to D Warner, 1 leg bye."
31.1,•,"JP Duminy to D Warner, no run, 91.3 km/h short length outside off stump."
30.5,3,"T Shamsi to D Warner, three runs, 88.5 km/h good length going down leg."
30.4,1,"T Shamsi to A Carey, one run, 89.9 km/h short length just outside off stump."
30.3,4,"T Shamsi to A Carey, FOUR, 78.5 km/h full length going down leg."
30.2,1,"T Shamsi to D Warner, one run, 83.2 km/h good length just outside off stump."
30.1,•,"T Shamsi to D Warner, no run, 91.3 km/h good length going down leg."
29.6,1,"JP Duminy to D Warner, one run, 84.7 km/h good length going down leg."
29.5,•,"JP Duminy to D Warner, no run, 89.3 km/h good length on middle stump."
29.4,1,"JP Duminy to A Carey, one run, 80.7 km/h full length on middle stump."
29.3,•,"JP Duminy to A Carey, no run, 85.1 km/h full length on middle stump."
29.2,1,"JP Duminy to D Warner, one run, 85.2 km/h good length going down leg."
29.1,4,"JP Duminy to D Warner, FOUR, 84.1 km/h short length going down leg."
28.6,1,"T Shamsi to D Warner, one run, 83.9 km/h good length just outside off stump."
28.5,2,"T Shamsi to D Warner, two runs, 83.3 km/h good length just outside off stump."
28.4,1,"T Shamsi to A Carey, one run, 82.5 km/h good length just outside off stump."
28.3,•,"T Shamsi to A Carey, no run, 80.8 km/h good length on leg stump."
28.2,1,"T Shamsi to D Warner, one run, 82.8 km/h good length just outside off stump."
28.1,•,"T Shamsi to D Warner, no run, 88.9 km/h short length outside off stump."
27.6,•,"JP Duminy to A Carey, no run."
27.5,1,"JP Duminy to D Warner, one run, 84.6 km/h good length just outside off stump."
27.4,1,"JP Duminy to A Carey, one run, 79.3 km/h full length on leg stump."
27.3,1,"JP Duminy to D Warner, one run, 87.6 km/h good length going down leg."
27.2,1,"JP Duminy to A Carey, one run, 81.6 km/h full length on middle stump."
27.1,1,"JP Duminy to D Warner, one run, 79.5 km/h full length going down leg."
26.6,2,"T Shamsi to A Carey, two runs, 83.1 km/h short length just outside off stump."
26.5,1,"T Shamsi to D Warner, one run, 83.0 km/h good length just outside off stump."
26.4,1,"T Shamsi to A Carey, one run, 84.3 km/h short length just outside off stump."
26.3,•,"T Shamsi to A Carey, no run, 84.7 km/h good length outside off stump."
26.2,•,"T Shamsi to A Carey, no run, 88.9 km/h good length on off stump."
26.1,1,"T Shamsi to D Warner, one run, 84.4 km/h short length just outside off stump."
25.6,•,"JP Duminy to A Carey, no run, 80.1 km/h good length on middle stump."
25.5,•,"JP Duminy to A Carey, no run, 82.1 km/h full length outside off stump."
25.4,•,"JP Duminy to A Carey, no run, 79.4 km/h good length just outside off stump."
25.3,•,"JP Duminy to A Carey, no run, 81.6 km/h good length on middle stump."
25.2,•,"JP Duminy to A Carey, no run, 79.8 km/h good length on middle stump."
25.1,1,"JP Duminy to D Warner, one run, 82.2 km/h full length on middle stump."
24.6,1,"K Rabada to D Warner, one run, 138.8 km/h good length just outside off stump."
24.5,1,"K Rabada to A Carey, one run, 136.5 km/h short length going down leg."
24.4,4,"K Rabada to A Carey, FOUR, 136.0 km/h full length outside off stump."
24.3,•,"K Rabada to A Carey, no run, 137.6 km/h full length just outside off stump."
24.2,•,"K Rabada to A Carey, no run, 135.9 km/h short length just outside off stump."
24.1,W,"K Rabada to G Maxwell, WICKET!!! G Maxwell is out c Quinton de Kock b Kagiso Rabada, 143.4 km/h short length just outside off stump."
23.6,•,"T Shamsi to D Warner, no run, 91.3 km/h good length on middle stump."
23.5,•,"T Shamsi to D Warner, no run, 86.4 km/h good length going down leg."
23.4,1,"T Shamsi to G Maxwell, one run, 86.9 km/h good length going down leg."
23.3,•,"T Shamsi to G Maxwell, no run, 90.6 km/h good length just outside off stump."
23.2,1,"T Shamsi to D Warner, one run, 83.4 km/h good length just outside off stump."
23.1,1,"T Shamsi to G Maxwell, one run, 90.4 km/h good length on leg stump."
22.6,1,"K Rabada to G Maxwell, one run, 138.7 km/h good length outside off stump."
22.5,•,"K Rabada to G Maxwell, no run, 138.2 km/h short length just outside off stump."
22.4,•,"K Rabada to G Maxwell, no run, 138.6 km/h good length just outside off stump."
22.3,2,"K Rabada to G Maxwell, two runs, 138.7 km/h short length just outside off stump."
22.2,•,"K Rabada to G Maxwell, no run, 138.0 km/h short length just outside off stump."
22.1,•,"K Rabada to G Maxwell, no run, 133.9 km/h short length outside off stump."
21.6,4,"T Shamsi to D Warner, FOUR, 87.5 km/h good length just outside off stump."
21.5,1,"T Shamsi to G Maxwell, one run, 87.1 km/h short length just outside off stump."
21.4,•,"T Shamsi to G Maxwell, no run, 86.2 km/h good length on leg stump."
21.3,1,"T Shamsi to D Warner, one run, 84.2 km/h full length on middle stump."
21.2,•,"T Shamsi to D Warner, no run, 89.2 km/h good length on off stump."
21.1,•,"T Shamsi to D Warner, no run, 85.4 km/h good length on off stump."
20.6,•,"A Phehlukwayo to G Maxwell, no run, 131.2 km/h good length just outside off stump."
20.5,1,"A Phehlukwayo to D Warner, one run, 129.8 km/h good length just outside off stump."
20.4,4,"A Phehlukwayo to D Warner, FOUR, 127.5 km/h short length outside off stump."
20.3,1,"A Phehlukwayo to G Maxwell, one run, 124.6 km/h short length just outside off stump."
20.2,4,"A Phehlukwayo to G Maxwell, FOUR, 122.3 km/h short length outside off stump."
20.1,•,"A Phehlukwayo to G Maxwell, no run, 127.2 km/h short length just outside off stump."
19.6,1,"T Shamsi to G Maxwell, one run, 86.9 km/h good length just outside off stump."
19.5,1,"T Shamsi to D Warner, one run, 83.5 km/h good length just outside off stump."
19.4,•,"T Shamsi to D Warner, no run, 85.6 km/h short length just outside off stump."
19.3,•,"T Shamsi to D Warner, no run, 81.9 km/h good length outside off stump."
19.2,•,"T Shamsi to D Warner, no run, 83.8 km/h good length on off stump."
19.1,•,"T Shamsi to D Warner, no run, 85.0 km/h short length outside off stump."
18.6,•,"I Tahir to G Maxwell, no run, 82.4 km/h good length just outside off stump."
18.5,•,"I Tahir to G Maxwell, no run, 100.5 km/h good length just outside off stump."
18.4,•,"I Tahir to G Maxwell, no run, 84.1 km/h good length just outside off stump."
18.3,W,"I Tahir to D Warner, WICKET!!! M Stoinis is out run out (Kagiso Rabada/Quinton de Kock), 84.7 km/h good length on leg stump."
18.2,•,"I Tahir to D Warner, no run, 93.8 km/h good length on leg stump."
18.1,4,"I Tahir to D Warner, FOUR, 93.7 km/h short length on middle stump."
17.6,•,"C Morris to M Stoinis, no run, 127.4 km/h short length just outside off stump."
17.5,4,"C Morris to M Stoinis, FOUR, 132.4 km/h short length going down leg."
17.4,1,"C Morris to D Warner, one run, 136.0 km/h good length just outside off stump."
17.3,1,"C Morris to M Stoinis, one run, 131.2 km/h short length outside off stump."
17.2,1,"C Morris to D Warner, one run, 129.2 km/h good length just outside off stump."
17.1,•,"C Morris to D Warner, no run, 132.5 km/h short length just outside off stump."
16.6,1,"I Tahir to D Warner, one run, 83.2 km/h full length on middle stump."
16.5,•,"I Tahir to D Warner, no run, 84.0 km/h good length just outside off stump."
16.3,1,"I Tahir to M Stoinis, one run, 82.2 km/h good length just outside off stump."
16.4,•,"I Tahir to D Warner, no run, 92.9 km/h good length going down leg."
16.2,1,"I Tahir to D Warner, one run, 86.9 km/h good length just outside off stump."
16.1,•,"I Tahir to D Warner, no run, 83.1 km/h good length on middle stump."
15.6,1,"C Morris to D Warner, one run, 137.8 km/h short length just outside off stump."
15.5,1,"C Morris to M Stoinis, one run, 134.2 km/h good length on leg stump."
15.4,1,"C Morris to D Warner, one run, 122.2 km/h full length just outside off stump."
15.3,6,"C Morris to D Warner, SIX, 135.3 km/h short length on middle stump."
15.2,•,"C Morris to D Warner, no run, 136.6 km/h short length just outside off stump."
15.1,•,"C Morris to D Warner, no run, 129.7 km/h short length outside off stump."
14.6,•,"D Pretorius to M Stoinis, no run, 124.3 km/h short length just outside off stump."
14.5,•,"D Pretorius to M Stoinis, no run, 129.5 km/h good length just outside off stump."
14.3,1,"D Pretorius to D Warner, one run, 127.7 km/h good length just outside off stump."
14.2,4,"D Pretorius to D Warner, FOUR, 126.9 km/h full length on off stump."
14.1,•,"D Pretorius to D Warner, no run, 129.8 km/h good length just outside off stump."
13.6,•,"C Morris to M Stoinis, no run, 137.2 km/h short length just outside off stump."
13.5,•,"C Morris to M Stoinis, no run, 137.6 km/h short length just outside off stump."
13.4,•,"C Morris to M Stoinis, no run, 130.0 km/h full length on middle stump."
13.3,1,"C Morris to D Warner, one run, 135.0 km/h short length on middle stump."
13.2,•,"C Morris to D Warner, no run, 134.1 km/h good length on off stump."
13.1,•,"C Morris to D Warner, no run, 137.6 km/h good length outside off stump."
12.6,1,"D Pretorius to D Warner, one run, 131.1 km/h good length going down leg."
12.5,4,"D Pretorius to D Warner, FOUR, 129.8 km/h short length just outside off stump."
12.4,1,"D Pretorius to M Stoinis, one run, 126.3 km/h good length on leg stump."
12.3,4,"D Pretorius to M Stoinis, FOUR, 128.1 km/h short length outside off stump."
12.2,•,"D Pretorius to M Stoinis, no run, 129.2 km/h full length on leg stump."
12.1,•,"D Pretorius to M Stoinis, no run, 128.8 km/h good length just outside off stump."
12.1,1Wd,"D Pretorius to M Stoinis, wide delivery."
11.6,•,"C Morris to D Warner, no run, 138.4 km/h short length on middle stump."
11.5,•,"C Morris to D Warner, no run, 136.8 km/h short length on middle stump."
11.4,•,"C Morris to D Warner, no run, 133.6 km/h good length just outside off stump."
11.3,•,"C Morris to D Warner, no run, 135.4 km/h good length on off stump."
11.2,•,"C Morris to D Warner, no run, 137.8 km/h good length just outside off stump."
10.6,•,"D Pretorius to M Stoinis, no run, 125.1 km/h good length just outside off stump."
10.5,•,"D Pretorius to M Stoinis, no run, 127.6 km/h full length on middle stump."
10.4,•,"D Pretorius to M Stoinis, no run, 130.7 km/h good length on middle stump."
10.3,•,"D Pretorius to M Stoinis, no run, 130.5 km/h good length just outside off stump."
10.2,2,"D Pretorius to M Stoinis, two runs, 130.5 km/h short length on middle stump."
10.1,1,"D Pretorius to D Warner, one run, 129.9 km/h short length on middle stump."
9.6,4,"K Rabada to M Stoinis, FOUR, 143.2 km/h good length just outside off stump."
9.5,•,"K Rabada to M Stoinis, no run, 143.0 km/h good length just outside off stump."
9.3,•,"K Rabada to M Stoinis, no run, 140.6 km/h short length on off stump."
9.2,•,"K Rabada to M Stoinis, no run, 142.0 km/h good length just outside off stump."
9.1,1,"K Rabada to D Warner, one run, 141.2 km/h short length on middle stump."
8.6,•,"D Pretorius to M Stoinis, no run, 129.8 km/h good length outside off stump."
8.5,•,"D Pretorius to M Stoinis, no run, 131.3 km/h full length just outside off stump."
8.4,•,"D Pretorius to M Stoinis, no run, 130.0 km/h good length on middle stump."
8.3,•,"D Pretorius to M Stoinis, no run, 129.6 km/h good length on middle stump."
8.2,•,"D Pretorius to M Stoinis, no run, 132.9 km/h short length just outside off stump."
8.1,1Lb,"D Pretorius to D Warner, 1 leg bye."
7.6,•,"K Rabada to M Stoinis, no run, 143.6 km/h good length on middle stump."
7.5,1,"K Rabada to D Warner, one run, 141.6 km/h good length on middle stump."
7.4,4,"K Rabada to D Warner, FOUR, 140.2 km/h short length just outside off stump."
7.3,•,"K Rabada to D Warner, no run, 145.9 km/h full toss on off stump."
7.2,•,"K Rabada to D Warner, no run."
7.1,•,"K Rabada to D Warner, no run, 136.8 km/h short length just outside off stump."
6.6,•,"D Pretorius to M Stoinis, no run, 123.1 km/h full length just outside off stump."
6.5,•,"D Pretorius to M Stoinis, no run, 126.3 km/h short length outside off stump."
6.4,•,"D Pretorius to M Stoinis, no run, 126.3 km/h good length on off stump."
6.3,W,"D Pretorius to S Smith, WICKET!!! S Smith is out lbw Dwaine Pretorius, 129.1 km/h short length on middle stump."
6.2,4,"D Pretorius to S Smith, FOUR, 126.2 km/h short length just outside off stump."
6.1,•,"D Pretorius to S Smith, no run, 123.8 km/h short length just outside off stump."
5.6,•,"K Rabada to D Warner, no run, 144.2 km/h good length just outside off stump."
5.5,•,"K Rabada to D Warner, no run, 142.3 km/h short length just outside off stump."
5.4,6,"K Rabada to D Warner, SIX, 140.0 km/h short length just outside off stump."
5.3,3,"K Rabada to S Smith, three runs, 142.7 km/h good length on middle stump."
5.2,•,"K Rabada to S Smith, no run, 135.8 km/h full length just outside off stump."
5.1,•,"K Rabada to S Smith, no run, 142.1 km/h short length just outside off stump."
4.6,•,"I Tahir to D Warner, no run, 82.8 km/h good length going down leg."
4.5,•,"I Tahir to D Warner, no run, 93.6 km/h good length just outside off stump."
4.4,•,"I Tahir to D Warner, no run, 82.2 km/h good length going down leg."
4.3,1,"I Tahir to U Khawaja, one run, 95.5 km/h full toss on leg stump."
4.2,•,"I Tahir to U Khawaja, no run, 91.8 km/h good length going down leg."
4.1,1,"I Tahir to D Warner, one run, 87.1 km/h good length on middle stump."
3.6,1,"K Rabada to D Warner, one run, 147.6 km/h good length going down leg."
3.5,•,"K Rabada to D Warner, no run, 140.8 km/h short length just outside off stump."
3.4,•,"K Rabada to D Warner, no run, 141.2 km/h short length on off stump."
3.3,•,"K Rabada to D Warner, no run, 146.3 km/h short length just outside off stump."
3.2,•,"K Rabada to D Warner, no run, 147.7 km/h good length just outside off stump."
3.1,4,"K Rabada to D Warner, FOUR, 140.2 km/h good length outside off stump."
2.6,4,"I Tahir to U Khawaja, FOUR, 83.4 km/h full length just outside off stump."
2.5,•,"I Tahir to U Khawaja, no run, 83.7 km/h good length just outside off stump."
2.4,1,"I Tahir to D Warner, one run, 93.2 km/h short length going down leg."
2.3,2,"I Tahir to D Warner, two runs, 95.0 km/h short length on leg stump."
2.2,1,"I Tahir to U Khawaja, one run, 86.8 km/h good length on middle stump."
2.1,W,"I Tahir to A Finch, WICKET!!! A Finch is out c Aiden Markram b Imran Tahir, 94.4 km/h good length on off stump."
1.6,•,"K Rabada to D Warner, no run, 141.9 km/h short length on leg stump."
1.5,•,"K Rabada to D Warner, no run, 146.4 km/h short length on middle stump."
1.4,1,"K Rabada to A Finch, one run, 140.5 km/h short length going down leg."
1.3,1,"K Rabada to D Warner, one run, 144.4 km/h good length just outside off stump."
1.2,•,"K Rabada to D Warner, no run, 142.6 km/h good length outside off stump."
1.1,1,"K Rabada to A Finch, one run, 137.0 km/h short length outside off stump."
0.6,•,"I Tahir to D Warner, no run, 83.7 km/h good length just outside off stump."
0.5,1,"I Tahir to A Finch, one run, 85.3 km/h good length on leg stump."
0.4,1,"I Tahir to D Warner, one run, 85.7 km/h full length on middle stump."
0.3,•,"I Tahir to D Warner, no run, 85.8 km/h good length on leg stump."
0.2,•,"I Tahir to D Warner, no run, 93.7 km/h good length going down leg."
0.1,•,"I Tahir to D Warner, no run, 85.4 km/h full length just outside off stump."
49.6,W,"P Cummins to R van der Dussen, WICKET!!! R van der Dussen is out c Glenn Maxwell b Pat Cummins, 121.8 km/h short length outside off stump."
49.5,•,"P Cummins to R van der Dussen, no run, 139.4 km/h short length on middle stump."
49.4,2,"P Cummins to R van der Dussen, two runs, 138.1 km/h full length going down leg."
49.3,1B,"P Cummins to A Phehlukwayo, 1 bye."
49.2,4,"P Cummins to A Phehlukwayo, FOUR, 136.8 km/h good length outside off stump."
49.1,1,"P Cummins to R van der Dussen, one run, 125.7 km/h short length on middle stump."
48.6,•,"M Starc to A Phehlukwayo, no run, 147.6 km/h full toss on leg stump."
48.5,W,"M Starc to D Pretorius, WICKET!!! D Pretorius is out b Mitchell Starc, 144.3 km/h full length on middle stump."
48.4,•,"M Starc to D Pretorius, no run, 148.9 km/h full toss outside off stump."
48.4,1Wd,"M Starc to D Pretorius, wide delivery."
48.3,1,"M Starc to R van der Dussen, one run, 129.6 km/h short length just outside off stump."
48.2,1,"M Starc to D Pretorius, one run, 148.6 km/h full length on off stump."
48.1,1,"M Starc to R van der Dussen, one run, 145.7 km/h full length outside off stump."
47.6,1,"P Cummins to R van der Dussen, one run, 117.0 km/h short length outside off stump."
47.5,2,"P Cummins to R van der Dussen, two runs, 119.0 km/h short length on middle stump."
47.4,4,"P Cummins to R van der Dussen, FOUR, 114.2 km/h short length on middle stump."
47.4,1Wd,"P Cummins to R van der Dussen, wide delivery."
47.3,6,"P Cummins to R van der Dussen, SIX, 138.5 km/h short length just outside off stump."
47.2,1,"P Cummins to D Pretorius, one run, 140.4 km/h full length on off stump."
47.1,•,"P Cummins to D Pretorius, no run, 139.5 km/h good length just outside off stump."
47.1,1Wd,"P Cummins to D Pretorius, wide delivery."
46.6,2,"M Starc to R van der Dussen, two runs, 143.1 km/h short length on middle stump."
46.5,W,"M Starc to JP Duminy, WICKET!!! JP Duminy is out c Marcus Stoinis b Mitchell Starc, 141.2 km/h short length on middle stump."
46.4,2,"M Starc to JP Duminy, two runs, 146.6 km/h full toss going down leg."
46.3,1,"M Starc to R van der Dussen, one run, 132.7 km/h short length just outside off stump."
46.2,1,"M Starc to JP Duminy, one run, 150.4 km/h full toss going down leg."
46.1,1,"M Starc to R van der Dussen, one run, 146.9 km/h full length just outside off stump."
45.6,1,"G Maxwell to R van der Dussen, one run, 100.2 km/h good length going down leg."
45.5,•,"G Maxwell to R van der Dussen, no run, 100.3 km/h good length on off stump."
45.4,2,"G Maxwell to R van der Dussen, two runs, 97.3 km/h full length going down leg."
45.3,6,"G Maxwell to R van der Dussen, SIX, 98.0 km/h good length just outside off stump."
45.2,1,"G Maxwell to JP Duminy, one run, 94.2 km/h short length on middle stump."
45.1,4,"G Maxwell to JP Duminy, FOUR, 97.6 km/h good length outside off stump."
44.6,1,"M Starc to JP Duminy, one run, 144.7 km/h short length going down leg."
44.5,1,"M Starc to R van der Dussen, one run, 150.3 km/h full length just outside off stump."
44.4,1,"M Starc to JP Duminy, one run, 147.3 km/h full length going down leg."
44.3,1,"M Starc to R van der Dussen, one run, 145.8 km/h full length just outside off stump."
44.2,1,"M Starc to JP Duminy, one run, 144.0 km/h full length going down leg."
44.1,•,"M Starc to JP Duminy, no run, 145.6 km/h good length on leg stump."
43.6,1,"G Maxwell to JP Duminy, one run, 93.6 km/h good length on middle stump."
43.6,1Wd,"G Maxwell to JP Duminy, wide delivery."
43.5,1,"G Maxwell to R van der Dussen, one run, 99.1 km/h good length just outside off stump."
43.4,1,"G Maxwell to JP Duminy, one run, 94.2 km/h good length on leg stump."
43.3,•,"G Maxwell to JP Duminy, no run, 93.9 km/h good length just outside off stump."
43.2,1,"G Maxwell to R van der Dussen, one run, 96.8 km/h short length going down leg."
43.1,1,"G Maxwell to JP Duminy, one run, 92.3 km/h short length on middle stump."
42.6,W,"J Behrendorff to F du Plessis, WICKET!!! F du Plessis is out c Mitchell Starc b Jason Behrendorff, 110.2 km/h short length just outside off stump."
