Ball,Runs,Commentary
44.6,W,"C Brathwaite to D Zadran, WICKET!!! D Zadran is out c Sheldon Cottrell b Carlos Brathwaite, 126.6 km/h full length on middle stump."
44.5,1,"C Brathwaite to R Khan, one run, 129.9 km/h full length outside off stump."
44.4,6,"C Brathwaite to R Khan, SIX, 104.2 km/h good length outside off stump."
44.4,1Wd,"C Brathwaite to R Khan, wide delivery."
44.4,1Wd,"C Brathwaite to R Khan, wide delivery."
44.4,1Wd,"C Brathwaite to R Khan, wide delivery."
44.3,1,"C Brathwaite to D Zadran, one run, 123.7 km/h full length just outside off stump."
44.2,W,"C Brathwaite to A Afghan, WICKET!!! A Afghan is out c Jason Holder b Carlos Brathwaite."
44.1,•,"C Brathwaite to A Afghan, no run, 123.5 km/h full toss outside off stump."
43.6,1,"K Roach to A Afghan, one run, 112.8 km/h full length just outside off stump."
43.5,1Lb,"K Roach to R Khan, 1 leg bye."
43.4,•,"K Roach to R Khan, no run, 124.8 km/h good length on middle stump."
43.3,•,"K Roach to R Khan, no run, 112.3 km/h short length outside off stump."
43.2,•,"K Roach to R Khan, no run, 129.7 km/h full length going down leg."
43.1,1,"K Roach to A Afghan, one run, 108.5 km/h short length outside off stump."
42.6,1,"J Holder to A Afghan, one run, 125.1 km/h good length just outside off stump."
42.5,•,"J Holder to A Afghan, no run, 128.1 km/h full length outside off stump."
42.4,1,"J Holder to R Khan, one run, 115.1 km/h good length outside off stump."
42.3,1,"J Holder to A Afghan, one run, 121.4 km/h full length outside off stump."
42.2,4,"J Holder to A Afghan, FOUR, 131.9 km/h full toss going down leg."
42.1,4,"J Holder to A Afghan, FOUR, 125.1 km/h full length outside off stump."
42.1,1Wd,"J Holder to A Afghan, wide delivery."
41.6,•,"K Roach to R Khan, no run, 106.7 km/h good length just outside off stump."
41.6,1Wd,"K Roach to R Khan, wide delivery."
41.5,1,"K Roach to A Afghan, one run, 110.1 km/h short length just outside off stump."
41.4,W,"K Roach to S Shinwari, WICKET!!! S Shinwari is out c Shimron Hetmyer b Kemar Roach, 106.4 km/h short length outside off stump."
41.3,•,"K Roach to S Shinwari, no run, 114.3 km/h short length outside off stump."
41.2,1,"K Roach to A Afghan, one run, 127.6 km/h good length going down leg."
41.1,•,"K Roach to A Afghan, no run, 134.8 km/h good length outside off stump."
40.6,•,"J Holder to S Shinwari, no run, 126.6 km/h full length outside off stump."
40.5,1,"J Holder to A Afghan, one run, 131.7 km/h full toss outside off stump."
40.4,1,"J Holder to S Shinwari, one run, 133.0 km/h full length outside off stump."
40.4,1Wd,"J Holder to S Shinwari, wide delivery."
40.3,2,"J Holder to S Shinwari, two runs, 129.9 km/h full length outside off stump."
40.2,•,"J Holder to S Shinwari, no run, 125.4 km/h good length outside off stump."
40.1,1,"J Holder to A Afghan, one run, 132.5 km/h full length outside off stump."
39.6,1,"K Roach to A Afghan, one run, 105.1 km/h short length outside off stump."
39.5,1,"K Roach to S Shinwari, one run, 128.3 km/h short length just outside off stump."
39.4,1,"K Roach to A Afghan, one run, 106.5 km/h short length just outside off stump."
39.3,1,"K Roach to S Shinwari, one run, 129.6 km/h short length on middle stump."
39.2,1,"K Roach to A Afghan, one run, 105.2 km/h full length on middle stump."
39.1,•,"K Roach to A Afghan, no run, 132.6 km/h good length outside off stump."
38.6,1,"S Cottrell to A Afghan, one run, 126.7 km/h good length just outside off stump."
38.5,2,"S Cottrell to A Afghan, two runs, 130.3 km/h full toss just outside off stump."
38.4,•,"S Cottrell to A Afghan, no run, 127.1 km/h short length outside off stump."
38.3,4,"S Cottrell to A Afghan, FOUR, 131.1 km/h good length outside off stump."
38.2,6,"S Cottrell to A Afghan, SIX, 107.0 km/h short length on off stump."
38.1,1,"S Cottrell to S Shinwari, one run, 131.4 km/h short length just outside off stump."
37.6,•,"K Roach to A Afghan, no run, 112.5 km/h full length just outside off stump."
37.5,•,"K Roach to A Afghan, no run, 133.1 km/h good length going down leg."
37.4,W,"K Roach to M Nabi, WICKET!!! M Nabi is out c Fabian Allen b Kemar Roach, 111.2 km/h good length outside off stump."
37.3,•,"K Roach to M Nabi, no run, 108.1 km/h short length outside off stump."
37.2,•,"K Roach to M Nabi, no run, 132.0 km/h good length just outside off stump."
37.1,•,"K Roach to M Nabi, no run, 129.2 km/h short length on middle stump."
36.6,1,"S Cottrell to M Nabi, one run, 107.1 km/h short length just outside off stump."
36.5,1,"S Cottrell to A Afghan, one run, 104.4 km/h full length outside off stump."
36.4,•,"S Cottrell to A Afghan, no run, 128.6 km/h good length on off stump."
36.3,1,"S Cottrell to M Nabi, one run, 123.9 km/h full length just outside off stump."
36.3,1Wd,"S Cottrell to M Nabi, wide delivery."
36.2,1,"S Cottrell to A Afghan, one run, 108.9 km/h short length on off stump."
36.1,•,"S Cottrell to A Afghan, no run, 113.1 km/h good length just outside off stump."
35.6,1,"C Gayle to A Afghan, one run, 73.5 km/h full length on middle stump."
35.6,1Wd,"C Gayle to A Afghan, wide delivery."
35.5,1W,"C Gayle to A Afghan, WICKET!!! N Zadran is out run out (Shimron Hetmyer/Carlos Brathwaite), 94.7 km/h full length on off stump."
35.4,4,"C Gayle to A Afghan, FOUR, 96.4 km/h full toss on leg stump."
35.3,W,"C Gayle to I Ali Khil, WICKET!!! I Ali Khil is out lbw Chris Gayle, 93.5 km/h full length on middle stump."
35.2,1,"C Gayle to N Zadran, one run, 99.8 km/h full length just outside off stump."
35.1,1,"C Gayle to I Ali Khil, one run, 83.0 km/h good length outside off stump."
34.6,2,"S Cottrell to N Zadran, two runs, 106.4 km/h full length on leg stump."
34.5,1,"S Cottrell to I Ali Khil, one run, 110.3 km/h good length going down leg."
34.4,•,"S Cottrell to I Ali Khil, no run, 115.7 km/h good length just outside off stump."
34.3,•,"S Cottrell to I Ali Khil, no run, 131.9 km/h full length just outside off stump."
34.2,1,"S Cottrell to N Zadran, one run, 131.8 km/h short length on middle stump."
34.1,1,"S Cottrell to I Ali Khil, one run, 107.4 km/h short length on middle stump."
33.6,1,"C Gayle to I Ali Khil, one run, 76.4 km/h good length on middle stump."
33.5,1,"C Gayle to N Zadran, one run, 92.1 km/h full toss going down leg."
33.4,•,"C Gayle to N Zadran, no run, 95.6 km/h full length just outside off stump."
33.3,•,"C Gayle to N Zadran, no run, 96.2 km/h full toss on off stump."
33.2,•,"C Gayle to N Zadran, no run, 94.9 km/h good length on off stump."
33.1,•,"C Gayle to N Zadran, no run, 93.2 km/h full length just outside off stump."
32.6,1,"C Brathwaite to N Zadran, one run, 109.8 km/h short length on middle stump."
32.5,1,"C Brathwaite to I Ali Khil, one run, 124.9 km/h full length going down leg."
32.4,2,"C Brathwaite to I Ali Khil, two runs, 104.7 km/h short length just outside off stump."
32.3,2,"C Brathwaite to I Ali Khil, two runs, 101.1 km/h short length on off stump."
32.2,1,"C Brathwaite to N Zadran, one run, 110.5 km/h short length just outside off stump."
32.1,6,"C Brathwaite to N Zadran, SIX, 130.4 km/h full length just outside off stump."
31.6,1,"C Gayle to N Zadran, one run, 100.9 km/h full length on leg stump."
31.5,•,"C Gayle to N Zadran, no run, 95.6 km/h full toss going down leg."
31.4,•,"C Gayle to N Zadran, no run."
31.3,•,"C Gayle to N Zadran, no run, 96.6 km/h full toss going down leg."
31.2,1,"C Gayle to I Ali Khil, one run, 95.1 km/h full toss going down leg."
31.1,1,"C Gayle to N Zadran, one run, 96.0 km/h full length just outside off stump."
30.6,1,"C Brathwaite to N Zadran, one run, 102.7 km/h short length just outside off stump."
30.5,4,"C Brathwaite to N Zadran, FOUR, 102.4 km/h full length just outside off stump."
30.4,1,"C Brathwaite to I Ali Khil, one run, 127.8 km/h full length going down leg."
30.3,1,"C Brathwaite to N Zadran, one run, 107.2 km/h short length just outside off stump."
30.2,•,"C Brathwaite to N Zadran, no run, 125.3 km/h good length on off stump."
30.1,•,"C Brathwaite to N Zadran, no run, 128.2 km/h full length just outside off stump."
30.1,2Nb,"C Brathwaite to I Ali Khil, 2 runs, no-ball."
29.6,•,"C Gayle to N Zadran, no run, 98.8 km/h good length on off stump."
29.5,•,"C Gayle to N Zadran, no run, 89.9 km/h good length just outside off stump."
29.4,•,"C Gayle to N Zadran, no run, 95.7 km/h good length going down leg."
29.3,•,"C Gayle to N Zadran, no run, 86.6 km/h good length just outside off stump."
29.2,1,"C Gayle to I Ali Khil, one run, 83.8 km/h short length just outside off stump."
29.1,•,"C Gayle to I Ali Khil, no run, 95.0 km/h good length just outside off stump."
28.6,1,"C Brathwaite to I Ali Khil, one run, 126.2 km/h full length going down leg."
28.5,1,"C Brathwaite to N Zadran, one run, 104.6 km/h short length outside off stump."
28.4,•,"C Brathwaite to N Zadran, no run, 123.4 km/h short length outside off stump."
28.3,1,"C Brathwaite to I Ali Khil, one run, 104.5 km/h short length going down leg."
28.2,4,"C Brathwaite to I Ali Khil, FOUR, 112.1 km/h good length just outside off stump."
28.1,1,"C Brathwaite to N Zadran, one run, 127.7 km/h short length on middle stump."
27.6,3,"C Gayle to N Zadran, three runs, 78.3 km/h full length outside off stump."
27.5,2,"C Gayle to N Zadran, two runs, 86.3 km/h good length just outside off stump."
27.4,•,"C Gayle to N Zadran, no run, 99.3 km/h full length on middle stump."
27.3,•,"C Gayle to N Zadran, no run, 90.6 km/h short length just outside off stump."
27.2,2,"C Gayle to N Zadran, two runs, 82.5 km/h full length just outside off stump."
27.1,•,"C Gayle to N Zadran, no run, 79.3 km/h good length outside off stump."
26.6,1,"C Brathwaite to N Zadran, one run, 122.6 km/h short length on middle stump."
26.5,•,"C Brathwaite to N Zadran, no run, 126.4 km/h good length on middle stump."
26.4,•,"C Brathwaite to N Zadran, no run, 110.9 km/h short length on middle stump."
26.3,•,"C Brathwaite to N Zadran, no run, 123.7 km/h good length on middle stump."
26.2,W,"C Brathwaite to R Shah, WICKET!!! R Shah is out c Chris Gayle b Carlos Brathwaite, 110.4 km/h short length just outside off stump."
26.1,•,"C Brathwaite to R Shah, no run, 124.6 km/h good length just outside off stump."
25.6,1,"C Gayle to R Shah, one run."
25.5,1,"C Gayle to I Ali Khil, one run, 82.4 km/h good length outside off stump."
25.4,1,"C Gayle to R Shah, one run, 82.6 km/h good length going down leg."
25.3,1,"C Gayle to I Ali Khil, one run, 94.8 km/h full toss on leg stump."
25.2,1,"C Gayle to R Shah, one run, 83.1 km/h good length going down leg."
25.1,1,"C Gayle to I Ali Khil, one run, 81.9 km/h good length going down leg."
24.6,1,"C Brathwaite to I Ali Khil, one run, 104.9 km/h good length outside off stump."
24.5,1,"C Brathwaite to R Shah, one run, 125.6 km/h good length on off stump."
24.4,1,"C Brathwaite to I Ali Khil, one run, 106.8 km/h short length on leg stump."
24.3,•,"C Brathwaite to I Ali Khil, no run, 127.6 km/h full length on middle stump."
24.2,•,"C Brathwaite to I Ali Khil, no run, 108.4 km/h short length on leg stump."
24.1,1,"C Brathwaite to R Shah, one run, 130.6 km/h good length just outside off stump."
23.6,4,"J Holder to I Ali Khil, FOUR, 126.0 km/h full length on leg stump."
23.5,1,"J Holder to R Shah, one run, 126.5 km/h good length on off stump."
23.4,•,"J Holder to R Shah, no run, 122.4 km/h good length just outside off stump."
23.3,•,"J Holder to R Shah, no run, 123.6 km/h full length just outside off stump."
23.2,•,"J Holder to R Shah, no run, 127.6 km/h good length just outside off stump."
23.1,1,"J Holder to I Ali Khil, one run, 117.6 km/h full length on middle stump."
22.6,1,"C Brathwaite to I Ali Khil, one run, 109.0 km/h short length going down leg."
22.5,1,"C Brathwaite to R Shah, one run, 123.4 km/h full length on middle stump."
22.4,•,"C Brathwaite to R Shah, no run, 113.4 km/h good length just outside off stump."
22.3,•,"C Brathwaite to R Shah, no run, 121.4 km/h good length just outside off stump."
22.2,4,"C Brathwaite to R Shah, FOUR, 119.3 km/h full length just outside off stump."
22.1,•,"C Brathwaite to R Shah, no run, 123.0 km/h good length going down leg."
21.6,•,"J Holder to I Ali Khil, no run, 124.0 km/h short length just outside off stump."
21.5,•,"J Holder to I Ali Khil, no run, 125.6 km/h short length just outside off stump."
21.4,2,"J Holder to I Ali Khil, two runs, 129.9 km/h full length going down leg."
21.3,•,"J Holder to I Ali Khil, no run, 113.0 km/h full length on middle stump."
21.2,4,"J Holder to I Ali Khil, FOUR, 128.2 km/h good length outside off stump."
21.1,1,"J Holder to R Shah, one run, 128.7 km/h short length just outside off stump."
20.6,•,"F Allen to I Ali Khil, no run, 86.9 km/h good length on leg stump."
20.5,•,"F Allen to I Ali Khil, no run, 81.4 km/h good length on off stump."
20.4,•,"F Allen to I Ali Khil, no run, 87.0 km/h good length on middle stump."
20.3,4,"F Allen to I Ali Khil, FOUR, 90.7 km/h short length on off stump."
20.2,•,"F Allen to I Ali Khil, no run, 87.8 km/h short length on middle stump."
20.1,4,"F Allen to I Ali Khil, FOUR, 89.1 km/h short length just outside off stump."
19.6,•,"J Holder to R Shah, no run, 125.9 km/h good length on off stump."
19.5,•,"J Holder to R Shah, no run, 126.0 km/h good length on middle stump."
19.4,•,"J Holder to R Shah, no run, 121.7 km/h short length on middle stump."
19.3,•,"J Holder to R Shah, no run, 128.5 km/h short length just outside off stump."
19.2,1,"J Holder to I Ali Khil, one run, 126.7 km/h full length outside off stump."
19.1,•,"J Holder to I Ali Khil, no run, 129.5 km/h good length outside off stump."
18.6,1,"F Allen to I Ali Khil, one run, 88.1 km/h good length on middle stump."
18.5,1,"F Allen to R Shah, one run, 82.9 km/h full length just outside off stump."
18.4,4,"F Allen to R Shah, FOUR, 91.6 km/h good length outside off stump."
18.3,1,"F Allen to I Ali Khil, one run, 82.2 km/h full length just outside off stump."
18.2,4,"F Allen to I Ali Khil, FOUR, 82.6 km/h good length on middle stump."
18.1,1,"F Allen to R Shah, one run, 81.0 km/h good length going down leg."
17.6,1,"J Holder to R Shah, one run, 117.4 km/h short length on off stump."
17.6,2Nb,"J Holder to I Ali Khil, 2 runs, no-ball."
17.5,1,"J Holder to R Shah, one run, 117.7 km/h short length outside off stump."
17.4,4,"J Holder to R Shah, FOUR, 125.0 km/h short length on leg stump."
17.3,•,"J Holder to R Shah, no run, 125.9 km/h short length just outside off stump."
17.2,•,"J Holder to R Shah, no run, 127.4 km/h good length just outside off stump."
17.1,•,"J Holder to R Shah, no run, 127.0 km/h good length just outside off stump."
16.6,1,"F Allen to R Shah, one run, 81.4 km/h good length just outside off stump."
16.5,1,"F Allen to I Ali Khil, one run, 88.0 km/h good length just outside off stump."
16.4,•,"F Allen to I Ali Khil, no run, 85.5 km/h short length going down leg."
16.3,2,"F Allen to I Ali Khil, two runs, 85.4 km/h short length on middle stump."
16.2,1,"F Allen to R Shah, one run, 91.4 km/h short length just outside off stump."
16.1,1,"F Allen to I Ali Khil, one run, 84.3 km/h short length on leg stump."
15.6,4,"J Holder to R Shah, FOUR, 125.9 km/h short length outside off stump."
15.5,•,"J Holder to R Shah, no run, 131.4 km/h short length on middle stump."
15.4,•,"J Holder to R Shah, no run, 124.3 km/h short length on middle stump."
15.3,•,"J Holder to R Shah, no run, 121.6 km/h good length just outside off stump."
15.2,•,"J Holder to R Shah, no run, 128.2 km/h short length just outside off stump."
15.1,•,"J Holder to R Shah, no run, 131.1 km/h good length just outside off stump."
14.6,1,"O Thomas to R Shah, one run, 137.3 km/h good length just outside off stump."
14.5,•,"O Thomas to R Shah, no run, 136.7 km/h short length just outside off stump."
14.4,1,"O Thomas to I Ali Khil, one run, 137.9 km/h good length on middle stump."
14.3,1Lb,"O Thomas to R Shah, 1 leg bye."
14.2,•,"O Thomas to R Shah, no run, 143.6 km/h good length just outside off stump."
14.1,•,"O Thomas to R Shah, no run, 140.3 km/h short length just outside off stump."
13.6,•,"J Holder to I Ali Khil, no run, 128.7 km/h good length outside off stump."
13.5,•,"J Holder to I Ali Khil, no run, 128.1 km/h short length outside off stump."
13.4,1,"J Holder to R Shah, one run, 126.0 km/h short length going down leg."
13.3,•,"J Holder to R Shah, no run, 128.9 km/h short length on off stump."
13.2,•,"J Holder to R Shah, no run, 128.9 km/h short length just outside off stump."
13.1,1,"J Holder to I Ali Khil, one run, 127.5 km/h good length just outside off stump."
12.6,4,"O Thomas to R Shah, FOUR, 130.7 km/h full length outside off stump."
12.5,1,"O Thomas to I Ali Khil, one run, 135.5 km/h short length on leg stump."
12.4,1,"O Thomas to R Shah, one run, 137.4 km/h full length just outside off stump."
12.3,4,"O Thomas to R Shah, FOUR, 140.7 km/h short length just outside off stump."
12.2,1,"O Thomas to I Ali Khil, one run, 134.1 km/h short length on leg stump."
12.1,•,"O Thomas to I Ali Khil, no run, 135.2 km/h good length just outside off stump."
11.6,1,"K Roach to I Ali Khil, one run, 131.3 km/h short length on middle stump."
11.5,1,"K Roach to R Shah, one run, 129.6 km/h short length just outside off stump."
11.4,1,"K Roach to I Ali Khil, one run, 134.2 km/h short length just outside off stump."
11.3,1,"K Roach to R Shah, one run, 122.5 km/h short length outside off stump."
11.2,1,"K Roach to I Ali Khil, one run, 129.0 km/h short length on leg stump."
11.1,•,"K Roach to I Ali Khil, no run, 131.6 km/h short length just outside off stump."
10.6,•,"O Thomas to R Shah, no run, 143.6 km/h full length just outside off stump."
10.5,4,"O Thomas to R Shah, FOUR, 131.2 km/h short length outside off stump."
10.4,•,"O Thomas to R Shah, no run, 139.5 km/h short length just outside off stump."
10.3,1,"O Thomas to I Ali Khil, one run, 135.5 km/h full length on leg stump."
10.2,•,"O Thomas to I Ali Khil, no run."
10.1,•,"O Thomas to I Ali Khil, no run, 138.9 km/h good length on off stump."
9.6,•,"K Roach to R Shah, no run, 130.2 km/h short length just outside off stump."
9.5,1,"K Roach to I Ali Khil, one run, 131.1 km/h short length just outside off stump."
9.4,•,"K Roach to I Ali Khil, no run, 131.6 km/h short length outside off stump."
9.3,•,"K Roach to I Ali Khil, no run, 130.6 km/h good length on middle stump."
9.2,2,"K Roach to I Ali Khil, two runs, 133.5 km/h full length outside off stump."
9.1,4,"K Roach to I Ali Khil, FOUR, 135.8 km/h full length just outside off stump."
8.6,•,"O Thomas to R Shah, no run, 142.5 km/h short length on middle stump."
8.5,1,"O Thomas to I Ali Khil, one run, 136.8 km/h short length on off stump."
8.4,•,"O Thomas to I Ali Khil, no run, 140.0 km/h full length outside off stump."
8.3,•,"O Thomas to I Ali Khil, no run, 137.6 km/h good length outside off stump."
8.2,•,"O Thomas to I Ali Khil, no run, 139.4 km/h full length just outside off stump."
8.1,2,"O Thomas to I Ali Khil, two runs, 140.1 km/h short length just outside off stump."
7.6,•,"K Roach to R Shah, no run, 133.2 km/h good length on middle stump."
7.5,•,"K Roach to R Shah, no run, 133.7 km/h short length just outside off stump."
7.4,4,"K Roach to R Shah, FOUR, 135.0 km/h full length going down leg."
7.3,•,"K Roach to R Shah, no run, 136.6 km/h good length on off stump."
7.2,1,"K Roach to I Ali Khil, one run, 137.1 km/h good length just outside off stump."
7.1,•,"K Roach to I Ali Khil, no run, 134.7 km/h short length outside off stump."
6.6,4,"S Cottrell to R Shah, FOUR, 138.4 km/h short length on middle stump."
6.5,•,"S Cottrell to R Shah, no run, 128.7 km/h good length just outside off stump."
6.4,•,"S Cottrell to R Shah, no run, 130.1 km/h short length on middle stump."
6.3,•,"S Cottrell to R Shah, no run, 133.1 km/h short length on middle stump."
6.3,1Wd,"S Cottrell to R Shah, wide delivery."
6.2,•,"S Cottrell to R Shah, no run, 127.7 km/h full length just outside off stump."
6.1,4,"S Cottrell to R Shah, FOUR, 136.4 km/h short length outside off stump."
6.1,1Wd,"S Cottrell to R Shah, wide delivery."
5.6,2,"K Roach to I Ali Khil, two runs, 136.9 km/h full length outside off stump."
5.5,•,"K Roach to I Ali Khil, no run, 133.8 km/h short length outside off stump."
5.4,1,"K Roach to R Shah, one run, 135.6 km/h good length on middle stump."
5.3,•,"K Roach to R Shah, no run, 131.9 km/h short length just outside off stump."
5.2,•,"K Roach to R Shah, no run, 134.2 km/h good length on middle stump."
5.1,•,"K Roach to R Shah, no run, 130.4 km/h full length on off stump."
4.6,•,"S Cottrell to I Ali Khil, no run, 134.6 km/h full length outside off stump."
4.5,•,"S Cottrell to I Ali Khil, no run, 135.3 km/h short length just outside off stump."
4.4,4,"S Cottrell to I Ali Khil, FOUR, 139.1 km/h good length on leg stump."
4.3,1,"S Cottrell to R Shah, one run, 129.0 km/h short length outside off stump."
4.2,•,"S Cottrell to R Shah, no run, 127.7 km/h good length outside off stump."
4.1,•,"S Cottrell to R Shah, no run, 130.6 km/h full length outside off stump."
3.6,•,"K Roach to I Ali Khil, no run, 128.4 km/h short length just outside off stump."
3.5,•,"K Roach to I Ali Khil, no run, 132.9 km/h short length on off stump."
3.4,•,"K Roach to I Ali Khil, no run, 135.2 km/h good length outside off stump."
3.3,•,"K Roach to I Ali Khil, no run, 136.5 km/h short length just outside off stump."
3.2,•,"K Roach to I Ali Khil, no run, 134.9 km/h good length outside off stump."
3.1,•,"K Roach to I Ali Khil, no run, 131.5 km/h short length just outside off stump."
2.6,1,"S Cottrell to I Ali Khil, one run, 132.2 km/h good length just outside off stump."
2.5,1,"S Cottrell to R Shah, one run, 136.4 km/h short length outside off stump."
2.4,•,"S Cottrell to R Shah, no run, 139.1 km/h short length just outside off stump."
2.3,1,"S Cottrell to I Ali Khil, one run, 135.0 km/h short length just outside off stump."
2.2,•,"S Cottrell to I Ali Khil, no run, 138.5 km/h full length going down leg."
2.1,•,"S Cottrell to I Ali Khil, no run, 132.8 km/h full length on leg stump."
1.6,1,"K Roach to I Ali Khil, one run, 136.2 km/h short length on middle stump."
1.5,•,"K Roach to I Ali Khil, no run, 137.8 km/h good length outside off stump."
1.4,2,"K Roach to I Ali Khil, two runs, 128.5 km/h short length going down leg."
1.3,W,"K Roach to G Naib, WICKET!!! G Naib is out c Evin Lewis b Kemar Roach, 134.9 km/h full length just outside off stump."
1.2,4,"K Roach to G Naib, FOUR, 129.8 km/h short length on middle stump."
1.1,•,"K Roach to G Naib, no run, 130.9 km/h short length just outside off stump."
0.6,•,"S Cottrell to R Shah, no run, 133.3 km/h full length outside off stump."
0.5,•,"S Cottrell to R Shah, no run, 132.7 km/h full toss outside off stump."
0.4,•,"S Cottrell to R Shah, no run, 130.6 km/h full toss just outside off stump."
0.3,1,"S Cottrell to G Naib, one run, 129.2 km/h good length just outside off stump."
0.2,•,"S Cottrell to G Naib, no run, 131.7 km/h short length on middle stump."
0.1,•,"S Cottrell to G Naib, no run, 129.1 km/h short length just outside off stump."
43.4,•,"R Khan to J Holder, no run, 95.0 km/h short length just outside off stump."
49.6,4,"S Shirzad to C Brathwaite, FOUR, 118.8 km/h good length outside off stump."
49.5,4,"S Shirzad to C Brathwaite, FOUR, 112.3 km/h good length going down leg."
49.4,6,"S Shirzad to C Brathwaite, SIX, 116.1 km/h good length just outside off stump."
49.3,•,"S Shirzad to C Brathwaite, no run, 118.9 km/h short length just outside off stump."
49.2,W,"S Shirzad to J Holder, WICKET!!! J Holder is out c Dawlat Zadran b Sayed Shirzad, 116.7 km/h short length just outside off stump."
49.1,W,"S Shirzad to J Holder, WICKET!!! N Pooran is out run out (Ikram Ali Khil/Sayed Shirzad), 113.3 km/h good length outside off stump."
48.6,2,"D Zadran to N Pooran, two runs, 132.4 km/h full length just outside off stump."
48.5,•,"D Zadran to N Pooran, no run, 134.8 km/h full length going down leg."
48.5,5Wd,"D Zadran to N Pooran, wide delivery."
48.4,6,"D Zadran to N Pooran, SIX, 117.4 km/h short length just outside off stump."
48.3,1,"D Zadran to J Holder, one run, 134.5 km/h full toss outside off stump."
48.2,•,"D Zadran to J Holder, no run, 138.3 km/h full toss outside off stump."
48.1,6,"D Zadran to J Holder, SIX, 134.8 km/h full toss on leg stump."
47.6,1Lb,"M Ur Rahman to J Holder, 1 leg bye."
47.5,4,"M Ur Rahman to J Holder, FOUR."
47.4,3,"M Ur Rahman to N Pooran, three runs, 91.4 km/h short length outside off stump."
47.3,•,"M Ur Rahman to N Pooran, no run, 90.7 km/h full length outside off stump."
47.2,1,"M Ur Rahman to J Holder, one run, 91.1 km/h short length on middle stump."
47.1,1,"M Ur Rahman to N Pooran, one run, 85.3 km/h good length just outside off stump."
46.6,2,"D Zadran to J Holder, two runs, 135.6 km/h full toss on leg stump."
46.5,6,"D Zadran to J Holder, SIX, 110.8 km/h short length just outside off stump."
46.4,1,"D Zadran to N Pooran, one run, 131.0 km/h full length on middle stump."
46.3,4,"D Zadran to N Pooran, FOUR, 121.0 km/h short length just outside off stump."
46.2,1,"D Zadran to J Holder, one run, 100.8 km/h short length on middle stump."
46.1,1,"D Zadran to N Pooran, one run, 132.3 km/h full length outside off stump."
45.6,•,"R Khan to J Holder, no run, 85.7 km/h full length on middle stump."
45.5,1,"R Khan to N Pooran, one run, 96.4 km/h short length on middle stump."
45.4,1,"R Khan to J Holder, one run, 93.1 km/h short length on off stump."
45.4,1Wd,"R Khan to J Holder, wide delivery."
45.3,1,"R Khan to N Pooran, one run, 88.6 km/h short length outside off stump."
45.2,•,"R Khan to N Pooran, no run, 86.6 km/h good length just outside off stump."
45.1,1,"R Khan to J Holder, one run, 96.1 km/h good length just outside off stump."
45.1,1Wd,"R Khan to J Holder, wide delivery."
