Ball,Runs,Commentary
31.4,2,"L Ferguson to B Azam, two runs, 144.9 km/h short length on leg stump."
31.3,1,"L Ferguson to H Sohail, one run, 141.0 km/h good length just outside off stump."
31.2,•,"L Ferguson to H Sohail, no run, 140.1 km/h good length just outside off stump."
31.2,1Wd,"L Ferguson to H Sohail, wide delivery."
31.1,•,"L Ferguson to H Sohail, no run, 140.1 km/h full length on off stump."
30.6,1,"K Williamson to H Sohail, one run."
30.5,•,"K Williamson to H Sohail, no run, 82.9 km/h good length outside off stump."
30.4,•,"K Williamson to H Sohail, no run, 79.2 km/h good length just outside off stump."
30.3,•,"K Williamson to H Sohail, no run, 79.3 km/h good length outside off stump."
30.2,1,"K Williamson to B Azam, one run, 84.5 km/h good length just outside off stump."
30.2,1Wd,"K Williamson to B Azam, wide delivery."
30.1,1,"K Williamson to H Sohail, one run, 84.1 km/h good length just outside off stump."
29.6,•,"M Santner to B Azam, no run, 89.0 km/h good length just outside off stump."
29.5,1,"M Santner to H Sohail, one run, 91.3 km/h good length just outside off stump."
29.4,6,"M Santner to H Sohail, SIX, 91.5 km/h good length going down leg."
29.3,1,"M Santner to B Azam, one run, 91.7 km/h good length just outside off stump."
29.2,•,"M Santner to B Azam, no run, 92.0 km/h good length on middle stump."
29.1,•,"M Santner to B Azam, no run, 89.1 km/h good length just outside off stump."
28.6,•,"K Williamson to H Sohail, no run, 81.3 km/h good length outside off stump."
28.5,•,"K Williamson to H Sohail, no run, 85.3 km/h full toss just outside off stump."
28.4,•,"K Williamson to H Sohail, no run, 85.4 km/h good length outside off stump."
28.3,•,"K Williamson to H Sohail, no run, 85.3 km/h good length just outside off stump."
28.2,4,"K Williamson to H Sohail, FOUR, 87.2 km/h good length just outside off stump."
28.1,•,"K Williamson to H Sohail, no run, 86.4 km/h full length going down leg."
27.6,1,"M Santner to H Sohail, one run, 99.0 km/h good length going down leg."
27.5,•,"M Santner to H Sohail, no run, 93.0 km/h good length on off stump."
27.4,•,"M Santner to H Sohail, no run, 93.5 km/h good length just outside off stump."
27.3,•,"M Santner to H Sohail, no run, 91.9 km/h good length on middle stump."
27.2,•,"M Santner to H Sohail, no run, 93.2 km/h good length on off stump."
27.1,•,"M Santner to H Sohail, no run, 91.3 km/h good length going down leg."
26.6,•,"K Williamson to B Azam, no run, 79.1 km/h good length on middle stump."
26.5,•,"K Williamson to B Azam, no run, 78.6 km/h short length going down leg."
26.4,•,"K Williamson to B Azam, no run, 81.6 km/h good length on leg stump."
26.3,1,"K Williamson to H Sohail, one run, 79.5 km/h short length just outside off stump."
26.2,1,"K Williamson to B Azam, one run, 86.5 km/h good length going down leg."
26.1,1,"K Williamson to H Sohail, one run, 82.4 km/h short length outside off stump."
25.6,•,"M Santner to B Azam, no run, 90.4 km/h full length just outside off stump."
25.5,•,"M Santner to B Azam, no run, 90.7 km/h good length just outside off stump."
25.4,1,"M Santner to H Sohail, one run, 92.4 km/h good length on leg stump."
25.3,•,"M Santner to H Sohail, no run, 92.0 km/h good length on off stump."
25.2,1,"M Santner to B Azam, one run, 91.4 km/h good length going down leg."
25.1,•,"M Santner to B Azam, no run, 90.1 km/h good length on middle stump."
24.6,•,"K Williamson to H Sohail, no run."
24.5,W,"K Williamson to M Hafeez, WICKET!!! M Hafeez is out c Lockie Ferguson b Kane Williamson, 81.0 km/h good length going down leg."
24.4,•,"K Williamson to M Hafeez, no run."
24.3,1,"K Williamson to B Azam, one run, 80.9 km/h full length just outside off stump."
24.2,3,"K Williamson to M Hafeez, three runs, 80.1 km/h full length just outside off stump."
24.1,1,"K Williamson to B Azam, one run, 81.4 km/h full length outside off stump."
23.6,•,"M Santner to M Hafeez, no run, 89.7 km/h good length just outside off stump."
23.5,1,"M Santner to B Azam, one run, 89.2 km/h good length just outside off stump."
23.4,•,"M Santner to B Azam, no run, 84.7 km/h full length going down leg."
23.3,•,"M Santner to B Azam, no run, 93.0 km/h good length just outside off stump."
23.2,•,"M Santner to B Azam, no run, 90.3 km/h good length outside off stump."
23.1,•,"M Santner to B Azam, no run, 91.0 km/h good length just outside off stump."
22.6,4,"J Neesham to M Hafeez, FOUR, 137.1 km/h good length just outside off stump."
22.5,1,"J Neesham to B Azam, one run, 128.5 km/h short length outside off stump."
22.4,4,"J Neesham to B Azam, FOUR, 130.0 km/h short length just outside off stump."
22.4,1Wd,"J Neesham to B Azam, wide delivery."
22.3,•,"J Neesham to B Azam, no run, 137.2 km/h full length just outside off stump."
22.2,2,"J Neesham to B Azam, two runs, 139.7 km/h good length just outside off stump."
22.1,1,"J Neesham to M Hafeez, one run, 140.8 km/h good length outside off stump."
21.6,•,"M Santner to B Azam, no run, 91.9 km/h good length outside off stump."
21.5,•,"M Santner to B Azam, no run, 90.4 km/h good length just outside off stump."
21.4,•,"M Santner to B Azam, no run, 92.0 km/h good length outside off stump."
21.3,•,"M Santner to B Azam, no run, 88.5 km/h good length just outside off stump."
21.2,2,"M Santner to B Azam, two runs, 90.1 km/h good length outside off stump."
21.1,•,"M Santner to B Azam, no run, 90.6 km/h full length on off stump."
20.6,1,"J Neesham to B Azam, one run, 136.4 km/h good length on leg stump."
20.5,•,"J Neesham to B Azam, no run, 127.3 km/h short length outside off stump."
20.4,1,"J Neesham to M Hafeez, one run, 134.6 km/h good length going down leg."
20.3,•,"J Neesham to M Hafeez, no run, 136.1 km/h good length on off stump."
20.2,•,"J Neesham to M Hafeez, no run, 137.4 km/h good length outside off stump."
20.1,1,"J Neesham to B Azam, one run, 134.0 km/h good length on middle stump."
19.6,•,"M Santner to M Hafeez, no run, 90.2 km/h good length outside off stump."
19.5,•,"M Santner to M Hafeez, no run, 85.2 km/h good length just outside off stump."
19.4,•,"M Santner to M Hafeez, no run, 90.3 km/h good length outside off stump."
19.3,•,"M Santner to M Hafeez, no run, 89.5 km/h good length outside off stump."
19.2,•,"M Santner to M Hafeez, no run."
19.1,2,"M Santner to M Hafeez, two runs, 89.0 km/h good length outside off stump."
18.6,4,"J Neesham to B Azam, FOUR, 133.4 km/h short length outside off stump."
18.5,•,"J Neesham to B Azam, no run, 133.7 km/h short length on middle stump."
18.4,•,"J Neesham to B Azam, no run, 136.0 km/h good length outside off stump."
18.3,•,"J Neesham to B Azam, no run, 133.9 km/h good length just outside off stump."
18.2,•,"J Neesham to B Azam, no run, 132.7 km/h short length outside off stump."
18.1,•,"J Neesham to B Azam, no run, 133.3 km/h full length just outside off stump."
17.6,1,"M Santner to B Azam, one run, 83.0 km/h good length on off stump."
17.5,•,"M Santner to B Azam, no run, 89.8 km/h good length outside off stump."
17.4,1,"M Santner to M Hafeez, one run, 85.8 km/h good length on leg stump."
17.3,•,"M Santner to M Hafeez, no run, 88.9 km/h good length outside off stump."
17.2,1,"M Santner to B Azam, one run, 81.1 km/h good length just outside off stump."
17.1,•,"M Santner to B Azam, no run, 87.2 km/h good length just outside off stump."
16.6,•,"L Ferguson to M Hafeez, no run, 145.4 km/h good length just outside off stump."
16.5,•,"L Ferguson to M Hafeez, no run, 145.7 km/h good length just outside off stump."
16.5,1Wd,"L Ferguson to M Hafeez, wide delivery."
16.4,•,"L Ferguson to M Hafeez, no run, 146.8 km/h good length just outside off stump."
16.3,•,"L Ferguson to M Hafeez, no run, 142.0 km/h full length just outside off stump."
16.2,1,"L Ferguson to B Azam, one run, 143.2 km/h short length just outside off stump."
16.1,4,"L Ferguson to B Azam, FOUR, 146.8 km/h good length just outside off stump."
15.6,4,"C de Grandhomme to M Hafeez, FOUR, 117.0 km/h good length outside off stump."
15.5,•,"C de Grandhomme to M Hafeez, no run, 116.4 km/h good length just outside off stump."
15.4,•,"C de Grandhomme to M Hafeez, no run, 118.4 km/h full length on leg stump."
15.3,•,"C de Grandhomme to M Hafeez, no run, 119.8 km/h good length just outside off stump."
15.2,1,"C de Grandhomme to B Azam, one run, 117.2 km/h full length on middle stump."
15.1,2,"C de Grandhomme to B Azam, two runs, 117.2 km/h good length just outside off stump."
14.6,•,"L Ferguson to M Hafeez, no run."
14.5,•,"L Ferguson to M Hafeez, no run."
14.4,4,"L Ferguson to M Hafeez, FOUR."
14.3,•,"L Ferguson to M Hafeez, no run, 151.8 km/h full length just outside off stump."
14.2,4,"L Ferguson to M Hafeez, FOUR, 146.7 km/h short length just outside off stump."
14.1,•,"L Ferguson to M Hafeez, no run, 142.3 km/h good length on off stump."
13.6,2,"C de Grandhomme to B Azam, two runs, 117.5 km/h full length on middle stump."
13.5,2,"C de Grandhomme to B Azam, two runs, 118.0 km/h good length outside off stump."
13.4,•,"C de Grandhomme to B Azam, no run, 119.1 km/h good length on middle stump."
13.3,1,"C de Grandhomme to M Hafeez, one run, 116.7 km/h full length on middle stump."
13.2,•,"C de Grandhomme to M Hafeez, no run, 118.7 km/h good length just outside off stump."
13.1,•,"C de Grandhomme to M Hafeez, no run, 115.8 km/h full length outside off stump."
12.6,1,"L Ferguson to M Hafeez, one run, 143.3 km/h short length just outside off stump."
12.5,•,"L Ferguson to M Hafeez, no run, 146.3 km/h good length just outside off stump."
12.4,•,"L Ferguson to M Hafeez, no run, 144.6 km/h short length just outside off stump."
12.3,•,"L Ferguson to M Hafeez, no run, 143.7 km/h good length just outside off stump."
12.2,4,"L Ferguson to M Hafeez, FOUR, 141.4 km/h short length just outside off stump."
12.1,•,"L Ferguson to M Hafeez, no run, 145.5 km/h good length just outside off stump."
11.6,1,"M Henry to M Hafeez, one run, 131.4 km/h short length on off stump."
11.5,•,"M Henry to M Hafeez, no run, 131.3 km/h full length just outside off stump."
11.4,•,"M Henry to M Hafeez, no run, 131.7 km/h short length on middle stump."
11.3,•,"M Henry to M Hafeez, no run, 132.0 km/h short length just outside off stump."
11.2,•,"M Henry to M Hafeez, no run, 133.8 km/h full length going down leg."
11.1,•,"M Henry to M Hafeez, no run, 134.3 km/h full length just outside off stump."
10.6,1,"L Ferguson to M Hafeez, one run, 146.0 km/h short length on middle stump."
10.5,•,"L Ferguson to M Hafeez, no run, 146.4 km/h short length outside off stump."
10.4,•,"L Ferguson to M Hafeez, no run, 139.0 km/h short length on middle stump."
10.3,•,"L Ferguson to M Hafeez, no run, 149.1 km/h full length on middle stump."
10.2,W,"L Ferguson to Imam ul-Haq, WICKET!!! Imam ul-Haq is out c Martin Guptill b Lockie Ferguson, 140.3 km/h short length just outside off stump."
10.1,1,"L Ferguson to B Azam, one run, 140.0 km/h short length just outside off stump."
9.6,1,"M Henry to B Azam, one run, 132.7 km/h good length on off stump."
9.5,•,"M Henry to B Azam, no run, 128.9 km/h short length on off stump."
9.4,•,"M Henry to B Azam, no run, 134.7 km/h good length just outside off stump."
9.3,1,"M Henry to Imam ul-Haq, one run, 135.0 km/h short length on middle stump."
9.2,•,"M Henry to Imam ul-Haq, no run, 134.6 km/h full length just outside off stump."
9.1,•,"M Henry to Imam ul-Haq, no run, 133.6 km/h full length outside off stump."
8.6,•,"T Boult to B Azam, no run, 140.8 km/h short length just outside off stump."
8.5,4,"T Boult to B Azam, FOUR, 138.5 km/h full length just outside off stump."
8.4,•,"T Boult to B Azam, no run, 140.5 km/h good length outside off stump."
8.3,•,"T Boult to B Azam, no run, 139.2 km/h good length just outside off stump."
8.2,4,"T Boult to B Azam, FOUR, 137.6 km/h full length outside off stump."
8.1,•,"T Boult to B Azam, no run, 135.8 km/h good length just outside off stump."
7.6,1,"M Henry to B Azam, one run, 133.6 km/h short length outside off stump."
7.5,•,"M Henry to B Azam, no run, 130.0 km/h good length just outside off stump."
7.4,•,"M Henry to B Azam, no run, 128.3 km/h good length just outside off stump."
7.3,•,"M Henry to B Azam, no run, 135.4 km/h good length on middle stump."
7.2,•,"M Henry to B Azam, no run, 127.4 km/h full length just outside off stump."
7.1,•,"M Henry to B Azam, no run, 133.7 km/h short length outside off stump."
6.6,•,"T Boult to Imam ul-Haq, no run, 137.9 km/h good length on off stump."
6.5,•,"T Boult to Imam ul-Haq, no run, 132.7 km/h good length outside off stump."
6.4,•,"T Boult to Imam ul-Haq, no run, 138.4 km/h good length on off stump."
6.3,•,"T Boult to Imam ul-Haq, no run, 136.6 km/h short length just outside off stump."
6.2,•,"T Boult to Imam ul-Haq, no run, 135.8 km/h full length just outside off stump."
6.1,2,"T Boult to Imam ul-Haq, two runs, 135.1 km/h full length outside off stump."
5.6,•,"M Henry to B Azam, no run, 137.3 km/h short length outside off stump."
5.5,1,"M Henry to Imam ul-Haq, one run, 135.1 km/h good length just outside off stump."
5.4,3,"M Henry to B Azam, three runs, 130.4 km/h short length outside off stump."
5.3,2,"M Henry to B Azam, two runs, 134.8 km/h short length just outside off stump."
5.2,•,"M Henry to B Azam, no run, 136.3 km/h short length just outside off stump."
5.1,•,"M Henry to B Azam, no run, 132.1 km/h full length just outside off stump."
4.6,•,"T Boult to Imam ul-Haq, no run."
4.5,•,"T Boult to Imam ul-Haq, no run, 138.5 km/h good length on middle stump."
4.4,•,"T Boult to Imam ul-Haq, no run, 137.7 km/h short length on off stump."
4.3,•,"T Boult to Imam ul-Haq, no run, 137.6 km/h good length on middle stump."
4.2,4,"T Boult to Imam ul-Haq, FOUR, 138.6 km/h good length outside off stump."
4.1,•,"T Boult to Imam ul-Haq, no run, 135.7 km/h full length just outside off stump."
3.6,•,"M Henry to B Azam, no run, 137.6 km/h full toss going down leg."
3.5,•,"M Henry to B Azam, no run, 133.4 km/h full length on off stump."
3.4,1,"M Henry to Imam ul-Haq, one run, 134.9 km/h full length just outside off stump."
3.3,•,"M Henry to Imam ul-Haq, no run, 135.7 km/h good length just outside off stump."
3.2,•,"M Henry to Imam ul-Haq, no run, 132.6 km/h good length outside off stump."
3.1,•,"M Henry to Imam ul-Haq, no run, 132.7 km/h good length just outside off stump."
2.6,W,"T Boult to F Zaman, WICKET!!! F Zaman is out c Martin Guptill b Trent Boult, 139.2 km/h good length going down leg."
2.5,•,"T Boult to F Zaman, no run, 133.6 km/h good length on off stump."
2.4,•,"T Boult to F Zaman, no run."
2.3,•,"T Boult to F Zaman, no run, 137.9 km/h good length just outside off stump."
2.2,•,"T Boult to F Zaman, no run, 137.0 km/h full length on middle stump."
2.1,4,"T Boult to F Zaman, FOUR, 133.8 km/h good length outside off stump."
1.6,2,"M Henry to Imam ul-Haq, two runs, 131.8 km/h short length on middle stump."
1.5,4,"M Henry to Imam ul-Haq, FOUR, 135.5 km/h full length outside off stump."
1.4,1,"M Henry to F Zaman, one run, 137.0 km/h full length outside off stump."
1.3,•,"M Henry to F Zaman, no run."
1.2,4,"M Henry to F Zaman, FOUR, 135.3 km/h full toss outside off stump."
1.1,•,"M Henry to F Zaman, no run, 132.6 km/h full length outside off stump."
0.6,4,"T Boult to Imam ul-Haq, FOUR, 138.2 km/h short length on off stump."
0.5,•,"T Boult to Imam ul-Haq, no run, 137.4 km/h good length just outside off stump."
0.4,•,"T Boult to Imam ul-Haq, no run, 134.0 km/h short length just outside off stump."
0.3,•,"T Boult to Imam ul-Haq, no run."
0.2,•,"T Boult to Imam ul-Haq, no run, 133.6 km/h good length on leg stump."
0.1,•,"T Boult to Imam ul-Haq, no run."
49.6,6,"W Riaz to J Neesham, SIX, 112.0 km/h short length on off stump."
49.5,2,"W Riaz to J Neesham, two runs, 135.6 km/h full length outside off stump."
49.5,1Wd,"W Riaz to J Neesham, wide delivery."
49.4,2,"W Riaz to J Neesham, two runs, 142.3 km/h full length just outside off stump."
49.3,•,"W Riaz to J Neesham, no run."
49.2,2,"W Riaz to J Neesham, two runs."
49.1,1,"W Riaz to M Santner, one run, 145.1 km/h full toss on middle stump."
48.6,1Lb,"M Amir to M Santner, 1 leg bye."
48.5,1B,"M Amir to J Neesham, 1 bye."
48.4,1,"M Amir to M Santner, one run, 134.6 km/h full toss going down leg."
48.3,2,"M Amir to M Santner, two runs, 137.5 km/h good length going down leg."
48.2,1,"M Amir to J Neesham, one run, 134.9 km/h full length on off stump."
48.1,•,"M Amir to J Neesham, no run, 139.1 km/h full length going down leg."
47.6,1,"W Riaz to J Neesham, one run, 146.7 km/h full toss on off stump."
47.5,1,"W Riaz to M Santner, one run, 140.1 km/h good length just outside off stump."
47.4,1W,"W Riaz to C de Grandhomme, WICKET!!! C de Grandhomme is out run out (Mohammad Amir/Sarfaraz Ahmed), 109.0 km/h short length just outside off stump."
47.3,1,"W Riaz to J Neesham, one run, 128.4 km/h short length outside off stump."
47.2,•,"W Riaz to J Neesham, no run, 148.2 km/h full toss on middle stump."
47.1,4,"W Riaz to J Neesham, FOUR, 140.3 km/h short length outside off stump."
46.6,4,"M Amir to C de Grandhomme, FOUR, 138.6 km/h full length on leg stump."
46.5,1,"M Amir to J Neesham, one run, 136.9 km/h full toss on middle stump."
46.4,1,"M Amir to C de Grandhomme, one run, 138.7 km/h full length outside off stump."
46.3,4,"M Amir to C de Grandhomme, FOUR, 122.7 km/h full length outside off stump."
46.3,1Wd,"M Amir to C de Grandhomme, wide delivery."
46.2,1,"M Amir to J Neesham, one run, 142.0 km/h short length just outside off stump."
46.1,6,"M Amir to J Neesham, SIX, 124.3 km/h good length on middle stump."
45.6,1Lb,"W Riaz to J Neesham, 1 leg bye."
45.5,1,"W Riaz to C de Grandhomme, one run, 143.8 km/h full toss on middle stump."
45.4,2,"W Riaz to C de Grandhomme, two runs, 142.3 km/h full length on middle stump."
45.4,1Wd,"W Riaz to C de Grandhomme, wide delivery."
45.3,1,"W Riaz to J Neesham, one run, 139.6 km/h good length on middle stump."
45.2,1,"W Riaz to C de Grandhomme, one run, 145.1 km/h full length going down leg."
45.1,•,"W Riaz to C de Grandhomme, no run, 125.4 km/h short length outside off stump."
44.6,•,"M Amir to J Neesham, no run, 116.9 km/h full length just outside off stump."
44.5,4,"M Amir to J Neesham, FOUR, 137.9 km/h full toss going down leg."
44.4,1,"M Amir to C de Grandhomme, one run, 120.4 km/h short length just outside off stump."
44.3,1,"M Amir to J Neesham, one run, 127.0 km/h short length on middle stump."
44.2,1,"M Amir to C de Grandhomme, one run, 137.1 km/h full length on off stump."
44.1,1,"M Amir to J Neesham, one run, 135.5 km/h full toss on leg stump."
43.6,1,"S Afridi to J Neesham, one run, 136.6 km/h full length on leg stump."
43.5,1,"S Afridi to C de Grandhomme, one run, 120.0 km/h full length on off stump."
43.4,1,"S Afridi to J Neesham, one run, 136.5 km/h full toss on middle stump."
43.3,•,"S Afridi to J Neesham, no run, 141.8 km/h full toss outside off stump."
43.2,•,"S Afridi to J Neesham, no run, 138.7 km/h full toss just outside off stump."
43.1,1,"S Afridi to C de Grandhomme, one run, 139.4 km/h short length on off stump."
42.6,1Lb,"M Amir to C de Grandhomme, 1 leg bye."
42.5,4,"M Amir to C de Grandhomme, FOUR, 121.8 km/h full length outside off stump."
42.4,•,"M Amir to C de Grandhomme, no run, 128.3 km/h short length outside off stump."
42.3,•,"M Amir to C de Grandhomme, no run, 135.9 km/h short length just outside off stump."
42.2,1,"M Amir to J Neesham, one run, 124.0 km/h good length on middle stump."
42.1,•,"M Amir to J Neesham, no run, 122.5 km/h full length on leg stump."
41.6,2,"S Afridi to C de Grandhomme, two runs, 138.9 km/h full length on off stump."
41.5,1,"S Afridi to J Neesham, one run, 120.7 km/h full length on off stump."
41.4,4,"S Afridi to J Neesham, FOUR, 121.8 km/h full length going down leg."
41.3,•,"S Afridi to J Neesham, no run, 136.2 km/h short length outside off stump."
41.2,1,"S Afridi to C de Grandhomme, one run, 124.7 km/h good length outside off stump."
41.1,3,"S Afridi to J Neesham, three runs, 136.8 km/h full length on middle stump."
40.6,•,"S Khan to C de Grandhomme, no run, 85.3 km/h full length on middle stump."
40.5,1,"S Khan to J Neesham, one run, 89.1 km/h full length just outside off stump."
40.4,•,"S Khan to J Neesham, no run, 85.5 km/h full length outside off stump."
40.3,•,"S Khan to J Neesham, no run, 91.0 km/h short length just outside off stump."
