Ball,Runs,Commentary
47.3,2,"T Boult to L Plunkett, two runs, 135.7 km/h full length on middle stump."
47.2,1,"T Boult to B Stokes, one run, 137.7 km/h full toss going down leg."
47.1,4,"T Boult to B Stokes, FOUR, 134.9 km/h full length on off stump."
46.6,•,"L Ferguson to L Plunkett, no run, 121.3 km/h short length on middle stump."
46.5,4,"L Ferguson to L Plunkett, FOUR, 147.3 km/h full length going down leg."
46.4,•,"L Ferguson to L Plunkett, no run, 120.0 km/h full length going down leg."
46.3,•,"L Ferguson to L Plunkett, no run, 121.7 km/h short length on off stump."
46.2,1,"L Ferguson to B Stokes, one run, 146.4 km/h good length outside off stump."
46.1,W,"L Ferguson to C Woakes, WICKET!!! C Woakes is out c Tom Latham b Lockie Ferguson, 144.6 km/h short length on middle stump."
45.6,4,"J Neesham to B Stokes, FOUR, 140.8 km/h full length on off stump."
45.5,1,"J Neesham to C Woakes, one run, 138.1 km/h full length just outside off stump."
45.4,1,"J Neesham to B Stokes, one run, 113.8 km/h good length outside off stump."
45.3,•,"J Neesham to B Stokes, no run, 140.9 km/h full length going down leg."
45.2,1,"J Neesham to C Woakes, one run, 114.5 km/h full length on leg stump."
45.1,•,"J Neesham to C Woakes, no run, 117.9 km/h good length on off stump."
44.6,•,"L Ferguson to B Stokes, no run, 144.3 km/h short length outside off stump."
44.5,W,"L Ferguson to J Buttler, WICKET!!! J Buttler is out c (Sub), b Lockie Ferguson, 122.5 km/h good length outside off stump."
44.4,•,"L Ferguson to J Buttler, no run, 141.7 km/h short length outside off stump."
44.3,2,"L Ferguson to J Buttler, two runs, 145.1 km/h full length outside off stump."
44.2,4,"L Ferguson to J Buttler, FOUR, 143.0 km/h full toss outside off stump."
44.1,1,"L Ferguson to B Stokes, one run, 123.0 km/h short length on leg stump."
43.6,•,"T Boult to J Buttler, no run, 140.7 km/h full toss on leg stump."
43.5,1,"T Boult to B Stokes, one run, 138.7 km/h full toss on off stump."
43.4,1,"T Boult to J Buttler, one run, 135.6 km/h full length on middle stump."
43.3,•,"T Boult to J Buttler, no run, 137.1 km/h short length outside off stump."
43.2,4,"T Boult to J Buttler, FOUR, 138.3 km/h full length just outside off stump."
43.1,•,"T Boult to J Buttler, no run, 134.4 km/h full length just outside off stump."
42.6,1,"L Ferguson to J Buttler, one run, 148.0 km/h full length outside off stump."
42.5,2,"L Ferguson to J Buttler, two runs, 121.8 km/h full length on leg stump."
42.4,1,"L Ferguson to B Stokes, one run, 125.8 km/h full toss just outside off stump."
42.3,•,"L Ferguson to B Stokes, no run, 142.7 km/h short length on middle stump."
42.2,1,"L Ferguson to J Buttler, one run, 146.9 km/h full length just outside off stump."
42.1,1,"L Ferguson to B Stokes, one run, 140.0 km/h short length outside off stump."
41.6,1,"J Neesham to B Stokes, one run, 116.1 km/h short length outside off stump."
41.5,•,"J Neesham to B Stokes, no run, 140.0 km/h full length going down leg."
41.4,•,"J Neesham to B Stokes, no run, 139.9 km/h full length on leg stump."
41.3,2,"J Neesham to B Stokes, two runs, 113.3 km/h full length on leg stump."
41.2,•,"J Neesham to B Stokes, no run, 137.8 km/h full length on off stump."
41.1,1,"J Neesham to J Buttler, one run, 111.7 km/h short length outside off stump."
40.6,1,"L Ferguson to J Buttler, one run, 122.6 km/h full length going down leg."
40.5,•,"L Ferguson to J Buttler, no run, 146.8 km/h short length on middle stump."
40.4,1,"L Ferguson to B Stokes, one run, 146.6 km/h short length on middle stump."
40.4,1Wd,"L Ferguson to B Stokes, wide delivery."
40.3,•,"L Ferguson to B Stokes, no run, 145.1 km/h good length just outside off stump."
40.2,•,"L Ferguson to B Stokes, no run, 138.8 km/h short length just outside off stump."
40.1,•,"L Ferguson to B Stokes, no run, 123.6 km/h full toss outside off stump."
39.6,4,"M Henry to J Buttler, FOUR, 138.8 km/h full length outside off stump."
39.5,1,"M Henry to B Stokes, one run, 134.6 km/h good length just outside off stump."
39.4,1,"M Henry to J Buttler, one run, 123.2 km/h short length on leg stump."
39.3,1,"M Henry to B Stokes, one run, 123.1 km/h good length on leg stump."
39.2,•,"M Henry to B Stokes, no run, 119.8 km/h short length outside off stump."
39.1,1,"M Henry to J Buttler, one run, 121.8 km/h short length outside off stump."
38.6,•,"L Ferguson to B Stokes, no run, 144.1 km/h good length on middle stump."
38.5,1,"L Ferguson to J Buttler, one run, 121.7 km/h full length just outside off stump."
38.4,1,"L Ferguson to B Stokes, one run, 146.2 km/h full toss on leg stump."
38.3,•,"L Ferguson to B Stokes, no run, 138.6 km/h short length on middle stump."
38.2,4,"L Ferguson to B Stokes, FOUR, 143.5 km/h short length just outside off stump."
38.1,•,"L Ferguson to B Stokes, no run, 140.2 km/h short length just outside off stump."
37.6,•,"J Neesham to J Buttler, no run, 132.8 km/h full length outside off stump."
37.5,4,"J Neesham to J Buttler, FOUR, 115.1 km/h full length just outside off stump."
37.4,•,"J Neesham to J Buttler, no run, 133.1 km/h good length on off stump."
37.3,1,"J Neesham to B Stokes, one run, 130.2 km/h good length outside off stump."
37.2,2,"J Neesham to B Stokes, two runs, 131.6 km/h short length just outside off stump."
37.1,•,"J Neesham to B Stokes, no run, 131.8 km/h good length just outside off stump."
36.6,•,"L Ferguson to J Buttler, no run, 142.8 km/h short length on middle stump."
36.5,•,"L Ferguson to J Buttler, no run, 141.6 km/h good length on off stump."
36.4,•,"L Ferguson to J Buttler, no run, 143.1 km/h full length just outside off stump."
36.3,1,"L Ferguson to B Stokes, one run, 145.5 km/h short length going down leg."
36.2,1,"L Ferguson to J Buttler, one run, 141.1 km/h good length outside off stump."
36.1,4,"L Ferguson to J Buttler, FOUR, 147.1 km/h good length outside off stump."
35.6,•,"M Henry to B Stokes, no run, 136.5 km/h short length just outside off stump."
35.5,1,"M Henry to J Buttler, one run, 132.4 km/h short length on leg stump."
35.4,•,"M Henry to J Buttler, no run, 132.4 km/h full length going down leg."
35.3,•,"M Henry to J Buttler, no run, 121.1 km/h short length just outside off stump."
35.2,1,"M Henry to B Stokes, one run, 120.6 km/h good length just outside off stump."
35.1,•,"M Henry to B Stokes, no run, 133.8 km/h short length on off stump."
34.6,•,"M Santner to J Buttler, no run, 96.2 km/h short length on middle stump."
34.5,1,"M Santner to B Stokes, one run, 91.4 km/h good length just outside off stump."
34.4,•,"M Santner to B Stokes, no run, 91.3 km/h good length on middle stump."
34.3,1,"M Santner to J Buttler, one run, 96.5 km/h good length on middle stump."
34.2,1,"M Santner to B Stokes, one run, 80.6 km/h good length just outside off stump."
34.1,1,"M Santner to J Buttler, one run, 93.3 km/h good length on leg stump."
33.6,•,"M Henry to B Stokes, no run, 133.0 km/h short length on off stump."
33.5,1,"M Henry to J Buttler, one run, 130.9 km/h short length just outside off stump."
33.4,1,"M Henry to B Stokes, one run, 116.8 km/h full length outside off stump."
33.3,2,"M Henry to B Stokes, two runs, 120.5 km/h good length outside off stump."
33.2,2,"M Henry to B Stokes, two runs, 132.7 km/h short length just outside off stump."
33.1,2,"M Henry to B Stokes, two runs, 132.7 km/h short length outside off stump."
32.6,•,"M Santner to J Buttler, no run, 80.5 km/h good length on middle stump."
32.5,•,"M Santner to J Buttler, no run, 93.0 km/h good length on leg stump."
32.4,1,"M Santner to B Stokes, one run, 80.7 km/h short length going down leg."
32.3,•,"M Santner to B Stokes, no run, 93.6 km/h short length on middle stump."
32.2,1,"M Santner to J Buttler, one run, 92.2 km/h short length just outside off stump."
32.2,1Wd,"M Santner to J Buttler, wide delivery."
32.1,•,"M Santner to J Buttler, no run, 95.6 km/h good length just outside off stump."
31.6,1,"T Boult to J Buttler, one run, 135.2 km/h short length outside off stump."
31.5,•,"T Boult to J Buttler, no run, 121.3 km/h good length outside off stump."
31.4,•,"T Boult to J Buttler, no run, 138.2 km/h short length outside off stump."
31.3,4,"T Boult to J Buttler, FOUR, 135.8 km/h short length outside off stump."
31.2,1,"T Boult to B Stokes, one run, 137.7 km/h short length outside off stump."
31.1,1,"T Boult to J Buttler, one run, 138.7 km/h short length outside off stump."
30.6,1,"M Santner to J Buttler, one run, 78.5 km/h full length on middle stump."
30.5,1,"M Santner to B Stokes, one run, 83.4 km/h good length just outside off stump."
30.4,1,"M Santner to J Buttler, one run, 92.6 km/h short length on middle stump."
30.3,1,"M Santner to B Stokes, one run, 94.4 km/h good length just outside off stump."
30.2,•,"M Santner to B Stokes, no run, 93.0 km/h good length on off stump."
30.1,•,"M Santner to B Stokes, no run, 93.2 km/h good length outside off stump."
29.6,1,"T Boult to B Stokes, one run, 134.4 km/h short length just outside off stump."
29.5,•,"T Boult to B Stokes, no run, 137.3 km/h good length just outside off stump."
29.4,1,"T Boult to J Buttler, one run, 136.4 km/h short length outside off stump."
29.3,•,"T Boult to J Buttler, no run, 138.4 km/h good length outside off stump."
29.2,1,"T Boult to B Stokes, one run, 134.5 km/h short length on middle stump."
29.1,1,"T Boult to J Buttler, one run, 133.9 km/h short length just outside off stump."
28.6,1,"C de Grandhomme to J Buttler, one run, 124.2 km/h full length outside off stump."
28.5,2B,"C de Grandhomme to J Buttler, 2 byes."
28.4,•,"C de Grandhomme to J Buttler, no run, 124.1 km/h good length just outside off stump."
28.3,1,"C de Grandhomme to B Stokes, one run, 122.0 km/h good length just outside off stump."
28.2,•,"C de Grandhomme to B Stokes, no run, 122.7 km/h full length going down leg."
28.1,1,"C de Grandhomme to J Buttler, one run, 120.3 km/h good length outside off stump."
27.6,1,"J Neesham to J Buttler, one run, 131.9 km/h short length outside off stump."
27.5,•,"J Neesham to J Buttler, no run, 112.9 km/h full length just outside off stump."
27.4,1,"J Neesham to B Stokes, one run, 127.0 km/h short length just outside off stump."
27.4,1Wd,"J Neesham to B Stokes, wide delivery."
27.3,4,"J Neesham to B Stokes, FOUR, 133.4 km/h good length outside off stump."
27.2,•,"J Neesham to B Stokes, no run, 127.8 km/h short length outside off stump."
27.1,1,"J Neesham to J Buttler, one run, 129.8 km/h short length going down leg."
26.6,•,"C de Grandhomme to B Stokes, no run, 122.4 km/h good length outside off stump."
26.5,•,"C de Grandhomme to B Stokes, no run, 118.5 km/h short length just outside off stump."
26.4,•,"C de Grandhomme to B Stokes, no run, 117.1 km/h good length going down leg."
26.3,•,"C de Grandhomme to B Stokes, no run, 121.7 km/h good length just outside off stump."
26.2,•,"C de Grandhomme to B Stokes, no run, 117.1 km/h full length on middle stump."
26.1,•,"C de Grandhomme to B Stokes, no run, 124.6 km/h good length outside off stump."
25.6,2,"J Neesham to J Buttler, two runs, 137.5 km/h good length outside off stump."
25.5,1,"J Neesham to B Stokes, one run, 132.4 km/h short length outside off stump."
25.4,•,"J Neesham to B Stokes, no run, 136.2 km/h good length just outside off stump."
25.3,•,"J Neesham to B Stokes, no run, 132.7 km/h good length just outside off stump."
25.2,•,"J Neesham to B Stokes, no run, 139.1 km/h full length just outside off stump."
25.1,2,"J Neesham to B Stokes, two runs, 133.8 km/h full length outside off stump."
24.6,1,"C de Grandhomme to B Stokes, one run, 120.8 km/h good length going down leg."
24.5,•,"C de Grandhomme to B Stokes, no run, 124.9 km/h good length on leg stump."
24.4,•,"C de Grandhomme to B Stokes, no run, 120.8 km/h full length going down leg."
24.3,1,"C de Grandhomme to J Buttler, one run, 121.9 km/h good length on off stump."
24.2,1,"C de Grandhomme to B Stokes, one run, 122.7 km/h good length just outside off stump."
24.1,1,"C de Grandhomme to J Buttler, one run, 121.7 km/h short length on off stump."
23.6,•,"J Neesham to B Stokes, no run, 130.8 km/h short length on off stump."
23.5,•,"J Neesham to B Stokes, no run, 134.7 km/h good length outside off stump."
23.4,•,"J Neesham to B Stokes, no run, 129.4 km/h short length outside off stump."
23.3,1,"J Neesham to J Buttler, one run, 132.2 km/h good length outside off stump."
23.2,2,"J Neesham to J Buttler, two runs, 132.0 km/h short length going down leg."
23.1,W,"J Neesham to E Morgan, WICKET!!! E Morgan is out c Lockie Ferguson b Jimmy Neesham, 123.5 km/h short length outside off stump."
22.6,•,"C de Grandhomme to B Stokes, no run, 116.5 km/h good length on leg stump."
22.5,•,"C de Grandhomme to B Stokes, no run, 121.7 km/h good length on middle stump."
22.4,•,"C de Grandhomme to B Stokes, no run, 123.2 km/h good length on middle stump."
22.3,4,"C de Grandhomme to B Stokes, FOUR, 122.0 km/h short length on off stump."
22.2,•,"C de Grandhomme to B Stokes, no run, 119.6 km/h good length outside off stump."
22.1,•,"C de Grandhomme to B Stokes, no run, 121.5 km/h good length on middle stump."
21.6,•,"L Ferguson to E Morgan, no run, 145.8 km/h short length on off stump."
21.6,5Wd,"L Ferguson to E Morgan, wide delivery."
21.5,•,"L Ferguson to E Morgan, no run, 145.0 km/h short length on middle stump."
21.4,2Lb,"L Ferguson to E Morgan, 2 leg byes."
21.3,•,"L Ferguson to E Morgan, no run, 145.4 km/h short length on middle stump."
21.2,•,"L Ferguson to E Morgan, no run, 145.1 km/h short length on middle stump."
21.1,•,"L Ferguson to E Morgan, no run, 147.5 km/h full toss on middle stump."
20.6,•,"C de Grandhomme to B Stokes, no run, 119.3 km/h good length just outside off stump."
20.5,•,"C de Grandhomme to B Stokes, no run, 124.8 km/h short length on middle stump."
20.4,•,"C de Grandhomme to B Stokes, no run, 121.6 km/h short length outside off stump."
20.4,1Wd,"C de Grandhomme to B Stokes, wide delivery."
20.3,•,"C de Grandhomme to B Stokes, no run, 121.8 km/h short length outside off stump."
20.2,•,"C de Grandhomme to B Stokes, no run, 123.0 km/h good length outside off stump."
20.1,1,"C de Grandhomme to E Morgan, one run, 121.5 km/h good length outside off stump."
19.6,1,"L Ferguson to E Morgan, one run, 148.5 km/h short length just outside off stump."
19.5,•,"L Ferguson to E Morgan, no run, 145.0 km/h short length on middle stump."
19.4,1,"L Ferguson to B Stokes, one run, 150.4 km/h short length going down leg."
19.3,W,"L Ferguson to J Bairstow, WICKET!!! J Bairstow is out b Lockie Ferguson, 143.6 km/h short length just outside off stump."
19.2,4,"L Ferguson to J Bairstow, FOUR, 144.0 km/h short length outside off stump."
19.1,1Lb,"L Ferguson to E Morgan, 1 leg bye."
18.6,•,"C de Grandhomme to J Bairstow, no run, 105.7 km/h full toss on middle stump."
18.5,1,"C de Grandhomme to E Morgan, one run, 113.5 km/h short length going down leg."
18.4,•,"C de Grandhomme to E Morgan, no run, 123.8 km/h short length outside off stump."
18.3,•,"C de Grandhomme to E Morgan, no run, 122.8 km/h short length just outside off stump."
18.2,•,"C de Grandhomme to E Morgan, no run, 125.0 km/h short length outside off stump."
18.1,2,"C de Grandhomme to E Morgan, two runs, 121.3 km/h good length outside off stump."
17.6,•,"L Ferguson to J Bairstow, no run, 150.8 km/h good length on leg stump."
17.5,1,"L Ferguson to E Morgan, one run, 143.6 km/h short length going down leg."
17.4,•,"L Ferguson to E Morgan, no run, 142.4 km/h short length on middle stump."
17.3,•,"L Ferguson to E Morgan, no run, 144.5 km/h full length going down leg."
17.2,2,"L Ferguson to E Morgan, two runs, 147.7 km/h good length just outside off stump."
17.1,•,"L Ferguson to E Morgan, no run, 144.0 km/h short length outside off stump."
16.6,•,"C de Grandhomme to J Bairstow, no run, 124.2 km/h good length on off stump."
16.5,•,"C de Grandhomme to J Bairstow, no run, 124.4 km/h good length on off stump."
16.4,1,"C de Grandhomme to E Morgan, one run, 122.9 km/h good length just outside off stump."
16.3,W,"C de Grandhomme to J Root, WICKET!!! J Root is out c Tom Latham b Colin de Grandhomme, 124.0 km/h full length outside off stump."
16.2,•,"C de Grandhomme to J Root, no run, 121.3 km/h short length just outside off stump."
16.1,•,"C de Grandhomme to J Root, no run, 122.1 km/h good length going down leg."
15.6,1,"L Ferguson to J Root, one run, 145.4 km/h short length outside off stump."
15.5,•,"L Ferguson to J Root, no run, 140.1 km/h short length on off stump."
15.4,1,"L Ferguson to J Bairstow, one run, 149.2 km/h full length just outside off stump."
15.3,•,"L Ferguson to J Bairstow, no run, 146.2 km/h short length just outside off stump."
15.2,•,"L Ferguson to J Bairstow, no run, 140.9 km/h short length just outside off stump."
15.2,1Wd,"L Ferguson to J Bairstow, wide delivery."
15.1,•,"L Ferguson to J Bairstow, no run, 139.3 km/h short length just outside off stump."
14.6,•,"C de Grandhomme to J Root, no run, 124.4 km/h good length outside off stump."
14.5,1,"C de Grandhomme to J Bairstow, one run, 122.5 km/h good length on middle stump."
14.4,1,"C de Grandhomme to J Root, one run, 122.3 km/h good length just outside off stump."
14.3,2,"C de Grandhomme to J Root, two runs, 123.7 km/h good length outside off stump."
14.2,1,"C de Grandhomme to J Bairstow, one run, 123.2 km/h good length on middle stump."
14.1,•,"C de Grandhomme to J Bairstow, no run, 120.9 km/h good length on off stump."
13.6,1,"M Henry to J Bairstow, one run, 132.0 km/h short length on middle stump."
13.5,4,"M Henry to J Bairstow, FOUR, 134.2 km/h good length outside off stump."
13.4,4,"M Henry to J Bairstow, FOUR, 139.1 km/h full length going down leg."
13.3,•,"M Henry to J Bairstow, no run, 135.5 km/h good length just outside off stump."
13.2,•,"M Henry to J Bairstow, no run, 136.5 km/h good length just outside off stump."
13.1,•,"M Henry to J Bairstow, no run, 138.5 km/h full length on leg stump."
12.6,1,"C de Grandhomme to J Bairstow, one run, 121.5 km/h short length on middle stump."
12.5,•,"C de Grandhomme to J Bairstow, no run, 125.6 km/h good length on middle stump."
12.4,1,"C de Grandhomme to J Root, one run, 122.9 km/h good length on off stump."
12.3,•,"C de Grandhomme to J Root, no run, 123.3 km/h full length on off stump."
12.2,•,"C de Grandhomme to J Root, no run, 122.5 km/h full length outside off stump."
12.1,1,"C de Grandhomme to J Bairstow, one run, 122.9 km/h short length on middle stump."
11.6,•,"M Henry to J Root, no run, 136.8 km/h full toss on middle stump."
11.5,•,"M Henry to J Root, no run, 136.5 km/h good length just outside off stump."
11.4,•,"M Henry to J Root, no run, 133.3 km/h good length just outside off stump."
11.3,•,"M Henry to J Root, no run, 136.2 km/h good length on off stump."
11.2,•,"M Henry to J Root, no run, 135.8 km/h good length just outside off stump."
11.1,•,"M Henry to J Root, no run, 136.4 km/h good length just outside off stump."
10.6,•,"C de Grandhomme to J Bairstow, no run, 122.2 km/h full length just outside off stump."
10.5,•,"C de Grandhomme to J Bairstow, no run, 124.2 km/h good length on off stump."
10.4,•,"C de Grandhomme to J Bairstow, no run, 123.6 km/h good length just outside off stump."
10.3,•,"C de Grandhomme to J Bairstow, no run, 120.9 km/h good length outside off stump."
10.2,•,"C de Grandhomme to J Bairstow, no run, 123.0 km/h good length just outside off stump."
10.1,•,"C de Grandhomme to J Bairstow, no run, 119.6 km/h short length outside off stump."
9.6,•,"M Henry to J Root, no run, 136.5 km/h good length on leg stump."
9.5,•,"M Henry to J Root, no run, 136.6 km/h short length on off stump."
9.4,•,"M Henry to J Root, no run, 139.3 km/h good length going down leg."
9.3,•,"M Henry to J Root, no run, 136.6 km/h good length just outside off stump."
9.2,•,"M Henry to J Root, no run, 136.6 km/h short length just outside off stump."
9.1,•,"M Henry to J Root, no run, 137.9 km/h good length on middle stump."
8.6,•,"T Boult to J Bairstow, no run, 140.3 km/h good length just outside off stump."
8.5,4,"T Boult to J Bairstow, FOUR, 131.3 km/h short length just outside off stump."
8.4,•,"T Boult to J Bairstow, no run, 136.2 km/h good length outside off stump."
8.3,•,"T Boult to J Bairstow, no run, 136.9 km/h short length just outside off stump."
8.2,•,"T Boult to J Bairstow, no run, 135.8 km/h good length outside off stump."
8.1,1,"T Boult to J Root, one run, 136.0 km/h full length outside off stump."
7.6,•,"M Henry to J Bairstow, no run, 139.2 km/h good length outside off stump."
7.5,•,"M Henry to J Bairstow, no run, 140.0 km/h full length outside off stump."
7.4,1,"M Henry to J Root, one run, 138.1 km/h good length just outside off stump."
7.3,•,"M Henry to J Root, no run, 138.4 km/h good length just outside off stump."
7.2,•,"M Henry to J Root, no run, 135.9 km/h good length on off stump."
7.1,•,"M Henry to J Root, no run, 135.6 km/h good length outside off stump."
6.6,•,"T Boult to J Bairstow, no run, 138.5 km/h good length outside off stump."
6.5,•,"T Boult to J Bairstow, no run, 137.8 km/h good length outside off stump."
6.4,•,"T Boult to J Bairstow, no run, 139.8 km/h good length just outside off stump."
6.3,4,"T Boult to J Bairstow, FOUR, 134.5 km/h full length on middle stump."
6.3,1Wd,"T Boult to J Bairstow, wide delivery."
6.2,•,"T Boult to J Bairstow, no run, 135.3 km/h short length going down leg."
6.1,•,"T Boult to J Bairstow, no run, 136.3 km/h full length outside off stump."
5.6,•,"M Henry to J Root, no run, 136.0 km/h good length on middle stump."
5.5,•,"M Henry to J Root, no run, 135.9 km/h good length on off stump."
5.4,W,"M Henry to J Roy, WICKET!!! J Roy is out c Tom Latham b Matt Henry, 137.2 km/h good length just outside off stump."
5.3,•,"M Henry to J Roy, no run, 138.3 km/h good length just outside off stump."
5.2,4,"M Henry to J Roy, FOUR, 138.0 km/h good length outside off stump."
5.1,•,"M Henry to J Roy, no run, 136.8 km/h good length just outside off stump."
4.6,•,"T Boult to J Bairstow, no run, 137.6 km/h short length just outside off stump."
4.5,4,"T Boult to J Bairstow, FOUR, 141.3 km/h full toss just outside off stump."
4.4,•,"T Boult to J Bairstow, no run, 132.3 km/h short length on off stump."
4.3,4,"T Boult to J Bairstow, FOUR, 139.1 km/h good length just outside off stump."
4.2,•,"T Boult to J Bairstow, no run, 136.4 km/h good length on middle stump."
4.1,•,"T Boult to J Bairstow, no run, 140.1 km/h good length on leg stump."
3.6,2,"M Henry to J Roy, two runs, 137.1 km/h good length on middle stump."
3.5,•,"M Henry to J Roy, no run, 137.0 km/h short length on middle stump."
3.4,1,"M Henry to J Bairstow, one run, 135.2 km/h good length on off stump."
3.3,1,"M Henry to J Roy, one run, 139.1 km/h full length going down leg."
3.2,•,"M Henry to J Roy, no run, 135.7 km/h short length just outside off stump."
3.1,•,"M Henry to J Roy, no run, 133.2 km/h short length just outside off stump."
2.6,1,"T Boult to J Roy, one run, 138.1 km/h full length on off stump."
2.5,4,"T Boult to J Roy, FOUR, 137.7 km/h short length just outside off stump."
2.4,•,"T Boult to J Roy, no run, 138.2 km/h full toss going down leg."
2.3,1,"T Boult to J Bairstow, one run, 138.8 km/h good length outside off stump."
2.2,•,"T Boult to J Bairstow, no run, 140.1 km/h short length on middle stump."
2.1,•,"T Boult to J Bairstow, no run, 138.4 km/h full length on middle stump."
2.1,1Wd,"T Boult to J Bairstow, wide delivery."
1.6,4,"M Henry to J Roy, FOUR, 137.6 km/h full length on middle stump."
1.5,•,"M Henry to J Roy, no run, 133.0 km/h short length just outside off stump."
1.4,•,"M Henry to J Roy, no run, 138.3 km/h good length on off stump."
1.3,•,"M Henry to J Roy, no run, 134.7 km/h short length just outside off stump."
1.2,•,"M Henry to J Roy, no run, 139.0 km/h good length on off stump."
1.1,•,"M Henry to J Roy, no run, 135.0 km/h good length on middle stump."
0.6,•,"T Boult to J Bairstow, no run, 135.3 km/h good length on leg stump."
0.5,•,"T Boult to J Bairstow, no run, 134.5 km/h good length going down leg."
0.4,•,"T Boult to J Bairstow, no run, 136.5 km/h short length just outside off stump."
0.3,•,"T Boult to J Bairstow, no run, 139.8 km/h good length just outside off stump."
0.2,1,"T Boult to J Roy, one run, 137.0 km/h full length just outside off stump."
0.1,•,"T Boult to J Roy, no run, 135.1 km/h good length on leg stump."
49.6,•,"J Archer to M Santner, no run, 123.1 km/h short length just outside off stump."
49.5,1,"J Archer to T Boult, one run, 149.3 km/h full length going down leg."
49.4,•,"J Archer to T Boult, no run, 120.0 km/h full length on middle stump."
49.3,W,"J Archer to M Henry, WICKET!!! M Henry is out b Jofra Archer, 147.3 km/h full toss on off stump."
49.3,1Wd,"J Archer to M Henry, wide delivery."
49.2,1,"J Archer to M Santner, one run, 125.8 km/h full length just outside off stump."
49.1,•,"J Archer to M Santner, no run, 125.3 km/h short length on leg stump."
48.6,4,"C Woakes to M Henry, FOUR, 111.2 km/h good length just outside off stump."
48.5,1,"C Woakes to M Santner, one run, 115.0 km/h good length outside off stump."
48.4,•,"C Woakes to M Santner, no run, 116.5 km/h good length outside off stump."
48.4,1Nb,"C Woakes to M Santner, 1 run, no-ball."
48.3,W,"C Woakes to T Latham, WICKET!!! T Latham is out c (Sub), b Chris Woakes, 110.0 km/h full toss outside off stump."
48.3,5Wd,"C Woakes to T Latham, wide delivery."
48.2,1,"C Woakes to M Santner, one run, 117.5 km/h short length just outside off stump."
48.1,1Lb,"C Woakes to T Latham, 1 leg bye."
47.6,1,"J Archer to T Latham, one run, 122.5 km/h short length just outside off stump."
47.5,1,"J Archer to M Santner, one run, 147.8 km/h full toss outside off stump."
47.4,1,"J Archer to T Latham, one run, 121.3 km/h full toss outside off stump."
47.3,•,"J Archer to T Latham, no run, 148.9 km/h short length going down leg."
47.2,1,"J Archer to M Santner, one run, 145.3 km/h short length just outside off stump."
47.1,1,"J Archer to T Latham, one run, 124.0 km/h good length on middle stump."
46.6,1,"C Woakes to T Latham, one run, 134.4 km/h good length on off stump."
46.5,W,"C Woakes to C de Grandhomme, WICKET!!! C de Grandhomme is out c (Sub), b Chris Woakes, 105.3 km/h short length on off stump."
46.4,1,"C Woakes to T Latham, one run, 110.1 km/h short length outside off stump."
46.3,1,"C Woakes to C de Grandhomme, one run, 134.4 km/h short length on off stump."
46.2,2,"C Woakes to C de Grandhomme, two runs, 113.8 km/h short length on middle stump."
46.1,1,"C Woakes to T Latham, one run, 116.1 km/h good length outside off stump."
45.6,•,"J Archer to C de Grandhomme, no run, 125.0 km/h short length on off stump."
45.5,•,"J Archer to C de Grandhomme, no run, 128.9 km/h full length just outside off stump."
