Ball,Runs,Commentary
27.2,•,"S Lakmal to D Zadran, no run, 137.5 km/h good length just outside off stump."
27.1,1,"S Lakmal to N Zadran, one run, 129.2 km/h short length outside off stump."
26.6,•,"N Pradeep to D Zadran, no run, 133.3 km/h short length on middle stump."
26.5,•,"N Pradeep to D Zadran, no run, 132.6 km/h good length just outside off stump."
26.4,4,"N Pradeep to D Zadran, FOUR, 136.3 km/h full length on leg stump."
26.3,•,"N Pradeep to D Zadran, no run, 135.1 km/h short length on middle stump."
26.2,•,"N Pradeep to D Zadran, no run, 140.1 km/h full length going down leg."
26.1,W,"N Pradeep to R Khan, WICKET!!! R Khan is out b Nuwan Pradeep, 137.2 km/h good length on leg stump."
25.6,•,"S Lakmal to N Zadran, no run, 132.3 km/h good length just outside off stump."
25.5,•,"S Lakmal to N Zadran, no run, 130.8 km/h good length just outside off stump."
25.4,•,"S Lakmal to N Zadran, no run, 133.1 km/h good length outside off stump."
25.3,•,"S Lakmal to N Zadran, no run, 130.4 km/h good length just outside off stump."
25.2,1,"S Lakmal to R Khan, one run, 132.6 km/h good length just outside off stump."
25.1,•,"S Lakmal to R Khan, no run, 130.8 km/h full length going down leg."
24.6,1,"N Pradeep to R Khan, one run, 136.5 km/h full length just outside off stump."
24.5,W,"N Pradeep to G Naib, WICKET!!! G Naib is out lbw Nuwan Pradeep, 136.6 km/h good length on leg stump."
24.4,•,"N Pradeep to G Naib, no run, 132.7 km/h short length just outside off stump."
24.4,5Wd,"N Pradeep to G Naib, wide delivery."
24.3,•,"N Pradeep to G Naib, no run."
24.2,1,"N Pradeep to N Zadran, one run, 135.0 km/h full length outside off stump."
24.1,1,"N Pradeep to G Naib, one run, 135.7 km/h full length outside off stump."
23.6,4,"D de Silva to N Zadran, FOUR, 88.8 km/h short length on leg stump."
23.5,1,"D de Silva to G Naib, one run, 85.3 km/h good length just outside off stump."
23.4,1,"D de Silva to N Zadran, one run, 83.1 km/h good length going down leg."
23.3,•,"D de Silva to N Zadran, no run, 83.7 km/h good length on off stump."
23.2,1,"D de Silva to G Naib, one run, 83.1 km/h short length going down leg."
23.1,•,"D de Silva to G Naib, no run, 85.7 km/h good length on off stump."
22.6,•,"N Pradeep to N Zadran, no run, 129.1 km/h short length just outside off stump."
22.6,1Wd,"N Pradeep to N Zadran, wide delivery."
22.5,•,"N Pradeep to N Zadran, no run, 132.4 km/h good length on middle stump."
22.4,•,"N Pradeep to N Zadran, no run, 136.2 km/h good length outside off stump."
22.4,1Wd,"N Pradeep to N Zadran, wide delivery."
22.3,•,"N Pradeep to N Zadran, no run, 131.6 km/h good length outside off stump."
22.2,•,"N Pradeep to N Zadran, no run, 130.6 km/h short length on leg stump."
22.1,•,"N Pradeep to N Zadran, no run, 136.5 km/h short length on off stump."
21.6,2,"I Udana to G Naib, two runs, 132.6 km/h full toss on leg stump."
21.5,•,"I Udana to G Naib, no run, 131.1 km/h short length just outside off stump."
21.4,2,"I Udana to G Naib, two runs, 130.8 km/h full length on middle stump."
21.3,•,"I Udana to G Naib, no run, 129.5 km/h short length outside off stump."
21.2,•,"I Udana to G Naib, no run, 130.9 km/h good length just outside off stump."
21.1,2,"I Udana to G Naib, two runs, 127.8 km/h good length outside off stump."
20.6,2,"S Lakmal to N Zadran, two runs, 132.2 km/h full length outside off stump."
20.5,1,"S Lakmal to G Naib, one run, 127.6 km/h short length just outside off stump."
20.4,•,"S Lakmal to G Naib, no run, 130.9 km/h good length just outside off stump."
20.3,•,"S Lakmal to G Naib, no run, 129.7 km/h good length just outside off stump."
20.2,•,"S Lakmal to G Naib, no run, 130.8 km/h good length on off stump."
20.1,•,"S Lakmal to G Naib, no run, 130.2 km/h full length on off stump."
19.6,1,"NTLC Perera to G Naib, one run, 129.1 km/h good length outside off stump."
19.5,1,"NTLC Perera to N Zadran, one run, 128.2 km/h short length just outside off stump."
19.4,•,"NTLC Perera to N Zadran, no run, 129.2 km/h full length just outside off stump."
19.3,1,"NTLC Perera to G Naib, one run, 130.2 km/h good length outside off stump."
19.2,•,"NTLC Perera to G Naib, no run, 129.3 km/h full length just outside off stump."
19.1,•,"NTLC Perera to G Naib, no run, 132.8 km/h full length just outside off stump."
18.6,1,"L Malinga to N Zadran, one run, 131.0 km/h full length on leg stump."
18.5,•,"L Malinga to N Zadran, no run, 134.0 km/h full length just outside off stump."
18.4,1,"L Malinga to G Naib, one run, 130.6 km/h short length outside off stump."
18.4,1Wd,"L Malinga to G Naib, wide delivery."
18.3,•,"L Malinga to G Naib, no run, 130.1 km/h good length just outside off stump."
18.2,4,"L Malinga to G Naib, FOUR, 133.3 km/h short length outside off stump."
18.1,4,"L Malinga to G Naib, FOUR, 129.3 km/h full length just outside off stump."
17.6,•,"NTLC Perera to N Zadran, no run, 128.2 km/h good length outside off stump."
17.6,1Wd,"NTLC Perera to N Zadran, wide delivery."
17.6,1Wd,"NTLC Perera to N Zadran, wide delivery."
17.5,2,"NTLC Perera to N Zadran, two runs, 135.6 km/h full length just outside off stump."
17.4,1,"NTLC Perera to G Naib, one run, 131.1 km/h good length on middle stump."
17.3,1B,"NTLC Perera to N Zadran, 1 bye."
17.2,•,"NTLC Perera to N Zadran, no run, 132.4 km/h good length outside off stump."
17.1,•,"NTLC Perera to N Zadran, no run, 135.5 km/h good length outside off stump."
16.6,•,"N Pradeep to G Naib, no run, 135.1 km/h full length outside off stump."
16.5,1,"N Pradeep to N Zadran, one run, 136.4 km/h full length just outside off stump."
16.4,•,"N Pradeep to N Zadran, no run, 134.2 km/h good length on middle stump."
16.3,•,"N Pradeep to N Zadran, no run, 134.1 km/h good length on off stump."
16.3,1Wd,"N Pradeep to N Zadran, wide delivery."
16.2,•,"N Pradeep to N Zadran, no run, 136.0 km/h good length on off stump."
16.1,1,"N Pradeep to G Naib, one run, 134.8 km/h good length outside off stump."
15.6,•,"NTLC Perera to N Zadran, no run, 131.0 km/h short length just outside off stump."
15.5,•,"NTLC Perera to N Zadran, no run, 131.3 km/h good length just outside off stump."
15.4,•,"NTLC Perera to N Zadran, no run, 133.7 km/h full length just outside off stump."
15.3,4,"NTLC Perera to N Zadran, FOUR, 134.4 km/h good length outside off stump."
15.2,•,"NTLC Perera to N Zadran, no run, 135.4 km/h good length on off stump."
15.1,4,"NTLC Perera to N Zadran, FOUR, 134.0 km/h good length outside off stump."
14.6,•,"N Pradeep to G Naib, no run, 135.0 km/h good length just outside off stump."
14.5,•,"N Pradeep to G Naib, no run, 129.7 km/h short length on leg stump."
14.4,1,"N Pradeep to N Zadran, one run, 138.6 km/h good length just outside off stump."
14.3,4,"N Pradeep to N Zadran, FOUR, 139.0 km/h good length outside off stump."
14.2,•,"N Pradeep to N Zadran, no run, 137.5 km/h short length just outside off stump."
14.1,•,"N Pradeep to N Zadran, no run, 136.0 km/h short length on middle stump."
13.6,3,"NTLC Perera to N Zadran, three runs, 131.7 km/h full length outside off stump."
13.5,•,"NTLC Perera to N Zadran, no run, 133.1 km/h good length on off stump."
13.4,W,"NTLC Perera to M Nabi, WICKET!!! M Nabi is out b Thisara Perera, 130.4 km/h good length on middle stump."
13.3,•,"NTLC Perera to M Nabi, no run, 131.1 km/h short length on off stump."
13.2,•,"NTLC Perera to M Nabi, no run, 133.3 km/h short length outside off stump."
13.1,•,"NTLC Perera to M Nabi, no run, 132.4 km/h good length just outside off stump."
12.6,•,"N Pradeep to G Naib, no run, 138.9 km/h full length just outside off stump."
12.5,W,"N Pradeep to H Shahidi, WICKET!!! H Shahidi is out c Kusal Perera b Nuwan Pradeep, 137.4 km/h short length outside off stump."
12.4,•,"N Pradeep to H Shahidi, no run, 132.4 km/h short length on middle stump."
12.3,•,"N Pradeep to H Shahidi, no run, 139.4 km/h good length outside off stump."
12.2,•,"N Pradeep to H Shahidi, no run, 137.5 km/h short length just outside off stump."
12.1,•,"N Pradeep to H Shahidi, no run, 139.8 km/h good length just outside off stump."
11.6,2,"I Udana to M Nabi, two runs, 131.3 km/h short length just outside off stump."
11.5,1,"I Udana to H Shahidi, one run, 133.6 km/h short length just outside off stump."
11.4,•,"I Udana to H Shahidi, no run, 129.3 km/h short length just outside off stump."
11.3,•,"I Udana to H Shahidi, no run, 131.9 km/h good length outside off stump."
11.2,•,"I Udana to H Shahidi, no run, 130.4 km/h short length on off stump."
11.1,3,"I Udana to M Nabi, three runs, 132.2 km/h full length outside off stump."
10.6,1,"N Pradeep to M Nabi, one run, 137.2 km/h short length on middle stump."
10.5,4,"N Pradeep to M Nabi, FOUR, 137.1 km/h full length on off stump."
10.4,•,"N Pradeep to M Nabi, no run, 138.0 km/h good length just outside off stump."
10.3,•,"N Pradeep to M Nabi, no run, 136.8 km/h good length just outside off stump."
10.2,•,"N Pradeep to M Nabi, no run, 140.7 km/h full length on middle stump."
10.1,•,"N Pradeep to M Nabi, no run, 140.6 km/h good length on off stump."
9.6,•,"I Udana to H Shahidi, no run, 128.0 km/h short length on off stump."
9.5,1,"I Udana to M Nabi, one run, 129.8 km/h good length just outside off stump."
9.4,•,"I Udana to M Nabi, no run, 130.3 km/h short length outside off stump."
9.3,1,"I Udana to H Shahidi, one run, 131.1 km/h good length just outside off stump."
9.2,•,"I Udana to H Shahidi, no run, 131.4 km/h short length just outside off stump."
9.1,•,"I Udana to H Shahidi, no run, 129.8 km/h good length outside off stump."
8.6,•,"N Pradeep to M Nabi, no run, 137.7 km/h short length just outside off stump."
8.5,•,"N Pradeep to M Nabi, no run, 140.2 km/h good length on middle stump."
8.4,W,"N Pradeep to H Zazai, WICKET!!! H Zazai is out c Thisara Perera b Nuwan Pradeep, 135.4 km/h short length going down leg."
8.3,1,"N Pradeep to H Shahidi, one run, 136.2 km/h short length outside off stump."
8.2,•,"N Pradeep to H Shahidi, no run, 138.2 km/h good length outside off stump."
8.1,•,"N Pradeep to H Shahidi, no run, 138.4 km/h full length outside off stump."
7.6,1,"I Udana to H Shahidi, one run, 132.4 km/h full length outside off stump."
7.5,W,"I Udana to R Shah, WICKET!!! R Shah is out c Angelo Mathews b Isuru Udana, 131.9 km/h good length outside off stump."
7.4,•,"I Udana to R Shah, no run, 132.3 km/h good length outside off stump."
7.3,•,"I Udana to R Shah, no run, 131.4 km/h short length just outside off stump."
7.2,•,"I Udana to R Shah, no run, 128.4 km/h short length outside off stump."
7.1,1,"I Udana to H Zazai, one run, 132.0 km/h full length on middle stump."
6.6,•,"L Malinga to R Shah, no run, 135.3 km/h good length on off stump."
6.5,1,"L Malinga to H Zazai, one run, 111.5 km/h short length on leg stump."
6.4,1,"L Malinga to R Shah, one run, 133.7 km/h short length on middle stump."
6.3,•,"L Malinga to R Shah, no run, 134.7 km/h good length outside off stump."
6.2,1,"L Malinga to H Zazai, one run, 111.6 km/h short length on middle stump."
6.1,•,"L Malinga to H Zazai, no run, 138.2 km/h full length on off stump."
6.1,1Wd,"L Malinga to H Zazai, wide delivery."
5.6,•,"I Udana to R Shah, no run, 130.3 km/h good length on off stump."
5.5,1,"I Udana to H Zazai, one run, 102.1 km/h short length going down leg."
5.4,•,"I Udana to H Zazai, no run, 133.5 km/h full toss just outside off stump."
5.3,1,"I Udana to R Shah, one run, 129.4 km/h full length outside off stump."
5.2,1,"I Udana to H Zazai, one run, 132.9 km/h full length on leg stump."
5.1,•,"I Udana to H Zazai, no run, 131.2 km/h full length on middle stump."
4.6,•,"L Malinga to R Shah, no run, 133.3 km/h good length on middle stump."
4.5,•,"L Malinga to R Shah, no run, 134.6 km/h good length on off stump."
4.4,W,"L Malinga to M Shahzad, WICKET!!! M Shahzad is out c Dimuth Karunaratne b Lasith Malinga, 135.3 km/h full length on leg stump."
4.3,•,"L Malinga to M Shahzad, no run, 131.8 km/h good length on off stump."
4.2,1,"L Malinga to H Zazai, one run, 131.3 km/h short length just outside off stump."
4.1,4,"L Malinga to H Zazai, FOUR, 112.8 km/h good length just outside off stump."
3.6,•,"S Lakmal to M Shahzad, no run, 130.9 km/h good length outside off stump."
3.5,•,"S Lakmal to M Shahzad, no run, 135.0 km/h good length outside off stump."
3.4,•,"S Lakmal to M Shahzad, no run, 131.1 km/h good length just outside off stump."
3.4,1Wd,"S Lakmal to M Shahzad, wide delivery."
3.3,1,"S Lakmal to H Zazai, one run, 136.7 km/h full length on leg stump."
3.2,•,"S Lakmal to H Zazai, no run, 133.8 km/h short length on middle stump."
3.2,1Wd,"S Lakmal to H Zazai, wide delivery."
3.1,4,"S Lakmal to H Zazai, FOUR, 136.2 km/h full length on middle stump."
2.6,1,"L Malinga to H Zazai, one run, 112.6 km/h good length on leg stump."
2.5,•,"L Malinga to H Zazai, no run, 134.2 km/h full length on off stump."
2.4,•,"L Malinga to H Zazai, no run, 112.0 km/h full toss outside off stump."
2.3,4,"L Malinga to H Zazai, FOUR, 134.5 km/h full length outside off stump."
2.2,•,"L Malinga to H Zazai, no run, 131.9 km/h full toss outside off stump."
2.1,•,"L Malinga to H Zazai, no run, 133.7 km/h full length just outside off stump."
1.6,•,"S Lakmal to M Shahzad, no run, 134.5 km/h short length just outside off stump."
1.5,4,"S Lakmal to M Shahzad, FOUR, 128.8 km/h short length outside off stump."
1.4,•,"S Lakmal to M Shahzad, no run, 133.7 km/h good length just outside off stump."
1.3,1,"S Lakmal to H Zazai, one run, 135.3 km/h full length on leg stump."
1.2,6,"S Lakmal to H Zazai, SIX, 128.1 km/h short length outside off stump."
1.1,•,"S Lakmal to H Zazai, no run, 133.6 km/h full length just outside off stump."
0.6,2,"L Malinga to M Shahzad, two runs, 129.5 km/h full length on middle stump."
0.5,1,"L Malinga to H Zazai, one run, 136.0 km/h full toss on leg stump."
0.4,2,"L Malinga to H Zazai, two runs, 134.7 km/h full length going down leg."
0.3,1,"L Malinga to M Shahzad, one run, 131.3 km/h good length just outside off stump."
0.2,•,"L Malinga to M Shahzad, no run, 129.4 km/h good length outside off stump."
0.1,•,"L Malinga to M Shahzad, no run, 130.8 km/h full length on off stump."
36.5,W,"R Khan to N Pradeep, WICKET!!! N Pradeep is out b Rashid Khan, 97.3 km/h short length on off stump."
36.4,•,"R Khan to N Pradeep, no run, 94.7 km/h short length on middle stump."
36.4,1Wd,"R Khan to N Pradeep, wide delivery."
36.3,•,"R Khan to N Pradeep, no run, 92.8 km/h short length going down leg."
36.2,•,"R Khan to N Pradeep, no run, 90.3 km/h good length on off stump."
36.1,1,"R Khan to S Lakmal, one run, 86.2 km/h short length on middle stump."
35.6,W,"D Zadran to L Malinga, WICKET!!! L Malinga is out b Dawlat Zadran, 110.0 km/h full toss just outside off stump."
35.5,1,"D Zadran to S Lakmal, one run, 111.2 km/h short length going down leg."
35.4,•,"D Zadran to S Lakmal, no run, 134.8 km/h full toss on leg stump."
35.3,4,"D Zadran to S Lakmal, FOUR, 131.7 km/h short length just outside off stump."
35.2,•,"D Zadran to S Lakmal, no run, 136.6 km/h good length on leg stump."
35.1,4,"D Zadran to S Lakmal, FOUR, 133.8 km/h short length going down leg."
34.6,•,"R Khan to L Malinga, no run, 84.1 km/h good length just outside off stump."
34.5,•,"R Khan to L Malinga, no run, 91.8 km/h short length just outside off stump."
34.4,•,"R Khan to L Malinga, no run, 88.5 km/h good length just outside off stump."
34.3,•,"R Khan to L Malinga, no run, 94.7 km/h good length just outside off stump."
34.2,•,"R Khan to L Malinga, no run, 95.3 km/h good length on leg stump."
34.1,1,"R Khan to S Lakmal, one run, 96.1 km/h good length just outside off stump."
33.6,1,"D Zadran to S Lakmal, one run, 132.4 km/h short length outside off stump."
33.5,1Lb,"D Zadran to L Malinga, 1 leg bye."
33.4,4,"D Zadran to L Malinga, FOUR, 139.5 km/h short length just outside off stump."
33.3,•,"D Zadran to L Malinga, no run, 134.1 km/h good length on middle stump."
33.2,•,"D Zadran to L Malinga, no run, 135.1 km/h short length outside off stump."
33.1,1,"D Zadran to S Lakmal, one run, 137.8 km/h short length just outside off stump."
32.6,•,"R Khan to L Malinga, no run, 88.5 km/h short length on off stump."
32.5,2Lb,"R Khan to L Malinga, 2 leg byes."
32.4,•,"R Khan to L Malinga, no run, 95.5 km/h good length on leg stump."
32.3,•,"R Khan to L Malinga, no run, 88.0 km/h good length outside off stump."
32.2,W,"R Khan to MDKJ Perera, WICKET!!! MDKJ Perera is out c Mohammad Shahzad b Rashid Khan, 92.0 km/h good length just outside off stump."
32.1,1,"R Khan to S Lakmal, one run, 87.7 km/h short length on off stump."
31.6,1,"D Zadran to S Lakmal, one run, 133.3 km/h short length outside off stump."
31.5,•,"D Zadran to S Lakmal, no run, 129.1 km/h short length on off stump."
31.4,•,"D Zadran to S Lakmal, no run, 131.3 km/h short length on middle stump."
31.3,W,"D Zadran to I Udana, WICKET!!! I Udana is out b Dawlat Zadran, 133.0 km/h good length on middle stump."
31.2,1,"D Zadran to MDKJ Perera, one run, 134.9 km/h full length just outside off stump."
31.1,•,"D Zadran to MDKJ Perera, no run, 135.5 km/h full length on leg stump."
30.6,•,"R Khan to I Udana, no run, 94.6 km/h good length on middle stump."
30.5,•,"R Khan to I Udana, no run, 89.4 km/h good length on leg stump."
30.4,•,"R Khan to I Udana, no run, 90.1 km/h good length on off stump."
30.3,•,"R Khan to I Udana, no run, 98.2 km/h short length just outside off stump."
30.2,•,"R Khan to I Udana, no run, 99.7 km/h short length on off stump."
30.1,•,"R Khan to I Udana, no run, 92.2 km/h good length just outside off stump."
29.6,1,"M Nabi to I Udana, one run, 86.3 km/h good length on middle stump."
29.5,•,"M Nabi to I Udana, no run, 88.7 km/h short length outside off stump."
29.4,1,"M Nabi to MDKJ Perera, one run, 79.9 km/h good length outside off stump."
29.3,•,"M Nabi to MDKJ Perera, no run, 78.7 km/h good length just outside off stump."
29.2,•,"M Nabi to MDKJ Perera, no run, 79.1 km/h good length on middle stump."
29.1,•,"M Nabi to MDKJ Perera, no run, 77.2 km/h good length outside off stump."
28.6,•,"R Khan to I Udana, no run, 95.3 km/h good length on off stump."
28.5,•,"R Khan to I Udana, no run, 94.1 km/h good length going down leg."
28.4,•,"R Khan to I Udana, no run, 93.9 km/h good length on off stump."
28.3,1,"R Khan to MDKJ Perera, one run, 95.4 km/h good length on off stump."
28.2,•,"R Khan to MDKJ Perera, no run, 96.7 km/h good length on middle stump."
28.1,1,"R Khan to I Udana, one run, 96.6 km/h good length just outside off stump."
27.6,•,"M Nabi to MDKJ Perera, no run, 79.7 km/h good length on off stump."
27.5,•,"M Nabi to MDKJ Perera, no run."
27.4,•,"M Nabi to MDKJ Perera, no run, 83.2 km/h good length on leg stump."
27.3,•,"M Nabi to MDKJ Perera, no run, 82.7 km/h good length on middle stump."
27.2,1,"M Nabi to I Udana, one run, 85.6 km/h good length just outside off stump."
27.1,6,"M Nabi to I Udana, SIX, 86.7 km/h good length on off stump."
26.6,•,"H Hassan to MDKJ Perera, no run, 140.8 km/h short length just outside off stump."
26.5,1,"H Hassan to I Udana, one run, 144.6 km/h good length just outside off stump."
26.5,5Wd,"H Hassan to I Udana, wide delivery."
26.4,•,"H Hassan to I Udana, no run, 138.9 km/h short length on middle stump."
26.3,•,"H Hassan to I Udana, no run, 142.3 km/h short length on middle stump."
26.2,•,"H Hassan to I Udana, no run, 140.4 km/h short length on off stump."
26.1,1,"H Hassan to MDKJ Perera, one run, 135.5 km/h good length just outside off stump."
25.6,•,"M Nabi to I Udana, no run, 85.2 km/h good length just outside off stump."
25.5,•,"M Nabi to I Udana, no run, 83.8 km/h good length just outside off stump."
25.4,W,"M Nabi to NTLC Perera, WICKET!!! NTLC Perera is out run out (Hashmatullah Shahidi/Mohammad Shahzad), 92.6 km/h good length on off stump."
25.3,1Lb,"M Nabi to MDKJ Perera, 1 leg bye."
25.3,1Wd,"M Nabi to MDKJ Perera, wide delivery."
25.2,2,"M Nabi to MDKJ Perera, two runs, 81.9 km/h good length outside off stump."
25.1,•,"M Nabi to MDKJ Perera, no run, 83.1 km/h good length on leg stump."
24.6,1,"H Hassan to MDKJ Perera, one run, 139.4 km/h short length outside off stump."
24.5,1,"H Hassan to NTLC Perera, one run, 139.9 km/h good length on off stump."
24.4,1,"H Hassan to MDKJ Perera, one run, 141.4 km/h short length on middle stump."
24.3,•,"H Hassan to MDKJ Perera, no run, 144.9 km/h good length on middle stump."
24.2,•,"H Hassan to MDKJ Perera, no run, 139.4 km/h good length outside off stump."
24.1,•,"H Hassan to MDKJ Perera, no run, 133.9 km/h short length just outside off stump."
23.6,1,"M Nabi to MDKJ Perera, one run, 82.3 km/h good length on off stump."
23.5,•,"M Nabi to MDKJ Perera, no run, 79.8 km/h good length on middle stump."
23.4,1,"M Nabi to NTLC Perera, one run, 84.2 km/h good length just outside off stump."
23.3,•,"M Nabi to NTLC Perera, no run, 83.5 km/h good length on middle stump."
23.2,1,"M Nabi to MDKJ Perera, one run, 78.7 km/h good length on off stump."
23.1,•,"M Nabi to MDKJ Perera, no run, 79.5 km/h good length on middle stump."
22.6,W,"H Hassan to D de Silva, WICKET!!! D de Silva is out c Mohammad Shahzad b Hamid Hassan."
22.5,•,"H Hassan to D de Silva, no run, 143.3 km/h full length just outside off stump."
22.4,•,"H Hassan to D de Silva, no run, 143.4 km/h short length just outside off stump."
22.3,•,"H Hassan to D de Silva, no run, 143.9 km/h good length just outside off stump."
22.2,1,"H Hassan to MDKJ Perera, one run, 137.0 km/h short length on leg stump."
22.1,2,"H Hassan to MDKJ Perera, two runs, 135.7 km/h short length on off stump."
21.6,W,"M Nabi to A Mathews, WICKET!!! A Mathews is out c Rahmat Shah b Mohammad Nabi, 85.7 km/h good length outside off stump."
21.5,•,"M Nabi to A Mathews, no run, 91.6 km/h good length just outside off stump."
21.4,W,"M Nabi to BKG Mendis, WICKET!!! BKG Mendis is out c Rahmat Shah b Mohammad Nabi, 82.6 km/h good length just outside off stump."
21.3,2,"M Nabi to BKG Mendis, two runs, 88.7 km/h good length outside off stump."
21.2,W,"M Nabi to L Thirimanne, WICKET!!! L Thirimanne is out b Mohammad Nabi, 76.0 km/h good length just outside off stump."
21.1,•,"M Nabi to L Thirimanne, no run, 79.5 km/h good length just outside off stump."
20.6,•,"H Hassan to MDKJ Perera, no run, 137.9 km/h good length just outside off stump."
20.5,•,"H Hassan to MDKJ Perera, no run, 138.8 km/h short length just outside off stump."
20.4,2,"H Hassan to MDKJ Perera, two runs, 144.3 km/h short length just outside off stump."
20.3,•,"H Hassan to MDKJ Perera, no run, 144.3 km/h good length on middle stump."
20.2,1,"H Hassan to L Thirimanne, one run, 138.2 km/h short length outside off stump."
20.1,2,"H Hassan to L Thirimanne, two runs, 143.6 km/h good length on middle stump."
19.6,1,"R Khan to L Thirimanne, one run, 99.9 km/h good length on off stump."
19.5,•,"R Khan to L Thirimanne, no run, 86.8 km/h full length just outside off stump."
19.4,•,"R Khan to L Thirimanne, no run, 93.4 km/h full toss on middle stump."
19.3,•,"R Khan to L Thirimanne, no run, 94.5 km/h good length on off stump."
19.2,•,"R Khan to L Thirimanne, no run, 90.6 km/h good length outside off stump."
19.1,2,"R Khan to L Thirimanne, two runs, 87.4 km/h good length outside off stump."
18.6,1,"H Hassan to L Thirimanne, one run, 140.2 km/h full length outside off stump."
18.5,1,"H Hassan to MDKJ Perera, one run, 138.8 km/h full length just outside off stump."
18.4,1,"H Hassan to L Thirimanne, one run, 133.2 km/h short length outside off stump."
18.3,•,"H Hassan to L Thirimanne, no run, 136.2 km/h short length outside off stump."
18.2,1,"H Hassan to MDKJ Perera, one run, 133.7 km/h good length on middle stump."
18.1,1,"H Hassan to L Thirimanne, one run, 137.6 km/h good length on leg stump."
17.6,1,"R Khan to L Thirimanne, one run, 93.5 km/h full toss just outside off stump."
17.5,1,"R Khan to MDKJ Perera, one run, 98.4 km/h short length on off stump."
17.4,1,"R Khan to L Thirimanne, one run, 90.6 km/h good length just outside off stump."
17.3,•,"R Khan to L Thirimanne, no run, 95.5 km/h good length just outside off stump."
17.2,•,"R Khan to L Thirimanne, no run, 93.2 km/h full length just outside off stump."
17.1,•,"R Khan to L Thirimanne, no run, 88.6 km/h good length just outside off stump."
16.6,4,"G Naib to MDKJ Perera, FOUR, 104.4 km/h short length outside off stump."
16.6,3Nb,"G Naib to MDKJ Perera, 3 runs, no-ball."
16.5,2,"G Naib to MDKJ Perera, two runs, 126.8 km/h short length just outside off stump."
16.4,4,"G Naib to MDKJ Perera, FOUR, 123.2 km/h good length outside off stump."
16.4,1Wd,"G Naib to MDKJ Perera, wide delivery."
16.4,1Wd,"G Naib to MDKJ Perera, wide delivery."
16.4,2Nb,"G Naib to L Thirimanne, 2 runs, no-ball."
16.3,2,"G Naib to L Thirimanne, two runs, 127.2 km/h good length just outside off stump."
16.2,•,"G Naib to L Thirimanne, no run, 122.1 km/h good length just outside off stump."
16.1,•,"G Naib to L Thirimanne, no run, 123.6 km/h good length outside off stump."
15.6,•,"R Khan to MDKJ Perera, no run, 89.2 km/h good length on leg stump."
15.5,1,"R Khan to L Thirimanne, one run, 97.8 km/h full length on middle stump."
15.4,•,"R Khan to L Thirimanne, no run, 90.7 km/h good length on off stump."
15.3,•,"R Khan to L Thirimanne, no run, 96.1 km/h good length on leg stump."
