Ball,Runs,Commentary
25.3,1,"G Naib to H Sohail, one run, 124.7 km/h short length just outside off stump."
25.2,1,"G Naib to M Hafeez, one run, 119.9 km/h good length outside off stump."
25.1,1,"G Naib to H Sohail, one run, 120.1 km/h good length outside off stump."
24.6,•,"S Shinwari to M Hafeez, no run, 86.8 km/h good length just outside off stump."
24.5,4,"S Shinwari to M Hafeez, FOUR, 81.7 km/h short length just outside off stump."
24.4,•,"S Shinwari to M Hafeez, no run, 81.1 km/h good length just outside off stump."
24.3,2,"S Shinwari to M Hafeez, two runs, 85.4 km/h good length just outside off stump."
24.2,•,"S Shinwari to M Hafeez, no run, 82.0 km/h good length outside off stump."
24.1,1,"S Shinwari to H Sohail, one run, 82.0 km/h full length just outside off stump."
23.6,•,"M Nabi to M Hafeez, no run, 89.9 km/h good length on off stump."
23.5,•,"M Nabi to M Hafeez, no run, 84.9 km/h good length on middle stump."
23.4,1,"M Nabi to H Sohail, one run, 82.8 km/h good length just outside off stump."
23.3,•,"M Nabi to H Sohail, no run, 81.8 km/h good length just outside off stump."
23.2,•,"M Nabi to H Sohail, no run, 86.5 km/h good length outside off stump."
23.1,1,"M Nabi to M Hafeez, one run, 85.5 km/h good length on off stump."
22.6,1,"S Shinwari to M Hafeez, one run."
22.5,1,"S Shinwari to H Sohail, one run, 82.6 km/h good length on leg stump."
22.4,•,"S Shinwari to H Sohail, no run, 83.9 km/h full length on middle stump."
22.3,•,"S Shinwari to H Sohail, no run, 80.5 km/h short length on off stump."
22.2,1,"S Shinwari to M Hafeez, one run, 90.8 km/h good length on middle stump."
22.1,•,"S Shinwari to M Hafeez, no run, 80.7 km/h full length on off stump."
21.6,•,"M Nabi to H Sohail, no run, 80.0 km/h good length outside off stump."
21.5,•,"M Nabi to H Sohail, no run."
21.4,•,"M Nabi to H Sohail, no run, 84.5 km/h good length outside off stump."
21.3,1,"M Nabi to M Hafeez, one run, 77.6 km/h good length on leg stump."
21.2,•,"M Nabi to M Hafeez, no run, 82.8 km/h good length on middle stump."
21.1,•,"M Nabi to M Hafeez, no run, 84.3 km/h good length just outside off stump."
20.6,1,"R Khan to M Hafeez, one run, 94.0 km/h good length just outside off stump."
20.5,1,"R Khan to H Sohail, one run, 81.6 km/h short length outside off stump."
20.4,•,"R Khan to H Sohail, no run, 93.1 km/h good length on middle stump."
20.3,•,"R Khan to H Sohail, no run, 93.0 km/h good length going down leg."
20.2,1,"R Khan to M Hafeez, one run, 92.1 km/h good length on off stump."
20.1,•,"R Khan to M Hafeez, no run, 88.9 km/h full length on middle stump."
19.6,1,"M Nabi to M Hafeez, one run, 85.4 km/h good length on middle stump."
19.5,•,"M Nabi to M Hafeez, no run, 79.2 km/h good length just outside off stump."
19.4,•,"M Nabi to M Hafeez, no run, 83.2 km/h good length outside off stump."
19.3,1,"M Nabi to H Sohail, one run, 79.5 km/h good length on middle stump."
19.2,1,"M Nabi to M Hafeez, one run."
19.1,•,"M Nabi to M Hafeez, no run."
18.6,•,"R Khan to H Sohail, no run, 93.2 km/h good length on off stump."
18.5,•,"R Khan to H Sohail, no run, 92.1 km/h full length on middle stump."
18.4,•,"R Khan to H Sohail, no run, 86.1 km/h good length just outside off stump."
18.3,•,"R Khan to H Sohail, no run, 85.9 km/h good length outside off stump."
18.2,1,"R Khan to M Hafeez, one run, 94.4 km/h good length just outside off stump."
18.1,1Lb,"R Khan to H Sohail, 1 leg bye."
17.6,•,"M Nabi to M Hafeez, no run, 86.7 km/h good length on off stump."
17.5,1,"M Nabi to H Sohail, one run, 97.7 km/h good length outside off stump."
17.4,•,"M Nabi to H Sohail, no run, 95.6 km/h short length on middle stump."
17.3,•,"M Nabi to H Sohail, no run."
17.2,W,"M Nabi to B Azam, WICKET!!! B Azam is out b Mohammad Nabi, 82.3 km/h good length on leg stump."
17.1,•,"M Nabi to B Azam, no run, 78.7 km/h good length going down leg."
16.6,1,"R Khan to B Azam, one run, 87.0 km/h good length just outside off stump."
16.5,4,"R Khan to B Azam, FOUR, 94.9 km/h good length outside off stump."
16.4,2,"R Khan to B Azam, two runs, 94.6 km/h short length just outside off stump."
16.3,•,"R Khan to B Azam, no run, 93.4 km/h good length just outside off stump."
16.2,2,"R Khan to B Azam, two runs, 92.9 km/h full length outside off stump."
16.1,•,"R Khan to B Azam, no run, 86.1 km/h good length on middle stump."
15.6,W,"M Nabi to Imam ul-Haq, WICKET!!! Imam ul-Haq is out st Ikram Ali Khil b Mohammad Nabi, 91.1 km/h full length outside off stump."
15.5,•,"M Nabi to Imam ul-Haq, no run, 93.9 km/h good length on off stump."
15.4,•,"M Nabi to Imam ul-Haq, no run, 80.1 km/h good length outside off stump."
15.3,•,"M Nabi to Imam ul-Haq, no run, 79.8 km/h good length on off stump."
15.2,•,"M Nabi to Imam ul-Haq, no run, 82.3 km/h good length just outside off stump."
15.1,1,"M Nabi to B Azam, one run, 81.0 km/h full length going down leg."
14.6,•,"R Khan to Imam ul-Haq, no run, 92.0 km/h good length just outside off stump."
14.5,•,"R Khan to Imam ul-Haq, no run, 100.3 km/h short length on middle stump."
14.4,•,"R Khan to Imam ul-Haq, no run, 87.4 km/h short length outside off stump."
14.3,1,"R Khan to B Azam, one run, 87.4 km/h good length on middle stump."
14.2,4,"R Khan to B Azam, FOUR, 94.8 km/h short length outside off stump."
14.1,2,"R Khan to B Azam, two runs, 95.0 km/h short length outside off stump."
13.6,•,"M Nabi to Imam ul-Haq, no run, 82.5 km/h good length just outside off stump."
13.5,2,"M Nabi to Imam ul-Haq, two runs, 81.8 km/h full length just outside off stump."
13.4,•,"M Nabi to Imam ul-Haq, no run, 81.1 km/h good length outside off stump."
13.3,1,"M Nabi to B Azam, one run, 80.0 km/h good length on leg stump."
13.2,•,"M Nabi to B Azam, no run, 85.0 km/h good length on off stump."
13.1,1,"M Nabi to Imam ul-Haq, one run, 82.1 km/h good length outside off stump."
12.6,2,"G Naib to B Azam, two runs, 122.6 km/h short length on leg stump."
12.5,1,"G Naib to Imam ul-Haq, one run, 123.7 km/h good length just outside off stump."
12.4,2,"G Naib to Imam ul-Haq, two runs, 122.3 km/h full length on middle stump."
12.3,•,"G Naib to Imam ul-Haq, no run, 124.0 km/h good length outside off stump."
12.2,1,"G Naib to B Azam, one run, 128.2 km/h full length outside off stump."
12.1,•,"G Naib to B Azam, no run, 126.9 km/h full length just outside off stump."
11.6,•,"M Nabi to Imam ul-Haq, no run, 82.0 km/h good length on off stump."
11.5,•,"M Nabi to Imam ul-Haq, no run, 84.3 km/h good length just outside off stump."
11.4,1,"M Nabi to B Azam, one run, 79.8 km/h good length going down leg."
11.3,1,"M Nabi to Imam ul-Haq, one run, 82.7 km/h good length just outside off stump."
11.2,•,"M Nabi to Imam ul-Haq, no run, 80.9 km/h good length just outside off stump."
11.1,•,"M Nabi to Imam ul-Haq, no run, 81.2 km/h good length just outside off stump."
10.6,•,"M Ur Rahman to B Azam, no run, 101.1 km/h short length on off stump."
10.5,•,"M Ur Rahman to B Azam, no run, 95.8 km/h good length on off stump."
10.4,•,"M Ur Rahman to B Azam, no run, 94.3 km/h good length on off stump."
10.3,•,"M Ur Rahman to B Azam, no run, 98.3 km/h good length going down leg."
10.2,1,"M Ur Rahman to Imam ul-Haq, one run, 93.8 km/h full length just outside off stump."
10.1,2,"M Ur Rahman to Imam ul-Haq, two runs, 92.3 km/h short length outside off stump."
9.6,•,"G Naib to B Azam, no run, 124.4 km/h good length just outside off stump."
9.5,1,"G Naib to Imam ul-Haq, one run, 125.0 km/h good length outside off stump."
9.4,•,"G Naib to Imam ul-Haq, no run, 125.5 km/h full length just outside off stump."
9.3,2,"G Naib to Imam ul-Haq, two runs, 125.6 km/h short length on leg stump."
9.2,•,"G Naib to Imam ul-Haq, no run, 125.2 km/h full length on off stump."
9.1,1,"G Naib to B Azam, one run, 126.3 km/h good length on off stump."
8.6,1,"M Ur Rahman to B Azam, one run, 95.4 km/h full length on middle stump."
8.5,•,"M Ur Rahman to B Azam, no run, 91.4 km/h good length just outside off stump."
8.4,•,"M Ur Rahman to B Azam, no run, 92.8 km/h good length outside off stump."
8.3,1,"M Ur Rahman to Imam ul-Haq, one run, 88.4 km/h good length on middle stump."
8.2,•,"M Ur Rahman to Imam ul-Haq, no run, 92.6 km/h good length just outside off stump."
8.1,1,"M Ur Rahman to B Azam, one run, 94.1 km/h good length going down leg."
7.6,•,"G Naib to Imam ul-Haq, no run, 127.8 km/h good length outside off stump."
7.5,•,"G Naib to Imam ul-Haq, no run, 125.9 km/h full length on leg stump."
7.4,4,"G Naib to Imam ul-Haq, FOUR, 126.4 km/h full length on off stump."
7.3,4,"G Naib to Imam ul-Haq, FOUR, 127.9 km/h good length just outside off stump."
7.2,•,"G Naib to Imam ul-Haq, no run, 125.1 km/h good length just outside off stump."
7.1,2,"G Naib to Imam ul-Haq, two runs, 125.7 km/h full length going down leg."
6.6,•,"M Ur Rahman to B Azam, no run, 98.5 km/h good length on middle stump."
6.5,•,"M Ur Rahman to B Azam, no run, 91.6 km/h good length going down leg."
6.4,•,"M Ur Rahman to B Azam, no run, 97.9 km/h good length on middle stump."
6.3,•,"M Ur Rahman to B Azam, no run, 95.5 km/h good length on leg stump."
6.2,•,"M Ur Rahman to B Azam, no run, 89.1 km/h short length on off stump."
6.1,•,"M Ur Rahman to B Azam, no run, 92.5 km/h good length outside off stump."
5.6,•,"G Naib to Imam ul-Haq, no run, 124.2 km/h full length outside off stump."
5.5,1,"G Naib to B Azam, one run, 126.6 km/h full length on leg stump."
5.4,1,"G Naib to Imam ul-Haq, one run, 122.4 km/h good length outside off stump."
5.3,•,"G Naib to Imam ul-Haq, no run, 125.2 km/h full length outside off stump."
5.2,•,"G Naib to Imam ul-Haq, no run, 126.5 km/h good length outside off stump."
5.1,•,"G Naib to Imam ul-Haq, no run, 120.1 km/h full length outside off stump."
4.6,•,"M Ur Rahman to B Azam, no run, 96.9 km/h good length just outside off stump."
4.5,1,"M Ur Rahman to Imam ul-Haq, one run, 98.7 km/h short length on off stump."
4.4,•,"M Ur Rahman to Imam ul-Haq, no run, 89.6 km/h good length just outside off stump."
4.3,1,"M Ur Rahman to B Azam, one run, 91.2 km/h short length on leg stump."
4.2,1,"M Ur Rahman to Imam ul-Haq, one run, 90.4 km/h short length just outside off stump."
4.1,1,"M Ur Rahman to B Azam, one run, 84.8 km/h short length on middle stump."
3.6,1,"H Hassan to B Azam, one run, 137.3 km/h short length outside off stump."
3.5,•,"H Hassan to B Azam, no run, 135.1 km/h good length on middle stump."
3.4,4,"H Hassan to B Azam, FOUR, 142.9 km/h good length going down leg."
3.3,•,"H Hassan to B Azam, no run, 133.0 km/h good length outside off stump."
3.2,•,"H Hassan to B Azam, no run, 137.3 km/h good length just outside off stump."
3.1,4,"H Hassan to B Azam, FOUR, 137.0 km/h good length just outside off stump."
2.6,1,"M Ur Rahman to B Azam, one run, 98.6 km/h good length going down leg."
2.5,•,"M Ur Rahman to B Azam, no run, 95.0 km/h good length going down leg."
2.4,1,"M Ur Rahman to Imam ul-Haq, one run, 84.7 km/h full length going down leg."
2.3,•,"M Ur Rahman to Imam ul-Haq, no run, 90.8 km/h good length just outside off stump."
2.2,4,"M Ur Rahman to Imam ul-Haq, FOUR, 93.6 km/h good length going down leg."
2.1,1,"M Ur Rahman to B Azam, one run, 96.2 km/h full length going down leg."
1.6,•,"H Hassan to Imam ul-Haq, no run, 144.2 km/h good length outside off stump."
1.5,•,"H Hassan to Imam ul-Haq, no run, 142.7 km/h full length just outside off stump."
1.4,•,"H Hassan to Imam ul-Haq, no run, 131.3 km/h good length outside off stump."
1.3,•,"H Hassan to Imam ul-Haq, no run, 142.9 km/h good length outside off stump."
1.2,4,"H Hassan to Imam ul-Haq, FOUR, 136.5 km/h short length just outside off stump."
1.1,•,"H Hassan to Imam ul-Haq, no run, 135.7 km/h short length outside off stump."
0.6,2,"M Ur Rahman to B Azam, two runs, 93.1 km/h good length going down leg."
0.5,4,"M Ur Rahman to B Azam, FOUR, 99.5 km/h full length just outside off stump."
0.4,•,"M Ur Rahman to B Azam, no run, 93.6 km/h good length going down leg."
0.3,•,"M Ur Rahman to B Azam, no run, 89.1 km/h good length just outside off stump."
0.2,W,"M Ur Rahman to F Zaman, WICKET!!! F Zaman is out lbw Mujeeb Ur Rahman, 92.2 km/h good length on leg stump."
0.1,•,"M Ur Rahman to F Zaman, no run, 91.0 km/h good length on off stump."
49.6,2,"M Amir to M Ur Rahman, two runs, 135.8 km/h full toss on off stump."
49.5,•,"M Amir to M Ur Rahman, no run, 113.9 km/h good length outside off stump."
49.4,4,"M Amir to M Ur Rahman, FOUR, 135.9 km/h full length outside off stump."
49.3,•,"M Amir to M Ur Rahman, no run, 118.2 km/h good length outside off stump."
49.2,•,"M Amir to M Ur Rahman, no run, 112.8 km/h good length just outside off stump."
49.1,•,"M Amir to M Ur Rahman, no run, 125.2 km/h good length outside off stump."
48.6,•,"W Riaz to S Shinwari, no run, 138.6 km/h full length just outside off stump."
48.5,1,"W Riaz to M Ur Rahman, one run, 140.2 km/h full length on off stump."
48.4,•,"W Riaz to M Ur Rahman, no run, 138.8 km/h full toss just outside off stump."
48.3,•,"W Riaz to M Ur Rahman, no run, 139.4 km/h full length just outside off stump."
48.3,1Wd,"W Riaz to M Ur Rahman, wide delivery."
48.2,W,"W Riaz to H Hassan, WICKET!!! H Hassan is out b Wahab Riaz, 139.9 km/h full toss on middle stump."
48.1,1,"W Riaz to S Shinwari, one run, 137.9 km/h full length going down leg."
47.6,1,"M Amir to S Shinwari, one run, 120.8 km/h full length outside off stump."
47.5,•,"M Amir to S Shinwari, no run, 125.2 km/h full length outside off stump."
47.4,1,"M Amir to H Hassan, one run, 138.5 km/h full length just outside off stump."
47.3,•,"M Amir to H Hassan, no run, 120.6 km/h short length outside off stump."
47.2,1,"M Amir to S Shinwari, one run, 139.2 km/h full toss on middle stump."
47.1,4,"M Amir to S Shinwari, FOUR, 136.9 km/h good length outside off stump."
46.6,1,"S Afridi to S Shinwari, one run, 120.4 km/h full length going down leg."
46.5,•,"S Afridi to S Shinwari, no run, 143.3 km/h full toss outside off stump."
46.4,W,"S Afridi to R Khan, WICKET!!! R Khan is out c Fakhar Zaman b Shaheen Afridi, 124.2 km/h full length just outside off stump."
46.3,•,"S Afridi to R Khan, no run, 143.7 km/h short length on leg stump."
46.2,2,"S Afridi to R Khan, two runs, 123.0 km/h full length outside off stump."
46.1,•,"S Afridi to R Khan, no run, 125.3 km/h full length outside off stump."
45.6,1,"M Amir to R Khan, one run, 124.8 km/h good length outside off stump."
45.5,4,"M Amir to R Khan, FOUR, 136.1 km/h full length on off stump."
45.4,•,"M Amir to R Khan, no run, 121.2 km/h short length just outside off stump."
45.3,•,"M Amir to R Khan, no run, 133.9 km/h good length just outside off stump."
45.2,•,"M Amir to R Khan, no run, 139.0 km/h short length on middle stump."
45.1,•,"M Amir to R Khan, no run, 121.0 km/h short length on off stump."
44.6,1,"S Afridi to R Khan, one run, 121.4 km/h good length on leg stump."
44.5,•,"S Afridi to R Khan, no run, 142.7 km/h short length just outside off stump."
44.4,W,"S Afridi to N Zadran, WICKET!!! N Zadran is out b Shaheen Afridi, 137.5 km/h full length just outside off stump."
44.3,4,"S Afridi to N Zadran, FOUR, 141.0 km/h full length outside off stump."
44.2,•,"S Afridi to N Zadran, no run, 121.9 km/h good length outside off stump."
44.1,1,"S Afridi to S Shinwari, one run, 139.0 km/h full length just outside off stump."
43.6,1,"S Khan to S Shinwari, one run, 87.5 km/h full length just outside off stump."
43.5,1,"S Khan to N Zadran, one run, 89.2 km/h short length on middle stump."
43.4,1,"S Khan to S Shinwari, one run, 86.7 km/h good length just outside off stump."
43.3,•,"S Khan to S Shinwari, no run, 84.8 km/h good length outside off stump."
43.2,1,"S Khan to N Zadran, one run, 87.5 km/h full length on leg stump."
43.1,1,"S Khan to S Shinwari, one run, 87.8 km/h good length just outside off stump."
42.6,•,"S Afridi to N Zadran, no run, 137.6 km/h full length just outside off stump."
42.5,1,"S Afridi to S Shinwari, one run, 120.4 km/h full length going down leg."
