Ball,Runs,Commentary
33.1,•,"O Thomas to S Al Hasan, no run, 136.5 km/h short length just outside off stump."
32.6,2,"S Cotterrell to L Das, two runs, 124.6 km/h short length just outside off stump."
32.5,•,"S Cotterrell to L Das, no run, 134.5 km/h short length on middle stump."
32.4,6,"S Cotterrell to L Das, SIX, 127.6 km/h short length outside off stump."
32.3,•,"S Cotterrell to L Das, no run, 138.5 km/h full length on leg stump."
32.2,1,"S Cotterrell to S Al Hasan, one run, 129.9 km/h full length on off stump."
32.1,1,"S Cotterrell to L Das, one run, 133.3 km/h short length just outside off stump."
31.6,1,"C Gayle to L Das, one run, 91.0 km/h good length going down leg."
31.5,4,"C Gayle to L Das, FOUR, 85.1 km/h full length on middle stump."
31.4,1B,"C Gayle to S Al Hasan, 1 bye."
31.3,2,"C Gayle to S Al Hasan, two runs, 90.6 km/h short length just outside off stump."
31.2,1,"C Gayle to L Das, one run, 90.1 km/h good length on middle stump."
31.1,4,"C Gayle to L Das, FOUR, 84.6 km/h good length on middle stump."
30.6,•,"J Holder to S Al Hasan, no run, 127.9 km/h full toss just outside off stump."
30.5,1,"J Holder to L Das, one run, 126.0 km/h short length just outside off stump."
30.4,1,"J Holder to S Al Hasan, one run, 132.3 km/h short length just outside off stump."
30.3,2,"J Holder to S Al Hasan, two runs, 118.9 km/h good length on off stump."
30.2,1,"J Holder to L Das, one run, 130.3 km/h short length outside off stump."
30.1,•,"J Holder to L Das, no run, 130.6 km/h good length just outside off stump."
29.6,1,"C Gayle to L Das, one run, 79.7 km/h good length going down leg."
29.5,1,"C Gayle to S Al Hasan, one run, 89.2 km/h good length going down leg."
29.4,1,"C Gayle to L Das, one run, 82.7 km/h full length on middle stump."
29.4,5Wd,"C Gayle to L Das, wide delivery."
29.3,1,"C Gayle to S Al Hasan, one run, 82.0 km/h good length going down leg."
29.2,•,"C Gayle to S Al Hasan, no run, 88.5 km/h full length just outside off stump."
29.1,1,"C Gayle to L Das, one run, 86.8 km/h good length going down leg."
28.6,1,"J Holder to L Das, one run, 127.6 km/h good length just outside off stump."
28.5,•,"J Holder to L Das, no run, 127.3 km/h short length just outside off stump."
28.4,1,"J Holder to S Al Hasan, one run, 128.1 km/h good length on leg stump."
28.3,4,"J Holder to S Al Hasan, FOUR, 129.6 km/h short length just outside off stump."
28.2,1,"J Holder to L Das, one run, 128.5 km/h good length just outside off stump."
28.1,1,"J Holder to S Al Hasan, one run, 128.4 km/h short length just outside off stump."
27.6,1,"S Gabriel to S Al Hasan, one run, 133.6 km/h short length outside off stump."
27.5,4,"S Gabriel to S Al Hasan, FOUR, 136.3 km/h short length just outside off stump."
27.4,4,"S Gabriel to S Al Hasan, FOUR, 127.3 km/h full length going down leg."
27.3,•,"S Gabriel to S Al Hasan, no run, 137.5 km/h short length outside off stump."
27.2,•,"S Gabriel to S Al Hasan, no run, 139.7 km/h short length on middle stump."
27.1,4,"S Gabriel to S Al Hasan, FOUR, 139.7 km/h good length just outside off stump."
26.6,•,"J Holder to L Das, no run, 134.5 km/h full length on middle stump."
26.5,1,"J Holder to S Al Hasan, one run, 130.0 km/h short length just outside off stump."
26.4,•,"J Holder to S Al Hasan, no run, 127.8 km/h good length on middle stump."
26.3,4,"J Holder to S Al Hasan, FOUR, 128.2 km/h full length on middle stump."
26.2,1,"J Holder to L Das, one run, 128.2 km/h good length just outside off stump."
26.1,1,"J Holder to S Al Hasan, one run, 128.7 km/h good length on off stump."
25.6,2,"S Gabriel to L Das, two runs, 134.7 km/h full length just outside off stump."
25.5,1,"S Gabriel to S Al Hasan, one run, 141.1 km/h full length going down leg."
25.4,•,"S Gabriel to S Al Hasan, no run, 146.7 km/h good length just outside off stump."
25.3,1,"S Gabriel to L Das, one run, 134.3 km/h good length on middle stump."
25.3,1Wd,"S Gabriel to L Das, wide delivery."
25.2,•,"S Gabriel to L Das, no run, 140.6 km/h short length just outside off stump."
25.1,1,"S Gabriel to S Al Hasan, one run, 134.9 km/h short length on middle stump."
24.6,•,"A Russell to L Das, no run, 141.6 km/h full length outside off stump."
24.6,5Wd,"A Russell to L Das, wide delivery."
24.5,1,"A Russell to S Al Hasan, one run, 138.8 km/h short length on middle stump."
24.4,•,"A Russell to S Al Hasan, no run, 143.4 km/h short length just outside off stump."
24.3,1,"A Russell to L Das, one run, 137.4 km/h good length outside off stump."
24.2,1,"A Russell to S Al Hasan, one run, 135.8 km/h good length on off stump."
24.1,1,"A Russell to L Das, one run, 137.9 km/h full length going down leg."
23.6,•,"S Gabriel to S Al Hasan, no run, 140.5 km/h good length on off stump."
23.5,•,"S Gabriel to S Al Hasan, no run, 143.4 km/h good length on middle stump."
23.4,1,"S Gabriel to L Das, one run, 141.1 km/h short length on middle stump."
23.3,1,"S Gabriel to S Al Hasan, one run, 147.1 km/h good length going down leg."
23.2,1,"S Gabriel to L Das, one run, 133.5 km/h short length going down leg."
23.1,1,"S Gabriel to S Al Hasan, one run, 144.6 km/h full toss on off stump."
22.6,4,"A Russell to L Das, FOUR, 146.6 km/h short length just outside off stump."
22.5,1,"A Russell to S Al Hasan, one run, 134.4 km/h short length just outside off stump."
22.4,1,"A Russell to L Das, one run, 136.2 km/h good length on middle stump."
22.3,1,"A Russell to S Al Hasan, one run, 139.0 km/h short length just outside off stump."
22.2,•,"A Russell to S Al Hasan, no run, 134.4 km/h short length going down leg."
22.1,•,"A Russell to S Al Hasan, no run, 136.6 km/h short length going down leg."
21.6,1,"S Cotterrell to S Al Hasan, one run, 135.1 km/h full length on off stump."
21.5,1,"S Cotterrell to L Das, one run, 134.7 km/h good length on middle stump."
21.4,•,"S Cotterrell to L Das, no run, 126.8 km/h good length just outside off stump."
21.3,1,"S Cotterrell to S Al Hasan, one run, 139.1 km/h short length on middle stump."
21.2,1,"S Cotterrell to L Das, one run, 131.1 km/h short length just outside off stump."
21.1,1,"S Cotterrell to S Al Hasan, one run, 139.0 km/h full length on leg stump."
20.6,•,"A Russell to L Das, no run, 138.6 km/h short length on middle stump."
20.5,•,"A Russell to L Das, no run, 137.7 km/h short length on middle stump."
20.4,•,"A Russell to L Das, no run, 136.2 km/h good length outside off stump."
20.3,1,"A Russell to S Al Hasan, one run, 133.1 km/h good length going down leg."
20.2,1,"A Russell to L Das, one run, 136.2 km/h good length just outside off stump."
20.1,1,"A Russell to S Al Hasan, one run, 131.8 km/h short length going down leg."
19.6,1,"S Cotterrell to S Al Hasan, one run, 135.9 km/h full length on middle stump."
19.5,4,"S Cotterrell to S Al Hasan, FOUR, 112.6 km/h good length outside off stump."
19.4,•,"S Cotterrell to S Al Hasan, no run, 136.4 km/h good length outside off stump."
19.3,•,"S Cotterrell to S Al Hasan, no run, 111.5 km/h short length outside off stump."
19.2,•,"S Cotterrell to S Al Hasan, no run, 135.4 km/h full length on middle stump."
19.1,•,"S Cotterrell to S Al Hasan, no run, 123.3 km/h good length on middle stump."
18.6,W,"O Thomas to M Rahim, WICKET!!! M Rahim is out c Shai Hope b Oshane Thomas, 140.0 km/h short length going down leg."
18.5,1,"O Thomas to S Al Hasan, one run, 138.3 km/h short length outside off stump."
18.4,1,"O Thomas to M Rahim, one run, 144.4 km/h full toss on off stump."
18.3,1,"O Thomas to S Al Hasan, one run, 144.8 km/h short length outside off stump."
18.2,4,"O Thomas to S Al Hasan, FOUR, 138.2 km/h good length just outside off stump."
18.2,1Wd,"O Thomas to S Al Hasan, wide delivery."
18.1,4,"O Thomas to S Al Hasan, FOUR, 136.3 km/h short length outside off stump."
17.6,•,"S Cotterrell to M Rahim, no run, 135.1 km/h good length just outside off stump."
17.5,•,"S Cotterrell to M Rahim, no run, 134.6 km/h short length on off stump."
17.4,•,"S Cotterrell to M Rahim, no run, 128.2 km/h full length just outside off stump."
17.3,W,"S Cotterrell to T Iqbal, WICKET!!! T Iqbal is out run out (Sheldon Cottrell), 132.7 km/h good length on off stump."
17.2,1,"S Cotterrell to S Al Hasan, one run, 111.2 km/h short length outside off stump."
17.1,1,"S Cotterrell to T Iqbal, one run, 126.1 km/h full toss outside off stump."
16.6,•,"O Thomas to S Al Hasan, no run, 138.9 km/h short length on middle stump."
16.5,•,"O Thomas to S Al Hasan, no run, 137.3 km/h good length just outside off stump."
16.4,•,"O Thomas to S Al Hasan, no run, 137.3 km/h good length just outside off stump."
16.4,1Wd,"O Thomas to S Al Hasan, wide delivery."
16.3,4,"O Thomas to S Al Hasan, FOUR, 142.3 km/h short length just outside off stump."
16.2,•,"O Thomas to S Al Hasan, no run, 142.9 km/h good length outside off stump."
16.1,2,"O Thomas to S Al Hasan, two runs, 136.1 km/h good length outside off stump."
15.6,•,"S Gabriel to T Iqbal, no run, 140.7 km/h full length just outside off stump."
15.5,•,"S Gabriel to T Iqbal, no run, 139.3 km/h good length on off stump."
15.4,1,"S Gabriel to S Al Hasan, one run, 146.1 km/h full length on middle stump."
15.3,•,"S Gabriel to S Al Hasan, no run, 137.1 km/h full length just outside off stump."
15.2,2,"S Gabriel to S Al Hasan, two runs, 140.3 km/h good length just outside off stump."
15.1,1,"S Gabriel to T Iqbal, one run, 139.1 km/h short length on middle stump."
14.6,•,"O Thomas to S Al Hasan, no run, 148.6 km/h short length on middle stump."
14.5,2,"O Thomas to S Al Hasan, two runs, 141.5 km/h short length just outside off stump."
14.4,1,"O Thomas to T Iqbal, one run, 140.9 km/h short length just outside off stump."
14.3,1,"O Thomas to S Al Hasan, one run, 143.1 km/h short length going down leg."
14.2,•,"O Thomas to S Al Hasan, no run, 142.5 km/h short length outside off stump."
14.1,1,"O Thomas to T Iqbal, one run, 142.0 km/h short length outside off stump."
13.6,1,"S Gabriel to T Iqbal, one run, 141.4 km/h short length going down leg."
13.5,4,"S Gabriel to T Iqbal, FOUR, 135.8 km/h short length outside off stump."
13.4,•,"S Gabriel to T Iqbal, no run, 137.4 km/h short length just outside off stump."
13.3,1,"S Gabriel to S Al Hasan, one run, 144.1 km/h full length outside off stump."
13.2,1,"S Gabriel to T Iqbal, one run, 134.4 km/h short length outside off stump."
13.1,•,"S Gabriel to T Iqbal, no run, 134.7 km/h short length outside off stump."
12.6,•,"O Thomas to S Al Hasan, no run, 136.6 km/h short length on leg stump."
12.5,•,"O Thomas to S Al Hasan, no run, 143.1 km/h short length on off stump."
12.4,4,"O Thomas to S Al Hasan, FOUR, 143.9 km/h short length outside off stump."
12.3,1,"O Thomas to T Iqbal, one run, 137.2 km/h good length outside off stump."
12.3,1Wd,"O Thomas to T Iqbal, wide delivery."
12.2,•,"O Thomas to T Iqbal, no run, 141.5 km/h short length on off stump."
12.1,1,"O Thomas to S Al Hasan, one run, 137.2 km/h short length on leg stump."
11.6,1,"S Gabriel to S Al Hasan, one run, 138.0 km/h short length just outside off stump."
11.5,4,"S Gabriel to S Al Hasan, FOUR, 134.7 km/h short length on middle stump."
11.4,1,"S Gabriel to T Iqbal, one run, 137.0 km/h short length going down leg."
11.3,•,"S Gabriel to T Iqbal, no run, 136.1 km/h short length just outside off stump."
11.2,•,"S Gabriel to T Iqbal, no run, 135.6 km/h short length on middle stump."
11.1,1,"S Gabriel to S Al Hasan, one run, 132.4 km/h short length on middle stump."
11.1,1Wd,"S Gabriel to S Al Hasan, wide delivery."
10.6,•,"A Russell to T Iqbal, no run, 138.5 km/h short length outside off stump."
10.4,2,"A Russell to T Iqbal, two runs, 146.2 km/h short length just outside off stump."
10.3,4,"A Russell to T Iqbal, FOUR, 143.1 km/h good length outside off stump."
10.2,•,"A Russell to T Iqbal, no run, 136.5 km/h short length just outside off stump."
10.1,1,"A Russell to S Al Hasan, one run, 123.1 km/h good length on leg stump."
9.6,4,"J Holder to T Iqbal, FOUR, 127.6 km/h short length going down leg."
9.5,1,"J Holder to S Al Hasan, one run, 127.6 km/h short length on middle stump."
9.4,•,"J Holder to S Al Hasan, no run, 136.4 km/h short length just outside off stump."
9.3,4,"J Holder to S Al Hasan, FOUR, 135.3 km/h good length just outside off stump."
9.2,1,"J Holder to T Iqbal, one run, 133.0 km/h full length on middle stump."
9.1,4,"J Holder to T Iqbal, FOUR, 129.4 km/h short length outside off stump."
8.6,•,"A Russell to S Al Hasan, no run, 141.4 km/h short length outside off stump."
8.5,•,"A Russell to S Al Hasan, no run, 137.8 km/h short length outside off stump."
8.4,1,"A Russell to T Iqbal, one run, 140.2 km/h good length outside off stump."
8.3,3,"A Russell to S Al Hasan, three runs, 144.6 km/h good length just outside off stump."
8.2,W,"A Russell to Soumya Sarkar, WICKET!!! Soumya Sarkar is out c Chris Gayle b Andre Russell, 143.8 km/h short length on middle stump."
8.1,6,"A Russell to Soumya Sarkar, SIX, 143.4 km/h short length outside off stump."
7.6,2,"J Holder to T Iqbal, two runs, 135.7 km/h short length on off stump."
7.5,2,"J Holder to T Iqbal, two runs, 129.4 km/h short length just outside off stump."
7.4,1,"J Holder to Soumya Sarkar, one run, 135.3 km/h short length just outside off stump."
7.3,•,"J Holder to Soumya Sarkar, no run, 128.7 km/h short length on middle stump."
7.2,1,"J Holder to T Iqbal, one run, 134.1 km/h short length just outside off stump."
7.1,•,"J Holder to T Iqbal, no run, 130.1 km/h good length on middle stump."
6.6,•,"A Russell to Soumya Sarkar, no run, 142.6 km/h short length just outside off stump."
6.5,•,"A Russell to Soumya Sarkar, no run, 145.2 km/h good length just outside off stump."
6.4,•,"A Russell to Soumya Sarkar, no run, 145.7 km/h short length outside off stump."
6.3,•,"A Russell to Soumya Sarkar, no run, 139.7 km/h short length going down leg."
6.2,1,"A Russell to T Iqbal, one run, 139.8 km/h short length outside off stump."
6.1,1,"A Russell to Soumya Sarkar, one run, 138.5 km/h short length outside off stump."
5.6,•,"J Holder to T Iqbal, no run, 130.4 km/h short length going down leg."
5.6,1Wd,"J Holder to T Iqbal, wide delivery."
5.5,1,"J Holder to Soumya Sarkar, one run, 133.4 km/h short length just outside off stump."
5.4,1,"J Holder to T Iqbal, one run."
5.3,•,"J Holder to T Iqbal, no run, 133.1 km/h full length outside off stump."
5.2,1,"J Holder to Soumya Sarkar, one run, 132.5 km/h short length just outside off stump."
5.1,•,"J Holder to Soumya Sarkar, no run, 132.3 km/h good length on off stump."
4.6,•,"S Cotterrell to T Iqbal, no run, 117.5 km/h short length outside off stump."
4.5,1,"S Cotterrell to Soumya Sarkar, one run, 144.8 km/h good length going down leg."
4.5,5Wd,"S Cotterrell to Soumya Sarkar, wide delivery."
4.4,1,"S Cotterrell to T Iqbal, one run, 137.2 km/h good length going down leg."
4.3,1,"S Cotterrell to Soumya Sarkar, one run, 145.4 km/h short length just outside off stump."
4.2,4,"S Cotterrell to Soumya Sarkar, FOUR, 139.0 km/h short length going down leg."
4.1,6,"S Cotterrell to Soumya Sarkar, SIX, 141.8 km/h short length on middle stump."
3.6,•,"J Holder to T Iqbal, no run, 129.1 km/h full length on middle stump."
3.5,•,"J Holder to T Iqbal, no run, 130.5 km/h short length on off stump."
3.4,•,"J Holder to T Iqbal, no run, 131.1 km/h short length just outside off stump."
3.3,•,"J Holder to T Iqbal, no run, 130.8 km/h full length going down leg."
3.2,•,"J Holder to T Iqbal, no run, 134.1 km/h short length on middle stump."
3.1,1,"J Holder to Soumya Sarkar, one run, 131.0 km/h short length just outside off stump."
2.6,•,"S Cotterrell to T Iqbal, no run, 133.5 km/h good length just outside off stump."
2.5,2,"S Cotterrell to T Iqbal, two runs, 139.0 km/h short length just outside off stump."
2.4,1,"S Cotterrell to Soumya Sarkar, one run, 134.5 km/h full length going down leg."
2.3,•,"S Cotterrell to Soumya Sarkar, no run, 134.1 km/h good length just outside off stump."
2.2,1,"S Cotterrell to T Iqbal, one run, 132.8 km/h full length going down leg."
2.1,•,"S Cotterrell to T Iqbal, no run, 134.9 km/h full length on middle stump."
1.6,4,"J Holder to Soumya Sarkar, FOUR, 130.5 km/h full length just outside off stump."
1.5,•,"J Holder to Soumya Sarkar, no run, 135.1 km/h short length just outside off stump."
1.4,1,"J Holder to T Iqbal, one run, 136.0 km/h good length outside off stump."
1.3,•,"J Holder to T Iqbal, no run, 130.0 km/h good length on middle stump."
1.2,1,"J Holder to Soumya Sarkar, one run, 132.7 km/h short length outside off stump."
1.1,•,"J Holder to Soumya Sarkar, no run, 133.6 km/h good length outside off stump."
0.6,•,"S Cotterrell to T Iqbal, no run, 133.8 km/h good length just outside off stump."
0.5,4,"S Cotterrell to T Iqbal, FOUR, 134.9 km/h short length outside off stump."
0.4,•,"S Cotterrell to T Iqbal, no run, 135.4 km/h short length going down leg."
0.3,•,"S Cotterrell to T Iqbal, no run, 134.1 km/h full length outside off stump."
0.2,•,"S Cotterrell to T Iqbal, no run, 137.3 km/h short length on off stump."
0.2,1Wd,"S Cotterrell to T Iqbal, wide delivery."
0.1,•,"S Cotterrell to T Iqbal, no run, 134.5 km/h short length outside off stump."
49.6,W,"M Saifuddin to DM Bravo, WICKET!!! DM Bravo is out b Mohammad Saifuddin, 126.1 km/h full toss on middle stump."
49.5,•,"M Saifuddin to DM Bravo, no run, 127.7 km/h full toss outside off stump."
49.4,•,"M Saifuddin to DM Bravo, no run, 126.0 km/h full length outside off stump."
49.3,6,"M Saifuddin to DM Bravo, SIX, 101.9 km/h short length on leg stump."
49.2,1,"M Saifuddin to O Thomas, one run, 103.2 km/h short length outside off stump."
49.2,1Wd,"M Saifuddin to O Thomas, wide delivery."
49.2,1Wd,"M Saifuddin to O Thomas, wide delivery."
49.1,•,"M Saifuddin to O Thomas, no run, 129.1 km/h full length outside off stump."
49.1,1Wd,"M Saifuddin to O Thomas, wide delivery."
48.6,1,"M Rahman to O Thomas, one run, 135.8 km/h full toss on off stump."
48.5,•,"M Rahman to O Thomas, no run, 132.8 km/h full toss just outside off stump."
48.4,2,"M Rahman to O Thomas, two runs, 135.1 km/h full toss on middle stump."
48.3,1,"M Rahman to DM Bravo, one run, 135.0 km/h full toss just outside off stump."
48.2,1,"M Rahman to O Thomas, one run, 133.6 km/h full toss going down leg."
48.1,•,"M Rahman to O Thomas, no run, 135.2 km/h full toss just outside off stump."
48.1,1Wd,"M Rahman to O Thomas, wide delivery."
47.6,6,"M Saifuddin to DM Bravo, SIX, 125.8 km/h full length on middle stump."
47.6,1Wd,"M Saifuddin to DM Bravo, wide delivery."
47.5,•,"M Saifuddin to DM Bravo, no run, 125.9 km/h full toss on leg stump."
47.4,1,"M Saifuddin to O Thomas, one run, 132.3 km/h full length outside off stump."
47.3,•,"M Saifuddin to O Thomas, no run, 131.2 km/h full length just outside off stump."
47.2,•,"M Saifuddin to O Thomas, no run, 125.0 km/h full length going down leg."
47.1,•,"M Saifuddin to O Thomas, no run, 128.2 km/h full toss outside off stump."
46.6,W,"M Rahman to S Hope, WICKET!!! S Hope is out c Liton Das b Mustafizur Rahman, 137.0 km/h full toss outside off stump."
46.5,•,"M Rahman to S Hope, no run, 123.2 km/h good length outside off stump."
46.4,1,"M Rahman to DM Bravo, one run, 138.6 km/h full toss on leg stump."
46.3,1,"M Rahman to S Hope, one run, 131.0 km/h good length just outside off stump."
46.2,1,"M Rahman to DM Bravo, one run, 120.4 km/h short length going down leg."
46.1,•,"M Rahman to DM Bravo, no run, 134.5 km/h short length just outside off stump."
45.6,2,"M Saifuddin to S Hope, two runs, 129.1 km/h full length going down leg."
45.5,•,"M Saifuddin to S Hope, no run, 126.9 km/h full toss just outside off stump."
45.4,1,"M Saifuddin to DM Bravo, one run, 110.6 km/h short length on off stump."
45.3,1,"M Saifuddin to S Hope, one run, 128.8 km/h full toss going down leg."
45.2,1,"M Saifuddin to DM Bravo, one run, 129.3 km/h full length just outside off stump."
45.1,1,"M Saifuddin to S Hope, one run, 105.1 km/h short length going down leg."
44.6,1,"M Hasan to S Hope, one run, 90.2 km/h good length outside off stump."
44.5,1,"M Hasan to DM Bravo, one run, 86.7 km/h short length on off stump."
44.4,1,"M Hasan to S Hope, one run, 100.0 km/h good length just outside off stump."
44.3,1,"M Hasan to DM Bravo, one run, 93.2 km/h good length on middle stump."
44.2,•,"M Hasan to DM Bravo, no run, 84.4 km/h good length on middle stump."
44.1,1,"M Hasan to S Hope, one run, 100.4 km/h good length going down leg."
43.6,1,"M Saifuddin to S Hope, one run, 105.0 km/h short length on off stump."
43.5,•,"M Saifuddin to S Hope, no run, 127.0 km/h full length just outside off stump."
43.4,W,"M Saifuddin to J Holder, WICKET!!! J Holder is out c Mahmudullah b Mohammad Saifuddin, 123.7 km/h full toss going down leg."
43.4,1Wd,"M Saifuddin to J Holder, wide delivery."
43.3,2,"M Saifuddin to J Holder, two runs, 128.0 km/h full length just outside off stump."
43.2,4,"M Saifuddin to J Holder, FOUR, 123.8 km/h full length on leg stump."
43.1,1,"M Saifuddin to S Hope, one run, 102.3 km/h short length on leg stump."
42.6,1,"M Mortaza to S Hope, one run, 115.9 km/h short length going down leg."
42.5,1,"M Mortaza to J Holder, one run, 123.8 km/h full length on middle stump."
42.4,4,"M Mortaza to J Holder, FOUR, 124.5 km/h full toss on off stump."
42.3,6,"M Mortaza to J Holder, SIX, 127.5 km/h good length just outside off stump."
42.2,•,"M Mortaza to J Holder, no run, 119.7 km/h short length outside off stump."
42.1,1,"M Mortaza to S Hope, one run, 118.9 km/h good length just outside off stump."
41.6,4,"M Rahman to J Holder, FOUR, 130.4 km/h short length just outside off stump."
41.5,•,"M Rahman to J Holder, no run, 134.2 km/h short length on leg stump."
41.4,2,"M Rahman to J Holder, two runs, 119.6 km/h good length just outside off stump."
41.3,•,"M Rahman to J Holder, no run, 135.7 km/h short length on middle stump."
41.2,•,"M Rahman to J Holder, no run, 123.3 km/h good length just outside off stump."
41.1,1,"M Rahman to S Hope, one run, 123.4 km/h full length outside off stump."
40.6,•,"S Al Hasan to J Holder, no run, 78.1 km/h good length on middle stump."
40.5,4,"S Al Hasan to J Holder, FOUR, 80.1 km/h full length outside off stump."
40.4,6,"S Al Hasan to J Holder, SIX, 85.1 km/h good length just outside off stump."
40.3,1,"S Al Hasan to S Hope, one run, 80.4 km/h good length just outside off stump."
40.2,•,"S Al Hasan to S Hope, no run, 79.5 km/h good length on middle stump."
40.1,•,"S Al Hasan to S Hope, no run, 77.2 km/h good length outside off stump."
39.6,W,"M Rahman to A Russell, WICKET!!! A Russell is out c Mushfiqur Rahim b Mustafizur Rahman, 123.1 km/h short length just outside off stump."
39.5,•,"M Rahman to A Russell, no run, 123.3 km/h good length outside off stump."
39.4,1Lb,"M Rahman to S Hope, 1 leg bye."
39.3,W,"M Rahman to S Hetmyer, WICKET!!! S Hetmyer is out c Tamim Iqbal b Mustafizur Rahman, 124.7 km/h full length just outside off stump."
39.2,1,"M Rahman to S Hope, one run, 127.9 km/h short length going down leg."
39.1,1,"M Rahman to S Hetmyer, one run, 132.6 km/h full length going down leg."
38.6,1,"M Hasan to S Hetmyer, one run, 90.3 km/h good length going down leg."
38.5,1,"M Hasan to S Hope, one run, 90.9 km/h short length on leg stump."
38.4,1,"M Hasan to S Hetmyer, one run, 88.4 km/h good length on off stump."
38.3,1,"M Hasan to S Hope, one run, 92.0 km/h short length on leg stump."
38.2,1,"M Hasan to S Hetmyer, one run, 84.7 km/h good length just outside off stump."
38.1,1,"M Hasan to S Hope, one run, 88.8 km/h good length going down leg."
37.6,2,"Mosaddek Hossain to S Hetmyer, two runs, 87.7 km/h good length going down leg."
37.5,•,"Mosaddek Hossain to S Hetmyer, no run, 88.4 km/h full length going down leg."
37.4,•,"Mosaddek Hossain to S Hetmyer, no run, 91.4 km/h good length on leg stump."
37.3,6,"Mosaddek Hossain to S Hetmyer, SIX, 88.5 km/h short length going down leg."
37.2,2,"Mosaddek Hossain to S Hetmyer, two runs, 87.0 km/h short length going down leg."
