Ball,Runs,Commentary
25.5,•,"C Brathwaite to C Woakes, no run, 112.8 km/h short length going down leg."
25.4,2,"C Brathwaite to C Woakes, two runs, 126.9 km/h short length on middle stump."
25.3,1,"C Brathwaite to J Root, one run, 129.9 km/h full length on leg stump."
25.2,1,"C Brathwaite to C Woakes, one run, 113.0 km/h short length going down leg."
25.1,•,"C Brathwaite to C Woakes, no run, 126.8 km/h full length on leg stump."
24.6,1,"C Gayle to C Woakes, one run, 71.9 km/h full length just outside off stump."
24.5,1,"C Gayle to J Root, one run, 79.0 km/h good length on middle stump."
24.4,1,"C Gayle to C Woakes, one run, 76.8 km/h good length on off stump."
24.4,1Wd,"C Gayle to C Woakes, wide delivery."
24.3,•,"C Gayle to C Woakes, no run, 96.2 km/h short length on middle stump."
24.2,•,"C Gayle to C Woakes, no run, 75.9 km/h good length on middle stump."
24.1,1,"C Gayle to J Root, one run, 76.1 km/h good length just outside off stump."
23.6,1,"C Brathwaite to J Root, one run, 122.2 km/h short length just outside off stump."
23.5,•,"C Brathwaite to J Root, no run, 129.9 km/h short length on off stump."
23.4,1,"C Brathwaite to C Woakes, one run, 122.4 km/h short length on middle stump."
23.4,1Wd,"C Brathwaite to C Woakes, wide delivery."
23.3,1,"C Brathwaite to J Root, one run, 128.8 km/h short length on off stump."
23.2,1,"C Brathwaite to C Woakes, one run, 113.2 km/h good length on leg stump."
23.1,•,"C Brathwaite to C Woakes, no run, 129.3 km/h full length going down leg."
22.6,1Lb,"C Gayle to C Woakes, 1 leg bye."
22.5,1,"C Gayle to J Root, one run, 83.8 km/h good length just outside off stump."
22.4,•,"C Gayle to J Root, no run."
22.4,1Wd,"C Gayle to J Root, wide delivery."
22.3,•,"C Gayle to J Root, no run, 76.5 km/h good length on leg stump."
22.2,1,"C Gayle to C Woakes, one run, 90.4 km/h short length going down leg."
22.1,•,"C Gayle to C Woakes, no run, 87.8 km/h short length going down leg."
21.6,•,"C Brathwaite to J Root, no run, 126.8 km/h short length on middle stump."
21.5,1,"C Brathwaite to C Woakes, one run, 139.2 km/h short length on leg stump."
21.4,1,"C Brathwaite to J Root, one run, 129.3 km/h short length just outside off stump."
21.3,4,"C Brathwaite to J Root, FOUR, 126.3 km/h short length going down leg."
21.2,•,"C Brathwaite to J Root, no run, 132.8 km/h good length on middle stump."
21.1,1,"C Brathwaite to C Woakes, one run, 127.4 km/h good length going down leg."
20.6,•,"C Gayle to J Root, no run, 84.8 km/h short length going down leg."
20.5,•,"C Gayle to J Root, no run, 81.4 km/h good length going down leg."
20.4,•,"C Gayle to J Root, no run, 83.3 km/h good length going down leg."
20.3,1,"C Gayle to C Woakes, one run, 86.3 km/h short length on middle stump."
20.2,•,"C Gayle to C Woakes, no run, 87.2 km/h good length on middle stump."
20.1,•,"C Gayle to C Woakes, no run, 84.1 km/h good length just outside off stump."
19.6,4,"O Thomas to J Root, FOUR, 142.0 km/h short length outside off stump."
19.5,2,"O Thomas to J Root, two runs, 139.4 km/h short length just outside off stump."
19.4,2,"O Thomas to J Root, two runs, 135.6 km/h full length outside off stump."
19.3,1,"O Thomas to C Woakes, one run, 140.1 km/h short length outside off stump."
19.2,•,"O Thomas to C Woakes, no run, 136.6 km/h short length outside off stump."
19.1,4,"O Thomas to C Woakes, FOUR, 135.4 km/h short length outside off stump."
18.6,•,"C Brathwaite to J Root, no run, 131.6 km/h full length on leg stump."
18.5,4,"C Brathwaite to J Root, FOUR, 126.9 km/h full length just outside off stump."
18.4,2,"C Brathwaite to J Root, two runs, 128.4 km/h short length going down leg."
18.3,•,"C Brathwaite to J Root, no run, 126.7 km/h good length on middle stump."
18.2,•,"C Brathwaite to J Root, no run, 125.8 km/h good length on leg stump."
18.1,4,"C Brathwaite to J Root, FOUR, 126.8 km/h full length just outside off stump."
17.6,1,"J Holder to J Root, one run, 133.3 km/h full length going down leg."
17.5,1,"J Holder to C Woakes, one run, 125.9 km/h short length just outside off stump."
17.4,•,"J Holder to C Woakes, no run, 128.5 km/h short length going down leg."
17.3,•,"J Holder to C Woakes, no run, 130.1 km/h good length on off stump."
17.2,1,"J Holder to J Root, one run, 132.9 km/h good length just outside off stump."
17.1,•,"J Holder to J Root, no run, 127.1 km/h short length just outside off stump."
16.6,•,"S Gabriel to C Woakes, no run, 141.1 km/h short length on off stump."
16.5,•,"S Gabriel to C Woakes, no run, 142.6 km/h short length just outside off stump."
16.4,4,"S Gabriel to C Woakes, FOUR, 144.2 km/h short length on off stump."
16.3,1,"S Gabriel to J Root, one run, 144.0 km/h good length outside off stump."
16.2,•,"S Gabriel to J Root, no run, 148.3 km/h good length just outside off stump."
16.1,4,"S Gabriel to J Root, FOUR, 139.2 km/h full length just outside off stump."
15.6,•,"J Holder to C Woakes, no run, 126.6 km/h short length just outside off stump."
15.5,2,"J Holder to C Woakes, two runs, 131.9 km/h full length just outside off stump."
15.4,•,"J Holder to C Woakes, no run, 135.7 km/h short length just outside off stump."
15.3,•,"J Holder to C Woakes, no run, 133.1 km/h good length on off stump."
15.2,1,"J Holder to J Root, one run, 128.9 km/h short length going down leg."
15.1,•,"J Holder to J Root, no run, 137.6 km/h short length just outside off stump."
14.6,4,"S Gabriel to C Woakes, FOUR, 138.2 km/h full length on middle stump."
14.6,1Wd,"S Gabriel to C Woakes, wide delivery."
14.5,•,"S Gabriel to C Woakes, no run, 150.8 km/h short length just outside off stump."
14.4,W,"S Gabriel to J Bairstow, WICKET!!! J Bairstow is out c Carlos Brathwaite b Shannon Gabriel, 142.6 km/h short length just outside off stump."
14.3,4,"S Gabriel to J Bairstow, FOUR, 137.0 km/h short length just outside off stump."
14.2,•,"S Gabriel to J Bairstow, no run, 138.9 km/h good length on off stump."
14.2,1Wd,"S Gabriel to J Bairstow, wide delivery."
14.1,2,"S Gabriel to J Bairstow, two runs, 139.0 km/h short length going down leg."
13.6,2,"J Holder to J Root, two runs, 128.3 km/h short length just outside off stump."
13.5,1,"J Holder to J Bairstow, one run, 127.1 km/h short length going down leg."
13.5,1Wd,"J Holder to J Bairstow, wide delivery."
13.4,•,"J Holder to J Bairstow, no run, 126.3 km/h short length just outside off stump."
13.3,1,"J Holder to J Root, one run, 129.1 km/h good length on off stump."
13.2,•,"J Holder to J Root, no run, 132.3 km/h good length just outside off stump."
13.1,•,"J Holder to J Root, no run, 135.0 km/h short length on middle stump."
12.6,1,"S Gabriel to J Root, one run, 137.1 km/h short length just outside off stump."
12.5,1,"S Gabriel to J Bairstow, one run, 137.6 km/h short length on leg stump."
12.4,•,"S Gabriel to J Bairstow, no run, 136.3 km/h short length just outside off stump."
12.3,•,"S Gabriel to J Bairstow, no run, 136.9 km/h short length just outside off stump."
12.2,•,"S Gabriel to J Bairstow, no run, 142.5 km/h good length on off stump."
12.1,1,"S Gabriel to J Root, one run, 141.5 km/h short length on leg stump."
11.6,•,"J Holder to J Bairstow, no run, 132.7 km/h good length on off stump."
11.5,4,"J Holder to J Bairstow, FOUR, 125.7 km/h short length just outside off stump."
11.4,4,"J Holder to J Bairstow, FOUR, 132.4 km/h short length going down leg."
11.3,2,"J Holder to J Bairstow, two runs, 130.1 km/h short length on middle stump."
11.2,1Lb,"J Holder to J Root, 1 leg bye."
11.1,•,"J Holder to J Root, no run, 132.6 km/h good length just outside off stump."
10.6,•,"A Russell to J Bairstow, no run, 137.0 km/h short length going down leg."
10.5,1,"A Russell to J Root, one run."
10.4,1,"A Russell to J Bairstow, one run."
10.3,•,"A Russell to J Bairstow, no run, 139.2 km/h short length on leg stump."
10.2,4,"A Russell to J Bairstow, FOUR."
10.1,•,"A Russell to J Bairstow, no run, 144.7 km/h short length just outside off stump."
10.1,1Wd,"A Russell to J Bairstow, wide delivery."
9.6,•,"J Holder to J Root, no run, 132.7 km/h good length on leg stump."
9.5,1,"J Holder to J Bairstow, one run, 130.7 km/h full length on leg stump."
9.4,•,"J Holder to J Bairstow, no run, 137.6 km/h short length on off stump."
9.3,•,"J Holder to J Bairstow, no run."
9.2,•,"J Holder to J Bairstow, no run, 131.7 km/h short length just outside off stump."
9.1,•,"J Holder to J Bairstow, no run, 131.2 km/h short length on middle stump."
8.6,1,"S Gabriel to J Bairstow, one run, 144.7 km/h short length just outside off stump."
8.6,1Wd,"S Gabriel to J Bairstow, wide delivery."
8.5,1,"S Gabriel to J Root, one run, 137.5 km/h short length going down leg."
8.4,•,"S Gabriel to J Root, no run, 139.0 km/h good length on leg stump."
8.4,1Wd,"S Gabriel to J Root, wide delivery."
8.3,•,"S Gabriel to J Root, no run, 138.7 km/h short length on middle stump."
8.2,4,"S Gabriel to J Root, FOUR, 138.3 km/h short length on middle stump."
8.1,•,"S Gabriel to J Root, no run, 136.6 km/h short length on off stump."
7.6,•,"A Russell to J Bairstow, no run, 141.4 km/h short length on off stump."
7.5,•,"A Russell to J Bairstow, no run, 135.8 km/h good length just outside off stump."
7.4,•,"A Russell to J Bairstow, no run, 132.2 km/h short length on off stump."
7.3,•,"A Russell to J Bairstow, no run, 134.3 km/h short length on middle stump."
7.2,3,"A Russell to J Root, three runs, 134.0 km/h short length just outside off stump."
7.1,4,"A Russell to J Root, FOUR, 137.6 km/h good length outside off stump."
6.6,1,"S Gabriel to J Root, one run, 139.4 km/h short length just outside off stump."
6.6,1Wd,"S Gabriel to J Root, wide delivery."
6.5,•,"S Gabriel to J Root, no run, 140.3 km/h short length on middle stump."
6.4,•,"S Gabriel to J Root, no run, 136.2 km/h short length on middle stump."
6.3,2,"S Gabriel to J Root, two runs, 138.5 km/h short length outside off stump."
6.2,•,"S Gabriel to J Root, no run, 145.4 km/h short length on leg stump."
6.1,2,"S Gabriel to J Root, two runs, 135.8 km/h short length going down leg."
5.6,1,"O Thomas to J Root, one run, 142.1 km/h short length just outside off stump."
5.5,•,"O Thomas to J Root, no run, 138.0 km/h short length just outside off stump."
5.4,4,"O Thomas to J Root, FOUR."
5.3,•,"O Thomas to J Root, no run, 147.3 km/h short length just outside off stump."
5.2,1,"O Thomas to J Bairstow, one run, 137.7 km/h good length just outside off stump."
5.1,4,"O Thomas to J Bairstow, FOUR, 139.0 km/h full length on off stump."
4.6,•,"S Cotterrell to J Root, no run, 141.0 km/h short length on off stump."
4.5,•,"S Cotterrell to J Root, no run, 140.0 km/h short length on off stump."
4.4,•,"S Cotterrell to J Root, no run, 140.6 km/h short length outside off stump."
4.3,•,"S Cotterrell to J Root, no run, 138.8 km/h short length going down leg."
4.2,2,"S Cotterrell to J Root, two runs, 137.2 km/h short length outside off stump."
4.1,4,"S Cotterrell to J Root, FOUR, 144.6 km/h full length just outside off stump."
3.6,•,"O Thomas to J Bairstow, no run."
3.5,1,"O Thomas to J Root, one run, 144.0 km/h full toss outside off stump."
3.4,2,"O Thomas to J Root, two runs, 140.8 km/h full toss on leg stump."
3.3,•,"O Thomas to J Root, no run, 142.5 km/h good length on middle stump."
3.2,4,"O Thomas to J Root, FOUR, 139.4 km/h short length just outside off stump."
3.1,•,"O Thomas to J Root, no run, 140.5 km/h short length on middle stump."
2.6,•,"S Cotterrell to J Bairstow, no run, 133.7 km/h short length just outside off stump."
2.6,1Wd,"S Cotterrell to J Bairstow, wide delivery."
2.5,•,"S Cotterrell to J Bairstow, no run, 137.0 km/h full toss on off stump."
2.4,4,"S Cotterrell to J Bairstow, FOUR, 143.0 km/h full length outside off stump."
2.3,•,"S Cotterrell to J Bairstow, no run, 129.0 km/h short length on off stump."
2.2,2,"S Cotterrell to J Bairstow, two runs, 139.7 km/h good length on middle stump."
2.1,1,"S Cotterrell to J Root, one run, 139.1 km/h good length just outside off stump."
1.6,•,"O Thomas to J Bairstow, no run, 138.7 km/h good length on off stump."
1.5,2,"O Thomas to J Bairstow, two runs, 138.5 km/h short length outside off stump."
1.4,•,"O Thomas to J Bairstow, no run, 142.8 km/h short length outside off stump."
1.3,4,"O Thomas to J Bairstow, FOUR, 141.6 km/h short length outside off stump."
1.2,•,"O Thomas to J Bairstow, no run, 143.8 km/h short length on off stump."
1.1,•,"O Thomas to J Bairstow, no run."
0.6,•,"S Cotterrell to J Root, no run, 135.0 km/h short length just outside off stump."
0.5,•,"S Cotterrell to J Root, no run, 138.9 km/h short length just outside off stump."
0.4,•,"S Cotterrell to J Root, no run, 139.1 km/h short length on middle stump."
0.3,3,"S Cotterrell to J Bairstow, three runs, 132.4 km/h full length just outside off stump."
0.2,•,"S Cotterrell to J Bairstow, no run, 131.9 km/h full toss outside off stump."
0.1,•,"S Cotterrell to J Bairstow, no run, 129.6 km/h short length going down leg."
44.4,W,"M Wood to S Gabriel, WICKET!!! S Gabriel is out b Mark Wood, 146.8 km/h full length on middle stump."
44.3,1Lb,"M Wood to O Thomas, 1 leg bye."
44.2,•,"M Wood to O Thomas, no run, 145.8 km/h short length on off stump."
44.1,•,"M Wood to O Thomas, no run, 145.5 km/h full length on leg stump."
43.6,•,"J Archer to S Gabriel, no run, 136.9 km/h short length just outside off stump."
43.5,•,"J Archer to S Gabriel, no run, 148.3 km/h full length on off stump."
43.4,W,"J Archer to C Brathwaite, WICKET!!! C Brathwaite is out c Jos Buttler b Jofra Archer, 146.1 km/h short length on leg stump."
43.3,•,"J Archer to C Brathwaite, no run."
43.2,•,"J Archer to C Brathwaite, no run, 146.6 km/h short length on leg stump."
43.1,•,"J Archer to C Brathwaite, no run."
42.6,•,"M Wood to O Thomas, no run, 144.1 km/h good length on off stump."
42.5,1,"M Wood to C Brathwaite, one run, 141.0 km/h short length on off stump."
42.4,•,"M Wood to C Brathwaite, no run, 124.9 km/h short length on middle stump."
42.3,6,"M Wood to C Brathwaite, SIX, 147.3 km/h short length going down leg."
42.2,•,"M Wood to C Brathwaite, no run, 136.7 km/h short length going down leg."
42.1,•,"M Wood to C Brathwaite, no run, 146.1 km/h short length on middle stump."
41.6,•,"J Archer to O Thomas, no run, 148.9 km/h short length on middle stump."
41.5,•,"J Archer to O Thomas, no run, 146.5 km/h full length on middle stump."
41.4,•,"J Archer to O Thomas, no run, 145.8 km/h short length just outside off stump."
41.3,•,"J Archer to O Thomas, no run, 144.4 km/h good length just outside off stump."
41.2,•,"J Archer to O Thomas, no run, 125.8 km/h full toss on middle stump."
41.1,1,"J Archer to C Brathwaite, one run, 147.4 km/h full length on off stump."
40.6,•,"A Rashid to O Thomas, no run, 81.5 km/h good length on off stump."
40.5,1,"A Rashid to C Brathwaite, one run, 78.5 km/h good length on off stump."
40.4,•,"A Rashid to C Brathwaite, no run, 75.2 km/h good length on middle stump."
40.3,•,"A Rashid to C Brathwaite, no run, 79.0 km/h good length going down leg."
40.2,•,"A Rashid to C Brathwaite, no run, 78.5 km/h good length on middle stump."
40.1,•,"A Rashid to C Brathwaite, no run, 83.3 km/h good length going down leg."
39.6,•,"J Archer to O Thomas, no run, 146.5 km/h full length just outside off stump."
39.5,W,"J Archer to S Cotterrell, WICKET!!! S Cotterrell is out lbw Jofra Archer, 152.1 km/h full length on leg stump."
39.4,W,"J Archer to N Pooran, WICKET!!! N Pooran is out c Jos Buttler b Jofra Archer, 141.7 km/h short length just outside off stump."
39.3,1,"J Archer to C Brathwaite, one run, 145.6 km/h short length on leg stump."
39.2,1Lb,"J Archer to N Pooran, 1 leg bye."
39.1,•,"J Archer to N Pooran, no run, 126.0 km/h full length on middle stump."
38.6,1,"A Rashid to N Pooran, one run, 78.4 km/h good length on middle stump."
38.5,1,"A Rashid to C Brathwaite, one run, 82.6 km/h short length going down leg."
38.4,1,"A Rashid to N Pooran, one run, 80.2 km/h full length going down leg."
38.3,4,"A Rashid to N Pooran, FOUR, 76.2 km/h good length on off stump."
38.2,1,"A Rashid to C Brathwaite, one run, 85.3 km/h good length just outside off stump."
38.1,•,"A Rashid to C Brathwaite, no run, 79.6 km/h full length just outside off stump."
37.6,•,"J Archer to N Pooran, no run, 146.2 km/h good length on off stump."
37.5,•,"J Archer to N Pooran, no run, 140.5 km/h short length on leg stump."
37.4,•,"J Archer to N Pooran, no run, 144.5 km/h full length on middle stump."
37.3,2,"J Archer to N Pooran, two runs, 145.7 km/h full length just outside off stump."
37.2,•,"J Archer to N Pooran, no run, 140.2 km/h full length just outside off stump."
37.1,1,"J Archer to C Brathwaite, one run, 140.6 km/h good length just outside off stump."
36.6,•,"M Wood to N Pooran, no run, 139.0 km/h good length just outside off stump."
36.5,•,"M Wood to N Pooran, no run, 141.6 km/h good length just outside off stump."
36.4,1,"M Wood to C Brathwaite, one run, 145.5 km/h good length going down leg."
36.3,•,"M Wood to C Brathwaite, no run, 147.3 km/h good length on middle stump."
36.2,W,"M Wood to A Russell, WICKET!!! A Russell is out c Chris Woakes b Mark Wood, 139.7 km/h short length going down leg."
36.1,4,"M Wood to A Russell, FOUR, 142.2 km/h good length going down leg."
35.6,•,"J Root to N Pooran, no run, 88.5 km/h good length just outside off stump."
35.5,1,"J Root to A Russell, one run, 91.9 km/h short length on middle stump."
35.4,•,"J Root to A Russell, no run, 91.5 km/h short length on middle stump."
35.4,5Wd,"J Root to A Russell, wide delivery."
35.3,1,"J Root to N Pooran, one run."
35.2,2,"J Root to N Pooran, two runs, 93.0 km/h full length outside off stump."
35.1,•,"J Root to N Pooran, no run, 94.6 km/h good length on middle stump."
34.6,6,"A Rashid to A Russell, SIX, 78.6 km/h good length outside off stump."
34.5,•,"A Rashid to A Russell, no run."
34.4,6,"A Rashid to A Russell, SIX, 84.6 km/h good length just outside off stump."
34.3,•,"A Rashid to A Russell, no run, 78.9 km/h short length outside off stump."
34.2,1,"A Rashid to N Pooran, one run, 79.4 km/h full length going down leg."
34.1,1,"A Rashid to A Russell, one run, 81.8 km/h good length on leg stump."
33.6,•,"J Root to N Pooran, no run, 95.7 km/h good length on off stump."
33.5,•,"J Root to N Pooran, no run, 92.6 km/h good length on leg stump."
33.4,1,"J Root to A Russell, one run, 90.9 km/h full length going down leg."
33.3,1,"J Root to N Pooran, one run."
33.2,1,"J Root to A Russell, one run."
33.1,•,"J Root to A Russell, no run, 90.3 km/h short length just outside off stump."
32.6,•,"A Rashid to N Pooran, no run, 83.5 km/h good length going down leg."
32.5,1,"A Rashid to A Russell, one run, 80.6 km/h full length just outside off stump."
32.4,•,"A Rashid to A Russell, no run."
32.3,•,"A Rashid to A Russell, no run, 78.6 km/h full length just outside off stump."
32.2,•,"A Rashid to A Russell, no run, 82.4 km/h good length outside off stump."
32.1,1,"A Rashid to N Pooran, one run, 81.1 km/h full length on middle stump."
31.6,W,"J Root to J Holder, WICKET!!! J Holder is out c & b Joe Root, 93.5 km/h good length going down leg."
31.5,6,"J Root to J Holder, SIX, 90.1 km/h good length on off stump."
31.4,1,"J Root to N Pooran, one run, 94.3 km/h good length outside off stump."
31.3,1,"J Root to J Holder, one run, 92.2 km/h good length going down leg."
31.2,•,"J Root to J Holder, no run, 91.5 km/h good length on leg stump."
31.1,1,"J Root to N Pooran, one run, 91.0 km/h full length on middle stump."
30.6,•,"A Rashid to J Holder, no run, 78.3 km/h good length on off stump."
30.5,•,"A Rashid to J Holder, no run."
30.4,1,"A Rashid to N Pooran, one run, 79.9 km/h good length going down leg."
30.3,1,"A Rashid to J Holder, one run."
30.2,•,"A Rashid to J Holder, no run."
30.1,•,"A Rashid to J Holder, no run, 75.2 km/h good length outside off stump."
29.6,1,"J Root to J Holder, one run, 91.7 km/h full toss on middle stump."
29.5,W,"J Root to S Hetmyer, WICKET!!! S Hetmyer is out c & b Joe Root, 96.3 km/h good length just outside off stump."
29.4,1,"J Root to N Pooran, one run, 92.1 km/h short length on off stump."
29.3,•,"J Root to N Pooran, no run, 94.7 km/h good length just outside off stump."
29.2,1,"J Root to S Hetmyer, one run, 88.2 km/h full toss outside off stump."
29.1,1,"J Root to N Pooran, one run, 94.4 km/h good length just outside off stump."
28.6,•,"A Rashid to S Hetmyer, no run, 82.0 km/h good length on middle stump."
28.5,•,"A Rashid to S Hetmyer, no run, 89.0 km/h good length outside off stump."
28.4,•,"A Rashid to S Hetmyer, no run, 81.8 km/h good length on middle stump."
28.3,1,"A Rashid to N Pooran, one run, 84.9 km/h full length just outside off stump."
28.2,•,"A Rashid to N Pooran, no run, 84.2 km/h short length outside off stump."
28.1,1,"A Rashid to S Hetmyer, one run, 83.8 km/h good length going down leg."
27.6,•,"J Root to N Pooran, no run, 90.6 km/h good length on leg stump."
27.5,1,"J Root to S Hetmyer, one run, 94.5 km/h good length outside off stump."
27.4,•,"J Root to S Hetmyer, no run, 88.9 km/h good length going down leg."
27.3,1,"J Root to N Pooran, one run, 92.4 km/h full length on middle stump."
27.2,•,"J Root to N Pooran, no run, 91.7 km/h good length going down leg."
27.1,•,"J Root to N Pooran, no run, 90.6 km/h good length just outside off stump."
26.6,•,"A Rashid to S Hetmyer, no run, 79.9 km/h good length just outside off stump."
26.5,•,"A Rashid to S Hetmyer, no run."
26.4,2,"A Rashid to S Hetmyer, two runs, 73.6 km/h good length going down leg."
26.3,1,"A Rashid to N Pooran, one run, 85.0 km/h good length on off stump."
26.2,2,"A Rashid to N Pooran, two runs, 88.2 km/h short length just outside off stump."
26.1,2,"A Rashid to N Pooran, two runs, 83.7 km/h good length outside off stump."
25.6,2,"B Stokes to S Hetmyer, two runs, 129.4 km/h short length going down leg."
25.5,1,"B Stokes to N Pooran, one run, 136.8 km/h full length going down leg."
25.4,•,"B Stokes to N Pooran, no run, 145.7 km/h full toss just outside off stump."
25.3,1,"B Stokes to S Hetmyer, one run, 143.8 km/h full length going down leg."
25.2,4,"B Stokes to S Hetmyer, FOUR, 140.3 km/h full length just outside off stump."
25.1,4,"B Stokes to S Hetmyer, FOUR, 136.0 km/h good length just outside off stump."
24.6,•,"A Rashid to N Pooran, no run, 77.7 km/h good length on middle stump."
24.5,•,"A Rashid to N Pooran, no run, 81.4 km/h good length just outside off stump."
24.4,2,"A Rashid to N Pooran, two runs, 78.1 km/h good length on middle stump."
24.3,2,"A Rashid to N Pooran, two runs, 82.6 km/h good length just outside off stump."
24.2,2,"A Rashid to N Pooran, two runs, 83.6 km/h full length on off stump."
24.1,6,"A Rashid to N Pooran, SIX, 81.3 km/h short length just outside off stump."
23.6,•,"B Stokes to S Hetmyer, no run, 142.3 km/h good length on middle stump."
23.5,•,"B Stokes to S Hetmyer, no run, 145.2 km/h good length going down leg."
23.4,•,"B Stokes to S Hetmyer, no run, 136.4 km/h short length just outside off stump."
23.3,1,"B Stokes to N Pooran, one run, 143.7 km/h good length on off stump."
23.2,1,"B Stokes to S Hetmyer, one run, 131.5 km/h short length just outside off stump."
23.1,1Lb,"B Stokes to N Pooran, 1 leg bye."
22.6,4,"A Rashid to S Hetmyer, FOUR, 80.8 km/h full length on middle stump."
22.5,1,"A Rashid to N Pooran, one run."
22.4,•,"A Rashid to N Pooran, no run, 81.3 km/h good length just outside off stump."
22.3,1,"A Rashid to S Hetmyer, one run, 83.6 km/h short length on middle stump."
22.2,1,"A Rashid to N Pooran, one run, 80.3 km/h good length just outside off stump."
22.2,1Wd,"A Rashid to N Pooran, wide delivery."
22.1,1,"A Rashid to S Hetmyer, one run, 80.1 km/h good length going down leg."
21.6,4,"B Stokes to N Pooran, FOUR, 139.0 km/h short length going down leg."
21.5,1,"B Stokes to S Hetmyer, one run, 122.0 km/h short length on off stump."
21.4,2,"B Stokes to S Hetmyer, two runs, 133.1 km/h short length on off stump."
21.3,•,"B Stokes to S Hetmyer, no run, 140.0 km/h full length on off stump."
21.2,•,"B Stokes to S Hetmyer, no run."
21.1,1,"B Stokes to N Pooran, one run, 136.0 km/h short length on leg stump."
20.6,1,"A Rashid to N Pooran, one run, 83.6 km/h good length just outside off stump."
20.5,•,"A Rashid to N Pooran, no run, 78.6 km/h good length just outside off stump."
20.4,•,"A Rashid to N Pooran, no run, 87.2 km/h good length just outside off stump."
20.3,1,"A Rashid to S Hetmyer, one run, 81.2 km/h good length going down leg."
20.2,1,"A Rashid to N Pooran, one run, 85.0 km/h good length on off stump."
20.1,1,"A Rashid to S Hetmyer, one run, 78.1 km/h good length outside off stump."
19.6,•,"B Stokes to N Pooran, no run, 132.2 km/h short length outside off stump."
