Ball,Runs,Commentary
41.6,•,"N Coulter-Nile to C Brathwaite, no run, 134.5 km/h good length just outside off stump."
41.5,•,"N Coulter-Nile to C Brathwaite, no run, 129.6 km/h short length on middle stump."
41.4,1,"N Coulter-Nile to J Holder, one run, 135.9 km/h good length just outside off stump."
41.3,1,"N Coulter-Nile to C Brathwaite, one run, 133.4 km/h good length on off stump."
41.2,•,"N Coulter-Nile to C Brathwaite, no run, 128.9 km/h good length just outside off stump."
41.1,•,"N Coulter-Nile to C Brathwaite, no run, 141.4 km/h good length on middle stump."
40.6,•,"A Zampa to J Holder, no run, 88.0 km/h good length just outside off stump."
40.5,4,"A Zampa to J Holder, FOUR, 91.9 km/h good length just outside off stump."
40.4,•,"A Zampa to J Holder, no run, 92.4 km/h good length just outside off stump."
40.3,•,"A Zampa to J Holder, no run."
40.2,4,"A Zampa to J Holder, FOUR, 84.6 km/h full length just outside off stump."
40.1,1,"A Zampa to C Brathwaite, one run, 85.9 km/h short length going down leg."
39.6,•,"N Coulter-Nile to J Holder, no run, 135.8 km/h good length outside off stump."
39.5,4,"N Coulter-Nile to J Holder, FOUR, 131.2 km/h short length on off stump."
39.4,•,"N Coulter-Nile to J Holder, no run, 128.3 km/h short length on off stump."
39.3,•,"N Coulter-Nile to J Holder, no run, 136.6 km/h full length on off stump."
39.2,•,"N Coulter-Nile to J Holder, no run, 131.4 km/h short length on middle stump."
39.1,•,"N Coulter-Nile to J Holder, no run, 127.1 km/h good length outside off stump."
38.6,1,"M Starc to J Holder, one run, 142.1 km/h short length on leg stump."
38.5,W,"M Starc to A Russell, WICKET!!! A Russell is out c Glenn Maxwell b Mitchell Starc, 143.0 km/h full length going down leg."
38.4,4,"M Starc to A Russell, FOUR."
38.3,2Lb,"M Starc to A Russell, 2 leg byes."
38.2,•,"M Starc to A Russell, no run, 136.1 km/h short length going down leg."
38.1,•,"M Starc to A Russell, no run, 142.8 km/h full length just outside off stump."
37.6,1,"A Zampa to A Russell, one run, 91.6 km/h full length going down leg."
37.5,•,"A Zampa to A Russell, no run, 92.6 km/h full toss going down leg."
37.4,4,"A Zampa to A Russell, FOUR, 92.5 km/h good length on middle stump."
37.3,•,"A Zampa to A Russell, no run, 99.8 km/h short length on off stump."
37.2,6,"A Zampa to A Russell, SIX, 89.9 km/h good length just outside off stump."
37.1,1,"A Zampa to J Holder, one run, 90.6 km/h good length outside off stump."
36.6,1,"M Starc to J Holder, one run, 150.2 km/h full length on off stump."
36.5,•,"M Starc to J Holder, no run, 131.3 km/h short length going down leg."
36.4,6,"M Starc to J Holder, SIX, 128.9 km/h short length on middle stump."
36.3,•,"M Starc to J Holder, no run, 143.3 km/h full length outside off stump."
36.2,•,"M Starc to J Holder, no run, 132.4 km/h short length just outside off stump."
36.1,•,"M Starc to J Holder, no run, 134.2 km/h good length on off stump."
35.6,•,"A Zampa to A Russell, no run, 99.2 km/h short length on middle stump."
35.5,1,"A Zampa to J Holder, one run, 92.0 km/h short length on middle stump."
35.4,•,"A Zampa to J Holder, no run, 87.2 km/h full length just outside off stump."
35.3,•,"A Zampa to J Holder, no run, 90.2 km/h good length going down leg."
35.2,•,"A Zampa to J Holder, no run, 86.7 km/h good length just outside off stump."
35.1,•,"A Zampa to J Holder, no run, 83.0 km/h good length on middle stump."
34.6,W,"P Cummins to S Hope, WICKET!!! S Hope is out c Usman Khawaja b Pat Cummins, 137.1 km/h full length on leg stump."
34.5,•,"P Cummins to S Hope, no run, 134.4 km/h full length just outside off stump."
34.4,•,"P Cummins to S Hope, no run, 130.4 km/h short length just outside off stump."
34.3,1,"P Cummins to J Holder, one run, 136.1 km/h short length going down leg."
34.2,1,"P Cummins to S Hope, one run, 134.1 km/h good length just outside off stump."
34.1,•,"P Cummins to S Hope, no run, 142.0 km/h good length just outside off stump."
33.6,•,"G Maxwell to J Holder, no run, 88.1 km/h good length on middle stump."
33.5,1,"G Maxwell to S Hope, one run, 84.9 km/h good length outside off stump."
33.4,•,"G Maxwell to S Hope, no run, 88.5 km/h short length just outside off stump."
33.3,1,"G Maxwell to J Holder, one run, 87.7 km/h full length on middle stump."
33.2,4,"G Maxwell to J Holder, FOUR, 86.2 km/h good length outside off stump."
33.1,4,"G Maxwell to J Holder, FOUR, 92.8 km/h good length outside off stump."
32.6,•,"P Cummins to S Hope, no run, 128.7 km/h short length on middle stump."
32.5,4,"P Cummins to S Hope, FOUR, 132.8 km/h short length on leg stump."
32.4,•,"P Cummins to S Hope, no run, 142.2 km/h good length on middle stump."
32.3,•,"P Cummins to S Hope, no run, 141.5 km/h good length just outside off stump."
32.2,1,"P Cummins to J Holder, one run, 137.0 km/h short length on middle stump."
32.1,•,"P Cummins to J Holder, no run, 139.5 km/h full length just outside off stump."
31.6,2,"G Maxwell to S Hope, two runs, 90.2 km/h good length going down leg."
31.5,2,"G Maxwell to S Hope, two runs, 90.9 km/h short length just outside off stump."
31.4,•,"G Maxwell to S Hope, no run, 83.0 km/h full toss on leg stump."
31.3,•,"G Maxwell to S Hope, no run, 85.9 km/h good length just outside off stump."
31.2,•,"G Maxwell to S Hope, no run, 85.4 km/h good length on off stump."
31.1,2,"G Maxwell to S Hope, two runs, 94.9 km/h good length outside off stump."
30.6,1,"P Cummins to S Hope, one run, 133.8 km/h short length just outside off stump."
30.5,•,"P Cummins to S Hope, no run, 124.9 km/h short length just outside off stump."
30.4,•,"P Cummins to S Hope, no run, 134.4 km/h short length just outside off stump."
30.3,1,"P Cummins to J Holder, one run, 131.3 km/h short length going down leg."
30.2,4,"P Cummins to J Holder, FOUR, 136.6 km/h short length on off stump."
30.1,1,"P Cummins to S Hope, one run, 131.4 km/h good length just outside off stump."
29.6,•,"G Maxwell to J Holder, no run, 90.7 km/h full length on middle stump."
29.5,•,"G Maxwell to J Holder, no run, 88.3 km/h good length on middle stump."
29.4,•,"G Maxwell to J Holder, no run, 88.0 km/h good length on off stump."
29.3,•,"G Maxwell to J Holder, no run, 88.5 km/h good length on middle stump."
29.2,•,"G Maxwell to J Holder, no run, 92.9 km/h short length just outside off stump."
29.1,•,"G Maxwell to J Holder, no run, 89.7 km/h short length on middle stump."
28.6,1,"A Zampa to J Holder, one run, 87.2 km/h full toss on middle stump."
28.5,1,"A Zampa to S Hope, one run, 90.7 km/h full length on leg stump."
28.4,2,"A Zampa to S Hope, two runs, 86.4 km/h good length on middle stump."
28.3,•,"A Zampa to S Hope, no run, 83.8 km/h good length just outside off stump."
28.2,1,"A Zampa to J Holder, one run, 86.8 km/h full length on off stump."
28.1,4,"A Zampa to J Holder, FOUR, 85.9 km/h good length outside off stump."
27.6,•,"G Maxwell to S Hope, no run, 95.7 km/h good length on middle stump."
27.5,1,"G Maxwell to J Holder, one run, 87.7 km/h good length just outside off stump."
27.4,1,"G Maxwell to S Hope, one run, 88.7 km/h good length just outside off stump."
27.3,•,"G Maxwell to S Hope, no run, 85.3 km/h full length on leg stump."
27.2,W,"G Maxwell to S Hope, WICKET!!! S Hetmyer is out run out (Pat Cummins/Glenn Maxwell), 86.7 km/h good length just outside off stump."
27.1,•,"G Maxwell to S Hope, no run, 85.9 km/h good length going down leg."
26.7,•,"N Coulter-Nile to S Hope, no run."
26.6,1,"N Coulter-Nile to S Hope, one run, 133.1 km/h short length just outside off stump."
26.5,2,"N Coulter-Nile to S Hope, two runs, 137.8 km/h short length just outside off stump."
26.4,•,"N Coulter-Nile to S Hope, no run, 130.7 km/h short length outside off stump."
26.3,4,"N Coulter-Nile to S Hope, FOUR, 132.0 km/h full length outside off stump."
26.2,4,"N Coulter-Nile to S Hope, FOUR, 133.5 km/h short length going down leg."
26.1,•,"N Coulter-Nile to S Hope, no run, 134.9 km/h short length just outside off stump."
25.6,4,"A Zampa to S Hetmyer, FOUR, 83.9 km/h full length on off stump."
25.5,•,"A Zampa to S Hetmyer, no run, 87.0 km/h good length outside off stump."
25.4,•,"A Zampa to S Hetmyer, no run, 81.0 km/h full length on middle stump."
25.3,•,"A Zampa to S Hetmyer, no run, 83.4 km/h good length outside off stump."
25.2,1,"A Zampa to S Hope, one run, 94.1 km/h full length outside off stump."
25.1,•,"A Zampa to S Hope, no run, 87.0 km/h full length on off stump."
24.6,•,"N Coulter-Nile to S Hetmyer, no run, 133.0 km/h good length just outside off stump."
24.5,4,"N Coulter-Nile to S Hetmyer, FOUR, 133.7 km/h short length going down leg."
24.4,•,"N Coulter-Nile to S Hetmyer, no run, 133.0 km/h short length on middle stump."
24.3,1,"N Coulter-Nile to S Hope, one run, 134.1 km/h short length on middle stump."
24.2,1,"N Coulter-Nile to S Hetmyer, one run, 137.1 km/h short length on middle stump."
24.1,1,"N Coulter-Nile to S Hope, one run, 132.2 km/h short length outside off stump."
23.6,1,"A Zampa to S Hope, one run, 88.2 km/h short length on off stump."
23.5,4,"A Zampa to S Hope, FOUR, 94.5 km/h short length on off stump."
23.4,•,"A Zampa to S Hope, no run, 92.1 km/h good length on middle stump."
23.3,•,"A Zampa to S Hope, no run, 80.9 km/h good length outside off stump."
23.2,4,"A Zampa to S Hope, FOUR, 90.0 km/h full toss just outside off stump."
23.1,1,"A Zampa to S Hetmyer, one run, 93.3 km/h good length just outside off stump."
22.6,1,"M Starc to S Hetmyer, one run, 146.3 km/h full toss on middle stump."
22.5,•,"M Starc to S Hetmyer, no run, 140.2 km/h short length outside off stump."
22.4,•,"M Starc to S Hetmyer, no run, 141.6 km/h full length just outside off stump."
22.3,4,"M Starc to S Hetmyer, FOUR, 142.1 km/h short length just outside off stump."
22.2,•,"M Starc to S Hetmyer, no run, 138.0 km/h good length outside off stump."
22.1,•,"M Starc to S Hetmyer, no run, 139.8 km/h good length on leg stump."
21.6,1,"A Zampa to S Hetmyer, one run, 85.3 km/h good length on off stump."
21.5,•,"A Zampa to S Hetmyer, no run, 89.8 km/h good length on middle stump."
21.4,2,"A Zampa to S Hetmyer, two runs, 89.6 km/h full toss outside off stump."
21.3,•,"A Zampa to S Hetmyer, no run, 83.6 km/h good length just outside off stump."
21.2,•,"A Zampa to S Hetmyer, no run, 85.0 km/h good length outside off stump."
21.1,•,"A Zampa to S Hetmyer, no run, 80.7 km/h good length just outside off stump."
20.6,•,"M Starc to S Hope, no run, 137.1 km/h short length just outside off stump."
20.5,•,"M Starc to S Hope, no run, 146.2 km/h good length on middle stump."
20.5,1Wd,"M Starc to S Hope, wide delivery."
20.4,1,"M Starc to S Hetmyer, one run, 133.7 km/h short length on middle stump."
20.3,•,"M Starc to S Hetmyer, no run, 136.9 km/h short length on off stump."
20.2,4Lb,"M Starc to S Hetmyer, 4 leg byes."
20.1,•,"M Starc to S Hetmyer, no run, 140.7 km/h full toss on off stump."
19.6,1,"A Zampa to S Hetmyer, one run, 84.3 km/h full length just outside off stump."
19.5,•,"A Zampa to S Hetmyer, no run, 83.3 km/h good length outside off stump."
19.4,1,"A Zampa to S Hope, one run, 92.3 km/h short length on leg stump."
19.3,•,"A Zampa to S Hope, no run, 84.2 km/h good length going down leg."
19.2,1,"A Zampa to S Hetmyer, one run, 86.4 km/h good length on middle stump."
19.1,W,"A Zampa to N Pooran, WICKET!!! N Pooran is out c Aaron Finch b Adam Zampa, 89.0 km/h good length just outside off stump."
18.6,4,"M Stoinis to S Hope, FOUR, 128.6 km/h short length on leg stump."
18.5,1,"M Stoinis to N Pooran, one run, 131.8 km/h short length on leg stump."
18.4,•,"M Stoinis to N Pooran, no run, 131.3 km/h short length on leg stump."
18.3,1,"M Stoinis to S Hope, one run, 132.4 km/h short length on leg stump."
18.2,•,"M Stoinis to S Hope, no run."
18.1,•,"M Stoinis to S Hope, no run, 129.9 km/h full length on off stump."
17.6,1,"A Zampa to S Hope, one run, 89.7 km/h full toss on leg stump."
17.5,4,"A Zampa to S Hope, FOUR, 88.7 km/h short length on middle stump."
17.4,•,"A Zampa to S Hope, no run, 89.8 km/h good length on middle stump."
17.3,•,"A Zampa to S Hope, no run, 92.5 km/h full toss going down leg."
17.2,•,"A Zampa to S Hope, no run, 85.9 km/h full length outside off stump."
17.1,•,"A Zampa to S Hope, no run, 87.6 km/h good length on middle stump."
16.6,•,"M Stoinis to N Pooran, no run, 132.8 km/h short length on leg stump."
16.5,1,"M Stoinis to S Hope, one run, 129.1 km/h short length just outside off stump."
16.4,1,"M Stoinis to N Pooran, one run, 131.1 km/h good length just outside off stump."
16.3,•,"M Stoinis to N Pooran, no run, 130.3 km/h good length on off stump."
16.2,6,"M Stoinis to N Pooran, SIX, 133.2 km/h short length on middle stump."
16.1,•,"M Stoinis to N Pooran, no run, 127.8 km/h good length on middle stump."
15.6,•,"A Zampa to S Hope, no run, 89.5 km/h full length on leg stump."
15.5,•,"A Zampa to S Hope, no run, 83.5 km/h good length just outside off stump."
15.4,1,"A Zampa to N Pooran, one run, 88.2 km/h full length outside off stump."
15.3,•,"A Zampa to N Pooran, no run, 86.9 km/h full length just outside off stump."
15.2,•,"A Zampa to N Pooran, no run, 88.3 km/h full toss outside off stump."
15.1,1Lb,"A Zampa to S Hope, 1 leg bye."
14.6,1,"N Coulter-Nile to S Hope, one run, 134.4 km/h short length on middle stump."
14.5,1,"N Coulter-Nile to N Pooran, one run, 131.9 km/h good length just outside off stump."
14.4,•,"N Coulter-Nile to N Pooran, no run, 133.1 km/h good length outside off stump."
14.3,•,"N Coulter-Nile to N Pooran, no run, 134.8 km/h good length going down leg."
14.2,•,"N Coulter-Nile to N Pooran, no run, 121.1 km/h full length just outside off stump."
14.1,1,"N Coulter-Nile to S Hope, one run, 134.0 km/h good length just outside off stump."
13.6,1,"G Maxwell to S Hope, one run, 97.8 km/h short length on leg stump."
13.5,1,"G Maxwell to N Pooran, one run, 89.2 km/h good length just outside off stump."
13.4,•,"G Maxwell to N Pooran, no run, 91.6 km/h good length on off stump."
13.3,1,"G Maxwell to S Hope, one run, 99.2 km/h short length on middle stump."
13.2,•,"G Maxwell to S Hope, no run, 91.1 km/h good length on middle stump."
13.1,•,"G Maxwell to S Hope, no run, 89.1 km/h good length going down leg."
12.6,1,"N Coulter-Nile to S Hope, one run, 133.6 km/h short length on off stump."
12.5,•,"N Coulter-Nile to S Hope, no run, 134.2 km/h short length just outside off stump."
12.4,•,"N Coulter-Nile to S Hope, no run, 133.4 km/h good length just outside off stump."
12.3,1,"N Coulter-Nile to N Pooran, one run, 125.7 km/h good length just outside off stump."
12.2,1,"N Coulter-Nile to S Hope, one run, 133.6 km/h short length on middle stump."
12.1,1,"N Coulter-Nile to N Pooran, one run, 136.2 km/h good length on leg stump."
11.6,•,"G Maxwell to S Hope, no run, 91.0 km/h short length outside off stump."
11.5,1,"G Maxwell to N Pooran, one run, 91.6 km/h short length just outside off stump."
11.4,1,"G Maxwell to S Hope, one run, 92.2 km/h good length on leg stump."
11.3,3,"G Maxwell to N Pooran, three runs, 90.9 km/h full length on middle stump."
11.2,4,"G Maxwell to N Pooran, FOUR, 90.7 km/h short length just outside off stump."
11.1,1,"G Maxwell to S Hope, one run, 84.0 km/h good length going down leg."
10.6,1,"P Cummins to S Hope, one run, 130.4 km/h short length just outside off stump."
10.5,•,"P Cummins to S Hope, no run, 136.0 km/h short length just outside off stump."
10.5,1Wd,"P Cummins to S Hope, wide delivery."
10.4,•,"P Cummins to S Hope, no run, 130.4 km/h short length on middle stump."
10.3,•,"P Cummins to S Hope, no run, 134.5 km/h short length on middle stump."
10.3,1Wd,"P Cummins to S Hope, wide delivery."
10.3,1Wd,"P Cummins to S Hope, wide delivery."
10.2,•,"P Cummins to S Hope, no run, 140.3 km/h short length just outside off stump."
10.1,•,"P Cummins to S Hope, no run, 142.4 km/h short length on leg stump."
9.6,1,"N Coulter-Nile to S Hope, one run, 135.2 km/h good length just outside off stump."
9.5,2,"N Coulter-Nile to S Hope, two runs, 135.4 km/h good length on leg stump."
9.4,1,"N Coulter-Nile to N Pooran, one run, 132.3 km/h short length just outside off stump."
9.3,•,"N Coulter-Nile to N Pooran, no run, 137.7 km/h good length on middle stump."
9.2,•,"N Coulter-Nile to N Pooran, no run, 134.1 km/h short length just outside off stump."
9.1,•,"N Coulter-Nile to N Pooran, no run, 135.7 km/h full length on off stump."
8.6,•,"P Cummins to S Hope, no run, 139.9 km/h full length outside off stump."
8.5,•,"P Cummins to S Hope, no run, 141.3 km/h short length on middle stump."
8.4,•,"P Cummins to S Hope, no run, 137.2 km/h good length going down leg."
8.3,•,"P Cummins to S Hope, no run, 143.0 km/h good length on middle stump."
8.2,•,"P Cummins to S Hope, no run, 141.1 km/h short length on middle stump."
8.1,•,"P Cummins to S Hope, no run, 137.7 km/h good length just outside off stump."
7.6,4,"N Coulter-Nile to N Pooran, FOUR, 134.7 km/h short length just outside off stump."
7.5,4,"N Coulter-Nile to N Pooran, FOUR, 136.1 km/h short length just outside off stump."
7.4,•,"N Coulter-Nile to N Pooran, no run, 135.5 km/h short length just outside off stump."
7.3,1,"N Coulter-Nile to S Hope, one run, 135.3 km/h good length on middle stump."
7.2,•,"N Coulter-Nile to S Hope, no run, 134.4 km/h short length outside off stump."
7.1,•,"N Coulter-Nile to S Hope, no run, 134.1 km/h full length outside off stump."
6.6,•,"M Starc to N Pooran, no run, 143.8 km/h full length just outside off stump."
6.5,•,"M Starc to N Pooran, no run, 149.0 km/h good length just outside off stump."
6.4,•,"M Starc to N Pooran, no run, 144.0 km/h short length just outside off stump."
6.3,4,"M Starc to N Pooran, FOUR, 149.4 km/h full length on middle stump."
6.2,2,"M Starc to N Pooran, two runs, 143.5 km/h full length on middle stump."
6.1,4,"M Starc to N Pooran, FOUR, 143.9 km/h full length outside off stump."
5.6,•,"P Cummins to S Hope, no run, 137.9 km/h short length just outside off stump."
5.5,•,"P Cummins to S Hope, no run, 135.3 km/h short length on middle stump."
5.4,•,"P Cummins to S Hope, no run, 138.2 km/h full length just outside off stump."
5.3,•,"P Cummins to S Hope, no run, 138.8 km/h short length going down leg."
5.2,•,"P Cummins to S Hope, no run, 141.6 km/h good length just outside off stump."
5.1,•,"P Cummins to S Hope, no run, 132.1 km/h short length on leg stump."
4.6,•,"M Starc to N Pooran, no run."
4.5,W,"M Starc to C Gayle, WICKET!!! C Gayle is out lbw Mitchell Starc."
4.4,2,"M Starc to C Gayle, two runs."
4.3,1,"M Starc to S Hope, one run, 147.8 km/h full length on leg stump."
4.3,1Wd,"M Starc to S Hope, wide delivery."
4.2,•,"M Starc to S Hope, no run, 143.9 km/h full length just outside off stump."
4.1,•,"M Starc to S Hope, no run, 150.6 km/h good length on leg stump."
3.6,4,"P Cummins to C Gayle, FOUR, 135.3 km/h short length outside off stump."
3.5,2,"P Cummins to C Gayle, two runs, 135.6 km/h short length just outside off stump."
3.4,4,"P Cummins to C Gayle, FOUR, 139.2 km/h short length outside off stump."
3.3,4,"P Cummins to C Gayle, FOUR, 139.8 km/h full length just outside off stump."
3.2,1,"P Cummins to S Hope, one run, 140.2 km/h good length on leg stump."
3.1,•,"P Cummins to S Hope, no run, 137.9 km/h good length just outside off stump."
2.6,•,"M Starc to C Gayle, no run, 147.5 km/h full toss going down leg."
2.6,1Wd,"M Starc to C Gayle, wide delivery."
2.5,•,"M Starc to C Gayle, no run, 146.4 km/h full length on off stump."
2.4,4,"M Starc to C Gayle, FOUR, 141.0 km/h short length on off stump."
2.3,•,"M Starc to C Gayle, no run, 143.4 km/h short length just outside off stump."
2.2,•,"M Starc to C Gayle, no run, 142.9 km/h short length outside off stump."
2.1,•,"M Starc to C Gayle, no run, 150.3 km/h good length on middle stump."
1.6,•,"P Cummins to S Hope, no run, 137.3 km/h short length on middle stump."
1.5,•,"P Cummins to S Hope, no run, 138.0 km/h full length going down leg."
1.4,W,"P Cummins to E Lewis, WICKET!!! E Lewis is out c Steve Smith b Pat Cummins, 138.5 km/h good length outside off stump."
1.3,•,"P Cummins to E Lewis, no run, 141.2 km/h full length just outside off stump."
1.2,•,"P Cummins to E Lewis, no run, 139.6 km/h good length outside off stump."
1.1,•,"P Cummins to E Lewis, no run, 140.1 km/h good length outside off stump."
0.6,•,"M Starc to C Gayle, no run, 151.5 km/h good length just outside off stump."
0.5,•,"M Starc to C Gayle, no run, 140.2 km/h good length on middle stump."
0.4,•,"M Starc to C Gayle, no run, 96.4 km/h short length on middle stump."
0.3,•,"M Starc to C Gayle, no run, 144.7 km/h short length on middle stump."
0.2,1,"M Starc to E Lewis, one run, 145.2 km/h good length going down leg."
0.1,1,"M Starc to C Gayle, one run, 142.2 km/h good length going down leg."
0.1,5Wd,"M Starc to C Gayle, wide delivery."
48.6,W,"C Brathwaite to M Starc, WICKET!!! M Starc is out c Jason Holder b Carlos Brathwaite, 130.3 km/h full length just outside off stump."
48.5,•,"C Brathwaite to M Starc, no run, 127.8 km/h short length going down leg."
48.4,4,"C Brathwaite to M Starc, FOUR, 124.8 km/h short length on middle stump."
48.3,•,"C Brathwaite to M Starc, no run, 124.8 km/h short length on middle stump."
48.2,W,"C Brathwaite to N Coulter-Nile, WICKET!!! N Coulter-Nile is out c Jason Holder b Carlos Brathwaite, 127.2 km/h full length outside off stump."
48.1,2,"C Brathwaite to N Coulter-Nile, two runs, 129.9 km/h full toss outside off stump."
47.6,2,"O Thomas to M Starc, two runs, 136.5 km/h full length outside off stump."
47.5,2,"O Thomas to M Starc, two runs, 133.5 km/h full length on middle stump."
47.4,•,"O Thomas to M Starc, no run, 135.7 km/h short length going down leg."
47.3,1,"O Thomas to N Coulter-Nile, one run, 137.2 km/h full toss just outside off stump."
47.2,•,"O Thomas to N Coulter-Nile, no run, 138.5 km/h full length outside off stump."
47.1,•,"O Thomas to N Coulter-Nile, no run, 136.8 km/h full toss outside off stump."
46.6,•,"C Brathwaite to M Starc, no run, 111.1 km/h short length going down leg."
46.5,•,"C Brathwaite to M Starc, no run, 122.5 km/h short length on middle stump."
46.4,1,"C Brathwaite to N Coulter-Nile, one run, 131.6 km/h full toss outside off stump."
46.3,4,"C Brathwaite to N Coulter-Nile, FOUR, 108.1 km/h short length on middle stump."
46.2,4,"C Brathwaite to N Coulter-Nile, FOUR, 128.1 km/h full length outside off stump."
46.1,W,"C Brathwaite to P Cummins, WICKET!!! P Cummins is out c Sheldon Cottrell b Carlos Brathwaite, 123.8 km/h short length just outside off stump."
45.6,1,"S Cotterrell to P Cummins, one run, 138.1 km/h full length just outside off stump."
45.5,1,"S Cotterrell to N Coulter-Nile, one run, 139.1 km/h short length just outside off stump."
45.4,6,"S Cotterrell to N Coulter-Nile, SIX, 132.8 km/h full length on off stump."
45.3,6,"S Cotterrell to N Coulter-Nile, SIX, 130.0 km/h short length on middle stump."
45.2,1,"S Cotterrell to P Cummins, one run, 132.2 km/h good length on off stump."
45.1,1,"S Cotterrell to N Coulter-Nile, one run, 135.5 km/h full length going down leg."
44.6,•,"O Thomas to P Cummins, no run, 131.4 km/h full length on middle stump."
44.5,•,"O Thomas to P Cummins, no run, 136.7 km/h good length outside off stump."
44.4,•,"O Thomas to P Cummins, no run, 143.1 km/h short length outside off stump."
44.3,1,"O Thomas to N Coulter-Nile, one run, 123.0 km/h short length outside off stump."
44.3,1Wd,"O Thomas to N Coulter-Nile, wide delivery."
44.3,1Wd,"O Thomas to N Coulter-Nile, wide delivery."
44.2,W,"O Thomas to S Smith, WICKET!!! S Smith is out c Sheldon Cottrell b Oshane Thomas, 134.3 km/h good length outside off stump."
44.1,4,"O Thomas to S Smith, FOUR, 129.2 km/h full length just outside off stump."
43.6,1,"A Nurse to S Smith, one run, 92.9 km/h short length outside off stump."
43.6,1Wd,"A Nurse to S Smith, wide delivery."
43.5,1,"A Nurse to N Coulter-Nile, one run, 102.9 km/h full length going down leg."
43.4,2,"A Nurse to N Coulter-Nile, two runs, 97.6 km/h good length outside off stump."
